geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00046353,60,21.2,9.4,6.5,2.9
E00046413,60,23.9,6.1,3.9,6.1
E00046414,60.6,25.3,5.6,5.3,3.2
E00046416,48.8,30.2,8.7,6.1,6.1
E00046417,56.8,25.7,8.4,7.4,1.7
E00046418,56.9,30.9,5.3,5,1.9
E00046419,52.4,30.7,5.1,7.7,4.2
E00046420,54.3,31,5,5.5,4.1
E00046421,52.2,30.1,8.2,5.7,3.8
E00046422,56.5,26.5,6.1,3.7,7.1
E00046424,53.4,18.8,9.2,4.6,14
E00046427,47.3,27.4,10.4,8.5,6.4
E00046429,62.6,25.1,5.3,3.4,3.6
E00046430,55.3,25.3,5.7,10,3.7
E00046973,52.3,33.1,8.8,4.6,1.2
E00046974,54.7,37,4.9,0.4,2.9
E00046975,45.8,33.4,9.9,7.2,3.6
E00046976,56.4,25.3,6.3,6,6
E00046977,43.9,34.2,7.3,6.3,8.3
E00046978,62.2,33,3.3,1.5,0
E00046980,50.9,32.9,7.6,5.8,2.8
E00046981,55.9,30.9,6,4.4,2.8
E00046982,46.7,36.7,4.8,6.1,5.8
E00046983,49.1,29.4,5.7,5.7,10.2
E00046984,50.6,26.4,13.8,4.8,4.4
E00046985,47,29.4,15.3,3.7,4.6
E00046986,56,35,3.9,1.2,3.9
E00046987,63.8,26.2,4.1,5.5,0.4
E00046988,69.4,17.9,3,8.5,1.2
E00046989,61.6,29.7,4.2,2,2.5
E00046991,66.9,29.3,0.8,1.4,1.6
E00046994,68.8,24.9,3.7,0.5,2.2
E00046995,70.6,25.8,0.9,2.1,0.6
E00046996,62.4,29.8,4,1.4,2.3
E00046997,60.9,32.4,4.2,0.8,1.7
E00046999,66.3,30.7,1,1,1
E00047000,64.8,31.9,1.3,0.8,1.3
E00047004,55.6,37.9,1.9,2.4,2.2
E00047006,66.8,27.7,3.1,1,1.4
E00047009,58.3,39.5,0.7,1.3,0.2
E00047013,59.6,33.4,4.5,1.7,0.7
E00047015,42.8,27.6,6.9,12.6,10.1
E00047020,50.9,21.8,6.7,4.6,16
E00047022,47.3,13.2,13.5,16.7,9.3
E00047024,65.7,23.9,5.2,2.9,2.3
E00047027,59.4,31.7,4.1,2.7,2
E00047028,48.9,26.2,12,8.5,4.4
E00047030,50.2,30.5,11.2,5.3,2.8
E00047031,53.2,39,4.3,1.6,1.9
E00047032,35.8,40,9.3,9,6
E00047033,37.5,22.1,14.6,17.8,8
E00047034,53.1,23.7,7.5,11.3,4.3
E00047036,46.4,25.1,10.8,13.3,4.4
E00047037,61.2,29.6,5.5,2,1.7
E00047038,43,16.5,15.1,9.5,15.8
E00047039,41.2,29.3,10.7,8.7,10.1
E00047040,61.5,34.8,1.9,0.3,1.6
E00047042,38.9,26.7,17,9.4,7.9
