geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00046353,15.1,24.1,8.1,49.3,3.5
E00046413,53,19.3,8.2,9.8,9.8
E00046414,64.9,16.5,1.8,9.4,7.4
E00046416,53.3,25.5,7.1,7.8,6.3
E00046417,74.5,12.8,1.2,8.8,2.7
E00046418,20.9,27.4,6.9,28.7,16.2
E00046419,53,15.4,1.8,21,8.9
E00046420,68.9,12.7,3.2,11,4.2
E00046421,35.8,27.7,5.7,22.3,8.5
E00046422,16.4,27.7,9.2,38,8.6
E00046424,58.4,24.1,2.2,12,3.2
E00046427,19.9,28.4,5.9,34.8,11.1
E00046429,70.2,10.6,1.7,12.5,5
E00046430,55.7,23.5,2.8,11.1,7
E00046973,36.3,23.6,3.5,26.6,10
E00046974,34.6,42,5.3,11.1,7
E00046975,66.2,14.9,1.8,11.3,5.9
E00046976,52.4,28.1,5.1,3.8,10.5
E00046977,57.3,21,3.1,10.4,8.2
E00046978,62.7,11.6,1.5,15.8,8.4
E00046980,70.3,15.5,2,5,7.2
E00046981,58.5,21.8,3.9,7.2,8.6
E00046982,47.4,25.5,6.1,16.4,4.6
E00046983,25.9,47.1,6.5,12.5,8
E00046984,59.4,19.7,1.1,12.4,7.3
E00046985,54.7,20,2.8,14.3,8.3
E00046986,62.8,26,2.5,4.3,4.5
E00046987,49.6,19.9,7,12.5,11
E00046988,54,5.2,4.6,26.5,9.8
E00046989,71.4,13.1,0.6,9.7,5.1
E00046991,74.2,8.7,1.6,9.2,6.3
E00046994,71.6,10.4,1.9,7,9
E00046995,61.7,14.4,3.9,9.3,10.8
E00046996,70.1,6.1,1.4,13.8,8.6
E00046997,49.6,23.5,7.3,13.2,6.4
E00046999,70.7,4.6,4.4,10.8,9.5
E00047000,70.4,4.6,2.9,10.3,11.8
E00047004,72.3,6.3,1,9.2,11.3
E00047006,54.5,5.4,1.3,32,6.7
E00047009,76.2,4,1.5,6,12.4
E00047013,70.2,7.7,1.5,11.4,9.2
E00047015,52.8,13.8,2.3,21.8,9.3
E00047020,55.5,14.9,3.7,19.8,6.1
E00047022,49.5,11.8,4.7,27.7,6.4
E00047024,28,32.2,6.5,27.4,5.9
E00047027,61.1,13.6,3,15.2,7
E00047028,45.4,16.7,4.9,21,12
E00047030,59.1,17.5,3.1,15.4,4.9
E00047031,75.7,2.7,1.6,5.7,14.3
E00047032,56,15.9,2.2,16.7,9.2
E00047033,41.8,20.7,5.5,23.8,8.2
E00047034,54.3,13.3,4.1,23.9,4.3
E00047036,48.5,23,3.3,18.1,7.1
E00047037,63,13.6,4.6,11.8,6.9
E00047038,48.4,21.8,5.3,23.5,1.1
E00047039,36.7,17.3,9.2,26,10.7
E00047040,63.2,14.3,0.5,14.3,7.6
E00047042,55.6,16.1,2.4,14.9,10.9
E00047043,61.6,13.8,3.5,8.7,12.4
E00047044,56.2,23,3.5,9.2,8.1
E00047045,54.8,9.2,5.7,23.2,7
E00047047,61.6,14.1,4.4,15.2,4.7
E00047048,49.4,20.8,5.3,16.4,8.2
E00047049,72,7.1,1.7,16.6,2.6
E00047050,54.9,19.3,3.4,16.8,5.7
E00047052,55.1,25.3,2.1,10,7.4
E00047053,54.9,17.9,7,15,5.1
E00047054,54.1,24.7,4.8,11.1,5.2
E00047374,41.4,29.3,2.6,19.5,7.2
E00047375,56.7,22.1,5.1,10.7,5.3
E00047377,69.5,11,2,9,8.4
E00047378,45,39.1,3.3,7.7,5
E00047379,37.1,26.8,6.9,22.2,6.9
E00047383,50.2,19.5,7.9,16.7,5.7
E00047384,52.1,18.7,5.7,13.2,10.3
E00047385,47.9,19.2,2.5,21.4,9.1
E00047387,33.5,31.6,5.4,25.1,4.4
E00047388,22.5,25.8,11.3,27.9,12.5
E00047394,47.4,17.8,1,19.5,14.3
E00047397,17.4,47.9,8.1,19.3,7.3
E00047398,59,10.7,2.9,4.6,22.8
E00047400,64.2,17.6,0,11.2,7
E00047401,65.2,19.8,3.7,7.5,3.9
E00047402,52.8,23.3,5.8,11.2,6.8
E00047405,52.1,23.7,3.8,12,8.4
E00047406,67.8,17,2.1,10,3
E00047407,60.5,21,8,4.9,5.6
E00047409,73.1,7,2.1,8,9.8
E00047412,48.7,23.1,4.6,20.8,2.8
E00047413,67.1,18.8,1.2,5.7,7.3
E00047416,60.8,17.5,5,12.1,4.6
E00047418,53.4,10.9,2,17,16.7
E00047419,63.8,15.9,6.5,5.8,8.1
E00047420,49.7,17.8,4.5,17.8,10.1
E00047426,62.3,17.3,2.8,8.9,8.7
E00047427,41.4,27.4,4.9,18.4,7.9
E00047428,58.4,17.8,0.9,11,11.9
E00047429,78.2,6.4,2.8,5.6,7
E00047430,45.6,31.6,4.4,10.6,7.8
E00047433,52.9,23.4,6.5,6.2,11
E00047434,73.7,8,1.9,8,8.5
E00047437,65,15.9,3.1,8.2,7.7
E00047438,53.8,28.5,5,7.9,4.7
E00047439,61.7,20.8,4.7,6.8,6
E00047441,63.7,14.1,3.2,12.1,6.9
E00047442,51.6,20.4,4.1,16,8
E00047445,39.8,33.6,3.3,17,6.4
E00050267,43.2,5,2.1,43.5,6.2
E00050268,26.2,4.6,3.2,63,3
E00050269,34.2,10.2,11,39.6,5.1
E00050270,33.2,4,4.3,53.2,5.2
E00050271,25.4,6.3,5.4,57.1,5.8
E00050272,40,7.3,7.7,41.2,3.8
E00050273,30.6,6.6,4.9,58,0
E00050274,14.7,5,6.4,70.3,3.6
E00050275,38.2,7.8,8.7,39.9,5.5
E00050276,19,9.2,6.5,64.9,0.3
E00050277,28.4,10.7,6,49.7,5.2
E00050278,29.7,2,7.6,53.9,6.7
E00050279,25.2,10.1,5.3,52,7.4
E00050280,53.1,3.9,2.9,35.3,4.8
E00050282,24.5,10.6,4.2,58.8,1.8
E00050283,22.1,5.6,7.9,59.1,5.3
E00050284,26.8,4.3,3,61.6,4.3
E00050304,53.4,6.1,2.6,36.2,1.7
E00050305,10.8,12.1,3.5,67.1,6.5
E00050311,31.9,3.6,3.3,53.2,8
E00050313,21.1,6,4,67,2
E00050314,19.1,8.1,2.4,63,7.5
E00050315,35.1,9.9,4.5,42.9,7.6
E00050316,28.5,6.9,4.1,42.3,18.2
E00050317,21.6,5.9,3.3,64.8,4.4
E00050318,25.5,4.6,4.6,64.1,1.2
E00050319,37.2,1.8,2.3,53.2,5.5
E00050472,29.5,12.6,3.9,46.1,7.9
E00050506,36.8,8.8,4.1,42.4,7.9
E00050509,23.1,5.2,3.5,60.8,7.5
E00050510,50.5,12.4,2.3,28.7,6.2
E00050511,64.6,10.7,0.7,18.4,5.6
E00050512,49.6,6.7,1.2,35.2,7.2
E00050513,45.5,6.2,2,40.1,6.2
E00050514,56.2,2.9,2,31.4,7.5
E00050515,32.5,13.4,6.1,35.7,12.3
E00050516,43.2,9.1,6.6,34.9,6.1
E00050517,31.1,3.7,3.7,56.8,4.7
E00050518,40.1,6.4,3.1,41,9.3
E00050519,57.4,2.8,1.6,29.2,9
E00050520,34.3,4.1,5.8,53,2.7
E00050521,46.2,3.9,3.6,42.3,3.9
E00050523,17.6,8.2,7,63.9,3.3
E00050524,50.5,13.4,2.7,28.4,5
E00050525,51.6,10.3,3.2,31.1,3.8
E00050526,30.5,7.9,4.7,49.5,7.4
E00050528,34.4,9.2,2.8,42.8,10.8
E00050529,30.1,14.9,5,44.4,5.6
E00050530,33.6,7,2,48.8,8.6
E00050531,39.4,13.3,2.9,35.8,8.6
E00050532,39.6,7.4,3.4,41,8.5
E00050533,57.2,11.4,5.2,23.5,2.7
E00050534,50.3,6.7,3,35,4.9
E00050535,37.5,10,4.6,42.1,5.7
E00050536,39.9,10.8,0.3,38.5,10.4
E00050537,42.8,9.8,5.2,38.3,3.9
E00050538,32.3,10.5,2.8,46.4,8
E00050539,38.9,8.3,2.7,38,12.2
E00050540,30.5,10.2,4.3,50.4,4.7
E00050541,30.6,14.1,4.8,48.4,2.1
E00050542,29.9,12.6,3.9,44.6,9.1
E00050546,25.3,15.6,4.5,52.6,1.9
E00050547,21.6,19.5,1.5,55.3,2
E00050548,17.9,23.1,11.1,46.3,1.6
E00050549,23.4,9.4,3.3,63.8,0
E00050550,28.1,23.2,5.4,38.1,5.3
E00050551,19.8,10.5,6.7,52.6,10.5
E00050552,23.6,7.2,4.9,55.9,8.4
E00050553,25.5,7.9,3,61.4,2.2
E00050554,25.6,9.6,3.3,56.5,5
E00050555,38.2,10.9,2.8,45.7,2.4
E00050556,35.6,2.7,2.7,51.1,7.9
E00050557,43.7,5.3,2.1,45.5,3.4
E00050558,34.1,10,1,50.3,4.5
E00050578,24.6,3.3,3.3,66.6,2.1
E00050592,21.2,4.3,5,63.3,6.1
E00050594,7.9,9.8,6.3,72.8,3.1
E00050595,45.3,11.3,3,32.8,7.6
E00050596,19.6,3.2,7.7,66.7,2.8
E00050598,34.8,19,7,38,1.3
E00050600,30.7,6.4,4.9,50.7,7.2
E00050601,18.4,7.4,7.7,60.9,5.6
E00050602,47.3,4.3,4,40.3,4
E00050603,30,15,2.1,50.5,2.4
E00050605,27,9.7,4.2,55.7,3.4
E00050606,11.7,15.6,5.9,64.5,2.3
E00050607,19.8,8.6,4.6,64.4,2.6
E00050610,23.9,12.2,5.2,56.3,2.3
E00050611,16.3,4.2,3.7,72.1,3.7
E00050612,21.5,12.7,6.6,55.8,3.3
E00050613,25.1,6.7,3.9,59.2,5
E00050614,13.7,6.7,6.4,68.7,4.5
E00050615,21.5,3,4.1,61.6,9.8
E00050622,20.5,25.3,6.6,45.4,2.2
E00050624,33.3,18.1,4.7,35.7,8.3
E00050626,34.8,11.1,4.1,38.9,11.1
E00050628,34.3,12.9,9.4,37.1,6.3
E00050660,15.9,13.1,2,66.3,2.8
E00050663,41.1,18.5,3.5,35.4,1.5
E00050666,45.6,8,2.2,34,10.1
E00050667,38.7,9.3,5.1,41.9,5.1
E00050669,20.3,17.5,6.4,54.3,1.4
E00050671,63.7,9.5,2.5,19.9,4.3
E00050672,47.2,9.8,7.5,26.9,8.5
E00050673,74.2,3.8,0.5,18.4,3.1
E00050674,49.5,10.9,4.1,25,10.6
E00050675,54,7.2,5.2,28.7,4.9
E00050676,47.8,8,6.8,33.7,3.6
E00050677,53.8,3.7,5.7,30.6,6.2
E00050678,59.6,6.8,5.8,21.9,6
E00050679,53.2,5.1,5.1,30.4,6.1
E00050680,42.5,7.5,3.6,41.4,5
E00050681,48.8,7.9,4.7,31.9,6.7
E00050682,53,14.2,1.9,29.4,1.4
E00050683,42.7,3.3,6.4,42.5,5.1
E00050684,47.5,7.3,7.6,35.5,2.1
E00050685,33,12,3.2,36.8,15.1
E00050812,66,15.9,2.5,13.6,2
E00050813,81.1,2.7,3.4,9.3,3.4
E00050814,66.7,5.9,4.2,15.6,7.7
E00050816,53.4,8,3.7,24.7,10.1
E00050817,68.8,6.3,2.3,9,13.7
E00050818,72.5,5,0.2,9.4,12.8
E00050819,64.8,11.5,1.5,12.2,10
E00050820,60.4,5.3,6.9,17.3,10.2
E00050821,46.9,9.9,7,29.5,6.7
E00050822,67.1,5.5,3.8,13.3,10.2
E00050823,27.9,21.8,8.5,39.6,2.1
E00050824,36.6,9.8,5.2,43.9,4.6
E00050825,52.2,22.2,3.4,13.2,8.9
E00050826,50,9.6,2.7,35.6,2.1
E00050827,42.1,15.6,3.4,35.5,3.4
E00050829,79.7,12.3,0,6.4,1.6
E00050830,46.5,30.2,5.8,16.3,1.2
E00050832,64,8.8,2.5,17.8,6.9
E00050833,69.6,10.5,2.1,5.5,12.4
E00050835,66.1,7.7,2.8,9.1,14.4
E00050836,63.7,3.7,6.3,12.7,13.7
E00050837,64.7,11.3,3.6,12.2,8.1
E00050838,65.8,9,3.3,15.3,6.5
E00050839,71,2.5,2.2,15.1,9.2
E00050840,65,3.3,3.5,11.1,17.2
E00050841,74.1,7.9,1.7,9,7.3
E00050842,65.2,4,3.5,17.9,9.4
E00050843,60.9,9.7,2.1,8.8,18.5
E00050844,36.6,10,9.4,39.6,4.4
E00050845,41.9,18.3,4.9,21.9,13
E00050846,55.4,14.6,5.7,15.3,9.1
E00050847,19.8,9,8.6,59.4,3.2
E00050848,34.5,30.7,5.6,22.9,6.3
E00050849,28,18.4,8.1,31.7,13.8
E00050850,54.1,10.1,5.9,21.8,8.2
E00050851,48.2,13.1,3,28.7,7
E00050852,33.2,24.7,6.3,29.8,6.1
E00050853,37.8,20.7,4.7,29.1,7.7
E00050854,47.2,14.3,6.8,26.4,5.3
E00050855,42.2,3.5,5.2,43.9,5.2
E00050856,49,14.9,6.4,25.2,4.5
E00050858,39.9,31.4,3.6,16.2,8.9
