geography_code,in_full_time_education-001,in_full_time_education-002
E00046353,27,73
E00046413,31.4,68.6
E00046414,31.3,68.8
E00046416,38.4,61.6
E00046417,31.8,68.2
E00046418,24.5,75.5
E00046419,24.8,75.2
E00046420,29.6,70.4
E00046421,19.4,80.6
E00046422,29.7,70.3
E00046424,35.7,64.3
E00046427,23,77
E00046429,29.4,70.6
E00046430,36,64
E00046973,27.3,72.7
E00046974,34.6,65.4
E00046975,26.6,73.4
E00046976,36.2,63.8
E00046977,30.7,69.3
E00046978,20.3,79.7
E00046980,31.7,68.3
E00046981,36.8,63.2
E00046982,29.2,70.8
E00046983,20.4,79.6
E00046984,39.1,60.9
E00046985,32.7,67.3
E00046986,33.1,66.9
E00046987,24.3,75.7
E00046988,27.8,72.2
E00046989,23.7,76.3
E00046991,22.9,77.1
E00046994,27,73
E00046995,23,77
E00046996,20,80
E00046997,34.9,65.1
E00046999,19.5,80.5
E00047000,25.3,74.7
E00047004,23.3,76.7
E00047006,17.6,82.4
E00047009,24.5,75.5
E00047013,25.7,74.3
E00047015,26.7,73.3
E00047020,24.9,75.1
E00047022,24.9,75.1
E00047024,32.8,67.2
E00047027,25,75
E00047028,26.9,73.1
E00047030,24.7,75.3
E00047031,25.8,74.2
E00047032,25.3,74.7
E00047033,33,67
E00047034,36.3,63.7
E00047036,35.6,64.4
E00047037,21.2,78.8
E00047038,31.3,68.7
E00047039,29.3,70.7
E00047040,32.3,67.7
E00047042,25.6,74.4
E00047043,19.9,80.1
E00047044,27.8,72.2
E00047045,28.3,71.7
E00047047,32.5,67.5
E00047048,23.1,76.9
E00047049,25.1,74.9
E00047050,30.9,69.1
E00047052,23.8,76.2
E00047053,23.3,76.7
E00047054,40.8,59.2
E00047374,28.8,71.3
E00047375,39.3,60.7
E00047377,26,74
E00047378,32.9,67.1
E00047379,35.4,64.6
E00047383,35.2,64.8
E00047384,31.8,68.2
E00047385,38.2,61.8
E00047387,29.1,70.9
E00047388,38,62
E00047394,28.6,71.4
E00047397,29.6,70.4
E00047398,33.1,66.9
E00047400,32.9,67.1
E00047401,36.9,63.1
E00047402,37.5,62.5
E00047405,31.9,68.1
E00047406,32.9,67.1
E00047407,34.8,65.2
E00047409,26.8,73.2
E00047412,19.8,80.2
E00047413,31.9,68.1
E00047416,37.8,62.2
E00047418,28.9,71.1
E00047419,30,70
E00047420,34.4,65.6
E00047426,36.8,63.2
E00047427,33.1,66.9
E00047428,26.2,73.8
E00047429,28.1,71.9
E00047430,25.8,74.2
E00047433,29.2,70.8
E00047434,31.2,68.8
E00047437,26.2,73.8
E00047438,29.5,70.5
E00047439,29.5,70.5
E00047441,27.2,72.8
E00047442,34,66
E00047445,31.7,68.3
E00050267,19.8,80.2
E00050268,23.4,76.6
E00050269,26.9,73.1
E00050270,23.4,76.6
E00050271,15.2,84.8
E00050272,27.8,72.2
E00050273,22.7,77.3
E00050274,23.6,76.4
E00050275,29.9,70.1
E00050276,27.2,72.8
E00050277,25.9,74.1
E00050278,26.9,73.1
E00050279,27,73
E00050280,33.5,66.5
E00050282,26.9,73.1
E00050283,21.7,78.3
E00050284,23.4,76.6
E00050304,23.5,76.5
E00050305,14.6,85.4
E00050311,16.3,83.7
E00050313,20.8,79.2
E00050314,16.7,83.3
E00050315,27.3,72.7
E00050316,28.1,71.9
E00050317,20.3,79.7
E00050318,17.9,82.1
E00050319,21,79
E00050472,24.8,75.2
E00050506,27,73
E00050509,15.1,84.9
E00050510,24.6,75.4
E00050511,36.6,63.4
E00050512,27,73
E00050513,27.4,72.6
E00050514,24.3,75.7
E00050515,26.8,73.2
E00050516,29.1,70.9
E00050517,35.5,64.5
E00050518,24.9,75.1
E00050519,29.2,70.8
E00050520,31.6,68.4
E00050521,27.4,72.6
E00050523,17.2,82.8
E00050524,27.1,72.9
E00050525,18.6,81.4
E00050526,29.6,70.4
E00050528,21,79
E00050529,23.2,76.8
E00050530,22.6,77.4
E00050531,30,70
E00050532,35.2,64.8
E00050533,33.7,66.3
E00050534,30.8,69.2
E00050535,23.1,76.9
E00050536,32.1,67.9
E00050537,37.4,62.6
E00050538,32.8,67.2
E00050539,22.4,77.6
