geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00046353,77.4,13.1,0.7,8.8
E00046413,56.4,24.5,5.5,13.6
E00046414,54.7,34.9,0,10.5
E00046416,56,24.1,9.5,10.3
E00046417,47.7,42.3,1.5,8.5
E00046418,69.4,9.7,1.4,19.4
E00046419,51.2,23.6,0,25.2
E00046420,48.4,29.7,3.1,18.8
E00046421,70.1,15.6,2,12.2
E00046422,71.3,13,1.7,13.9
E00046424,59.6,23.5,5.1,11.8
E00046427,59.9,19.1,3.7,17.3
E00046429,55.1,34.8,1.1,9
E00046430,59.1,22.6,7.3,10.9
E00046973,59.2,12.6,8.7,19.4
E00046974,56.6,28.9,4.8,9.6
E00046975,43.4,21.1,7.9,27.6
E00046976,49.6,17.6,9.6,23.2
E00046977,49.6,26,6.9,17.6
E00046978,68.2,18.7,1.9,11.2
E00046980,46.8,28.4,6.4,18.4
E00046981,49.2,27.8,2.4,20.6
E00046982,57.8,18,6.3,18
E00046983,68.9,10.7,1.6,18.9
E00046984,35.3,27.6,9.5,27.6
E00046985,41.7,24.2,10.6,23.5
E00046986,40,39.2,8,12.8
E00046987,64.8,18.7,4.4,12.1
E00046988,68.9,18.5,0.8,11.8
E00046989,58.5,29.2,0,12.3
E00046991,58.6,31,0.9,9.5
E00046994,62.2,25.2,1.8,10.8
E00046995,71,16.8,1.9,10.3
E00046996,52,30.4,1.6,16
E00046997,58.8,18.8,8.8,13.8
E00046999,65.5,21.8,0.8,11.8
E00047000,62.6,22.9,0,14.5
E00047004,55.3,29.3,0.8,14.6
E00047006,68.7,19.2,1,11.1
E00047009,52.3,28.1,1.6,18
E00047013,57.1,24.4,2.5,16
E00047015,50.8,18.5,6.5,24.2
E00047020,67.2,13.4,4.2,15.1
E00047022,52.6,10.2,7.3,29.9
E00047024,71.4,11.2,5.1,12.2
E00047027,57,26.7,5.2,11.1
E00047028,57.9,18.3,7.9,15.9
E00047030,44.7,28.2,7.1,20
E00047031,44.4,26.9,3.7,25
E00047032,43.3,19.1,10.6,27
E00047033,49.6,11.1,10.4,28.9
E00047034,49,25,3.8,22.1
E00047036,54.7,19.7,10.3,15.4
E00047037,61.1,22.2,2.8,13.9
