geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00046353,67,28.1,5
E00046413,71.4,18.8,9.8
E00046414,77.3,15.7,7
E00046416,64.7,25.6,9.6
E00046417,79.3,16.2,4.5
E00046418,63.2,18.2,18.6
E00046419,72.9,18.2,8.9
E00046420,78.6,16.5,4.9
E00046421,67.6,21.6,10.8
E00046422,60.2,27.9,11.9
E00046424,58.3,29.7,12
E00046427,63.9,24.1,12
E00046429,84.6,12.1,3.4
E00046430,66,24.2,9.8
E00046973,60.9,28.3,10.9
E00046974,73.4,17.4,9.1
E00046975,58,28.8,13.2
E00046976,74.5,13.9,11.7
E00046977,64.8,30.3,4.9
E00046978,82.4,12.5,5.1
E00046980,70.6,21.5,7.8
E00046981,78.2,16,5.8
E00046982,64.2,24.5,11.2
E00046983,57.8,31.6,10.6
E00046984,62.7,27.4,9.9
E00046985,65.3,27.2,7.4
E00046986,74.5,20.2,5.3
E00046987,83.3,8.1,8.5
E00046988,83.6,11.5,4.8
E00046989,81.6,14.7,3.7
E00046991,86.2,9.8,4.1
E00046994,83.6,8.6,7.8
E00046995,88.1,6.6,5.4
E00046996,84.5,11.5,4
E00046997,66,22.3,11.8
E00046999,88.3,7.3,4.4
E00047000,90.4,8.4,1.3
E00047004,86.4,9.9,3.6
E00047006,75,10.1,14.9
E00047009,88.7,6.6,4.6
E00047013,83.8,13.2,3
E00047015,54,34,12
E00047020,55.2,32.5,12.3
E00047022,40.8,43.2,16
E00047024,68.7,23.5,7.8
E00047027,77.2,19.3,3.4
E00047028,56.2,33.9,9.9
E00047030,61.1,31.6,7.3
E00047031,82.4,15,2.7
E00047032,49.9,39.9,10.2
E00047033,47.5,42.4,10.1
E00047034,58.8,26.1,15.1
E00047036,49.6,36.4,14
E00047037,77.4,18.3,4.3
E00047038,43.5,47,9.5
E00047039,43.6,44.2,12.2
E00047040,83.6,12.6,3.8
E00047042,40.9,44.2,14.8
E00047043,76.7,16.9,6.4
E00047044,68.2,28,3.8
E00047045,60.1,32,7.9
E00047047,68.8,20,11.2
E00047048,80.1,10.3,9.7
E00047049,78.3,16,5.7
E00047050,62.4,30.1,7.5
E00047052,79.2,15.5,5.3
E00047053,66.5,25.2,8.3
E00047054,71.3,16.3,12.3
E00047374,48.3,39.7,12
E00047375,72,17.1,11
E00047377,62.5,28.4,9.1
E00047378,55,27.8,17.2
E00047379,52.5,30.8,16.7
E00047383,66.5,21.3,12.2
E00047384,57.3,33,9.7
E00047385,48,36.9,15.1
E00047387,55.5,29.7,14.8
E00047388,54.7,27.4,17.9
E00047394,62.9,29.6,7.5
E00047397,65.7,18.6,15.8
E00047398,69.8,18.9,11.3
E00047400,60,28.5,11.4
E00047401,69.4,17.3,13.3
E00047402,69.5,20.4,10.1
E00047405,58.3,30.3,11.4
E00047406,61.8,30.2,8
E00047407,58.1,29.1,12.8
E00047409,59,32.3,8.7
E00047412,62.1,17.1,20.8
E00047413,67.4,27.1,5.5
E00047416,70.8,16.7,12.5
E00047418,36.8,39.1,24.1
E00047419,69.4,20.3,10.3
E00047420,52.8,34.3,12.8
E00047426,64.5,28.4,7.1
E00047427,70.9,22.6,6.5
E00047428,53,34.8,12.3
E00047429,56.1,35,8.9
E00047430,64.7,27.2,8
E00047433,57.5,35.9,6.6
E00047434,54.6,39.3,6.1
E00047437,57.1,36.4,6.5
E00047438,71.6,21,7.4
E00047439,58.9,29.7,11.5
E00047441,54.8,36.3,8.9
E00047442,53.2,33,13.8
E00047445,65.6,25.6,8.9
E00050267,78.6,10.1,11.3
E00050268,77.4,5.7,16.9
E00050269,72.4,10.2,17.4
E00050270,69.7,16.1,14.1
E00050271,81.5,6.9,11.6
E00050272,75.1,9.6,15.3
E00050273,76.7,8.3,14.9
E00050274,70.3,11.8,17.9
E00050275,78.2,5.7,16.1
E00050276,65.9,9.5,24.7
E00050277,68.8,12.8,18.5
E00050278,71.8,6.5,21.8
E00050279,61.3,13.3,25.5
E00050280,77.3,9.5,13.2
E00050282,69.1,13.2,17.7
E00050283,67,11.2,21.8
E00050284,69.3,8.9,21.8
E00050304,75.4,13.2,11.3
E00050305,63.9,7.8,28.3
E00050311,81.7,5.9,12.3
E00050313,66.7,20.8,12.5
E00050314,59.3,20.2,20.5
E00050315,61.6,20.6,17.8
E00050316,63.9,27.9,8.2
E00050317,50.7,16.9,32.4
E00050318,78.2,6.1,15.6
E00050319,70.4,19.4,10.2
E00050472,54.8,24.1,21.1
E00050506,56.4,24.3,19.3
E00050509,57.6,17.7,24.7
