geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00095622,0,0,0,100,0
E00095623,0,0,0,99.6,0.4
E00095624,0,0,0.5,99.5,0
E00095625,0.9,0.3,2.6,95.7,0.6
E00095626,0.7,0.2,0.5,98.4,0.2
E00095627,0,0,0,100,0
E00095628,0,0,1.7,96.9,1.4
E00095629,0.3,0,0.7,99,0
E00095630,0.4,0,1.9,97.8,0
E00095631,2.1,0,0.4,97.4,0
E00095632,4.2,0,0.5,94.8,0.5
E00095633,8.1,0,1.9,87.6,2.4
E00095634,0,0.2,1.2,96.8,1.7
E00095635,0.8,0,0.6,98.6,0
E00095636,0.3,0,0,99.3,0.3
E00095637,0.4,0,0.4,98.7,0.4
E00095661,0.2,0,1,98.8,0
E00095662,0,0,0.4,99.6,0
E00095663,0,0,1,98.7,0.3
E00095664,0,0,0.3,99.7,0
E00095665,0.9,0,0.3,96.4,2.4
E00095666,0.3,0,0.3,99,0.3
E00095667,0,0,0,100,0
E00095700,0,0,0,100,0
E00095701,0.4,0,0.4,98.6,0.7
E00095702,0.3,0,1.2,98.2,0.3
E00095703,0.3,0.6,0.6,97.3,1.2
E00095704,0.6,0.6,0.6,98.1,0
E00095705,0.5,0,0.2,99.3,0
E00095706,0.7,0,0.4,97.8,1.1
E00095707,0,0,0.3,99.7,0
E00095741,0,0,0,99.6,0.4
E00095742,0,0,0.4,99.1,0.4
E00095743,0,0,1,99,0
E00095745,0.3,0,2.3,96.8,0.6
E00095746,0,0,11.5,86.6,1.9
E00095747,1.9,0,0.5,97.6,0
E00095748,0.6,0,1.2,98.2,0
E00095749,0.8,0,2.4,96.8,0
E00095750,0,1,5.7,92.8,0.5
E00095751,0,0,0.5,99.1,0.5
E00095752,0.8,0,5.5,93.2,0.4
E00095753,0,0.8,1.2,96.1,1.9
E00095754,0,0,0.5,99.5,0
E00095755,0.4,0,1.8,95.3,2.5
E00095756,3.3,0,0,96.2,0.5
E00095757,0,0.4,0.7,97.8,1.1
E00095836,0.3,0.7,1,97,1
E00095837,0,0,0.7,99.3,0
E00095838,0.3,0.3,0.7,98.4,0.3
E00095839,0,0.4,1.1,97.3,1.1
E00095840,0,0,0.3,99.7,0
E00101825,0,0.6,0,99.4,0
E00101826,0,0,0.4,99.6,0
E00101827,0.5,0,2.4,97.1,0
E00102721,0.3,0,1,98.3,0.3
E00102726,0.4,0,0,99.3,0.4
E00102741,0.4,0,0.7,98.9,0
E00102742,0.4,0,1.1,98.5,0
E00102743,0,0,0,100,0
E00102748,0,0,3.6,96.4,0
E00102751,1.3,0.7,1,97.1,0
E00102753,0,0,0,100,0
E00102754,0.9,0,0.9,98.1,0
E00102758,0.8,0,0.3,98.1,0.8
E00102761,0,0,1.2,98.8,0
E00102768,0,0,1.7,98.3,0
E00102769,0,0,0.9,96.3,2.8
E00102770,0.7,0,2.3,97,0
E00102771,0,0,0,99.6,0.4
E00102772,0,0,1.6,98.4,0
E00102773,0,0,2.2,97.3,0.4
E00102776,0.3,0,1.1,98.7,0
E00102777,0,0,0,100,0
E00102779,1.5,0,1.5,96.6,0.4
E00102781,0.3,0,1.4,98.1,0.3
E00102784,0,0,0,99.7,0.3
E00102786,0,0.4,3,96.1,0.4
E00102787,0.2,0.2,0.2,99.4,0
E00102788,2.4,0,0.4,97.1,0
E00102789,0,0,0,100,0
E00102790,0,0,0,99.7,0.3
E00102791,1.3,0,0,98.4,0.3
E00102792,0.6,0,2.6,96.9,0
E00102793,0.7,0,2.1,96.9,0.3
E00102794,0,0,0.4,99.1,0.4
E00102795,0.3,0,0,99.7,0
E00102796,0.6,0,0,99.4,0
E00102797,0.6,0,2.3,97.1,0
E00102798,1.7,0,0.3,98.1,0
E00102800,1.4,0,1.4,96.9,0.3
E00102801,0.5,0,0.8,98.7,0
E00102802,1,0,2.4,96.6,0
E00102804,0,0,0.3,99.3,0.3
E00102805,0,0.4,0.7,98.9,0
E00102806,0,0,0,99.8,0.2
E00102807,0,0.3,1.3,98,0.3
E00102808,0.3,0,0.3,99.4,0
E00102809,0,0,0,100,0
E00102810,0,0,0,100,0
E00102811,0.3,0.3,0,99.2,0.3
E00102812,0,0.2,1.4,98.4,0
E00102815,0,0,0.8,99.2,0
E00102823,0,0,0,100,0
E00102824,0.8,0,1.1,98.1,0
E00102827,0.7,0,0.3,99,0
E00102830,0.5,0.5,0.9,98.1,0
E00102831,2.4,0.4,2.4,94.9,0
E00102833,0.4,0,1.4,98.2,0
E00102834,0,0,3.1,96.9,0
E00102841,0,1.7,1.1,96.9,0.3
E00102843,0,0,1.6,98.4,0
E00102845,0,0.5,1.4,97.6,0.5
E00102848,1.1,0,0.7,98.2,0
E00102849,0.6,0,0,99.4,0
E00102850,0,0,0,99.6,0.4
E00102851,0.7,0,0.5,98.5,0.2
E00102852,0.8,0,0.8,98.3,0
E00102881,0,0,0,99.7,0.3
E00102882,0,0.4,0.4,99.2,0
E00102883,0,0,0,100,0
E00102884,0,0.2,0.2,99.6,0
E00102885,0,0,1.7,98.3,0
E00102886,0.6,0.3,2.4,96.2,0.6
E00102887,0.6,0.6,0,98.3,0.6
E00102888,0.5,0,1.4,98.2,0
E00102889,0,0.2,1.5,98.3,0
E00102890,0,0,1,99,0
E00102891,0.7,0,0,99.3,0
E00102892,0.3,0.6,0.9,97.9,0.3
E00165929,0.7,0,0,99.3,0
E00165938,1.9,0,2.9,94.9,0.3
E00165940,0,0,0.3,99.7,0
E00172766,1.2,0.3,0.9,96,1.5
E00172767,0,0,1,96.6,2.5
E00172768,0,0,0.6,92.6,6.9
E00180153,0,0,0.5,99.5,0
E00180155,0,0,0,100,0
E00180192,0,0,0,98.5,1.5
E00180209,0.9,0,0.9,98.2,0
E00180221,0,0,0.3,99.7,0
E00180233,0,0,0.7,98.6,0.7
E00180266,3.9,0,0,96.1,0
E00180273,1.1,0,2,96.9,0
E00180277,0.4,0.2,0.2,99.2,0
E00180280,2.1,0.3,1,96.4,0.3
E00182795,0,0,0,100,0
E00182816,1.3,0,1.8,96.9,0
E00182861,0.3,0.3,2.2,96.6,0.6
W00004162,0.6,0,0.9,98.5,0
W00004163,0.2,0,0.9,98.9,0
W00004170,0.5,0,0,99.5,0
