geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00095622,74.8,19.9,5.3
E00095623,75.9,17.3,6.8
E00095624,67.8,17.6,14.6
E00095625,82.8,13.8,3.4
E00095626,79.9,14,6.1
E00095627,63.5,26.3,10.2
E00095628,75.8,15.2,9
E00095629,71.6,19.9,8.5
E00095630,79,16.1,4.9
E00095631,79,13.3,7.7
E00095632,77,16.9,6.1
E00095633,73.5,15.6,10.9
E00095634,74.8,20.6,4.7
E00095635,81.6,12.3,6.1
E00095636,74.9,18.7,6.4
E00095637,76.5,14.5,9
E00095661,83.7,12.7,3.6
E00095662,76.1,17.3,6.7
E00095663,83.8,10.1,6.1
E00095664,76.7,18.7,4.7
E00095665,83.3,11,5.7
E00095666,81,14.5,4.5
E00095667,84.3,12,3.7
E00095700,79.1,15,5.9
E00095701,76.7,16.8,6.5
E00095702,83.7,12.6,3.7
E00095703,86,10.7,3.3
E00095704,85.4,13.3,1.3
E00095705,82.6,11.8,5.5
E00095706,85,11.1,3.9
E00095707,80,13.3,6.7
E00095741,73.4,21,5.6
E00095742,81.3,12.1,6.7
E00095743,85.3,10.8,3.9
E00095745,81.2,12.3,6.5
E00095746,79.7,13.5,6.9
E00095747,70.4,18.8,10.9
E00095748,82.9,12,5.1
E00095749,80.7,14.1,5.2
E00095750,79.9,12.9,7.2
E00095751,72.3,22.7,5
E00095752,75.5,16.9,7.6
E00095753,85.3,10,4.6
E00095754,74.9,16.9,8.2
E00095755,77.3,15.5,7.2
E00095756,79.6,12.8,7.6
E00095757,78.5,18.9,2.5
E00095836,79.9,14.9,5.3
E00095837,80.8,16.3,2.9
E00095838,80.3,15.4,4.3
E00095839,83,12.5,4.5
E00095840,71.7,20.2,8.1
E00101825,89.2,7.8,3
E00101826,88.8,7.4,3.7
E00101827,85.5,13,1.4
E00102721,79.6,13.3,7.1
E00102726,78.5,16.1,5.4
E00102741,82.8,13.4,3.7
E00102742,81.4,14.5,4.2
E00102743,76.3,17.7,6
E00102748,71.6,17.4,11
E00102751,73.8,20,6.2
E00102753,67.2,26.1,6.7
E00102754,67.4,23.3,9.3
E00102758,77.6,16.4,5.9
E00102761,80.2,15,4.8
E00102768,81.5,15.1,3.4
E00102769,80.2,15.7,4.1
E00102770,76.2,18.5,5.4
E00102771,84.6,12.7,2.6
E00102772,79.1,15.9,5.1
E00102773,79.1,12.4,8.4
E00102776,73.5,20.9,5.6
E00102777,71.5,20.8,7.6
E00102779,84,11.6,4.5
E00102781,79.6,14.8,5.6
E00102784,63.5,23.9,12.6
E00102786,80.7,15.5,3.9
E00102787,83.4,12.5,4
E00102788,74.7,15.9,9.4
E00102789,79.3,16.7,4.1
E00102790,75.8,16.9,7.3
E00102791,84.2,12.5,3.4
E00102792,81.4,15.1,3.4
E00102793,77.6,17.5,4.9
E00102794,83.9,11.3,4.8
E00102795,81.5,15.5,3
E00102796,87.2,11.1,1.7
E00102797,74.8,17.4,7.8
E00102798,72.3,19.7,8
E00102800,67.1,22.4,10.5
E00102801,74.3,18.7,7
E00102802,73.9,13.9,12.2
E00102804,73.5,17.8,8.7
E00102805,76.9,18.4,4.7
E00102806,87,9.5,3.5
E00102807,83.9,11.5,4.6
E00102808,81,13.4,5.7
E00102809,75.2,13.5,11.2
E00102810,77.4,17.2,5.4
E00102811,82.4,13.3,4.3
E00102812,85.7,9.8,4.5
E00102815,81,14.9,4
E00102823,79.7,14.9,5.4
E00102824,68.6,17.9,13.5
E00102827,73.3,18.2,8.6
E00102830,73.2,18.3,8.5
E00102831,75.9,18.7,5.4
E00102833,73.8,17.9,8.2
E00102834,68.6,18.9,12.5
E00102841,72.9,19.9,7.1
E00102843,82,12.9,5.1
E00102845,78.8,17.5,3.8
E00102848,79.2,16.4,4.4
E00102849,77.4,11.7,10.9
E00102850,82.1,12.5,5.4
E00102851,79.6,15.3,5.1
E00102852,79.3,15.5,5.2
E00102881,85.3,11.9,2.8
E00102882,78.3,15,6.7
E00102883,83.2,14.2,2.7
E00102884,75.9,19,5.2
E00102885,80.9,13.6,5.5
E00102886,68.8,20.3,10.9
E00102887,74.7,18.5,6.7
E00102888,79.5,14.8,5.7
E00102889,83.3,12.1,4.6
E00102890,72.4,18.4,9.2
E00102891,65.8,23.8,10.4
E00102892,70.8,20.7,8.5
E00165929,85.3,12,2.7
E00165938,85.9,9.9,4.2
E00165940,84.1,11.5,4.4
E00172766,80.1,13.1,6.7
E00172767,69.3,19.8,10.9
E00172768,79,14.8,6.3
E00180153,88.9,7.7,3.4
E00180155,55.9,26.5,17.6
E00180192,74.3,18.3,7.5
E00180209,71.4,20.4,8.2
E00180221,85.1,11.1,3.7
E00180233,82.3,12.1,5.7
E00180266,81.5,13.5,5
E00180273,92.4,5.4,2.3
E00180277,82.4,13.6,4
E00180280,77.6,16.2,6.2
E00182795,86.4,11.2,2.4
E00182816,86.7,8.3,4.9
E00182861,85.7,11.8,2.5
W00004162,88.4,8,3.6
W00004163,82.2,11.6,6.2
W00004170,77.3,17.6,5.1
