geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00095622,71.5,3.8,24.8
E00095623,80.2,0.8,19
E00095624,73.7,0,26.3
E00095625,88.6,1.7,9.7
E00095626,81.1,0.9,18
E00095627,59.8,1.6,38.6
E00095628,70.9,0.7,28.4
E00095629,68.9,0.3,30.8
E00095630,80.5,0.7,18.7
E00095631,81.2,4.3,14.5
E00095632,73.1,3.8,23.1
E00095633,70.9,10.3,18.8
E00095634,74.1,0.7,25.1
E00095635,76.3,2.8,20.9
E00095636,80.8,1,18.2
E00095637,86.8,1.3,12
E00095661,72.7,1.8,25.5
E00095662,78.4,1.8,19.9
E00095663,66.4,0.3,33.3
E00095664,76.3,0,23.7
E00095665,77,2.7,20.3
E00095666,78.2,0.7,21.1
E00095667,83.8,1.5,14.7
E00095700,72.9,1.2,25.9
E00095701,75.3,0,24.7
E00095702,81.9,0.9,17.2
E00095703,85.7,1.8,12.5
E00095704,83.5,2.5,13.9
E00095705,67.3,1.3,31.5
E00095706,81.1,2.1,16.7
E00095707,83.6,1.5,14.9
E00095741,70.7,0.9,28.4
E00095742,75.9,3.1,21
E00095743,82.2,0.8,17
E00095745,79.9,0.3,19.7
E00095746,69.1,1.7,29.3
E00095747,78,1.4,20.6
E00095748,87.4,1.2,11.4
E00095749,84,3.2,12.8
E00095750,83.3,1,15.8
E00095751,83.1,3.2,13.7
E00095752,80.2,1.3,18.6
E00095753,84.2,1.2,14.7
E00095754,73.9,0.5,25.6
E00095755,69,2.5,28.5
E00095756,74.4,3.3,22.3
E00095757,83.4,2.9,13.7
E00095836,69.1,2.3,28.6
E00095837,77.2,0.5,22.4
E00095838,75.2,0.3,24.5
E00095839,77.7,1.5,20.8
E00095840,59.8,0.8,39.4
E00101825,90.4,0.6,9
E00101826,92.2,3.3,4.5
E00101827,83.7,2.9,13.5
E00102721,87,0.3,12.6
E00102726,79,2.5,18.5
E00102741,83.2,0,16.8
E00102742,71.3,0.9,27.8
E00102743,80.8,0,19.2
E00102748,59,3.6,37.5
E00102751,62.2,2,35.9
E00102753,61.8,0.8,37.4
E00102754,76.2,3.3,20.6
E00102758,76,0,24
E00102761,78.2,0,21.8
E00102768,62.7,7.7,29.6
E00102769,76.4,0.5,23.2
E00102770,74.2,1.7,24.1
E00102771,79.7,2.6,17.6
E00102772,75.5,1.2,23.3
E00102773,81.3,0.4,18.2
E00102776,72.8,0.8,26.3
E00102777,79.9,0.7,19.4
E00102779,71.6,2.6,25.7
E00102781,77,1.7,21.3
E00102784,73.6,0.6,25.8
E00102786,81.4,0,18.6
E00102787,83.2,0.4,16.3
E00102788,64.8,2,33.2
E00102789,74,1.2,24.8
E00102790,68.3,0.6,31.1
E00102791,74.8,4.9,20.3
E00102792,74.4,3.1,22.5
E00102793,80.8,2.1,17.1
E00102794,84.3,0.4,15.2
E00102795,75.1,7.6,17.3
E00102796,82.2,4.4,13.3
E00102797,61.9,1.7,36.3
E00102798,75.1,0.6,24.4
E00102800,58.8,1.4,39.9
E00102801,65.2,1.9,32.9
E00102802,64.6,4.4,31
E00102804,75.8,0.3,23.9
E00102805,72.4,1.4,26.2
E00102806,82.3,1.6,16.1
E00102807,73.8,0.3,25.9
E00102808,79.5,2,18.5
E00102809,75,2.1,22.9
E00102810,77.6,0.8,21.6
E00102811,80.7,0.5,18.8
E00102812,75.6,4.3,20.1
E00102815,88.7,0.4,10.9
E00102823,87.1,0.7,12.1
E00102824,79.7,1.1,19.2
E00102827,77.9,1.7,20.3
E00102830,74.2,4.2,21.6
E00102831,76.4,5.5,18.1
E00102833,82.4,1.4,16.1
E00102834,68.1,2.7,29.2
E00102841,85.5,0.3,14.2
E00102843,80.4,0.8,18.8
E00102845,82.5,0.9,16.5
E00102848,81.4,0.9,17.8
E00102849,73.3,0.3,26.4
E00102850,65.4,1.3,33.3
E00102851,76.8,1.2,22
E00102852,73.8,1.1,25.1
E00102881,77.7,1.3,21.1
E00102882,75.6,0.8,23.7
E00102883,76.7,1.7,21.6
E00102884,72.3,1.2,26.4
E00102885,76.7,0.6,22.8
E00102886,76.8,2.6,20.6
E00102887,81.5,0,18.5
E00102888,85.2,1.4,13.5
E00102889,84.1,1,14.9
E00102890,82.8,3,14.2
E00102891,75.6,1,23.5
E00102892,80.2,4.6,15.2
E00165929,72,1.4,26.6
E00165938,88.2,1.3,10.5
E00165940,83.1,1.4,15.6
E00172766,74.2,1.2,24.6
E00172767,64.9,2.5,32.7
E00172768,66.3,0,33.7
E00180153,82.4,1.6,16
E00180155,74,0,26
E00180192,78.1,0.4,21.5
E00180209,70.3,2.4,27.2
E00180221,76,3.7,20.3
E00180233,62.4,1.4,36.2
E00180266,78.3,3.1,18.6
E00180273,77.7,5.4,16.9
E00180277,73.2,2.7,24.1
E00180280,64.7,0.8,34.5
E00182795,84,0.8,15.2
E00182816,76.9,0.4,22.6
E00182861,80.1,1.4,18.5
W00004162,91.2,2.4,6.5
W00004163,83.2,3.1,13.7
W00004170,88.8,2.8,8.4
