areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00049317,66.4,7.5,9.3,16.8
E00049318,58.2,19.2,8.2,14.4
E00049319,50.9,18.9,15.7,14.5
E00049320,49.6,5.9,15.1,29.4
E00049321,67.9,11.3,4.7,16
E00049322,65.4,13.4,8.7,12.6
E00049323,55.2,9.7,14.2,20.9
E00049324,49.6,8.6,22.3,19.4
E00049325,44.8,20.7,14.7,19.8
E00049326,56.3,19.8,13.5,10.4
E00049327,52.3,15.9,9.8,22
E00049328,41,18.6,25.5,14.9
E00049329,56.1,18.7,7.3,17.9
E00049330,40,18.5,13.1,28.5
E00049331,56,10.7,14,19.3
E00049332,53.1,14.7,12.6,19.6
E00049333,54.6,15.5,13.4,16.5
E00049334,63.7,11,13.2,12.1
E00049335,65.2,6.3,9.8,18.8
E00049336,52.3,13.1,13.7,20.9
E00049337,58.3,12.6,12.6,16.5
E00049338,64.7,10.8,7.8,16.7
E00049339,51.1,18.5,14.1,16.3
E00049340,57.3,22.1,5.3,15.3
E00049341,51.8,17,12.5,18.8
E00049342,64.6,16.7,6.3,12.5
E00049343,70.3,5.5,9.4,14.8
E00049344,64.3,14,10.9,10.9
E00049345,46.8,14.5,19.1,19.7
E00049346,54,15,13.3,17.7
E00049347,62.5,8.3,9.2,20
E00049348,56.3,8.7,16.7,18.3
E00049349,64.1,7.7,6.8,21.4
E00049350,56.8,13.6,13.6,16
E00049351,53.4,16,13,17.6
E00049352,45.8,11.2,21.8,21.2
E00049353,54.2,18.1,9.7,18.1
E00049354,62.6,11.5,9.9,16
E00049355,55.6,6.2,25.9,12.3
E00049356,51.4,15.5,14.9,18.2
E00049357,50.3,15.4,16.1,18.2
E00049358,48.3,12.1,19,20.7
E00049359,50.3,12.4,16.6,20.7
E00049362,44.2,20,19.2,16.7
E00049438,45.6,14.2,23.7,16.6
E00049441,49.5,13.2,20.9,16.5
E00049442,54.2,8.3,23.8,13.7
E00049443,53.2,15,13.9,17.9
E00049445,49.7,17.7,17.7,15
E00049450,50.3,19.3,13.5,17
E00049451,51.4,11.6,16.7,20.3
E00049452,45.1,13,11.1,30.9
E00049453,48.2,13.1,10.9,27.7
E00049454,57,8.7,20.9,13.4
E00049455,49.1,18.1,17.2,15.5
E00049456,56.3,17.7,11.4,14.6
E00049457,57.4,7.9,16.8,17.8
E00049458,47.5,14.2,20.6,17.7
E00049459,40.2,13,27.7,19
E00049462,49.1,16.8,22,12.1
E00049464,49.6,8.8,24,17.6
E00049465,48.5,14.6,25.1,11.7
E00049472,57.3,5.3,19.8,17.6
E00049478,48.5,15.4,23.7,12.4
E00049479,50.9,13,13,23.1
E00049480,59.8,9.4,14.5,16.2
E00049481,62.7,13.6,10.9,12.7
E00049483,43.5,16.9,27.3,12.3
E00049484,41.8,10.5,41.2,6.5
E00049485,43.8,9.8,23.5,22.9
E00049486,42.7,14.5,29.1,13.6
E00049487,60,6.7,18.1,15.2
E00049488,64.2,12.6,9.3,13.9
E00049489,50.8,10.5,26.2,12.6
E00049490,57.7,8.8,8,25.5
E00049492,46.9,14.2,24.1,14.8
E00049493,54.2,15.9,17.8,12.1
E00049494,43.9,12.7,28,15.3
E00049495,55.9,7.9,17.1,19.1
E00049496,59.9,9.5,17.7,12.9
E00049497,50.4,11,17.3,21.3
E00049498,42.9,15.7,25,16.4
E00049499,52.2,15.6,17.8,14.4
E00049500,48.5,12.5,27.2,11.8
E00049501,41.1,16.8,23.4,18.7
E00049502,41.7,9,32.6,16.7
E00049503,43.4,16.8,23.8,16.1
E00049504,44.5,16.4,28.2,10.9
E00049505,44.2,17.4,20.3,18.1
E00049506,47.9,11.1,22.9,18.1
E00049507,50.4,16.8,6.2,26.5
E00049508,46.2,13.3,31.2,9.2
E00049509,57.1,13.3,9.2,20.4
E00049510,45.8,11.6,24.5,18.1
E00049511,49.7,7.5,29.9,12.9
E00049513,58.3,19.1,7.8,14.8
E00049514,58.9,12.8,14.9,13.5
E00049515,48.4,20.5,19.7,11.5
E00049516,45.1,11.8,25.5,17.6
E00049517,55.2,11.4,18.1,15.2
E00049518,62.8,9.8,12,15.3
E00049519,52.5,14.9,12.1,20.6
E00049520,42.3,13,26,18.7
E00049521,58.3,12.2,12.8,16.7
E00049522,46.3,14,27.9,11.8
E00049523,51.3,13,18.2,17.5
E00049524,62.3,8.1,14.4,15.3
E00049525,50.3,7.2,21.6,20.9
E00049527,55,17.5,11.6,15.9
E00049528,51.1,11,20.9,17
E00049529,53.1,14.6,11.5,20.8
E00049530,55.5,9.1,11.8,23.6
E00049531,45.4,17.7,14.6,22.3
E00049532,55.7,14.3,15,15
E00049533,62.2,14,9.8,14
E00049534,50.9,7.6,25,16.5
E00049535,61.3,12.1,8.5,18.1
E00049536,54.7,12.3,25.5,7.5
E00049537,52.1,12.1,14.3,21.4
E00049653,31.1,21.4,34,13.6
E00049654,37.2,17.2,26.9,18.6
E00049655,40,17.5,26.7,15.8
E00049656,46.5,19.7,22.9,10.8
E00049657,41.4,14.5,23.4,20.7
E00049658,44.1,14.7,25.7,15.4
E00049659,34.8,21,33.3,10.9
E00049660,43,19,19.8,18.2
E00049661,40.9,22,20.5,16.7
E00049662,56.7,17.5,12.4,13.4
E00049663,44.3,20,20,15.7
E00049664,34,22.9,29.2,13.9
E00049665,42.1,19.8,22.3,15.7
E00049666,49.3,15,25.1,10.6
E00049667,42,16.8,26,15.3
E00049668,38.4,23.2,25.4,13
E00049669,33.9,16.9,28.8,20.3
E00049670,47.5,16.9,21.9,13.8
E00049671,29.7,22.8,39.6,7.9
E00049672,54.8,13.5,21.4,10.3
E00049673,44.3,16.1,27.5,12.1
E00049674,36.3,20.4,28.7,14.6
E00049675,43.2,18,25.2,13.5
E00049676,48.1,21.5,17.8,12.6
E00049677,31.5,24.2,29,15.3
E00049678,49.6,15,22.1,13.3
E00049679,38.5,8.7,43.3,9.6
E00049680,40.7,21,19.8,18.5
E00049681,38.8,27.2,17,17
E00049682,35.8,21.7,33.3,9.2
E00049683,37.2,18.6,26.2,18
E00049684,39.5,19.4,24,17.1
E00049685,44.9,13.5,33.7,7.9
E00049686,39.6,13.5,28.1,18.8
E00049687,41,17.2,29.9,11.9
E00049688,37.3,15.5,30,17.3
E00049689,39.8,17,32.7,10.5
E00049690,31.5,28.8,21.9,17.8
E00049691,40.8,12.7,26.8,19.7
E00049692,35.2,12.3,35.2,17.2
E00049693,46.1,14.9,27.7,11.3
E00049694,34.5,14.2,33.8,17.6
E00049695,36.4,13.2,35.9,14.5
E00049696,33.3,21.2,34.8,10.6
E00049697,39.6,18.8,22.8,18.8
E00049698,38.1,21.8,31.3,8.8
E00049699,40.5,19.8,18.3,21.4
E00049700,38.5,17.9,29.5,14.1
E00049701,50.4,20,16,13.6
E00049702,38.8,23.6,27,10.7
E00049703,49.6,12.2,24.4,13.8
E00049704,41.3,18.7,28,12
E00049705,55.1,18,18,9
E00049706,46.1,13.8,22.8,17.4
E00049707,35.3,14.3,30.1,20.3
E00049708,56.1,12.3,21.1,10.5
E00049709,43.4,16.3,21.7,18.6
E00049710,48.6,11,19.2,21.2
E00049711,32.3,13.5,42.1,12
E00049712,41.7,23.8,22.6,11.9
E00049713,44.3,12.1,28.6,15
E00049714,37.1,24,27.5,11.4
E00049715,45.4,23.7,17.5,13.4
E00049716,34.1,19.6,30.4,15.9
E00049717,38.9,23.1,26.9,11.1
E00049718,50.7,16.4,20.9,11.9
