areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00049317,96.6,3,0.4,0,0
E00049318,93.3,4.8,0.5,0,1.3
E00049319,90.3,3.4,4.1,1.1,1.1
E00049320,94.6,4.2,0.4,0,0.8
E00049321,93.3,2.7,3.3,0.6,0
E00049322,92.9,4.2,2.3,0.6,0
E00049323,93.9,1.7,2,1,1.4
E00049324,95.1,4.2,0.7,0,0
E00049325,92.3,4,0.4,2.6,0.7
E00049326,84.1,8.1,1.3,3,3.5
E00049327,91.7,5.9,0.7,1.7,0
E00049328,94.1,3.8,0.6,0.9,0.6
E00049329,87,8.6,1.2,1.7,1.4
E00049330,96.5,2.9,0,0,0.6
E00049331,93.6,5.3,0.4,0.7,0
E00049332,90.5,4.6,2.4,2.1,0.3
E00049333,89.8,5.3,1.5,3.4,0
E00049334,91.7,6.1,2.2,0,0
E00049335,95.4,3.6,0.7,0.3,0
E00049336,94.1,2.2,2.8,0.9,0
E00049337,95.3,2.7,1,0,1
E00049338,93.1,2.6,2.6,1.5,0.4
E00049339,95.1,2.9,1.1,0,0.9
E00049340,94.8,4,0.7,0.5,0
E00049341,95.1,2.6,0.7,1.6,0
E00049342,91.8,3.8,1.6,2.7,0
E00049343,94.3,2.4,1.8,0.6,0.9
E00049344,97.5,1.1,0.4,0,1.1
E00049345,91.8,5,2.8,0,0.4
E00049346,94.6,3.2,1.8,0.4,0
E00049347,92.9,4.1,0.3,2.1,0.6
E00049348,91.7,4.2,1.2,0.3,2.7
E00049349,90.2,8.1,1.3,0,0.3
E00049350,90.4,5.1,2,2.5,0
E00049351,96.5,3.2,0,0.3,0
E00049352,89.5,4,1,2.9,2.6
E00049353,89.8,5.5,1.3,3.4,0
E00049354,89.4,5.8,2.3,1.3,1.3
E00049355,80.2,11,3.7,2.2,2.9
E00049356,84.2,11,0.5,2.9,1.3
E00049357,88.4,6.7,1.8,1.8,1.4
E00049358,71.5,16,4.8,5.3,2.5
E00049359,95.6,2.8,1.4,0.3,0
E00049362,95.6,4.4,0,0,0
E00049438,98.3,1.4,0,0,0.3
E00049441,97.8,1.5,0.7,0,0
E00049442,98.2,1.8,0,0,0
E00049443,96.7,1.2,0.9,0.9,0.2
E00049445,96.1,1.8,2.1,0,0
E00049450,95.7,2.9,1.4,0,0
E00049451,97.6,1.7,0,0,0.7
E00049452,96.5,1.4,1.7,0.3,0
E00049453,98,1.7,0,0,0.3
E00049454,96.6,3.1,0,0.3,0
E00049455,96.4,1.8,0.7,0.7,0.4
E00049456,98.6,1.2,0.3,0,0
E00049457,97.7,0.7,0,0,1.7
E00049458,95.5,3.1,0.7,0.7,0
E00049459,98.5,1.2,0,0,0.3
E00049462,94.8,3.3,0.3,0.6,0.9
E00049464,96.1,1.1,1.8,1.1,0
E00049465,94.8,4.9,0.3,0,0
E00049472,98.5,0.8,0.8,0,0
E00049478,94.3,5.7,0,0,0
E00049479,95,2.5,0.4,1.3,0.8
E00049480,95,3.8,0.3,0.6,0.3
E00049481,98.7,0.3,0,1,0
E00049483,90.2,8.3,1.1,0,0.4
E00049484,93.2,6.4,0.3,0,0
E00049485,96.6,2.5,0.3,0,0.6
E00049486,97.3,1.5,1.1,0,0
E00049487,93.9,3.4,0.8,1.1,0.8
E00049488,98,1.7,0.3,0,0
E00049489,95.9,3.7,0,0.3,0
E00049490,95.8,2.6,1.3,0.3,0
E00049492,97.3,2.7,0,0,0
E00049493,97.3,1.4,0.7,0.7,0
E00049494,89,8.6,0.3,1.7,0.3
E00049495,99.1,0.6,0.3,0,0
E00049496,97.6,1.4,0.7,0,0.3
E00049497,98.6,1.4,0,0,0
E00049498,97,2.2,0,0,0.7
E00049499,94.7,4.7,0.3,0.3,0
E00049500,99,1,0,0,0
E00049501,99.6,0.4,0,0,0
E00049502,93.1,5.3,1.2,0,0.4
E00049503,97.6,2.4,0,0,0
E00049504,95.5,3.8,0.8,0,0
E00049505,96.2,3.8,0,0,0
E00049506,96.7,2.7,0.3,0.3,0
E00049507,97.3,1.9,0.4,0,0.4
E00049508,95.1,4.6,0,0,0.3
E00049509,93.6,2.8,1.6,2,0
E00049510,95,1.9,3.2,0,0
E00049511,98.5,1.5,0,0,0
E00049513,91.8,2.6,0.7,4.6,0.3
E00049514,97.7,1.3,0.3,0.7,0
E00049515,97.7,1.9,0,0,0.4
E00049516,97.8,1.5,0.7,0,0
E00049517,91.8,3.5,2,2.7,0
E00049518,95,4,0.2,0.7,0
E00049519,95.9,1.3,1.6,0.6,0.6
E00049520,95,0.6,0.6,0.6,3.1
E00049521,95.6,3.3,0.9,0.3,0
