areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00049317,90.6,3.6,4.9,0.9
E00049318,87.9,2.6,2.9,6.6
E00049319,94,5.2,0.4,0.4
E00049320,86.5,6.5,3.5,3.5
E00049321,92.8,2.8,1.4,3.1
E00049322,86.6,4.2,4.2,4.9
E00049323,88.6,5,2.1,4.3
E00049324,90.6,4,1.8,3.6
E00049325,90.7,3.5,3.1,2.7
E00049326,90,3.7,1.7,4.6
E00049327,84.6,4.6,5.7,5
E00049328,89.8,6.2,1.8,2.2
E00049329,89.5,5.6,2.8,2.2
E00049330,86,5.6,3.1,5.3
E00049331,92.7,3.3,2.2,1.8
E00049332,88.2,3.3,3.9,4.6
E00049333,93.6,2.4,0.8,3.2
E00049334,89.8,4.6,3.7,1.9
E00049335,89.5,5.9,2.1,2.4
E00049336,86.6,4.5,4.8,4.1
E00049337,91.3,3.5,1,4.2
E00049338,85.7,3.9,4.3,6.2
E00049339,90.1,1,3.3,5.6
E00049340,91.3,3.2,2.1,3.4
E00049341,91.4,3.1,2.1,3.4
E00049342,88.2,3.8,2.4,5.6
E00049343,85.2,3.6,5.2,5.9
E00049344,92.4,3.8,1.9,1.9
E00049345,88.1,7.5,2.6,1.9
E00049346,86,6.1,3,4.9
E00049347,90.6,3.6,2.9,2.9
E00049348,90.5,2,3.6,3.9
E00049349,89,4.5,2.4,4.1
E00049350,88.6,4.2,1.8,5.4
E00049351,87.9,2.6,3.3,6.2
E00049352,91.5,3.9,2.1,2.6
E00049353,89.8,3.5,2.2,4.4
E00049354,88.6,4.3,5.4,1.8
E00049355,91.5,2.3,2.7,3.5
E00049356,91.8,2.9,1.5,3.8
E00049357,88.3,8.1,1.8,1.8
E00049358,92.6,1.6,3.6,2.2
E00049359,90.9,4.5,2.4,2.1
E00049362,87,6.1,2.4,4.5
E00049438,90.1,4.8,2.6,2.6
E00049441,87.4,3.1,3.9,5.5
E00049442,92.5,4.2,1.9,1.3
E00049443,87,6.3,2.5,4.3
E00049445,84.7,7.3,3.3,4.7
E00049450,88,2.4,3.3,6.3
E00049451,86.3,6.1,4,3.6
E00049452,88.5,6.7,2.4,2.4
E00049453,84,7,3.5,5.6
E00049454,90.1,4.8,2.1,3
E00049455,92.6,1.9,0.7,4.8
E00049456,89.3,3.4,2.8,4.6
E00049457,88.9,2.1,4.2,4.8
E00049458,88.4,6.5,2.9,2.2
E00049459,92.5,4.7,1.6,1.3
E00049462,90.5,4.7,2.8,1.9
E00049464,93.7,1.9,2.2,2.2
E00049465,91.7,3.8,1.6,2.9
E00049472,86.4,6.4,2.8,4.4
E00049478,85.3,9.1,2.6,3
E00049479,87.2,5.3,2.2,5.3
E00049480,83.1,6.4,2.5,8
E00049481,89.7,3.8,3.4,3.1
E00049483,91.8,4.9,1.9,1.5
E00049484,86.3,7.8,3.1,2.7
E00049485,85.2,8.7,1.3,4.8
E00049486,88.8,7.6,0.8,2.8
E00049487,90.9,3.9,2,3.1
E00049488,90.6,2.9,3.6,2.9
E00049489,89.2,8.3,1.1,1.4
E00049490,87.1,7.9,1.8,3.2
E00049492,91,4.2,2.3,2.6
E00049493,94.2,2.7,0.8,2.3
E00049494,89.9,6.6,1.7,1.7
E00049495,93.3,1.7,2.3,2.7
E00049496,88,4.6,3.2,4.2
E00049497,90.9,2.7,3.8,2.7
E00049498,86.6,6.9,2.7,3.8
E00049499,93.5,1.5,2.7,2.3
E00049500,86.5,4.9,3.1,5.6
E00049501,83.2,7.5,4.4,4.9
E00049502,88.7,5.2,3.5,2.6
E00049503,83.8,8.1,1.8,6.3
E00049504,83.9,9.8,3.1,3.1
E00049505,92.3,5.2,1.6,0.8
E00049506,89.4,7.9,0.3,2.3
E00049507,89.5,3.4,2.1,5.1
E00049508,90.3,5.2,2.1,2.4
E00049509,89.6,4.3,2.2,3.9
E00049510,91.5,3.9,2.3,2.3
E00049511,90.4,6.1,2.3,1.1
E00049513,89.7,6.4,2.5,1.4
E00049514,87,8.2,1.4,3.4
E00049515,87.7,6.7,3.2,2.4
E00049516,87.1,6.8,3,3
E00049517,90.2,3.7,4.1,2
E00049518,88.1,3.5,3.3,5.1
E00049519,87.2,6.8,1.7,4.4
E00049520,85.1,7,3.3,4.6
E00049521,89.7,2.5,3.8,4.1
E00049522,87.6,6.7,1,4.7
E00049523,90,3.5,2.4,4.1
E00049524,90.3,4.1,1.9,3.6
E00049525,88.8,7.3,2.3,1.5
E00049527,86.9,8.6,2.4,2.1
E00049528,87.2,6.6,3.1,3.1
E00049529,88.4,4.2,3.7,3.7
E00049530,88.2,4.5,3.7,3.7
E00049531,89.8,5.1,1.4,3.7
E00049532,89.6,4.3,2.9,3.2
E00049533,89.2,2.7,2.7,5.4
E00049534,89.9,4.7,1.6,3.8
E00049535,93,2.9,1.5,2.7
E00049536,86.9,4.8,3.2,5.2
E00049537,90,4.1,2.8,3.1
E00049653,86.9,7.3,1.5,4.4
E00049654,84.5,9.1,1.5,4.9
E00049655,89.4,6.1,1.5,3
E00049656,90,5.5,0.7,3.7
E00049657,87.5,7.9,1.3,3.3
E00049658,86.4,7.7,2.6,3.3
E00049659,88.3,7.6,2.1,2.1
E00049660,81.2,14.6,1,3.2
E00049661,92.8,4.9,1.5,0.8
E00049662,87.1,7.6,1.3,4
E00049663,87.2,6.1,2,4.7
E00049664,89,8,1.8,1.2
E00049665,92.7,3.3,2.9,1.1
E00049666,92.2,3.8,1.9,2.1
E00049667,88.6,6.7,0.8,3.9
E00049668,92.6,4.7,0.7,2
E00049669,84.8,9.8,3.1,2.3
E00049670,86.8,6,2.8,4.4
E00049671,89,7,2.5,1.4
E00049672,91.1,5.1,2.3,1.6
E00049673,91.5,4.3,2.1,2.1
E00049674,87.3,6.5,0.3,5.9
E00049675,86,7,2.1,4.9
E00049676,89.7,6.9,0.4,3
E00049677,85.5,8.5,1.1,4.9
E00049678,90.8,3.7,1.8,3.7
E00049679,88.8,8,1.6,1.6
E00049680,86.2,7.6,2.2,4
E00049681,91.4,2.9,1.2,4.4
E00049682,90.1,5.3,1.5,3.1
E00049683,88.2,5.9,1.6,4.3
E00049684,90.9,5.1,2.4,1.6
E00049685,84.1,7.9,2.8,5.2
E00049686,86,7.4,1.6,5
E00049687,89.1,6,2.1,2.8
E00049688,87.6,7.6,0.8,4
E00049689,90.6,5.7,1.2,2.4
E00049690,87,7,2.4,3.5
E00049691,89.1,5.1,3.1,2.7
E00049692,84.4,9.2,1.4,5.1
E00049693,88.9,7.8,0,3.4
E00049694,89.2,5.4,2.5,2.9
E00049695,88.5,9.2,1.5,0.8
E00049696,87.5,8.4,1.8,2.2
E00049697,86.9,6.5,2.9,3.7
E00049698,90.3,6.2,1.9,1.6
E00049699,89.7,4.8,3.3,2.2
E00049700,92,4.1,0.8,3.1
E00049701,87.5,3.9,3.1,5.5
E00049702,93.3,3.7,0.9,2.1
E00049703,89.2,3.8,1.2,5.8
E00049704,86.8,7,0.7,5.6
E00049705,84,8.2,2.5,5.3
E00049706,88.3,5.7,3,3
E00049707,88.6,6.4,1,4
E00049708,88,3.8,2.2,6
E00049709,90.7,2.4,2.4,4.5
E00049710,89.7,2.6,3.3,4.4
E00049711,91.4,6.6,0.7,1.3
E00049712,91.1,7.7,0.3,0.9
E00049713,85.8,10.1,1.9,2.2
E00049714,89.5,5.9,2,2.6
E00049715,86.6,4.9,0.8,7.7
E00049716,89.9,5.2,2,2.9
E00049717,84.5,9.2,1.1,5.3
E00049718,90.4,2.5,3,4.1
E00049719,88.8,7.3,1.2,2.7
E00049720,84.9,6.4,2.8,6
E00049721,90.9,7.1,1.2,0.8
E00049722,88.3,7.6,2.1,2.1
E00049723,88.8,5.8,3.9,1.5
E00049724,88.2,3.4,3.2,5.3
E00049725,90.1,6.9,0.6,2.4
E00049726,85,8,1.5,5.5
E00049727,93.8,2.5,2.1,1.7
E00049728,89.2,6.6,1.4,2.8
E00049729,85.6,8.1,2.7,3.6
E00049730,93.5,2.9,1.4,2.2
E00049731,88.1,5.9,1.9,4.1
E00049732,90.1,7.6,0.6,1.7
E00049733,89.3,3.3,3.3,4.1
E00049781,88.8,4.5,1.2,5.5
E00049783,90,4.6,2.9,2.5
E00049784,89,4.1,2.1,4.8
E00049792,91.9,2.1,2.1,3.8
E00049802,88,5.1,2.6,4.4
E00049976,88.7,3.4,3.7,4.2
E00049985,87.6,5.8,4.5,2.1
E00049986,87.5,3.7,4.4,4.4
E00049987,90.1,2.7,2.4,4.8
E00049988,87.2,5.5,2.9,4.4
E00049991,92.7,4.9,1.6,0.8
E00049995,88.8,4.1,2.2,4.9
E00050001,82.1,7,5.7,5.2
E00050003,83.5,5.8,4,6.7
E00050004,91.5,4.7,1.6,2.2
E00050056,89.2,6.9,2.3,1.5
E00050057,85.8,9.7,2,2.6
E00050058,87.3,7.3,1.5,3.9
E00050059,88.6,6.4,2.7,2.4
E00050060,84.3,7.7,2.1,6
E00050061,90.1,5.9,2,2
E00050062,87.5,3.6,2.5,6.5
E00050063,87.8,7.3,1,3.8
E00050064,91.1,3.3,1.7,4
E00050065,91.7,5.2,2.1,1
E00050066,87.7,6.5,1.6,4.1
E00050067,87.3,6.4,2.4,4
E00050068,86.1,9.6,0.4,3.9
E00050069,94,2.6,0,3.4
E00050070,92.1,4.5,1.5,1.9
E00050071,90.9,4.6,1.3,3.3
E00050072,90.1,5.1,2.9,1.9
E00050073,87.7,3.4,4.1,4.9
E00050074,90.6,6.5,0.3,2.6
E00050075,93.4,3.3,0.7,2.6
E00050076,86.9,7.6,1.7,3.8
E00050077,86.7,6.6,2.5,4.1
E00050078,86.2,7.1,3.4,3.4
E00050079,90,5.8,1.9,2.3
E00050080,92.1,5.7,0.4,1.9
E00050081,86.5,8.6,1.2,3.7
E00050082,84.6,4,5.4,6
E00050083,90.1,7,1.1,1.8
E00050084,87.3,7,1.9,3.8
E00050085,87.5,8.1,1.5,2.9
E00050086,90.9,4.9,1.1,3
E00050087,91.7,4.2,1.8,2.4
E00050088,89.1,5.9,1.3,3.8
E00050089,85.9,7.3,1.8,5
E00050090,85.7,9.4,1.5,3.4
E00050091,84.3,6.9,3.4,5.4
E00050092,85.8,7.5,1.9,4.7
E00050093,89.4,6.1,2.4,2
E00050094,88.2,6.5,1.4,3.9
E00050152,92.1,3.2,1.4,3.2
E00050153,87.9,4.5,2.1,5.5
E00050154,87.9,7.7,2.4,2
E00050155,88.6,6.4,1.8,3.2
E00050156,85.6,8.6,0.7,5
E00050157,90.3,5.7,2.3,1.7
E00050158,90,3.5,1.7,4.8
E00050159,90.2,3.7,1.2,4.9
E00050160,89.2,7.9,0.9,1.9
E00050161,92.2,3,2.2,2.6
E00050163,86.9,4.7,1.3,7.2
E00050164,86.4,5.7,4.2,3.8
E00050165,91.4,8.6,0,0
E00050167,89.6,4.4,1.2,4.8
E00050168,87.5,7.3,2.1,3.1
E00050171,87,5.7,4.6,2.7
E00052657,90.3,3.6,2.4,3.6
E00052658,92.8,0.3,4,2.9
E00052659,89.9,3.7,3.7,2.8
E00052660,92.1,2.6,2.4,2.9
