areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00049317,96.2,3.8
E00049318,93.5,6.5
E00049319,90.3,9.7
E00049320,94.6,5.4
E00049321,94.2,5.8
E00049322,92.6,7.4
E00049323,93.9,6.1
E00049324,94.7,5.3
E00049325,92.6,7.4
E00049326,84.8,15.2
E00049327,90.8,9.2
E00049328,93.8,6.2
E00049329,87,13
E00049330,96.2,3.8
E00049331,95,5
E00049332,90.5,9.5
E00049333,89.8,10.2
E00049334,91.3,8.7
E00049335,95.4,4.6
E00049336,94.1,5.9
E00049337,95,5
E00049338,92.7,7.3
E00049339,94.8,5.2
E00049340,94.3,5.7
E00049341,94.5,5.5
E00049342,91.8,8.2
E00049343,94,6
E00049344,97.5,2.5
E00049345,91.8,8.2
E00049346,94.6,5.4
E00049347,92.4,7.6
E00049348,91.1,8.9
E00049349,89.1,10.9
E00049350,90.4,9.6
E00049351,96.5,3.5
E00049352,89.5,10.5
E00049353,88.7,11.3
E00049354,89.9,10.1
E00049355,79.9,20.1
E00049356,84.2,15.8
E00049357,87.2,12.8
E00049358,71.1,28.9
E00049359,94.3,5.7
E00049362,95.6,4.4
E00049438,97.6,2.4
E00049441,97.8,2.2
E00049442,98.2,1.8
E00049443,96.7,3.3
E00049445,96.1,3.9
E00049450,95.7,4.3
E00049451,97.6,2.4
E00049452,96.5,3.5
E00049453,98.3,1.7
E00049454,96.3,3.7
E00049455,96.1,3.9
E00049456,98.6,1.4
E00049457,97.7,2.3
E00049458,95.2,4.8
E00049459,98.5,1.5
E00049462,94.6,5.4
E00049464,96.8,3.2
E00049465,95,5
E00049472,98.5,1.5
E00049478,94.3,5.7
E00049479,93.8,6.2
E00049480,94.8,5.2
E00049481,98.7,1.3
E00049483,89.6,10.4
E00049484,93.2,6.8
E00049485,96.6,3.4
E00049486,96.9,3.1
E00049487,92.8,7.2
E00049488,98,2
E00049489,95.9,4.1
E00049490,95.8,4.2
E00049492,97.3,2.7
E00049493,96.6,3.4
E00049494,89,11
E00049495,99.1,0.9
E00049496,97.6,2.4
E00049497,98.6,1.4
E00049498,97,3
E00049499,94.1,5.9
E00049500,99,1
E00049501,99.6,0.4
E00049502,93.5,6.5
E00049503,97.6,2.4
E00049504,95.5,4.5
E00049505,96.2,3.8
E00049506,97,3
E00049507,98,2
E00049508,95.1,4.9
E00049509,93.6,6.4
E00049510,95,5
E00049511,98.5,1.5
E00049513,93,7
E00049514,97.7,2.3
E00049515,97.4,2.6
E00049516,97.8,2.2
E00049517,91.8,8.2
E00049518,95,5
E00049519,96.2,3.8
E00049520,95,5
E00049521,94.7,5.3
E00049522,97.4,2.6
E00049523,94.1,5.9
E00049524,97.8,2.2
E00049525,97.1,2.9
E00049527,98,2
E00049528,99,1
