areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00049317,98.7,0,1.3
E00049318,93.9,1.3,4.8
E00049319,90.3,0.4,9.3
E00049320,96.3,0.8,2.9
E00049321,96.3,0,3.7
E00049322,95.1,0,4.9
E00049323,94.9,1,4.1
E00049324,97.5,0,2.5
E00049325,93.8,0.4,5.9
E00049326,93.2,0,6.8
E00049327,94.8,0,5.2
E00049328,97.3,0.9,1.8
E00049329,89.6,2.9,7.5
E00049330,98,0,2
E00049331,97.9,0.4,1.8
E00049332,94.5,0.3,5.2
E00049333,93.3,0.4,6.4
E00049334,93.9,1.3,4.8
E00049335,96.7,1,2.3
E00049336,96.3,0.3,3.4
E00049337,97.3,0.7,2
E00049338,91.6,1.1,7.3
E00049339,96.8,0.3,2.9
E00049340,95,0,5
E00049341,95.1,0.7,4.3
E00049342,92.6,1.4,6
E00049343,97,0,3
E00049344,99.3,0,0.7
E00049345,95.7,0.4,3.9
E00049346,96.8,1.1,2.1
E00049347,94.7,0,5.3
E00049348,95.6,0,4.4
E00049349,92.8,0.3,6.8
E00049350,94.4,0.6,5.1
E00049351,96.2,1.3,2.5
E00049352,92.6,0,7.4
E00049353,91.6,2.1,6.3
E00049354,93.5,0.6,5.8
E00049355,79.5,3.7,16.8
E00049356,91.2,1.6,7.2
E00049357,93.3,0.7,6
E00049358,82.6,3,14.4
E00049359,96.2,1.6,2.2
E00049362,97.8,0.4,1.8
E00049438,96.9,1.4,1.7
E00049441,98.5,1.1,0.4
E00049442,99.4,0,0.6
E00049443,98.1,0,1.9
E00049445,99.3,0,0.7
E00049450,98.3,0,1.7
E00049451,96.9,1.7,1.4
E00049452,97.4,0,2.6
E00049453,95.6,0.3,4.1
E00049454,98.9,0,1.1
E00049455,98.9,0.4,0.7
E00049456,98.8,0,1.2
E00049457,98.3,0,1.7
E00049458,96.9,1,2.1
E00049459,99.7,0,0.3
E00049462,97.3,0,2.7
E00049464,98.6,0,1.4
E00049465,95.4,3.4,1.2
E00049472,99.2,0.4,0.4
E00049478,97.9,0,2.1
E00049479,96.2,0,3.8
E00049480,95.7,0.9,3.4
E00049481,98.3,0.3,1.3
E00049483,93.1,2.5,4.3
E00049484,98.4,0,1.6
E00049485,98.1,0.3,1.5
E00049486,96.5,0.8,2.7
E00049487,95.8,0,4.2
E00049488,98,1.4,0.7
E00049489,97.3,1.7,1
E00049490,98.1,0,1.9
E00049492,98.8,0.3,0.9
E00049493,96.9,0,3.1
E00049494,96.2,1.4,2.4
E00049495,100,0,0
E00049496,98,0.3,1.7
E00049497,100,0,0
E00049498,99.3,0.4,0.4
E00049499,95.6,0.3,4
E00049500,99,0.7,0.3
E00049501,99.2,0,0.8
E00049502,98.4,0,1.6
E00049503,97.3,0.3,2.4
E00049504,95.9,3,1.1
E00049505,97.3,2.3,0.4
E00049506,98.5,0,1.5
E00049507,98.4,0,1.6
E00049508,99,0.3,0.7
E00049509,95.6,0.4,4
E00049510,96.5,0.6,2.8
E00049511,100,0,0
E00049513,93.1,1.3,5.6
E00049514,99,0.7,0.3
E00049515,98.1,0,1.9
E00049516,98.2,0.4,1.5
E00049517,94.2,1.6,4.3
E00049518,98.1,0.5,1.4
E00049519,96.5,0.3,3.2
E00049520,96,0,4
E00049521,97.1,0.3,2.6
E00049522,97.4,1,1.6
E00049523,95.8,0.6,3.6
E00049524,98.2,0,1.8
E00049525,96.8,0,3.2
E00049527,97.7,0.3,2
E00049528,99.3,0,0.7
E00049529,100,0,0
E00049530,96.9,0,3.1
E00049531,97.7,0.3,2
E00049532,99,0.7,0.3
E00049533,96.5,0.3,3.2
E00049534,94.9,0.2,4.9
E00049535,96,1.8,2.2
E00049536,99.3,0,0.7
E00049537,98.2,0,1.8
E00049653,99.3,0,0.7
E00049654,99.3,0,0.7
E00049655,98.9,0,1.1
E00049656,100,0,0
E00049657,98.7,0.6,0.6
E00049658,100,0,0
E00049659,96.3,2.4,1.4
E00049660,99.1,0,0.9
E00049661,98.5,0,1.5
E00049662,98.3,0.4,1.3
E00049663,97.4,0.3,2.3
E00049664,99.4,0,0.6
E00049665,98.9,0.4,0.7
E00049666,97.5,0.3,2.2
E00049667,98.9,0,1.1
