geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00082142,36.6,12.2,34.6,16.6
E00082143,35.9,19,29.6,15.5
E00082145,36.7,15.8,31.7,15.8
E00082146,32.9,14.6,43.7,8.9
E00082147,51.6,8.6,30.5,9.4
E00082148,37.5,11.6,38,13
E00082149,29.7,12.4,45.5,12.4
E00082150,39.5,13.8,36.5,10.2
E00082152,28.7,15.9,44.5,11
E00082153,29.9,16.2,39.3,14.5
E00082154,27.3,9.3,51.7,11.7
E00082155,33.1,16.6,34.4,16
E00082156,26.4,19.8,41.8,12.1
E00082157,29.2,15.8,38.3,16.7
E00082159,25.6,12.4,44.2,17.8
E00082160,34.2,12.5,33.3,20
E00082161,33.8,14.3,37.7,14.3
E00082162,31.7,17.4,38.5,12.4
E00082164,25.5,9.5,47.4,17.5
E00082193,30.7,9.6,38.6,21.1
E00082194,15.4,27.4,47.9,9.4
E00082195,17.3,20.1,53.1,9.5
E00082199,26.3,13.2,48.8,11.7
E00082201,29.1,17.3,35.8,17.9
E00082202,29.8,22.1,26.9,21.2
E00082203,41.3,16.8,27.2,14.7
E00082204,24.6,14.5,46.9,14
E00082205,40.7,17.2,16.6,25.5
E00082206,42.2,15.6,25.4,16.8
E00082207,22.2,13.7,51.9,12.3
E00082208,36.4,11.2,38.3,14.1
E00082209,29.9,15.3,42.7,12.1
E00082211,33.2,14.9,37,14.9
E00082212,35,14.8,36.6,13.7
E00082213,46.3,16.5,13.2,24
E00082214,33.7,14.3,32.6,19.4
E00082215,39.6,13.7,35.2,11.5
E00082216,18.2,15.5,58.2,8.2
E00082217,40.9,15.9,29.5,13.6
E00082218,41.5,13.1,32.8,12.6
E00082219,22.6,13.8,45.9,17.6
E00082220,36.5,16.2,32.3,15
E00082221,31.9,15.6,34.8,17.8
E00082222,25.5,8.5,53.9,12.1
E00082223,32.1,15.1,35.8,17
E00082224,33.1,13.9,35.5,17.5
E00082225,33.5,13.5,39.5,13.5
E00082226,26.1,14.5,41.2,18.2
E00082227,33.1,17.2,31.4,18.3
E00082416,19,19,49.4,12.7
E00082417,24.9,13.7,41.1,20.3
E00082419,26.6,12.7,48.7,12
E00082420,27.3,13.3,54.7,4.7
E00082421,36.4,15.2,35.8,12.6
E00082422,35.9,20.6,31.3,12.2
E00082423,30.6,18.8,34.7,16
E00082424,20.2,11.3,59.5,8.9
E00082425,23.6,23.6,39.3,13.5
E00082426,24.5,11.2,47.9,16.5
E00082430,32.6,16.3,27.9,23.3
E00082431,36.8,11.3,41.4,10.5
E00082432,38.8,15.5,38.8,7
E00082433,30.2,19.4,37.2,13.2
E00082434,27.8,15.8,39.2,17.1
E00082581,35.5,18.4,32.2,13.8
E00082582,34.3,13.3,34.3,18.1
E00082583,27.7,20.1,33.3,18.9
E00082584,39.3,16.2,30.1,14.5
E00082585,28.4,15.6,36.2,19.9
E00082586,39.3,13.5,36.2,11
E00082587,36.9,7.4,38.3,17.4
E00082588,23.5,11.8,47.9,16.8
E00082589,30.3,14,44.9,10.7
E00082590,43.3,13.9,24.7,18.2
E00082592,33.3,18.2,39.6,8.8
E00082593,34.9,8.4,47.6,9
E00082594,27.3,10.1,59.7,2.9
E00082595,37.6,19.9,31.9,10.6
E00082596,28.8,16.6,47.3,7.3
E00082597,25.7,16.2,53.4,4.7
E00082598,37.8,12.8,42.9,6.6
E00082599,22,11.6,58.4,8.1
E00082600,27.4,11.6,52.6,8.4
E00082601,17.2,10.1,68,4.7
E00082602,24.7,15.5,50.6,9.2
E00082603,27.2,9.4,57.6,5.8
E00082604,30.6,5.4,56.8,7.2
E00082605,27.2,11,57.2,4.6
E00082606,27,9.3,53.9,9.8
E00082608,44.8,15.5,21.6,18
E00082610,41.7,13.5,34,10.8
E00082612,33.2,15.4,38,13.5
E00082613,44.7,16.1,27.1,12.1
E00082615,27.8,22.2,44.4,5.6
E00082616,27.8,8.2,57.1,6.9
E00082617,38.2,9.2,42.5,10.1
E00082619,40.3,15.5,32.4,11.7
E00082620,43.4,17.3,29.6,9.7
E00082621,42.3,19.2,26.9,11.5
E00082623,33.5,21.9,34.4,10.3
E00082624,45.7,18.6,19.5,16.3
E00082625,46,16.7,28.7,8.6
E00082626,38.5,13.4,34.2,13.9
E00082627,44.6,13.1,30,12.3
E00082628,38.5,17.9,33.5,10.1
E00082629,30.5,11.3,43.3,14.9
E00082630,43.3,20.9,22.5,13.4
E00082631,46.1,15.2,26.4,12.4
E00082632,45.4,14.3,24.3,15.9
E00082634,42.6,16.9,26.6,13.9
E00082635,47.2,14.7,22.2,15.9
E00082636,48.3,18.7,22.5,10.5
E00082637,43.9,18.2,26.2,11.7
E00082638,48.5,16.5,20.1,14.9
E00082639,43.3,17.8,26.8,12.1
E00082640,40,14.1,32.4,13.5
E00082641,37.8,16.6,30.6,15
E00082642,43.9,9,34.2,12.9
E00082643,37.7,14.9,31.4,16
E00082644,30.2,20.4,40.1,9.3
E00082645,41.2,15.5,28.4,14.9
E00082646,43.5,16.4,26.6,13.6
E00082647,28.4,10.3,51.9,9.5
E00082648,31.7,11.9,37.6,18.8
E00082649,41.8,16.5,28.9,12.9
E00082650,29.7,21.1,37.9,11.2
E00082651,41.5,15.2,31.8,11.5
E00082652,41.4,8.3,28.2,22.1
E00082654,48.3,18.9,15.4,17.4
E00082655,34.5,16.7,30.5,18.2
E00082656,15.8,9.4,66.3,8.4
E00082657,47.4,15,18.6,19
E00082658,27.1,10.4,45.8,16.7
E00082659,33.5,6.5,50.5,9.5
E00082661,28.6,10.6,49.1,11.8
E00082662,18.7,12.7,62,6.7
E00082663,21.2,8.5,61.9,8.5
E00082664,15.7,8.6,70.7,5
E00082665,37.9,8.9,33.1,20.2
E00082666,33.6,10.5,51.3,4.6
E00082667,25.1,9.1,61.1,4.6
E00082668,24,7.8,58.3,9.9
E00082669,29.3,10.5,51.8,8.4
E00082670,43.7,14.3,23.8,18.3
E00082671,25.7,11.4,50.6,12.2
E00082672,21.9,12.4,59,6.7
E00082673,25.9,10.8,54.4,8.9
E00082674,24.5,11.5,55.2,8.9
E00082675,25.9,13,56.2,4.9
E00082676,20.9,10,60.4,8.7
E00082677,28.1,10.7,53.6,7.7
E00082678,38.8,11.9,35.1,14.2
E00082679,39.3,11.4,33.6,15.7
E00082680,25.6,14,50.6,9.9
E00082681,26.6,7.8,61.7,3.9
E00082682,25,16.7,53,5.3
E00082683,16.9,4.5,71.8,6.8
E00082684,22,12.8,57.3,7.9
E00082685,21.7,17,52.8,8.5
E00082686,24.8,9.5,57.7,8
E00082687,25.8,8.6,51.6,14
E00082689,45.2,14.5,23.7,16.7
E00082690,32,10.1,33.7,24.3
E00082691,50.5,9.1,18.2,22.2
E00082692,47.8,19.7,19.7,12.8
E00082693,45.7,13,14.8,26.5
E00082694,46.7,12.1,22.5,18.7
E00082695,59.5,6.7,17.9,15.9
E00082696,36.7,18.1,25.2,20
E00082697,40.6,17.5,18.4,23.6
E00082698,38.7,11.3,38.7,11.3
E00082699,49.4,9.5,20.2,20.8
E00082700,43,16.5,20.3,20.3
E00082702,26.2,16.9,45.4,11.5
E00082703,39.1,8.9,46.7,5.3
E00082704,40.9,16.2,30.3,12.6
E00082705,52.8,13.2,17,17
