geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00082142,91.4,1.4,7.1
E00082143,91.7,0.8,7.5
E00082145,94.8,2.4,2.8
E00082146,91.8,4.4,3.8
E00082147,93.3,1.8,4.9
E00082148,92.1,1.9,6
E00082149,94.7,1.8,3.6
E00082150,86,4.7,9.3
E00082152,96.6,0.8,2.7
E00082153,96.6,1,2.4
E00082154,92.5,1.9,5.6
E00082155,91.9,3.7,4.4
E00082156,92.4,3.8,3.8
E00082157,93.5,2.3,4.2
E00082159,94.5,2.9,2.6
E00082160,91,3,6
E00082161,94.7,3.1,2.2
E00082162,92.6,2.6,4.8
E00082164,93.2,2.6,4.2
E00082193,85.6,4.6,9.8
E00082194,94.7,0.5,4.8
E00082195,93.7,2.1,4.2
E00082199,91.2,3.6,5.2
E00082201,89.3,4.2,6.5
E00082202,93.7,1.7,4.6
E00082203,89.5,1,9.5
E00082204,90.9,3.7,5.3
E00082205,96.5,0.3,3.2
E00082206,89,1.6,9.4
E00082207,86.1,4.5,9.4
E00082208,89.8,2.8,7.4
E00082209,89,5,6
E00082211,92.8,1.4,5.8
E00082212,90.6,2.3,7.1
E00082213,94.5,1.8,3.7
E00082214,83.9,5,11.1
E00082215,91.2,1.7,7.1
E00082216,89.5,4.9,5.6
E00082217,85.2,3.7,11.1
E00082218,87.7,4.3,8
E00082219,90,2.3,7.6
E00082220,87.4,2.6,10
E00082221,87.6,1.4,11
E00082222,90.5,1.3,8.2
E00082223,91.3,0.9,7.8
E00082224,94.3,2.5,3.2
E00082225,89.5,3.1,7.5
E00082226,94.8,0.6,4.5
E00082227,86.7,4.1,9.2
E00082416,89.8,1.1,9.2
E00082417,91.7,1.1,7.2
E00082419,91.5,2.9,5.6
E00082420,92.8,3.6,3.6
E00082421,90.9,3.9,5.1
E00082422,94,0.7,5.3
E00082423,94,1.6,4.4
E00082424,89.1,2.7,8.2
E00082425,93,1.6,5.4
E00082426,93.7,1.5,4.8
E00082430,93.8,2.1,4.1
E00082431,90.1,4,5.9
E00082432,94.4,1.1,4.4
E00082433,92.7,3.1,4.2
E00082434,89.7,3.1,7.2
E00082581,93.2,1.4,5.5
E00082582,97.2,0,2.8
E00082583,96.5,0.3,3.2
E00082584,96,2.8,1.2
E00082585,94.2,1.1,4.7
E00082586,97.7,1.3,1
E00082587,91.1,2.1,6.8
E00082588,93.4,2.7,3.9
E00082589,96.3,0.9,2.9
E00082590,45.8,2.2,52
E00082592,60.6,2.4,36.9
E00082593,65.9,4.5,29.7
E00082594,59.9,8.1,32
E00082595,51.5,3.5,45
E00082596,50.2,4.7,45.1
E00082597,48.3,2.8,49
E00082598,56.4,5.9,37.7
E00082599,67.2,6.9,25.9
E00082600,71.7,6.5,21.8
E00082601,56.3,5.3,38.4
E00082602,66,6.1,27.9
E00082603,62.6,4,33.3
E00082604,74.4,3.1,22.5
E00082605,59.1,4.4,36.5
E00082606,68.9,3.5,27.6
E00082608,51.1,4.5,44.3
E00082610,79.9,4.4,15.6
E00082612,41.2,6.6,52.2
E00082613,47.5,5,47.5
E00082615,48.3,4.5,47.1
E00082616,60,8.3,31.7
E00082617,62.4,5.1,32.5
E00082619,39,6,55
E00082620,55.1,3.2,41.6
E00082621,60.9,4.5,34.6
E00082623,54.1,5.3,40.6
E00082624,59,5.4,35.7
E00082625,54.4,5.7,39.9
E00082626,56.3,8.8,34.9
E00082627,56,3.7,40.3
E00082628,61.3,9.9,28.8
E00082629,74.4,4.2,21.4
E00082630,64.1,4.1,31.9
E00082631,72.8,1.5,25.7
E00082632,58.2,10.3,31.5
E00082634,55,2,43
E00082635,46,5.1,48.9
E00082636,51,3.7,45.3
E00082637,67,3.2,29.8
E00082638,62.3,2.8,34.9
E00082639,56.3,4.1,39.6
E00082640,68.5,3.4,28
E00082641,64.5,5.4,30.1
E00082642,61.1,2.4,36.4
E00082643,51.2,3.5,45.3
E00082644,69.8,4,26.2
E00082645,51.9,4.9,43.2
E00082646,60.7,3,36.3
E00082647,66.7,6.1,27.3
E00082648,72.6,1.9,25.5
E00082649,66.4,5.1,28.5
E00082650,69.8,6.5,23.6
E00082651,71.7,1.8,26.5
E00082652,63.8,1.9,34.3
E00082654,57.1,4.7,38.2
E00082655,62.5,4,33.4
E00082656,75.7,4.4,19.9
E00082657,89.9,2.9,7.2
E00082658,86.2,4.5,9.3
E00082659,87.8,4.2,8.1
E00082661,80.1,4.3,15.6
E00082662,88.3,2.6,9.2
E00082663,86.9,1.7,11.4
E00082664,86.2,4.3,9.6
E00082665,83.9,3.7,12.4
E00082666,86.2,4.5,9.3
E00082667,82.3,3.6,14.1
E00082668,77.3,7.6,15.1
E00082669,87.9,2.1,10
E00082670,91.2,4.1,4.7
E00082671,72.3,4,23.7
E00082672,82.9,5.7,11.4
E00082673,81.9,6.9,11.2
E00082674,77.5,3.2,19.3
E00082675,72.9,3.5,23.7
E00082676,75.7,6.8,17.5
E00082677,68.7,7.5,23.8
E00082678,87.4,1.7,10.9
E00082679,87.4,7.5,5.1
E00082680,81.3,2.3,16.3
E00082681,67.7,4.3,28
E00082682,79.6,4.1,16.3
E00082683,59.2,10.5,30.3
E00082684,78.8,6.1,15.1
E00082685,66.4,9.2,24.4
E00082686,90.7,3,6.3
E00082687,72.6,5.3,22.1
E00082689,80.8,2.3,16.8
E00082690,79,5.2,15.8
E00082691,93.1,1.3,5.6
E00082692,82.5,2.9,14.7
E00082693,89.5,1.3,9.2
E00082694,80.8,2.1,17.1
E00082695,81.8,1.2,17
E00082696,82.3,2.4,15.3
E00082697,83.8,1.3,14.9
E00082698,82,3.5,14.5
E00082699,84.5,2.9,12.6
E00082700,76.4,2.7,20.9
E00082702,80.5,5.6,13.9
E00082703,72,4.3,23.7
E00082704,70.6,1.9,27.5
E00082705,80.6,2.3,17.1
E00082706,73.3,2.5,24.1
E00082707,83.4,2.7,13.9
E00082708,74.2,8.1,17.7
E00082709,78.5,6,15.5
E00082710,84.1,3.7,12.2
E00082711,79.4,3.8,16.8
E00082712,78.4,4.7,17
E00082713,76.2,4.3,19.5
E00082714,75.2,1.1,23.7
E00082715,56.6,5.1,38.3
E00082717,54.4,3.4,42.1
E00082718,76.7,3.1,20.2
E00082719,47.6,6.9,45.5
E00082721,51.9,6.8,41.4
E00082722,65.9,4.8,29.3
E00082724,46.7,3,50.3
E00082726,54.9,3.8,41.3
E00082727,57.3,7,35.8
E00082728,42.3,5.6,52.2
E00082729,53.3,9.2,37.6
E00082730,48,4.3,47.7
E00082731,70.2,3.4,26.4
E00082732,44.2,6.2,49.6
E00082733,52.2,4.4,43.4
E00082734,58.6,6.6,34.9
E00082735,54.7,5.5,39.8
E00082736,66.3,3.8,29.9
E00082737,74.9,3.8,21.4
E00082738,54.6,5.2,40.1
E00082739,62.7,6,31.3
E00082740,57.2,4.6,38.1
E00082741,56,2.4,41.6
E00082742,66.6,1.7,31.7
E00082743,90.6,1.9,7.5
E00082744,89.3,2.1,8.5
E00082745,88.8,1.9,9.4
E00082746,89.8,2.1,8.1
E00082747,93.4,2.6,4
E00082748,92.3,2.3,5.4
E00082749,86.1,2.7,11.1
E00082750,87.8,4.1,8.2
E00082751,83.2,0,16.8
E00082752,81.9,3.1,15
E00082753,82.9,5.1,12.1
E00082754,85.9,0.9,13.2
E00082755,78.6,1.3,20.2
E00082756,87,4,9
E00082757,94.6,0.8,4.7
E00082758,81.6,4.2,14.3
E00082759,88.7,3.5,7.8
E00082760,90.4,1.7,7.9
E00082761,94.2,1.9,3.9
E00082762,89.8,2.8,7.4
E00082763,84.5,3,12.5
E00082764,84.8,1.7,13.5
E00082765,78.3,5,16.7
E00082766,63.3,4.3,32.4
E00082767,86,6.1,7.9
E00082768,87.4,2.8,9.8
E00082769,88,3.3,8.7
E00082770,91.7,1.2,7.1
E00082771,90.7,2.2,7.2
E00082772,89.2,3.6,7.2
E00082773,90.2,2.1,7.7
E00082774,86.3,3.2,10.5
E00082775,91.4,3.4,5.2
E00082776,89.8,3.6,6.6
E00082777,89.2,2.5,8.2
E00082778,94.3,1.7,4
E00082779,90.4,3.5,6
E00082780,91.9,1.4,6.8
E00082781,88.2,4.2,7.6
E00082782,77.6,4.1,18.3
E00082783,78.3,3.8,17.9
E00082784,58.4,3.5,38.1
E00082785,70.7,1.8,27.5
E00082786,74.7,5.8,19.5
E00082787,62.7,6.5,30.8
E00082788,66.7,3.5,29.8
E00082789,62.1,4.1,33.8
E00082790,69.7,4.1,26.2
E00082791,61.9,5.4,32.7
E00082792,71.7,2.3,26
E00082793,70.6,4.3,25.1
E00082794,53.8,4.6,41.7
E00082795,70.6,5.5,23.9
E00082796,72.4,6,21.6
E00082797,76.9,1.1,22
E00082798,57.7,4.1,38.3
E00082799,72,7.6,20.4
E00082800,76.9,5.7,17.4
E00082801,80.2,3.4,16.4
E00082802,77.6,2.5,19.9
E00082803,72.2,7.2,20.6
E00082804,73.1,7.2,19.7
E00082805,81.6,1.9,16.5
E00082806,81.4,3.7,15
E00082807,81.5,6.2,12.3
E00082808,66.7,8,25.4
E00082809,71,6.2,22.8
E00082810,74.9,4.9,20.2
E00082811,57.8,8.7,33.5
E00082812,64.8,2,33.2
E00082813,74.7,2.1,23.2
E00082814,62.8,4.5,32.7
E00082815,66.9,3.8,29.2
E00082816,74.3,3,22.8
E00082818,74,0,26
E00082819,85.2,4.6,10.1
E00082820,84.1,5.1,10.8
E00082821,80.9,3.5,15.7
E00082823,92.5,1.5,6
E00082824,82.7,4.5,12.8
E00082825,87.5,2.2,10.3
E00082826,92,0.6,7.3
E00082827,87,3.4,9.6
E00082828,87,1.4,11.6
E00082830,79.1,5.2,15.7
E00082831,84.8,0.7,14.5
E00082832,75.1,7.5,17.4
E00082833,86.6,2,11.3
E00082834,82.4,2.2,15.4
E00082835,68.3,5.6,26.1
E00082836,54,4.8,41.2
E00082837,79.3,4.7,16
E00082838,68.9,6.6,24.5
E00082839,72.6,8,19.4
E00082840,63.4,7.5,29.1
E00082841,81.9,3.4,14.7
E00082842,69.4,3.2,27.4
E00082843,78.8,3.2,18
E00082844,70.6,5,24.5
E00082845,84.9,4.8,10.3
E00082846,70.7,4.6,24.7
E00082847,79,3.4,17.6
E00082848,78.5,3.3,18.1
E00082849,79.1,5.6,15.3
E00082850,76.5,4.2,19.3
E00082851,73.6,6.2,20.2
E00082853,70,3.4,26.6
E00082854,81.2,2.1,16.7
E00082855,64.8,11.1,24.1
E00082856,68.3,5.5,26.3
E00082857,60.9,5,34.1
E00082858,70.8,2.1,27.1
E00082859,80.4,4.7,15
E00082860,66.8,4.9,28.4
E00082862,68,3.9,28.2
E00082863,72.8,2.3,24.9
E00082864,73.7,8.1,18.3
E00082865,72.3,2.1,25.6
E00082866,78.8,6.3,14.9
E00082867,54.6,4.9,40.5
E00082868,63.4,3.8,32.8
E00082869,55.6,4.6,39.8
E00082870,53.5,3.7,42.8
E00082871,58.6,5.3,36.1
E00082872,62.4,3.8,33.8
E00082873,56.7,6,37.3
E00082874,48.9,2.6,48.5
E00082875,74.2,2.8,23
E00082876,58.8,4,37.2
E00082877,82.1,4.3,13.5
E00082878,89.8,2.9,7.3
E00082879,87.7,4.3,8
E00082880,89.7,1.6,8.8
E00082881,82.1,7.8,10.1
E00082882,87.8,3.8,8.5
E00082883,86.2,5.8,8.1
E00082884,84.6,5.4,10
E00082885,93.1,1.8,5.1
E00082886,89.5,2.3,8.3
E00082888,90.1,4.1,5.8
E00082889,88.9,3.7,7.4
E00082890,96.2,1,2.7
E00082891,95.9,1.5,2.7
E00082892,90,2.8,7.2
E00082893,93.5,1.6,4.9
E00082894,89.2,4.4,6.4
E00082895,91.3,0.7,8
E00082896,87.3,2.8,9.9
E00082897,88.9,1,10.1
E00082898,87.9,3.8,8.3
E00082899,84,0.8,15.2
E00082900,80.6,8.4,10.9
E00082901,86.7,2.3,11
E00082902,86.5,4.6,8.9
E00082903,96.3,0,3.7
E00082904,83,5.1,12
E00082905,89.2,3.8,6.9
E00082906,74.8,7.7,17.5
E00082907,66.5,6.3,27.2
E00082908,61.1,7.9,31
E00082909,75.7,4,20.4
E00082910,80.7,4.8,14.4
E00082911,69.8,6.8,23.4
E00082912,74.3,2.9,22.8
E00082913,67,4,29.1
E00082914,73.4,4.3,22.3
E00082915,57.5,2.1,40.4
E00082916,47.4,6.4,46.2
E00082917,62.5,7.7,29.8
E00082918,81.1,4.1,14.8
E00082919,46.8,2.7,50.5
E00082920,74.6,3.5,21.8
E00082921,58.1,7.5,34.4
E00082922,82.1,2.2,15.7
E00082923,84.6,4.9,10.5
E00082924,80.8,3.6,15.7
E00082925,66.3,5.3,28.4
E00082926,84.5,6.5,8.9
E00082927,76.3,6.7,17
E00082928,81.9,3.8,14.4
E00082929,77.9,4.8,17.3
E00082930,75.7,9,15.4
E00082932,50.9,9.8,39.2
E00082933,75.6,3.8,20.5
E00082934,64,6.4,29.6
E00082935,81,5.7,13.4
E00082936,84.9,3.9,11.1
E00082937,80,2.1,17.9
E00082938,84.8,5.5,9.7
