geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00082142,6.4,22,71.6
E00082143,7,21,72
E00082145,4,18.2,77.8
E00082146,9.3,11,79.7
E00082147,1,19.6,79.4
E00082148,7.2,13.7,79.1
E00082149,3.3,24.7,72
E00082150,8.1,17.1,74.8
E00082152,3.3,6.7,90
E00082153,0,12.5,87.5
E00082154,3,9.6,87.4
E00082155,4.9,15.5,79.6
E00082156,7,18.3,74.6
E00082157,2,18,80
E00082159,6.1,28.9,64.9
E00082160,2.7,31,66.4
E00082161,9.6,15.8,74.6
E00082162,9,16.2,74.8
E00082164,7.6,17.6,74.8
E00082193,14.7,25.3,60
E00082194,8,17.2,74.7
E00082195,7.9,19.4,72.7
E00082199,2.2,19.7,78.1
E00082201,2.9,17.1,80
E00082202,2.4,53.5,44.1
E00082203,7.3,35,57.6
E00082204,6.5,17.3,76.3
E00082205,10.2,22,67.7
E00082206,10.6,16.3,73.2
E00082207,7.6,16.3,76.2
E00082208,7.6,17.5,74.9
E00082209,5.7,20.5,73.8
E00082211,5.2,29.3,65.5
E00082212,6.6,15.9,77.5
E00082213,10.8,22.5,66.7
E00082214,1.6,26.8,71.5
E00082215,5.3,19.5,75.2
E00082216,3.7,21.5,74.8
E00082217,0.9,80.5,18.6
E00082218,0,34.7,65.3
E00082219,3.9,29.7,66.4
E00082220,5.3,38.6,56.1
E00082221,0.9,40.4,58.7
E00082222,1.5,18.5,80
E00082223,4.8,34.1,61.1
E00082224,6.1,24.6,69.3
E00082225,0,26.2,73.8
E00082226,3.2,21.6,75.2
E00082227,4.3,28.2,67.5
E00082416,7.6,27.6,64.8
E00082417,2.9,22.8,74.3
E00082419,5.1,24.8,70.1
E00082420,3.6,18.2,78.1
E00082421,6.7,19.2,74.2
E00082422,3.9,23.4,72.7
E00082423,3.2,15.3,81.5
E00082424,7.1,13.5,79.4
E00082425,7.3,24.8,67.9
E00082426,7.7,20,72.3
E00082430,0,62.8,37.2
E00082431,3.8,43.8,52.3
E00082432,1.8,20.5,77.7
E00082433,3.1,22,74.8
E00082434,3.1,30.8,66.2
E00082581,2.5,24.8,72.7
E00082582,7.7,20,72.3
E00082583,3,25.4,71.6
E00082584,6.7,16,77.3
E00082585,8.8,17.6,73.5
E00082586,12.6,19.8,67.6
E00082587,5.3,23,71.7
E00082588,8,26.8,65.2
E00082589,7.6,17.4,75
E00082590,19.5,30.9,49.7
E00082592,7.3,32.5,60.2
E00082593,12.6,37,50.4
E00082594,2.8,43,54.2
E00082595,20.4,36.6,43
E00082596,6.9,50,43.1
E00082597,5.7,45.7,48.6
E00082598,18.1,31.2,50.7
E00082599,5.3,40.6,54.1
E00082600,16.8,19.2,64
E00082601,8.3,33.1,58.7
E00082602,13.4,35.2,51.4
E00082603,25.2,40.7,34.1
E00082604,20.1,25.4,54.5
E00082605,14.3,50.4,35.3
E00082606,10.9,24.6,64.5
E00082608,19.2,25.6,55.2
E00082610,9.3,33.6,57.1
E00082612,5.1,32.6,62.4
