geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00082142,41.5,58.5
E00082143,58.1,41.9
E00082145,57.2,42.8
E00082146,60.6,39.4
E00082147,43.5,56.5
E00082148,59.8,40.2
E00082149,60.1,39.9
E00082150,51.4,48.6
E00082152,67.6,32.4
E00082153,57.5,42.5
E00082154,62.4,37.6
E00082155,55.6,44.4
E00082156,53.1,46.9
E00082157,62.7,37.3
E00082159,60.7,39.3
E00082160,57.8,42.2
E00082161,56.5,43.5
E00082162,59.9,40.1
E00082164,62.3,37.7
E00082193,46.7,53.3
E00082194,57.6,42.4
E00082195,55.9,44.1
E00082199,61.2,38.8
E00082201,49.6,50.4
E00082202,30.5,69.5
E00082203,41.9,58.1
E00082204,67.3,32.7
E00082205,37,63
E00082206,43.2,56.8
E00082207,61,39
E00082208,55.2,44.8
E00082209,60.1,39.9
E00082211,44.1,55.9
E00082212,49.5,50.5
E00082213,40.7,59.3
E00082214,48.1,51.9
E00082215,57.7,42.3
E00082216,64.1,35.9
E00082217,15.2,84.8
E00082218,36,64
E00082219,58.3,41.7
E00082220,28.5,71.5
E00082221,39.3,60.7
E00082222,63.9,36.1
E00082223,42,58
E00082224,50.4,49.6
E00082225,44.4,55.6
E00082226,58.2,41.8
E00082227,55.3,44.7
E00082416,55.6,44.4
E00082417,60.3,39.7
E00082419,55.3,44.7
E00082420,58.5,41.5
E00082421,51.9,48.1
E00082422,53.6,46.4
E00082423,66.2,33.8
E00082424,63.8,36.2
E00082425,55.6,44.4
E00082426,53.9,46.1
E00082430,26,74
E00082431,43.9,56.1
E00082432,51.2,48.8
E00082433,62.8,37.2
E00082434,54.2,45.8
E00082581,46.5,53.5
E00082582,59.2,40.8
E00082583,57.3,42.7
E00082584,56.3,43.8
E00082585,58.7,41.3
E00082586,52.7,47.3
E00082587,53,47
E00082588,47.6,52.4
E00082589,58.1,41.9
E00082590,36.2,63.8
E00082592,39.1,60.9
E00082593,31.7,68.3
E00082594,39.6,60.4
E00082595,27.3,72.7
E00082596,38.5,61.5
E00082597,43.6,56.4
E00082598,27.6,72.4
E00082599,36.7,63.3
E00082600,37.7,62.3
E00082601,42.9,57.1
E00082602,38.3,61.7
E00082603,26.7,73.3
E00082604,32.4,67.6
E00082605,26.9,73.1
E00082606,40.2,59.8
E00082608,37.5,62.5
E00082610,33.4,66.6
E00082612,43.5,56.5
E00082613,36.1,63.9
E00082615,26.2,73.8
E00082616,32.7,67.3
E00082617,45.2,54.8
E00082619,32.1,67.9
E00082620,26.5,73.5
E00082621,28.6,71.4
E00082623,33.8,66.2
E00082624,46.2,53.8
E00082625,30.5,69.5
E00082626,36.7,63.3
E00082627,39.1,60.9
E00082628,31.6,68.4
E00082629,28.9,71.1
E00082630,28.1,71.9
E00082631,32.1,67.9
E00082632,48.7,51.3
E00082634,41.1,58.9
E00082635,51.9,48.1
E00082636,44.4,55.6
E00082637,35.9,64.1
E00082638,34.3,65.7
E00082639,50.7,49.3
E00082640,39.6,60.4
E00082641,38,62
E00082642,35.9,64.1
E00082643,30,70
E00082644,57.1,42.9
E00082645,42.2,57.8
E00082646,38.3,61.7
E00082647,34.6,65.4
E00082648,40.8,59.2
E00082649,39,61
E00082650,36.1,63.9
E00082651,45.6,54.4
E00082652,40.3,59.7
E00082654,45.6,54.4
E00082655,46.2,53.8
E00082656,37.3,62.7
E00082657,34.6,65.4
E00082658,48.9,51.1
E00082659,43.6,56.4
E00082661,41.5,58.5
E00082662,54.7,45.3
E00082663,48.7,51.3
E00082664,48.9,51.1
E00082665,34.1,65.9
E00082666,48.4,51.6
E00082667,54.4,45.6
E00082668,45.1,54.9
E00082669,45.6,54.4
E00082670,31,69
E00082671,28.1,71.9
E00082672,39.6,60.4
E00082673,23.8,76.2
E00082674,38.6,61.4
E00082675,36.7,63.3
E00082676,33.8,66.2
E00082677,47,53
E00082678,26.6,73.4
E00082679,27.2,72.8
E00082680,32.4,67.6
E00082681,32,68
E00082682,38,62
E00082683,51.6,48.4
E00082684,36.2,63.8
E00082685,38.6,61.4
E00082686,34.3,65.7
E00082687,29.6,70.4
E00082689,36.5,63.5
E00082690,56.6,43.4
E00082691,24.9,75.1
E00082692,36.4,63.6
E00082693,37.9,62.1
E00082694,34.2,65.8
E00082695,39.7,60.3
E00082696,47.2,52.8
E00082697,39.3,60.7
E00082698,47.5,52.5
E00082699,43.2,56.8
E00082700,38.8,61.2
E00082702,50,50
E00082703,54.7,45.3
E00082704,38.3,61.7
E00082705,39.5,60.5
E00082706,38.8,61.2
E00082707,30.2,69.8
E00082708,41.2,58.8
E00082709,43.6,56.4
E00082710,44.3,55.7
E00082711,43,57
E00082712,40.1,59.9
E00082713,47.3,52.7
E00082714,40.5,59.5
E00082715,47.5,52.5
E00082717,34.7,65.3
E00082718,40.5,59.5
E00082719,21.1,78.9
