geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00082142,76.1,9.4,14.5
E00082143,83,6.7,10.3
E00082145,85.8,4,10.1
E00082146,90.9,4.7,4.4
E00082147,89.1,4.1,6.8
E00082148,84.2,7.7,8.2
E00082149,86.7,4.7,8.6
E00082150,83.3,8.4,8.4
E00082152,92,3.4,4.6
E00082153,92.2,2,5.9
E00082154,85.5,5.6,8.9
E00082155,88.3,5.5,6.2
E00082156,86.6,6.5,7
E00082157,83.9,3.8,12.3
E00082159,88.9,2.6,8.5
E00082160,77.3,7.8,14.9
E00082161,86.7,3.7,9.6
E00082162,87.6,3.6,8.8
E00082164,91,5.5,3.5
E00082193,78.1,10.7,11.2
E00082194,84.1,5.3,10.6
E00082195,94.7,1.3,4
E00082199,87.1,6.1,6.9
E00082201,78.7,5.8,15.5
E00082202,72.5,5.5,22
E00082203,75.3,10.7,14
E00082204,89.4,7.2,3.4
E00082205,75.3,2.9,21.8
E00082206,71,11,18
E00082207,84,10.7,5.3
E00082208,76.2,12.4,11.4
E00082209,83.7,8,8.3
E00082211,84.4,7.2,8.4
E00082212,74.7,9.4,15.9
E00082213,67.8,6.2,26.1
E00082214,80.2,14,5.8
E00082215,87.8,5.7,6.5
E00082216,83.8,10.5,5.6
E00082217,67.9,12.4,19.7
E00082218,79.9,8.4,11.7
E00082219,88.3,7.7,4
E00082220,74.7,8.1,17.2
E00082221,81.5,7.4,11.1
E00082222,87.5,5.3,7.2
E00082223,79.5,8,12.5
E00082224,89.5,2.9,7.6
E00082225,81,9.9,9.2
E00082226,87.8,3.2,9
E00082227,78.6,10.9,10.5
E00082416,92.1,5.4,2.5
E00082417,86.7,6.6,6.6
E00082419,89.3,5.9,4.7
E00082420,84.6,5.9,9.5
E00082421,77.6,5.2,17.3
E00082422,81.6,5.7,12.7
E00082423,88.3,4.9,6.7
E00082424,90.9,5.3,3.8
E00082425,85.9,4.3,9.8
E00082426,86.7,6.3,6.9
E00082430,78.4,6.8,14.9
E00082431,83.8,7.4,8.8
E00082432,84.6,4.9,10.5
E00082433,88.9,5.6,5.6
E00082434,84.8,7.9,7.2
E00082581,84.7,2.7,12.6
E00082582,87.7,3.4,8.9
E00082583,88,3.5,8.5
E00082584,86.3,1.8,11.9
E00082585,84.1,5.1,10.8
E00082586,88.4,1,10.6
E00082587,77.7,6.9,15.5
E00082588,85.7,3.1,11.2
E00082589,89.7,2.6,7.7
E00082590,41.3,51,7.8
E00082592,56.1,39.6,4.3
E00082593,57.5,32.8,9.7
E00082594,55.4,34.9,9.6
E00082595,41.9,47.6,10.5
E00082596,45,50,5
E00082597,37.2,53.1,9.7
E00082598,58.5,38.9,2.7
E00082599,66.1,27,6.9
E00082600,67.6,26.5,5.8
E00082601,57.3,41.1,1.6
E00082602,61.5,30.1,8.3
E00082603,63,34,3
E00082604,74.4,20.1,5.6
E00082605,53.7,40.4,5.9
E00082606,64.7,30.1,5.2
E00082608,42,43.2,14.8
E00082610,67.8,18.2,14
E00082612,33.6,55.6,10.8
E00082613,44,48.4,7.7
E00082615,41.4,50.2,8.4
E00082616,59.1,35.4,5.5
E00082617,59.5,33.3,7.3
E00082619,34.8,57.3,7.9
E00082620,47.8,42.4,9.8
E00082621,48.1,42.2,9.6
E00082623,53.1,40.9,6
E00082624,52.7,36.9,10.4
E00082625,46.5,42.2,11.3
E00082626,55.6,36.8,7.6
E00082627,48.7,40.6,10.7
E00082628,58.8,28.3,12.9
E00082629,61,29.7,9.3
E00082630,51.2,33.9,14.9
E00082631,62.5,25.2,12.3
