areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00042043,93.7,1.1,5.3,0
E00042048,94.5,0.6,4.6,0.3
E00042049,90.6,0.3,9.1,0
E00042050,95.2,0.3,4.3,0.3
E00042051,95.2,0.3,4.5,0
E00042055,96.8,0,2.1,1.2
E00042067,95,0,5,0
E00042068,93.2,0.4,6.1,0.4
E00042069,94.8,0,4.9,0.3
E00042070,96.4,0.4,2.4,0.8
E00042071,78.6,0.7,11.5,9.2
E00042072,88,0,11.4,0.6
E00042073,93.3,0.3,5.1,1.3
E00042074,83.8,0,15.9,0.3
E00042075,84.6,0.2,13.4,1.7
E00042076,92.7,0.3,6.4,0.6
E00042077,93.4,0,6.1,0.5
E00042078,92.6,0,6.1,1.3
E00042079,95.3,0,4.7,0
E00042080,90.2,0,9.8,0
E00042082,88,0,12,0
E00042083,91.6,0,8.1,0.3
E00042084,88.9,0,8.7,2.4
E00042085,94.5,0,5.5,0
E00042086,95.2,0,4.8,0
E00042087,94.1,0.3,5,0.6
E00042088,92.5,0,7.2,0.3
E00042089,91.1,0,8.9,0
E00042090,89.9,0,9.1,1
E00042091,95.7,0.6,3.7,0
E00042092,91.8,0,7.5,0.7
E00042093,93.6,0,6.4,0
E00042094,90.9,0,9.1,0
E00042095,93,0.4,5.7,0.8
E00042096,92.2,0,6.9,0.9
E00042097,94.3,0.2,5.5,0
E00042099,95.3,0,4.7,0
E00042100,93.6,0,5.4,1
E00042102,86.4,0.2,13.2,0.2
E00042103,94.3,0,5.5,0.3
E00042106,94,0,6,0
E00042125,74.9,0,21.2,3.9
E00042128,87.2,0.6,12.2,0
E00042140,92.2,0.7,6.8,0.3
E00042141,87.4,0.9,10.4,1.3
E00042142,93.9,0,5.5,0.6
E00042143,84.6,0.8,13.9,0.8
E00042144,85.2,0.4,13.2,1.2
E00042145,90.8,0,8.4,0.8
E00042146,94.8,0.3,4.9,0
E00042148,96.5,0.4,3.2,0
E00042149,93.2,0,5.1,1.7
E00042150,91.8,0,7.5,0.7
E00042151,90.7,0.4,8.9,0
E00042152,94.3,0,5.7,0
E00042153,95,0,5,0
E00042154,86.9,0,10.5,2.5
E00042155,64.9,0,34.7,0.3
E00042156,92,0,7.6,0.4
E00042157,92.7,0,7.3,0
E00042158,93.9,0.8,4.3,1
E00042159,95.3,0,4.7,0
E00042160,97.5,0,2.5,0
E00042161,94.8,0.3,4.9,0
E00042164,84.3,0.4,14.2,1.2
E00042165,89.9,0,10.1,0
E00042166,94.9,0,5.1,0
E00042168,85.1,1.4,13.2,0.3
E00042169,95.8,0,4.2,0
E00042170,90.8,0.3,8.9,0
E00042171,96.2,0,3.8,0
E00042172,90.3,0.5,8.8,0.5
E00042173,92,1.7,6.3,0
E00042174,89.4,0,10.3,0.3
E00042175,89.8,0.3,9.2,0.7
E00042176,93.6,1,4.8,0.6
E00042177,95.2,0.7,3.7,0.4
E00042178,89.7,0.6,7.8,1.9
E00042182,94.2,0,5.8,0
E00042185,93.6,0.6,4.5,1.3
E00042189,89.9,0,8.3,1.8
E00042191,89.7,0.4,7.1,2.8
E00042193,94.3,0,5.7,0
E00042194,88.8,1.6,7.9,1.6
E00042196,79.4,1,17.4,2.3
E00042198,94.1,0,5.9,0
E00042199,89.7,0,10.3,0
E00042201,88.7,0,10.2,1.1
E00042202,88.3,0.7,8.8,2.3
E00042205,84.5,2,12.2,1.3
E00042207,89.8,0.6,8,1.5
E00042209,93.3,0,3.3,3.3
E00042210,92.2,2.3,5.6,0
E00042211,82.8,0.8,16,0.4
E00042212,91.9,0.6,7.5,0
E00042215,90.4,0,7.6,2.1
E00042217,94.4,0,5.3,0.3
E00042218,88.9,0,11.1,0
E00042219,93.9,0,4.9,1.2
E00042222,86.5,0.7,11.7,1.1
E00042223,94.3,0.6,5.1,0
E00042226,95.1,0,4.1,0.8
E00042228,92.2,0,7.3,0.5
E00042229,92.5,0,6.6,0.8
E00042230,94.6,0,4.7,0.6
E00042232,97.7,0.3,2,0
E00042233,90,0,9.1,0.9
E00042234,90.4,0.6,9,0
E00042235,95.2,0.3,4.5,0
E00042236,97,0,3,0
E00042237,95.3,0,3.4,1.3
E00042238,76.5,0,23.3,0.2
E00042240,91.6,0,8.4,0
E00042241,94.8,0,5.2,0
