areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00042043,99.3,0,0.7
E00042048,96.7,2.7,0.6
E00042049,95.5,3,1.5
E00042050,96.6,0.5,2.9
E00042051,97.6,0,2.4
E00042055,94.7,0.6,4.7
E00042067,95.3,2,2.7
E00042068,88.7,0.4,10.9
E00042069,92.6,1.3,6.1
E00042070,95.7,1.6,2.8
E00042071,82.8,1.7,15.5
E00042072,88.3,0,11.7
E00042073,87.6,2.4,10
E00042074,85,0,15
E00042075,83.4,1.4,15.2
E00042076,80.6,0.3,19.1
E00042077,97.7,0.5,1.9
E00042078,97,0,3
E00042079,100,0,0
E00042080,96,2.2,1.8
E00042082,93.3,0.7,5.9
E00042083,88.6,2.3,9.1
E00042084,90.8,1,8.2
E00042085,95,0,5
E00042086,93.4,1.8,4.8
E00042087,85.8,1.5,12.6
E00042088,87.4,1.7,10.9
E00042089,92.5,1.4,6.1
E00042090,86.2,2.3,11.5
E00042091,90.8,2.9,6.3
E00042092,92.6,1.8,5.6
E00042093,99.2,0.4,0.4
E00042094,95,1.4,3.7
E00042095,95.5,1.2,3.3
E00042096,95.9,2.3,1.8
E00042097,80.6,2.7,16.6
E00042099,94.2,0,5.8
E00042100,93.6,1,5.4
E00042102,92.5,1.1,6.4
E00042103,91.9,1.3,6.7
E00042106,91.2,0.3,8.5
E00042125,78.8,0.5,20.7
E00042128,87.8,1.8,10.4
E00042140,93.9,0.7,5.4
E00042141,84,3.1,12.9
E00042142,86.5,1.3,12.3
E00042143,93.2,2.3,4.6
E00042144,93,0.8,6.1
E00042145,93,0.4,6.6
E00042146,90,1.4,8.6
E00042148,97.2,0,2.8
E00042149,88,1.7,10.4
E00042150,94.7,2.5,2.8
E00042151,91.9,1.1,7
E00042152,92.4,0.3,7.2
E00042153,98,0.8,1.2
E00042154,95.9,2,2
E00042155,96.2,1.1,2.6
E00042156,98,0.4,1.6
E00042157,97.1,1.6,1.3
E00042158,98,1.3,0.8
E00042159,98.4,0.9,0.6
E00042160,98.2,0.7,1.1
E00042161,98.4,0,1.6
E00042164,93.8,0,6.2
E00042165,98.6,0.9,0.6
E00042166,96,1.3,2.7
E00042168,95.6,2,2.4
E00042169,96.5,1.1,2.5
E00042170,97,1,2
E00042171,96.2,1.6,2.2
E00042172,93.5,4.2,2.3
E00042173,92.5,0.3,7.2
E00042174,95.8,0,4.2
E00042175,95.1,0.7,4.2
E00042176,92.2,2.6,5.2
