areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00042043,49.6,35.5,13.5,1.4,0
E00042048,45.8,40.1,12.7,1.4,0
E00042049,47.9,41.4,7.9,2.9,0
E00042050,47.1,31.6,15.4,5.9,0
E00042051,57.1,34.1,7.9,0.8,0
E00042055,48.2,41.7,7.9,2.2,0
E00042067,48.8,36.2,13.4,1.6,0
E00042068,46.1,38.3,13,2.6,0
E00042069,49.6,37.6,11.3,1.5,0
E00042070,52.7,34.8,10.7,1.8,0
E00042071,57,30.6,12.4,0,0
E00042072,30.9,33.1,23.5,12.5,0
E00042073,27.4,33.9,24.2,14.5,0
E00042074,37.6,34.2,19.7,8.5,0
E00042075,30,33.6,33.6,2.9,0
E00042076,34.6,43.1,19.2,3.1,0
E00042077,48.6,39.4,8.3,3.7,0
E00042078,50.4,30.1,14.6,4.9,0
E00042079,40.5,33.6,22.4,3.4,0
E00042080,36.7,26.7,30.8,5.8,0
E00042082,55.8,33.3,8.3,2.5,0
E00042083,60.5,29,8.1,2.4,0
E00042084,54.2,33.9,11.9,0,0
E00042085,21.9,37.5,32,7.8,0.8
E00042086,44.9,34.6,13.4,7.1,0
E00042087,31.4,35.6,20.3,12.7,0
E00042088,42.5,41.8,12.7,3,0
E00042089,22,26,25.2,22.8,4.1
E00042090,38.1,42.9,11.9,7.1,0
E00042091,29.6,37.6,27.2,5.6,0
E00042092,41.6,41.6,14.3,2.6,0
E00042093,29.7,38.1,26.3,5.9,0
E00042094,43.4,37.7,13.1,5.7,0
E00042095,28.6,41.2,24.4,5.9,0
E00042096,33.3,32.5,26.3,7.9,0
E00042097,39.3,36.8,20.4,3,0.5
E00042099,26.3,33.3,28.1,12.3,0
E00042100,43.5,40.9,13,2.6,0
E00042102,40.7,26.6,22,10.7,0
E00042103,26.3,30.6,26.9,15.6,0.6
E00042106,25.6,39.7,21.5,11.6,1.7
E00042125,34.4,35.2,18.4,11.2,0.8
E00042128,21.6,46.4,21.6,10.4,0
E00042140,48.8,32.2,16.5,2.5,0
E00042141,48.1,34.9,14.7,2.3,0
E00042142,56.1,31.7,10.6,1.6,0
E00042143,64.3,31,4.8,0,0
E00042144,61.3,27.7,10.9,0,0
E00042145,53.5,31.6,13.2,0.9,0.9
E00042146,65.3,28.2,5.6,0.8,0
E00042148,57,31.4,7.4,4.1,0
E00042149,61.6,30.4,8,0,0
E00042150,54.6,33.6,10.1,1.7,0
E00042151,48.3,31.4,15.3,5.1,0
E00042152,54.9,33.6,10.6,0.9,0
E00042153,35.9,28.1,26.6,9.4,0
E00042154,58.6,29.7,10.2,1.6,0
E00042155,59,20.9,14.5,5.6,0
E00042156,32.6,32.6,19.6,14.5,0.7
E00042157,55.7,32.9,10.7,0.7,0
E00042158,51.5,29.8,14.6,4.1,0
