areacd,sex-001,sex-002
E00042043,53,47
E00042048,47.7,52.3
E00042049,49.7,50.3
E00042050,53.9,46.1
E00042051,57.1,42.9
E00042055,47.4,52.6
E00042067,51.8,48.2
E00042068,51.1,48.9
E00042069,49,51
E00042070,56.9,43.1
E00042071,40.3,59.7
E00042072,51.4,48.6
E00042073,56.1,43.9
E00042074,50.2,49.8
E00042075,53.4,46.6
E00042076,54.4,45.6
E00042077,50.2,49.8
E00042078,45,55
E00042079,53,47
E00042080,52.9,47.1
E00042082,58,42
E00042083,52.8,47.2
E00042084,48.1,51.9
E00042085,56.7,43.3
E00042086,51,49
E00042087,50.6,49.4
E00042088,49.6,50.4
E00042089,44.6,55.4
E00042090,50.8,49.2
E00042091,46.5,53.5
E00042092,44.9,55.1
E00042093,55.5,44.5
E00042094,50.2,49.8
E00042095,57.6,42.4
E00042096,52.9,47.1
E00042097,54.7,45.3
E00042099,54.8,45.2
E00042100,53.7,46.3
E00042102,52.4,47.6
E00042103,50.7,49.3
E00042106,53.8,46.2
E00042125,39.4,60.6
E00042128,34.1,65.9
E00042140,54.1,45.9
E00042141,49.7,50.3
E00042142,51,49
E00042143,48.5,51.5
E00042144,47.3,52.7
E00042145,51.7,48.3
E00042146,49.1,50.9
E00042148,54,46
E00042149,50,50
E00042150,51.9,48.1
E00042151,50.5,49.5
E00042152,50.8,49.2
E00042153,53.7,46.3
E00042154,55.7,44.3
E00042155,53.3,46.7
E00042156,47.4,52.6
E00042157,53.9,46.1
E00042158,51,49
E00042159,53.8,46.2
E00042160,55.1,44.9
E00042161,51.8,48.2
E00042164,50.2,49.8
E00042165,49,51
E00042166,56.6,43.4
E00042168,53.9,46.1
E00042169,50.3,49.7
E00042170,49.7,50.3
E00042171,50.6,49.4
E00042172,49.8,50.2
E00042173,51.3,48.7
E00042174,55.7,44.3
E00042175,48.7,51.3
E00042176,54,46
E00042177,53.3,46.7
E00042178,51.5,48.5
E00042182,51.5,48.5
E00042185,51.6,48.4
E00042189,53.9,46.1
E00042191,53.7,46.3
E00042193,51.3,48.7
E00042194,51.5,48.5
E00042196,49.5,50.5
E00042198,50,50
E00042199,50.6,49.4
E00042201,47.9,52.1
E00042202,51.3,48.7
E00042205,47.2,52.8
E00042207,49.2,50.8
E00042209,51.7,48.3
E00042210,52.8,47.2
E00042211,52.4,47.6
E00042212,47.4,52.6
E00042215,50,50
E00042217,50.5,49.5
E00042218,51.2,48.8
E00042219,45.8,54.2
E00042222,54,46
E00042223,53,47
E00042226,48.4,51.6
E00042228,52.6,47.4
E00042229,52.2,47.8
E00042230,49.8,50.2
E00042232,52.5,47.5
E00042233,54.6,45.4
E00042234,54.8,45.2
E00042235,51.5,48.5
E00042236,51.7,48.3
E00042237,52.7,47.3
E00042238,50.5,49.5
E00042240,52.2,47.8
E00042241,59.2,40.8
E00042242,51.9,48.1
E00042243,50.2,49.8
E00042244,50.6,49.4
E00042245,50.8,49.2
E00042246,54.8,45.2
E00042247,58.6,41.4
E00042248,49,51
E00042249,51.8,48.2
E00042250,54.3,45.7
E00042251,54.1,45.9
E00042252,57.2,42.8
E00042253,51,49
E00042254,49.4,50.6
E00042255,52.3,47.7
E00042256,51.9,48.1
E00042257,55.4,44.6
E00042258,53.8,46.2
E00042259,52.2,47.8
E00042260,56.4,43.6
E00042261,55.8,44.2
E00042288,56.8,43.2
E00042289,52.7,47.3
E00042290,49.4,50.6
E00042291,54.7,45.3
