areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00042043,77.3,17.1,5.6
E00042048,79.5,13.9,6.6
E00042049,84.8,11.6,3.6
E00042050,72,18.5,9.5
E00042051,73.9,21,5.1
E00042055,85.9,10,4.1
E00042067,84.7,11.3,4
E00042068,81.1,14,4.9
E00042069,87.5,10.9,1.6
E00042070,82.7,12.2,5.1
E00042071,79.9,14.1,6
E00042072,68.9,17.8,13.2
E00042073,75.9,15.1,9
E00042074,77.1,13.8,9.2
E00042075,79.1,16.6,4.3
E00042076,82.6,11.1,6.3
E00042077,78.1,15.3,6.5
E00042078,80.1,12.6,7.4
E00042079,69.1,19.8,11.1
E00042080,69.8,20.4,9.8
E00042082,72.9,12.6,14.5
E00042083,82.8,12.6,4.5
E00042084,86.7,11.4,1.9
E00042085,60.8,25.4,13.8
E00042086,70.6,20.4,9
E00042087,77.4,11.9,10.7
E00042088,83.1,12.9,4
E00042089,46.7,26.2,27.1
E00042090,79.3,13.7,7
E00042091,78,13.6,8.4
E00042092,75,13,12
E00042093,66.8,18.9,14.3
E00042094,71.9,19.5,8.6
E00042095,69.7,18.4,11.9
E00042096,62.7,24.5,12.7
E00042097,73.2,16.1,10.7
E00042099,63.6,22.6,13.8
E00042100,65.3,21.7,13.1
E00042102,75.6,14.3,10
E00042103,68.8,18.5,12.6
E00042106,73.5,17.8,8.6
E00042125,66.5,19.7,13.8
E00042128,58.4,28.3,13.3
E00042140,76.9,17.7,5.4
E00042141,80.1,13.6,6.3
E00042142,84.2,11.3,4.5
E00042143,87.9,8.3,3.8
E00042144,86.5,9.8,3.7
E00042145,75.7,18.9,5.3
E00042146,86.9,11.1,2.1
E00042148,83.8,12.7,3.5
E00042149,85.9,10.4,3.7
E00042150,82,15.5,2.5
E00042151,81.9,12.5,5.7
E00042152,84.4,12.3,3.3
E00042153,68.3,18.9,12.8
E00042154,87.7,7.8,4.5
E00042155,79.3,11.7,9
E00042156,51.4,35.2,13.4
E00042157,82.5,12,5.5
E00042158,77.3,16.7,6.1
E00042159,73.3,16.7,10.1
E00042160,70.5,17.5,11.9
E00042161,71.1,20.1,8.8
E00042164,71.6,18.3,10.1
E00042165,75.9,16.6,7.4
E00042166,70.3,21.9,7.8
E00042168,74.1,14.8,11.1
E00042169,87.1,9.4,3.5
E00042170,88.2,10.1,1.7
E00042171,86.3,10,3.8
E00042172,85.7,12.4,1.8
E00042173,86.6,12.4,1
E00042174,71.4,20,8.6
E00042175,83.7,13.7,2.6
E00042176,86.4,12,1.6
E00042177,84.3,11.3,4.4
E00042178,88.9,9.3,1.9
E00042182,90.8,7,2.2
E00042185,87.9,9.2,2.9
E00042189,74.8,20.9,4.3
E00042191,82.1,13.6,4.3
E00042193,78.5,14.3,7.2
E00042194,74.9,17.2,7.9
E00042196,89.1,8.6,2.2
E00042198,81.2,12.9,5.9
E00042199,84.4,12.1,3.5
E00042201,91.6,5.9,2.4
