areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00042043,42.4,15.2,26.7,15.8
E00042048,45.2,10.8,28.7,15.3
E00042049,43.1,16.3,24.4,16.3
E00042050,52.5,7.9,28.8,10.8
E00042051,51,7.8,24.8,16.3
E00042055,39.3,10.3,28.3,22.1
E00042067,38,13.4,37.3,11.3
E00042068,47.1,14,25.6,13.2
E00042069,34.7,13.9,37.5,13.9
E00042070,42.7,16.9,26.6,13.7
E00042071,43.8,10.9,38.3,7
E00042072,59.9,11.7,13.1,15.3
E00042073,66.2,7.7,11.5,14.6
E00042074,60.5,9.3,14.7,15.5
E00042075,61.9,7.5,14.4,16.3
E00042076,57.8,8.6,15.6,18
E00042077,42.6,12.3,27,18
E00042078,46.9,10,26.2,16.9
E00042079,53.1,13.6,21,12.3
E00042080,51.1,8.9,23.3,16.7
E00042082,42.6,14.9,31.7,10.9
E00042083,40.7,10,39.3,10
E00042084,36,16.2,39.6,8.1
E00042085,53.8,5.1,20.5,20.5
E00042086,57,10.6,16.2,16.2
E00042087,55.4,11.5,12.3,20.8
E00042088,40.8,14.5,23.7,21.1
E00042089,65,16.7,6.7,11.7
E00042090,49.2,10.3,19.8,20.6
E00042091,52.7,12,19.3,16
E00042092,45.8,8.5,26.8,19
E00042093,46.3,7.3,35.4,11
E00042094,41,12,25,22
E00042095,59.3,6.6,15.4,18.7
E00042096,45.5,7.8,22.1,24.7
E00042097,38.4,29.2,16.8,15.7
E00042099,53.4,14.6,12.6,19.4
E00042100,58.5,8.1,19.5,13.8
E00042102,55,9.4,16.2,19.4
E00042103,54.5,9.7,13.8,22.1
E00042106,58,11.6,12.5,17.9
E00042125,39.2,7.6,36.7,16.5
E00042128,55.6,6.7,24.4,13.3
E00042140,38,11.7,35,15.3
E00042141,38.3,12.1,37.6,12.1
E00042142,50,8.6,34.2,7.2
E00042143,37.5,11,41.2,10.3
E00042144,40.2,15.7,28.3,15.7
E00042145,42.5,17.9,28.4,11.2
E00042146,33.1,11,37,18.8
E00042148,45.2,18.3,25.4,11.1
E00042149,45.3,9.4,35.3,10.1
E00042150,36,10.3,41.9,11.8
E00042151,45.1,5.3,36.1,13.5
E00042152,41.4,8.3,35,15.3
E00042153,47.7,6.8,25,20.5
E00042154,37.4,15.6,32.7,14.3
E00042155,40.1,18,30.4,11.5
E00042156,47.8,12.2,21.1,18.9
E00042157,27.6,24.6,38.8,9
E00042158,38.4,19.7,32.3,9.6
E00042159,43.7,18.5,22.7,15.1
E00042160,41.4,14.1,28.3,16.2
E00042161,36.4,15.3,27.1,21.2
E00042164,41.9,7.7,30.8,19.7
E00042165,37.4,18.4,28.2,16.1
E00042166,45.5,14.3,20.8,19.5
E00042168,43,19,36,2
E00042169,28,10.4,53.6,8
E00042170,38.8,11.8,42.1,7.2
E00042171,36.8,14.3,42.1,6.8
E00042172,43.7,8.7,38.8,8.7
E00042173,35.3,13.7,40.5,10.5
E00042174,45.9,11,33.9,9.2
E00042175,39.3,9.3,42.9,8.6
E00042176,31.1,13.2,42.4,13.2
E00042177,33,13.4,45.4,8.2
E00042178,43.5,7.5,45.3,3.7
E00042182,30.4,12.5,47.3,9.8
E00042185,38.8,13.9,34.5,12.7
E00042189,42.3,8,44.5,5.1
E00042191,45.3,5.8,35,13.9
E00042193,51.5,8.2,31.3,9
E00042194,61.4,13.2,14.9,10.5
E00042196,35.1,7.1,51.9,5.8
E00042198,45.7,10,36.4,7.9
E00042199,44.2,10.1,38.2,7.5
E00042201,33.9,7.3,55.6,3.2
E00042202,36.6,14.5,46.6,2.3
E00042205,47.4,7.9,34.2,10.5
E00042207,47.5,9.9,37.7,4.9
E00042209,38,16.9,39.4,5.6
E00042210,41.6,11.4,39.8,7.2
E00042211,41.7,9.7,41.7,6.8
E00042212,41,9,41.8,8.2
E00042215,33.8,9.7,46.2,10.3
E00042217,43.6,12.1,35.2,9.1
E00042218,44.2,7.8,36.4,11.6
E00042219,39,7.3,41.8,11.9
E00042222,52.1,7.7,26.1,14.1
E00042223,40.5,7.8,42.5,9.2
E00042226,50,14.3,21.4,14.3
E00042228,54.1,12.8,20.9,12.2
E00042229,45.7,9.3,26.4,18.6
E00042230,67.3,9.3,8.4,15
E00042232,51,16.8,18.1,14.2
E00042233,57.6,13.9,11.1,17.4
E00042234,48,9.9,24.3,17.8
E00042235,58.2,7.5,18.7,15.7
E00042236,44,15,26,15
E00042237,63.3,6.7,15.6,14.4
E00042238,61.8,8.1,16.9,13.2
E00042240,47.5,8.9,29.7,13.9
E00042241,49.4,20.2,13.5,16.9
E00042242,50,11.5,20.8,17.7
E00042243,54.5,9.9,15.7,19.8
E00042244,44.7,17.6,25.9,11.8
E00042245,50.7,9.9,23.8,15.7
E00042246,48.8,21.4,17.9,11.9
E00042247,40.7,22.2,18.5,18.5
E00042248,31.9,18.1,36.2,13.8
E00042249,37.7,9.4,33,19.8
E00042250,46.5,14.9,23.8,14.9
E00042251,59.8,13.4,10.3,16.5
E00042252,55.6,22.2,11.1,11.1
E00042253,44.3,14.8,23.5,17.4
E00042254,49.6,13.7,19.7,17.1
E00042255,58.4,14.2,16.8,10.6
E00042256,59.8,11.4,12.9,15.9
E00042257,39,10.6,31.7,18.7
E00042258,56.5,13.9,13.9,15.7
E00042259,37.7,15.8,32.9,13.7
E00042260,61.4,11.8,13.4,13.4
E00042261,56.4,17.3,17.3,9.1
E00042288,51,9.2,21.4,18.4
E00042289,51.4,11.2,24.3,13.1
E00042290,52.8,12.3,21.7,13.2
E00042291,55.5,7.3,26.4,10.9
E00042292,50.5,11,29.7,8.8
E00042293,54.7,5.8,30.2,9.4
E00042294,42.6,8.1,35.1,14.2
E00042295,57.1,7.9,18,16.9
E00042296,65.4,12.5,11.5,10.6
E00042297,47.1,9.6,26.5,16.9
E00042298,45.2,6.5,36.6,11.8
E00042299,47.5,8.2,30.2,14.1
E00042300,52.7,8,29.5,9.8
E00042301,53.6,13.1,15,18.3
E00042302,56,8.8,19.2,16
E00042303,52.7,8.2,19.1,20
E00042304,65.7,7.1,10.1,17.2
E00042305,53.1,8,21.2,17.7
E00042306,45.9,11.1,27.4,15.6
E00042307,55.2,11.7,18.8,14.3
E00042308,55.1,10.3,20.6,14
E00042309,51.3,5,28.6,15.1
E00042310,47.8,14.9,17.9,19.4
E00042311,41.3,7.7,34.6,16.3
E00042312,42.4,12,32,13.6
E00042313,48.1,13.9,20.3,17.7
E00042314,46.7,8.6,34.3,10.5
E00042315,38.9,13.7,34.7,12.6
E00042316,41.5,10.6,26.8,21.1
E00042317,66.7,7.5,14.2,11.7
E00042318,59.5,11.9,18.3,10.3
E00042319,53.8,6.7,24.4,15.1
E00042320,52,8.9,22,17.1
E00042321,76.5,8.8,11.8,2.9
E00042322,41.7,9.3,31.5,17.6
E00042323,48.8,7.4,23.5,20.4
E00042324,50,13.9,18.7,17.5
E00042325,50.4,10.7,23.1,15.7
E00042326,44.6,10.2,31.6,13.6
E00042327,53.6,9.4,20.3,16.7
E00042328,56.1,10.4,23.2,10.4
E00042329,65.3,2.7,18.7,13.3
E00042330,56,8,12,24
E00042331,59.6,12.1,12.1,16.2
E00042332,45.7,14.7,25.7,14
E00042333,57.9,5.6,19.8,16.7
E00042334,48.7,8.5,27.4,15.4
E00042335,48.1,8.9,20,23
E00042336,48.6,13.9,18.1,19.4
E00042337,49.6,12.2,17.9,20.3
E00042338,54.6,10.8,17.7,16.9
E00042339,52.7,10.9,18.2,18.2
E00042340,60.3,8.3,14.9,16.5
E00042341,41.2,10.7,32.1,16
E00042342,40.1,14.7,31.6,13.6
E00042343,49.1,11.8,24.8,14.3
E00042344,48.3,13.5,30.3,7.9
E00042345,44.1,11,26,18.9
E00042347,50.8,12.1,21.2,15.9
E00042348,49.5,8.6,19.4,22.6
E00042349,39.9,17.2,29.8,13.1
E00042350,40.3,9.1,30.1,20.4
E00042351,43.7,9.2,26.1,21
E00042352,51.7,11.2,9,28.1
E00042353,46.6,11.2,22.4,19.8
E00042354,35.1,21.6,26.9,16.4
E00042355,46.3,15.4,18.7,19.5
E00042356,47.3,10.1,14.9,27.7
