areacd,sex-001,sex-002
E00087735,54.2,45.8
E00087736,52.6,47.4
E00087737,51.4,48.6
E00087738,50.7,49.3
E00087739,50.4,49.6
E00087740,51,49
E00087741,53.6,46.4
E00087742,50.1,49.9
E00087745,51.7,48.3
E00087746,50.7,49.3
E00087748,51,49
E00087749,48.9,51.1
E00087750,51.6,48.4
E00087751,49.6,50.4
E00087752,52.9,47.1
E00087753,48.8,51.2
E00087754,52.1,47.9
E00087755,52.3,47.7
E00087756,45.1,54.9
E00087757,53.1,46.9
E00087865,50.8,49.2
E00087866,53.3,46.7
E00087867,49.8,50.2
E00087868,50.5,49.5
E00087869,48.2,51.8
E00087870,50.1,49.9
E00087871,52.3,47.7
E00087872,52.7,47.3
E00087873,49.9,50.1
E00087874,49.5,50.5
E00087875,47.1,52.9
E00087876,49.2,50.8
E00087877,49.6,50.4
E00087878,52.6,47.4
E00087879,52.6,47.4
E00087880,50,50
E00087881,51.5,48.5
E00087882,50.4,49.6
E00087883,51.3,48.7
E00087884,52,48
E00087885,50,50
E00087886,51.2,48.8
E00087887,50.9,49.1
E00087888,49,51
E00087889,47.1,52.9
E00087890,52.3,47.7
E00087891,47.8,52.2
E00087892,51.6,48.4
E00087893,48.4,51.6
E00087894,52.2,47.8
E00087895,50.2,49.8
E00087896,46.3,53.7
E00087897,48.1,51.9
E00087898,47.9,52.1
E00087899,51.1,48.9
E00087900,52.8,47.2
E00087901,49.1,50.9
E00087902,50,50
E00087903,50.8,49.2
E00087904,50.9,49.1
E00087905,51.6,48.4
E00087906,55.8,44.2
E00087908,52.2,47.8
E00087909,48.3,51.7
E00087910,52.3,47.7
E00087911,47.1,52.9
E00087913,49.5,50.5
E00087914,45.2,54.8
E00087915,52.2,47.8
E00087916,53,47
E00087917,48.9,51.1
E00087918,49.3,50.7
E00087919,50.5,49.5
E00087966,50.7,49.3
E00087967,51.5,48.5
E00087968,50.9,49.1
E00087969,52,48
E00087970,50.8,49.2
E00087971,53.6,46.4
E00087972,51.4,48.6
E00087973,49.7,50.3
E00087974,51.7,48.3
E00087975,51.8,48.2
E00087976,51.7,48.3
E00087977,53.7,46.3
E00087978,48.4,51.6
E00087979,48,52
E00087980,54.1,45.9
E00088055,49.9,50.1
E00088056,49.8,50.2
E00088057,50.5,49.5
E00088078,51.8,48.2
E00088079,52.7,47.3
E00088080,48.2,51.8
E00088081,54.3,45.7
E00088082,52.6,47.4
E00088083,51,49
E00088090,53.9,46.1
E00088091,52.5,47.5
E00088092,53.2,46.8
E00088118,48.3,51.7
E00088119,48.5,51.5
E00088120,51.1,48.9
E00088121,49.3,50.7
E00088122,53.1,46.9
E00088123,49.3,50.7
E00088628,53.6,46.4
E00088629,53.9,46.1
E00088630,52.1,47.9
E00088631,51.4,48.6
E00088632,51.5,48.5
E00088633,50.8,49.2
E00088634,54.5,45.5
E00088635,49.2,50.8
E00088636,50.6,49.4
E00088637,47.5,52.5
E00088638,52.1,47.9
E00088639,54,46
E00088640,49.5,50.5
E00088641,50.7,49.3
E00088642,51.7,48.3
E00088919,49.7,50.3
E00088920,51.2,48.8
E00119977,48.8,51.2
E00171386,50.1,49.9
E00171387,49.8,50.2
E00177048,52.2,47.8
E00177049,52.6,47.4
E00177066,52.3,47.7
E00177072,50,50
E00177088,51.5,48.5
E00177092,48.3,51.7
E00177095,44.9,55.1
E00177134,32.8,67.2
E00177135,51.1,48.9
E00177152,51,49
E00177161,50.7,49.3
E00177164,52.1,47.9
E00177165,51.8,48.2
E00177167,50.2,49.8
E00177173,46.5,53.5
E00177200,51.9,48.1
E00177202,53.1,46.9
E00177204,47.8,52.2
E00177213,51.2,48.8
E00177216,50.8,49.2
