areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00087735,95.1,3.4,0.4,0.8,0.4
E00087736,97.3,1.8,0,0,0.9
E00087737,96,3.2,0.4,0.2,0.2
E00087738,94.4,3.5,1.2,0.5,0.5
E00087739,92.5,3.8,2.9,0.4,0.4
E00087740,92.8,6.4,0.3,0.3,0.3
E00087741,94.6,4.5,0,0.9,0
E00087742,93.8,4.4,0.6,0.6,0.6
E00087745,94.2,4.1,1.4,0,0.3
E00087746,94.7,4.7,0.7,0,0
E00087748,93.6,5.4,0.6,0.4,0
E00087749,92.4,5.5,1.2,0.3,0.6
E00087750,91.4,6.8,1.8,0,0
E00087751,89.8,7.4,1.8,0.4,0.7
E00087752,92.7,7.3,0,0,0
E00087753,92.8,5.6,1.4,0.3,0
E00087754,91.6,6.3,1.2,0.6,0.3
E00087755,95.4,3.9,0.7,0,0
E00087756,89.5,7.2,1.1,0.6,1.7
E00087757,97.2,2.8,0,0,0
E00087865,96.7,3.3,0,0,0
E00087866,91.9,7.9,0.2,0,0
E00087867,93.3,5.4,0.7,0,0.7
E00087868,94.9,4.6,0.5,0,0
E00087869,91.3,6.8,1.3,0.6,0
E00087870,93.3,6.7,0,0,0
E00087871,91.2,6,1.4,1.4,0
E00087872,87.1,7.1,4.6,0.8,0.4
E00087873,91.5,5.6,0.8,1,1
E00087874,91.3,6.6,1.1,1.1,0
E00087875,90.8,6.7,0.8,1.3,0.4
E00087876,88,6.4,2.8,2.1,0.7
E00087877,95.4,2,2,0.3,0.3
E00087878,92.4,6,0,1,0.7
E00087879,95.9,3.8,0.3,0,0
E00087880,93,5.7,0.6,0.3,0.3
E00087881,93.4,4.9,0.7,0.7,0.2
E00087882,96.5,2.7,0.4,0,0.4
E00087883,96.7,3.3,0,0,0
E00087884,91.9,6.5,1,0.5,0
E00087885,94.6,3.6,0.9,0.9,0
E00087886,93.9,5.8,0.3,0,0
E00087887,90.6,6.8,1.3,0.4,0.9
E00087888,91.9,5.4,1.1,0.5,1.1
E00087889,92.8,2.9,1.8,0.4,2.2
E00087890,93.9,6.1,0,0,0
E00087891,86.1,9.1,4.8,0,0
E00087892,88.1,6.3,2.1,1.8,1.8
E00087893,84,9.3,4.3,1.6,0.8
E00087894,93,2.8,2.8,1.4,0
E00087895,95.5,3.5,0.7,0.3,0
E00087896,91.8,4.6,1.3,1.3,1
E00087897,92.8,7.2,0,0,0
E00087898,89.2,7.6,2.9,0.3,0
E00087899,95.5,3.5,0.3,0.6,0
E00087900,92.8,3.9,2.3,1,0
E00087901,91.2,4.6,3.5,0.7,0
E00087902,97.1,1.4,1.4,0,0
E00087903,93.8,3.1,1.6,0.5,1
E00087904,95.9,2.9,0,0.3,0.9
E00087905,90.5,5,1.7,2.1,0.7
E00087906,90.2,7.9,1.1,0.8,0
E00087908,91.3,6.2,1.2,0.7,0.5
E00087909,93.5,5,0.6,0,0.9
E00087910,89.9,5.5,2.9,0.4,1.3
E00087911,88.4,7.1,2,0.7,1.7
E00087913,91.1,6.9,1,0.8,0.3
E00087914,88.9,6.6,0.3,4.2,0
E00087915,93.5,4.7,1.8,0,0
E00087916,93,4.1,2.6,0.4,0
E00087917,90.5,7.9,0.5,0.5,0.5
E00087918,96.1,3.9,0,0,0
E00087919,97.1,1.8,0.4,0,0.7
E00087966,93.6,4.6,1.2,0.3,0.3
E00087967,95.3,3.9,0.4,0.4,0
E00087968,97.8,1.9,0,0.3,0
E00087969,94.1,5.3,0,0,0.7
E00087970,95,4.5,0.3,0,0.3
E00087971,96.6,2.6,0,0,0.9
E00087972,94.9,4.3,0,0.7,0
E00087973,93.9,2.7,0.6,0.6,2.1
E00087974,94.9,4.4,0,0.5,0.2
E00087975,94.8,2,1.6,1,0.7
E00087976,95,3.4,0.7,1,0
E00087977,93.7,5,0,0.3,1
E00087978,95.7,2.9,0.9,0.6,0
E00087979,94.8,4.5,0.6,0,0
E00087980,94.7,3,0,0,2.3
E00088055,89.1,8.3,1.2,1.2,0.3
E00088056,96,4,0,0,0
E00088057,94.3,5.1,0,0.3,0.3
E00088078,92.2,5.6,0.2,0.9,1.1
E00088079,92.6,5.7,0.4,0.4,1.1
E00088080,93.1,4.7,1.1,0.4,0.7
E00088081,94.8,4.6,0.3,0,0.3
E00088082,94,4.5,1.5,0,0
E00088083,95.4,3.9,0.2,0.5,0
E00088090,94.1,4.4,1,0.5,0
E00088091,94.6,4.2,0,0.6,0.6
E00088092,89.6,7.7,0,0.7,2
E00088118,94.4,5.4,0,0,0.3
E00088119,92.5,5.9,1.3,0.3,0
E00088120,94.9,4.5,0.3,0,0.3
E00088121,95.1,4.4,0.2,0.2,0
E00088122,94.4,4.3,1.2,0,0
E00088123,94.3,3.6,1.2,0,0.9
E00088628,93.5,3.9,0,0,2.7
E00088629,92.2,6.5,0.3,0.8,0.3
E00088630,92.5,5.9,1.1,0.3,0.3
E00088631,93.5,5.2,1.2,0,0
E00088632,95.2,4.5,0.3,0,0
E00088633,93.6,6.4,0,0,0
E00088634,91.7,5.6,0.7,1,1
E00088635,92.9,6.8,0.3,0,0
E00088636,93,6.2,0,0.8,0
E00088637,89,8.3,1.7,0.5,0.5
E00088638,97.1,2.9,0,0,0
E00088639,94.5,3.8,1.7,0,0
E00088640,94.8,4.1,1,0,0
E00088641,96.2,3.5,0,0,0.3
E00088642,96.2,2.8,0.6,0,0.3
E00088919,90.6,9.4,0,0,0
E00088920,85,12.7,0.3,1,1
E00119977,91.9,7.3,0,0.8,0
E00171386,93.7,4.7,1,0.3,0.3
E00171387,98.3,1.7,0,0,0
E00177048,87,8.6,1.2,1.4,1.7
E00177049,91.1,6.6,2.4,0,0
E00177066,93.5,4.9,0.6,0.6,0.3
E00177072,93.9,4,1.1,0.5,0.5
E00177088,92.5,5.3,1.5,0.5,0.2
E00177092,84.7,10.7,2.3,2.3,0
E00177095,89.8,2.5,0.6,2.5,4.5
E00177134,81.5,13.3,2.2,0.6,2.4
E00177135,95.1,4.5,0,0,0.4
E00177152,94.2,4.2,0.7,0.5,0.4
E00177161,88.5,5.3,2.9,2.4,1
E00177164,95.3,3.7,0.2,0.7,0
E00177165,95.1,4.3,0.3,0,0.3
E00177167,93.2,6.3,0.5,0,0
E00177173,91.3,5.7,0.9,0.2,2
E00177200,90,7.7,2.3,0,0
E00177202,93.9,3.7,0.7,0,1.7
E00177204,92,4.1,3,0.6,0.3
E00177213,92.9,4.7,0,0.8,1.6
E00177216,93,4.8,0.5,0.2,1.4
