areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00087735,95.5,1.1,3.4
E00087736,95.2,2.4,2.4
E00087737,97.3,0.5,2.2
E00087738,94.3,2.6,3.1
E00087739,94.5,2.1,3.4
E00087740,94.7,1.5,3.8
E00087741,98.2,0.6,1.2
E00087742,95.6,0.3,4.1
E00087745,96.3,1.4,2.4
E00087746,98,0.3,1.7
E00087748,95,2.1,2.9
E00087749,91.7,1.2,7
E00087750,94,0.9,5.1
E00087751,93,0.7,6.3
E00087752,94.9,1,4.1
E00087753,95.8,0.3,3.9
E00087754,94.9,2.4,2.7
E00087755,97.9,0.7,1.4
E00087756,88.6,3.8,7.6
E00087757,98.6,1.4,0
E00087865,95.1,2.4,2.4
E00087866,94.5,2,3.5
E00087867,97,0.7,2.4
E00087868,97.6,0.7,1.7
E00087869,94.9,0.3,4.8
E00087870,95.7,0.9,3.4
E00087871,93.8,1,5.2
E00087872,91.3,0.8,7.9
E00087873,94.6,0.4,5
E00087874,95.6,0.5,3.8
E00087875,94.9,0.9,4.3
E00087876,88.9,3.5,7.6
E00087877,95.1,1.7,3.2
E00087878,96.4,1.3,2.3
E00087879,97.2,0,2.8
E00087880,96.2,1.3,2.5
E00087881,95.3,0.7,3.9
E00087882,98.5,0,1.5
E00087883,96.4,1.3,2.3
E00087884,93,2.9,4.2
E00087885,95.5,1.8,2.7
E00087886,95.1,2,2.9
E00087887,94.5,2.1,3.4
E00087888,95,0.7,4.3
E00087889,92.4,2.9,4.7
E00087890,93.9,3.2,2.9
E00087891,90.6,1.3,8.2
E00087892,92.3,1.1,6.7
E00087893,91.8,2.4,5.9
E00087894,91.4,3.4,5.2
E00087895,96.2,0.3,3.5
E00087896,94.8,1.6,3.6
E00087897,93.2,3.1,3.8
E00087898,92.7,2.6,4.8
E00087899,96.2,0.6,3.2
E00087900,93.2,2.9,3.9
E00087901,95.4,1.8,2.8
E00087902,96,1.4,2.6
E00087903,96.3,1.6,2.1
E00087904,97.4,0.3,2.4
E00087905,92.1,2.4,5.4
E00087906,91.7,4.2,4.2
E00087908,94.1,1.5,4.4
E00087909,96,2.2,1.9
E00087910,91.6,3,5.5
E00087911,92.9,0.3,6.8
E00087913,94.7,0.3,5.1
E00087914,91.9,1.2,6.9
E00087915,97.3,0.9,1.8
E00087916,92.2,3.3,4.5
E00087917,93.7,1.9,4.4
E00087918,96.4,1.3,2.3
E00087919,96.8,0.7,2.5
E00087966,97.1,0.6,2.3
E00087967,93.3,1.8,4.9
E00087968,98.5,0,1.5
E00087969,97.7,0.7,1.6
E00087970,95,2.2,2.8
E00087971,98.6,0.3,1.2
E00087972,95.7,2.2,2.2
E00087973,96.3,0,3.7
E00087974,95.6,0.2,4.2
E00087975,94.8,0,5.2
E00087976,96.6,0.7,2.7
E00087977,96.5,0.8,2.8
E00087978,98,0.3,1.7
E00087979,94.6,2.2,3.2
E00087980,95.8,0.8,3.5
E00088055,95.6,1.2,3.2
E00088056,97.2,0.8,2
E00088057,95,1.9,3.2
E00088078,97.3,0.2,2.5
E00088079,95.4,1.1,3.5
E00088080,94.9,2.2,2.9
E00088081,93.8,1.3,4.9
E00088082,96.7,1.5,1.8
E00088083,94.2,2.3,3.5
E00088090,97,0.2,2.7
E00088091,96.3,2.5,1.1
E00088092,91.5,1.7,6.8
E00088118,97.6,0.8,1.6
E00088119,97.1,0,2.9
E00088120,95.4,1.2,3.3
E00088121,96.9,0.9,2.1
E00088122,96.6,1.9,1.5
E00088123,95.2,2.1,2.7
E00088628,94.9,0.9,4.2
E00088629,94.9,0.3,4.9
E00088630,96.4,0.6,3.1
E00088631,92.6,1.2,6.2
E00088632,97.6,0,2.4
E00088633,96.6,0.4,3
E00088634,92.7,1,6.3
E00088635,91.2,2.8,5.9
E00088636,95.8,1.1,3.1
E00088637,92.9,0.5,6.7
E00088638,98.7,0,1.3
E00088639,95.1,1.2,3.8
E00088640,94.1,1.4,4.5
E00088641,96.5,0.3,3.2
E00088642,93.9,1,5.1
E00088919,92.4,1.4,6.2
E00088920,92.6,2,5.4
E00119977,92,4,4
E00171386,96.9,0.8,2.3
E00171387,98,0,2
E00177048,93.9,0.9,5.2
E00177049,92.7,2.4,5
E00177066,94.7,2.2,3.1
E00177072,95.7,0,4.3
E00177088,97.3,0.7,2
E00177092,90.8,3.5,5.8
E00177095,91.1,0,8.9
E00177134,97,0.2,2.8
E00177135,93.7,4.5,1.9
E00177152,94.3,1.4,4.3
E00177161,93.3,0.5,6.2
E00177164,96.5,2.1,1.4
E00177165,94.6,1.5,3.9
E00177167,92.2,4.4,3.4
E00177173,92.3,2.6,5
E00177200,92,1.5,6.5
E00177202,96.3,0.7,3.1
E00177204,91.7,3.1,5.3
E00177213,97.6,0,2.4
E00177216,95.1,1.5,3.4
