areacd,heating_type_3a-001,heating_type_3a-002
E00087735,0.8,99.2
E00087736,0,100
E00087737,1.5,98.5
E00087738,0.5,99.5
E00087739,2.1,97.9
E00087740,1.5,98.5
E00087741,1.5,98.5
E00087742,0,100
E00087745,0.7,99.3
E00087746,0,100
E00087748,0.5,99.5
E00087749,0.6,99.4
E00087750,0,100
E00087751,0,100
E00087752,1.4,98.6
E00087753,0,100
E00087754,1.5,98.5
E00087755,1.6,98.4
E00087756,3.9,96.1
E00087757,0,100
E00087865,1.5,98.5
E00087866,0,100
E00087867,0,100
E00087868,0,100
E00087869,1.5,98.5
E00087870,0,100
E00087871,2.6,97.4
E00087872,5.1,94.9
E00087873,0.5,99.5
E00087874,0.7,99.3
E00087875,2.5,97.5
E00087876,1.5,98.5
E00087877,0,100
E00087878,0.8,99.2
E00087879,0.7,99.3
E00087880,0,100
E00087881,0.7,99.3
E00087882,0,100
E00087883,0,100
E00087884,0,100
E00087885,2.2,97.8
E00087886,0,100
E00087887,1.9,98.1
E00087888,1,99
E00087889,2.4,97.6
E00087890,0,100
E00087891,0.9,99.1
E00087892,2.9,97.1
E00087893,3.8,96.2
E00087894,2.5,97.5
E00087895,0,100
E00087896,0.8,99.2
E00087897,0,100
E00087898,0.8,99.2
E00087899,0.9,99.1
E00087900,1.6,98.4
E00087901,0.8,99.2
E00087902,0.7,99.3
E00087903,2.6,97.4
E00087904,0,100
E00087905,0.4,99.6
E00087906,1.6,98.4
E00087908,1.7,98.3
E00087909,0,100
E00087910,0,100
E00087911,0,100
E00087913,0.6,99.4
E00087914,0.7,99.3
E00087915,2.8,97.2
E00087916,0.9,99.1
E00087917,1.4,98.6
E00087918,0,100
E00087919,1.6,98.4
E00087966,0,100
E00087967,0.6,99.4
E00087968,0,100
E00087969,0.8,99.2
E00087970,0.7,99.3
E00087971,0,100
E00087972,0,100
E00087973,0.8,99.2
E00087974,0.6,99.4
E00087975,2.9,97.1
E00087976,1.5,98.5
E00087977,0,100
E00087978,2.1,97.9
E00087979,0.6,99.4
E00087980,0,100
E00088055,0,100
E00088056,2,98
E00088057,1.5,98.5
E00088078,1,99
E00088079,0,100
E00088080,0,100
E00088081,0.7,99.3
E00088082,1.4,98.6
E00088083,0,100
E00088090,1.7,98.3
E00088091,0,100
E00088092,0.8,99.2
E00088118,0.7,99.3
E00088119,0,100
E00088120,0.8,99.2
E00088121,0,100
E00088122,1.5,98.5
E00088123,0,100
E00088628,0,100
E00088629,0.6,99.4
E00088630,0.7,99.3
E00088631,0,100
E00088632,0,100
E00088633,2.5,97.5
E00088634,0,100
E00088635,0,100
E00088636,0,100
E00088637,1.2,98.8
E00088638,0,100
E00088639,0.7,99.3
E00088640,1.6,98.4
E00088641,2.2,97.8
E00088642,0.8,99.2
E00088919,0.9,99.1
E00088920,1.8,98.2
E00119977,5.6,94.4
E00171386,0,100
E00171387,1.6,98.4
E00177048,2.1,97.9
E00177049,0,100
E00177066,0,100
E00177072,0,100
E00177088,0,100
E00177092,0,100
E00177095,1.9,98.1
E00177134,0,100
E00177135,0.8,99.2
E00177152,2.7,97.3
E00177161,1.4,98.6
E00177164,0,100
E00177165,0,100
E00177167,0,100
E00177173,0,100
E00177200,0,100
E00177202,0.9,99.1
E00177204,0,100
E00177213,0,100
E00177216,0,100
