areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00097332,85.8,11.2,2.9
E00097337,80.6,15.3,4.1
E00097338,89.2,7.9,2.9
E00097339,85.3,11.4,3.3
E00097340,77.8,13.9,8.3
E00097341,79.2,14.5,6.2
E00097342,73.7,19.8,6.5
E00097348,72.8,21.1,6.1
E00097349,82.4,13.4,4.2
E00097350,81.4,16,2.7
E00097351,78,17,4.9
E00097352,83.9,13.5,2.6
E00097353,84.9,9.6,5.5
E00097354,75.7,11.3,12.9
E00097355,84,10,6
E00097356,81.3,14,4.8
E00097357,82.6,13,4.4
E00097358,79.8,14.8,5.3
E00097359,90.9,6.4,2.7
E00097360,82.9,14,3.1
E00097361,76.4,15.3,8.3
E00097362,82.4,12.7,4.9
E00097363,84.5,11.9,3.6
E00097364,64.3,24,11.7
E00097365,70.1,17.5,12.4
E00097370,85.3,10.2,4.5
E00097371,74.8,18,7.1
E00097373,81.7,13.4,4.9
E00097374,79.6,12.9,7.5
E00097375,78.3,16.1,5.7
E00097378,71,17.6,11.4
E00097379,60.5,24.7,14.7
E00097384,68.9,22.3,8.8
E00097385,82.3,12.6,5.1
E00097386,76.2,18.3,5.5
E00097397,80.7,12,7.3
E00097398,81.8,12.2,6.1
E00097399,68.5,19.4,12.1
E00097400,86,10.7,3.3
E00097401,83,10.9,6
E00097402,73.8,15.3,10.9
E00097403,64,21.8,14.2
E00097404,79.2,12.4,8.4
E00097405,70.5,17,12.5
E00097406,79.8,14.5,5.7
E00097407,72.5,18.5,9.1
E00097408,74.6,16.1,9.3
E00097409,81.5,13.7,4.8
E00097410,81.7,13,5.3
E00097411,81.1,13.4,5.5
E00097412,72.4,18.3,9.3
E00097413,87,11.6,1.4
E00097414,82.2,15.4,2.4
E00097415,42.9,34.6,22.4
E00097416,69.2,23.8,7
E00097417,82.2,13.4,4.4
E00097418,83.1,12.9,4
E00097419,82.8,12.8,4.4
E00097420,83.3,11.4,5.3
E00097421,79.6,16.2,4.3
E00097422,80.7,13.8,5.4
E00097423,74,16.8,9.1
E00097424,66.8,19.8,13.4
E00097425,80.1,13,7
E00097426,70.6,21,8.4
E00097427,78.1,19.3,2.6
E00097446,77.3,17.7,5
E00097447,60.3,29.6,10.1
E00097448,64.6,25,10.4
E00097449,55.1,28.6,16.3
E00097450,43.3,38.6,18.1
E00097451,85.5,10.9,3.6
E00097452,71.7,22.3,6
E00097453,81.2,15.2,3.6
E00097454,79.3,14,6.7
E00097455,76.6,15.2,8.3
E00097456,86.8,10.7,2.5
E00097457,74.5,17.2,8.3
E00097458,70.5,21.3,8.1
E00097459,43,37.5,19.5
E00097460,61.9,24.9,13.2
E00097461,68.8,22.1,9.1
E00097467,81.3,13.1,5.6
E00097468,81.4,13.9,4.8
E00097469,73.7,20.3,6
E00097470,73.1,16.1,10.8
E00097471,74.9,18.7,6.4
E00097472,81.4,13.6,5.1
E00097473,71.4,17.7,10.8
E00097474,75.5,16.3,8.2
E00097475,82.3,11.7,6
E00097476,77.1,14.6,8.3
E00097477,80.4,13.3,6.3
E00097478,71.8,17.4,10.8
E00097479,77.4,15.6,6.9
E00097480,55.8,25.6,18.6
E00097481,77.7,13.2,9.1
E00097482,88,8.6,3.4
E00097483,77.6,16.4,5.9
E00097484,81,14.3,4.8
E00097485,84.1,12.7,3.2
E00097486,90.8,7.3,1.9
E00097487,87.5,10.5,2
E00097488,89.4,8,2.7
E00097489,83.1,13.6,3.3
E00097499,80.6,13.8,5.5
E00097500,63.4,24.3,12.3
E00097501,82,12.9,5.1
E00097502,80.1,13,6.9
E00097503,77,17.6,5.4
E00097504,78.2,16.9,4.9
E00097505,78.9,14.4,6.7
E00097506,81,13.4,5.6
E00097507,65.3,20.7,14
E00097513,78.8,16.2,5.1
E00097514,76.7,13.8,9.5
E00097515,75.7,17.7,6.7
E00097516,71.9,19.9,8.3
E00097517,77,14.5,8.5
E00097518,76.1,16.7,7.2
E00097519,68.5,22.2,9.3
E00097520,74.5,15,10.5
E00097521,80.1,12.3,7.6
E00097522,76.6,14,9.4
E00097523,60.7,17.2,22.1
E00097524,76.6,17.2,6.3
E00097525,76.6,15.4,8
E00097526,73.3,18.5,8.3
E00097527,77,15,8
E00097528,83.9,13.5,2.6
E00097529,75.9,15.4,8.8
E00097531,79.3,17.4,3.3
E00097544,77.4,16.5,6.1
E00097545,88.1,9.4,2.5
E00097546,85.4,12.9,1.7
E00097547,88.6,10.2,1.2
E00097548,78.8,16.6,4.6
E00097549,84.7,10.5,4.7
E00097550,71.1,17.9,11.1
E00097551,77.4,15.8,6.8
E00097553,61.5,23.4,15
E00097554,60.2,22.3,17.4
E00097555,83.8,10.7,5.5
E00097556,68.8,20.2,10.9
E00097557,76.8,17.1,6.1
E00097558,64.9,21.6,13.5
E00097559,73.5,17.2,9.3
E00171125,68.5,21.9,9.6
E00171126,79.5,14.8,5.7
E00179294,88.3,8.6,3.1
E00179304,93.8,4.9,1.2
