areacd,in_full_time_education-001,in_full_time_education-002
E00097332,14.8,85.2
E00097337,12,88
E00097338,18.8,81.2
E00097339,16.9,83.1
E00097340,20.8,79.2
E00097341,19.5,80.5
E00097342,12.6,87.4
E00097348,16.6,83.4
E00097349,8.1,91.9
E00097350,15.5,84.5
E00097351,11.4,88.6
E00097352,19.6,80.4
E00097353,15.4,84.6
E00097354,18.3,81.7
E00097355,15.9,84.1
E00097356,23.8,76.2
E00097357,18.5,81.5
E00097358,16.9,83.1
E00097359,14.7,85.3
E00097360,8.5,91.5
E00097361,18.5,81.5
E00097362,13.1,86.9
E00097363,13.6,86.4
E00097364,13.7,86.3
E00097365,16.7,83.3
E00097370,20.4,79.6
E00097371,16,84
E00097373,14.3,85.7
E00097374,13.8,86.2
E00097375,11.7,88.3
E00097378,17.7,82.3
E00097379,9,91
E00097384,21.1,78.9
E00097385,15.8,84.2
E00097386,13.1,86.9
E00097397,17.5,82.5
E00097398,14.9,85.1
E00097399,19.8,80.2
E00097400,15.4,84.6
E00097401,20,80
E00097402,28.4,71.6
E00097403,12.4,87.6
E00097404,25.1,74.9
E00097405,21.5,78.5
E00097406,20.2,79.8
E00097407,23,77
E00097408,21.4,78.6
E00097409,19.9,80.1
E00097410,13.2,86.8
E00097411,19.9,80.1
E00097412,12.1,87.9
E00097413,11.3,88.7
E00097414,16.6,83.4
E00097415,6.5,93.5
E00097416,8.1,91.9
E00097417,17.5,82.5
E00097418,15.7,84.3
E00097419,21.2,78.8
E00097420,12,88
E00097421,17.7,82.3
E00097422,13.7,86.3
E00097423,8.9,91.1
E00097424,12,88
E00097425,22,78
E00097426,11.6,88.4
E00097427,13.5,86.5
E00097446,14.2,85.8
E00097447,5.5,94.5
E00097448,5.8,94.2
E00097449,8.8,91.2
E00097450,0,100
E00097451,15.3,84.7
E00097452,11.5,88.5
E00097453,9.9,90.1
E00097454,21.8,78.2
E00097455,20.4,79.6
E00097456,13.7,86.3
E00097457,7,93
E00097458,5.9,94.1
E00097459,3.9,96.1
E00097460,8.6,91.4
E00097461,14.6,85.4
E00097467,17.6,82.4
E00097468,18.1,81.9
E00097469,14.6,85.4
E00097470,11.7,88.3
E00097471,14.7,85.3
E00097472,21.2,78.8
E00097473,16.2,83.8
E00097474,13.9,86.1
E00097475,15.4,84.6
E00097476,14.9,85.1
E00097477,17.1,82.9
E00097478,22.4,77.6
E00097479,22.3,77.7
E00097480,13.3,86.7
E00097481,15.6,84.4
E00097482,15.6,84.4
E00097483,10.5,89.5
E00097484,15.7,84.3
E00097485,12.8,87.2
E00097486,20.7,79.3
E00097487,20.9,79.1
E00097488,22.9,77.1
E00097489,17.3,82.7
E00097499,18.5,81.5
E00097500,7.5,92.5
E00097501,22.2,77.8
E00097502,10,90
E00097503,20.2,79.8
E00097504,17.7,82.3
E00097505,14.2,85.8
E00097506,16.9,83.1
E00097507,12.8,87.2
E00097513,20.3,79.7
E00097514,16.2,83.8
E00097515,27.4,72.6
E00097516,23,77
E00097517,25.1,74.9
E00097518,16.7,83.3
E00097519,12.6,87.4
E00097520,17.7,82.3
E00097521,22.9,77.1
E00097522,16.4,83.6
E00097523,12.9,87.1
E00097524,16,84
E00097525,18.5,81.5
E00097526,24.3,75.7
E00097527,18.1,81.9
E00097528,23,77
E00097529,14.1,85.9
E00097531,13.2,86.8
E00097544,17.2,82.8
E00097545,21.4,78.6
E00097546,15.1,84.9
E00097547,18.9,81.1
E00097548,8.3,91.7
E00097549,16.3,83.7
E00097550,23.1,76.9
E00097551,24.9,75.1
E00097553,21.5,78.5
E00097554,16,84
E00097555,14.4,85.6
E00097556,18.3,81.7
E00097557,13.8,86.2
E00097558,24.5,75.5
E00097559,23.6,76.4
E00171125,4.1,95.9
E00171126,12.2,87.8
E00179294,16.6,83.4
E00179304,16.6,83.4
