areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00097332,26.7,40.5,15.9,16.9
E00097337,20.4,56.3,13.6,9.7
E00097338,24.8,36.8,18.8,19.7
E00097339,22.3,41,18,18.7
E00097340,35.1,31.3,15.3,18.3
E00097341,30.3,29.5,19.7,20.5
E00097342,35.9,39.3,12.8,12
E00097348,31.3,37.5,15.6,15.6
E00097349,17.2,52.6,18.1,12.1
E00097350,24.2,47.7,8.7,19.5
E00097351,23.5,42.9,22.7,10.9
E00097352,22.3,37.1,17.3,23.3
E00097353,26.9,42.3,15.4,15.4
E00097354,31.6,36.8,14.5,17.1
E00097355,24,40.3,17.3,18.4
E00097356,23.3,31,19,26.7
E00097357,33.9,33.9,16.9,15.3
E00097358,38.1,36.5,10.3,15.1
E00097359,42.3,32.9,9.4,15.4
E00097360,21.7,50.8,18.3,9.2
E00097361,26.8,35.8,20.3,17.1
E00097362,21.7,52.5,12.5,13.3
E00097363,33,35.2,12.5,19.3
E00097364,61.5,27.9,7.7,2.9
E00097365,32.8,41.6,8.8,16.8
E00097370,23.6,34.5,18.3,23.6
E00097371,38.5,28.7,18.9,13.9
E00097373,33.3,38,16.3,12.4
E00097374,32.8,32.8,19.2,15.2
E00097375,34,40.8,14.3,10.9
E00097378,39,26.3,19.5,15.3
E00097379,56.6,27.4,8,8
E00097384,37.4,32.2,13,17.4
E00097385,40.6,30.1,15,14.3
E00097386,35.8,39.4,16.1,8.8
E00097397,30.3,37.1,16.7,15.9
E00097398,26.9,40,18.6,14.5
E00097399,38.8,32.6,15.5,13.2
E00097400,24.5,47.8,13.8,13.8
E00097401,29.8,29.8,17,23.4
E00097402,30.4,32.2,16.5,20.9
E00097403,54.5,23.6,12.7,9.1
E00097404,21.2,30.5,26.3,22
E00097405,26.5,38.5,16.2,18.8
E00097406,29.4,32.5,19.8,18.3
E00097407,31.9,30.3,18.5,19.3
E00097408,30.4,31.3,15.7,22.6
E00097409,35.3,32.4,12.9,19.4
E00097410,27.3,42.1,15.3,15.3
E00097411,34.5,35.2,14.8,15.5
E00097412,38,40.5,8.9,12.7
E00097413,19,46.6,15.5,19
E00097414,29.8,42.1,14,14
E00097415,72.4,21.6,6,0
E00097416,50.4,33.9,7.1,8.7
E00097417,23.2,40.8,17.6,18.4
E00097418,28.8,35.6,19.5,16.1
E00097419,36.1,31.1,15.6,17.2
E00097420,40,36.5,13.9,9.6
E00097421,41.4,31.9,15.5,11.2
E00097422,38.9,31.6,16.6,13
E00097423,53,29.6,7,10.4
E00097424,50.9,33.6,6.4,9.1
E00097425,25.2,31.3,17.4,26.1
E00097426,40.7,35.2,11.1,13
E00097427,23.8,43.8,16.3,16.3
E00097446,36,38.8,8.6,16.5
E00097447,67.9,24.8,2.2,5.1
E00097448,65.5,23,7.2,4.3
E00097449,80.2,16.4,2.6,0.9
E00097450,81.5,18.5,0,0
E00097451,19.2,47.7,16.2,16.9
E00097452,42.2,36.4,11,10.4
E00097453,36.7,35.4,17,10.9
E00097454,26.2,34.9,11.9,27
E00097455,28.4,30.2,19,22.4
E00097456,16.8,44.2,15,23.9
E00097457,38.2,42.2,7.8,11.8
E00097458,68.1,27.6,3.8,0.5
E00097459,90.4,7.9,0.9,0.9
E00097460,69,21.7,5.4,3.9
E00097461,73.9,17.6,4.9,3.5
E00097467,35.2,34.4,10.7,19.7
E00097468,27.6,41,16.2,15.2
E00097469,34.9,41.5,17,6.6
E00097470,44.3,35.9,6.9,13
E00097471,32.8,36,16,15.2
E00097472,27.4,30.8,17.1,24.8
E00097473,42.5,31.1,17.9,8.5
E00097474,39.5,35.5,12.9,12.1
E00097475,36.5,36.5,11.5,15.5
E00097476,48.8,26.4,12,12.8
E00097477,37.6,37.6,11.1,13.7
E00097478,25,41.7,14.2,19.2
E00097479,29.5,31.1,18.9,20.5
E00097480,68.5,19.4,3.7,8.3
E00097481,29,45.7,16.7,8.7
E00097482,22.7,33.3,21.2,22.7
E00097483,26.4,43.4,14.7,15.5
E00097484,27.5,45.8,8.3,18.3
E00097485,36,40,14.4,9.6
E00097486,21.3,38.7,17.3,22.7
E00097487,22.7,43,11.7,22.7
E00097488,24.1,33.8,19.5,22.6
E00097489,28.7,41,12.3,18
E00097499,32.5,37.7,13.2,16.6
E00097500,40.8,40.8,11.5,6.9
E00097501,33.8,31.1,20.3,14.9
E00097502,32.5,40.5,17.5,9.5
E00097503,32.5,34.1,18.3,15.1
E00097504,25.2,36.2,18.1,20.5
E00097505,27.9,41.1,14,17.1
E00097506,31.6,34.2,14.5,19.7
E00097507,58.7,22,9.2,10.1
E00097513,24.8,35.5,19.8,19.8
E00097514,45.3,24.8,14.5,15.4
E00097515,26.3,30.5,19.5,23.7
E00097516,24.8,36.4,21.5,17.4
E00097517,24.3,28.8,18,28.8
E00097518,32.1,27.5,22.9,17.4
E00097519,42.1,31,14.3,12.7
E00097520,28.7,35.7,19.1,16.5
E00097521,32.6,28.9,21.5,17
E00097522,26.7,38.2,16,19.1
E00097523,27.7,41.1,19.6,11.6
E00097524,37.2,31.9,15.9,15
E00097525,34.1,36.5,9.5,19.8
E00097526,28,32.8,14.4,24.8
E00097527,30.5,31.4,16.9,21.2
E00097528,27.2,33.6,17.6,21.6
E00097529,27.8,36.4,21.2,14.6
E00097531,27.6,44.1,14.2,14.2
E00097544,20,42.9,17.1,20
E00097545,43.7,37,9.2,10.1
E00097546,23.8,47.7,13.1,15.4
E00097547,24.9,41.8,13,20.3
E00097548,32.3,47.7,9.2,10.8
E00097549,35.7,38.1,11.9,14.3
E00097550,33.3,32.1,19.8,14.8
E00097551,30.9,29.2,22.5,17.4
E00097553,40.8,24.6,16.9,17.7
E00097554,51.4,34,6.3,8.3
E00097555,28.9,42.8,9,19.3
E00097556,35.1,33.3,20.2,11.4
E00097557,37.3,33.9,16.1,12.7
E00097558,42.7,31.1,14.6,11.7
E00097559,25.6,32.6,18.6,23.3
E00171125,31.6,58.1,5.1,5.1
E00171126,29.5,44.7,12.9,12.9
E00179294,27.9,39.7,13.2,19.1
E00179304,22.8,34.7,19.2,23.3
