areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00096409,50.7,27.2,12.5,9.6
E00096410,63.1,31.5,0.8,4.6
E00096411,33.8,16.2,40.8,9.2
E00096413,69.3,23.6,2.4,4.7
E00096414,54.5,24.8,8.3,12.4
E00096415,61.6,33.6,2.4,2.4
E00096416,64.5,28.9,0,6.6
E00096417,71.6,23.3,2.6,2.6
E00096418,60.5,21.6,11.7,6.2
E00096419,53.5,36,1.8,8.8
E00096420,28.7,20.3,9.8,41.3
E00096421,27.3,22.3,43,7.4
E00096422,35,17.9,37.4,9.8
E00096423,35.5,25.6,32.2,6.6
E00096424,32.5,26.8,18.7,22
E00096425,58.2,27,3.3,11.5
E00096426,35,22.5,22.5,20
E00096427,43.7,28.9,10.6,16.9
E00096428,23.4,17.9,52.4,6.2
E00096429,21.4,20.8,46.8,11
E00096430,43.1,32.1,4.4,20.4
E00096431,44.6,24.6,6.2,24.6
E00096432,19.6,18.8,50.7,10.9
E00096433,43.9,23.7,17.3,15.1
E00096434,41.2,25.7,17.6,15.5
E00096435,50.4,25.6,3,21.1
E00096436,53.8,17.5,8.2,20.5
E00096437,40.6,36.7,7.8,14.8
E00096438,64,22.1,1.5,12.5
E00096439,66,15,1,18
E00096440,55,26.6,3.7,14.7
E00096441,43.2,18.1,23.9,14.8
E00096442,55.8,32.1,3.8,8.3
E00096443,59,27.9,1.6,11.5
E00096444,39.4,33.3,18.2,9.1
E00096446,37.4,51.4,2.8,8.4
E00096447,27.7,29.7,37.2,5.4
E00096448,65.1,25.6,2.3,7
E00096449,52.5,31.7,5.8,10
E00096450,27.1,27.1,39.1,6.8
E00096451,36.2,35.5,14.2,14.2
E00096452,49.6,26.8,16.3,7.3
E00096453,53.4,26.7,9.1,10.8
E00096454,26.2,16.8,20.8,36.2
E00096455,40,25.4,17.3,17.3
E00096456,51.1,21.4,9.9,17.6
E00096457,52,31,4.1,12.9
E00096458,71.7,23.3,0.8,4.2
E00096459,64.6,25.2,3.4,6.8
E00096460,53.7,36,1.5,8.8
E00096461,19.6,8.4,54.5,17.5
E00096462,28.8,24.5,20.9,25.9
E00096463,36.8,11.3,15.8,36.1
E00096464,48.6,30.3,1.4,19.7
E00096465,28.3,30.2,12.6,28.9
E00096466,49.4,33.3,9.9,7.4
E00096467,32.5,14.5,42.7,10.3
E00096468,30.3,21.8,40.8,7
E00096469,26.7,21.7,44.2,7.5
E00096470,38.3,35.4,22.3,3.9
E00096472,59.7,20.9,0,19.4
E00096474,66.9,23.1,0.8,9.2
E00096475,63.2,19.7,6,11.1
E00096477,47.4,26.3,5.3,21.1
E00096478,53.4,28,3.1,15.5
E00096479,55.6,32.7,0.6,11.1
E00096480,57,33.6,1.3,8.1
E00096481,65.4,15.8,4.5,14.3
E00096482,52.4,30.1,2.1,15.4
E00096484,62.7,30.2,0,7.1
E00096485,20.7,36.2,36.2,6.9
E00096486,68,19,3,10
E00096488,57.3,22.7,1.3,18.7
E00096490,47.5,25.4,15.6,11.5
E00096491,48.8,27.9,10.9,12.4
E00096492,67,25,3.4,4.5
E00096493,61.4,24.6,10.5,3.5
E00096494,47.8,23.9,13.4,14.9
E00096495,51.3,34.2,5.3,9.2
E00096497,46.2,34.8,10.6,8.3
E00096498,65.4,27.2,2.2,5.1
E00096499,58.5,26,7.3,8.1
E00096500,26.4,32,31.2,10.4
E00096501,23.6,29.3,43.3,3.8
E00096502,71.2,20.5,0,8.3
E00096503,69.5,26.8,0,3.8
E00096504,29.5,34.9,15.5,20.2
E00096505,60.3,34.9,0.8,4
E00096506,58.3,35.8,0.8,5
E00096507,43.8,20.3,16.4,19.5
E00096508,35.5,16.9,25.8,21.8
E00096509,21.4,21.4,41.2,16
E00096510,17.4,22,56.1,4.5
E00096511,30.8,20,30,19.2
E00096512,19.8,14.5,54.2,11.5
E00096513,4.1,4.1,87.8,4.1
E00096514,50,32.1,7.1,10.7
E00096515,36,27.1,28.6,8.4
E00096516,12.9,8.6,70.7,7.9
E00096517,16.2,13.1,67.7,3.1
E00096518,17.6,16.8,59.2,6.4
E00096519,23.1,16.9,52.3,7.7
E00096520,9.9,7.6,75.6,6.9
E00096521,20.9,13,58.3,7.8
E00096522,46.2,25.2,16,12.6
E00096523,29.4,22.2,42.1,6.3
E00096524,38.5,30.8,1.7,29.1
E00096525,47.8,34.6,2.9,14.7
E00096541,52,19,7,22
E00096542,46.7,19.7,5.7,27.9
E00096543,54.7,24.3,0.6,20.4
