areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00096409,84.2,11.1,4.7
E00096410,85.9,11.5,2.6
E00096411,72.3,19.5,8.2
E00096413,80.5,14.1,5.3
E00096414,85.3,9.9,4.8
E00096415,84.4,11.8,3.8
E00096416,86.5,11.1,2.4
E00096417,80.5,13.7,5.9
E00096418,83.4,15,1.6
E00096419,84.5,12.7,2.8
E00096420,83.4,12,4.6
E00096421,76.9,17.2,6
E00096422,77.1,15.5,7.4
E00096423,81.1,13.8,5.1
E00096424,86.7,8.6,4.7
E00096425,83.5,12.9,3.6
E00096426,77,16.5,6.6
E00096427,75.7,17.8,6.5
E00096428,65.8,21.8,12.4
E00096429,74.4,15.4,10.2
E00096430,77.4,16.2,6.4
E00096431,78.5,14.1,7.4
E00096432,72.5,15.7,11.8
E00096433,78.2,15.9,5.9
E00096434,77.6,16.3,6.1
E00096435,81.6,13.9,4.5
E00096436,85.1,11.7,3.1
E00096437,79.9,16.1,4
E00096438,80.6,15.5,3.9
E00096439,84,11.6,4.4
E00096440,84.3,11.1,4.7
E00096441,84.3,12.2,3.6
E00096442,89.2,8.1,2.6
E00096443,80.1,16.3,3.7
E00096444,79.1,15.5,5.4
E00096446,88.2,9.9,1.9
E00096447,79.5,14.5,5.9
E00096448,81.4,13.8,4.8
E00096449,83.9,11.5,4.6
E00096450,75.9,18.3,5.8
E00096451,86.7,10,3.3
E00096452,83.8,14.4,1.8
E00096453,87.8,10.6,1.6
E00096454,74.5,18.1,7.4
E00096455,73.4,19.6,7
E00096456,80.2,14.5,5.3
E00096457,86.6,10.9,2.5
E00096458,78.5,15.4,6.1
E00096459,80.7,16.6,2.7
E00096460,78.6,13.8,7.5
E00096461,60.3,29.7,10
E00096462,76.2,18.1,5.7
E00096463,74,18.1,7.8
E00096464,85.8,10,4.2
E00096465,84.6,11.6,3.9
E00096466,81.4,14.5,4.1
E00096467,77.3,16.9,5.8
E00096468,77.5,14.1,8.4
E00096469,74.1,18.1,7.8
E00096470,81.1,13.6,5.3
E00096472,79.5,17.2,3.2
E00096474,83.2,13.9,2.9
E00096475,88.8,8.4,2.8
E00096477,85.7,12,2.3
E00096478,86.3,10.7,3.1
E00096479,84.7,12.3,3
E00096480,85.8,12.8,1.5
E00096481,77.5,15.7,6.8
E00096482,84.4,10.8,4.8
E00096484,88.4,9.7,1.8
E00096485,76.9,16.2,6.9
E00096486,82.9,13.1,4.1
E00096488,79.8,12.9,7.4
E00096490,77.5,17.5,5
E00096491,81.1,14.6,4.3
E00096492,76,17.9,6.1
E00096493,77.9,16.4,5.7
E00096494,75.4,17.5,7.1
E00096495,80.4,14.5,5.1
E00096497,87.7,9.2,3.1
E00096498,79.5,15.6,4.9
E00096499,81.6,11.2,7.2
E00096500,80.1,14.5,5.4
E00096501,78.1,13.5,8.4
E00096502,69.5,22,8.5
E00096503,78.8,15.6,5.7
E00096504,80.4,16.8,2.7
E00096505,85.3,13,1.7
E00096506,86.6,11.8,1.6
E00096507,75.8,16.3,7.9
E00096508,76.2,16.7,7.1
E00096509,65.6,22,12.4
E00096510,75.3,14.7,9.9
E00096511,74.5,17.9,7.6
E00096512,72.2,21.1,6.8
E00096513,75.6,17.4,7
E00096514,81.4,13.5,5.1
E00096515,83.6,12.5,3.9
E00096516,67.1,19.5,13.4
E00096517,74.3,17.5,8.3
E00096518,70.9,17.5,11.6
E00096519,74.3,16.5,9.2
E00096520,72.8,20.3,6.9
E00096521,74.1,18.3,7.6
E00096522,75.8,18.5,5.6
E00096523,71.3,15.9,12.8
E00096524,78.3,16.1,5.6
E00096525,78.2,15.7,6.1
E00096541,72.3,23.3,4.5
E00096542,70.5,21.8,7.7
E00096543,81,14,5
E00096544,73.1,17.2,9.7
E00096545,81.6,13.8,4.6
E00096546,86.1,11.2,2.7
E00096547,84.1,11.4,4.5
E00096548,82.1,12.5,5.4
E00096549,85,12.6,2.4
E00096550,79.4,16.5,4.1
E00096551,81.5,12.2,6.3
E00096552,79.4,15.8,4.7
E00096553,85.7,10.7,3.6
E00096554,79.3,17.1,3.7
E00096555,84.9,11.5,3.7
E00096556,84.1,11.3,4.6
E00096557,87,9.9,3.1
E00096558,61.1,27.5,11.3
E00096559,70.3,26.2,3.4
E00096560,79.6,14.4,6
E00096561,89.6,6.8,3.6
E00096562,85.3,12.7,2
E00096563,83.5,14.5,2
E00096564,86.1,10.6,3.2
E00096565,81.1,14.9,3.9
E00096566,75.1,16.2,8.7
E00096567,72,18.8,9.2
E00096568,79.4,16.2,4.4
E00096569,84.7,11.1,4.2
E00096603,72.4,17.6,10
E00096604,70,18.7,11.3
E00096605,79.5,14.8,5.7
E00096606,68.8,18.8,12.5
E00096607,65.9,23.7,10.4
E00096608,84.7,10.7,4.6
E00096609,79.4,15.4,5.3
E00096610,80.6,15.1,4.3
E00096611,83.3,11.4,5.3
E00096612,59.9,30.5,9.6
E00096613,75.8,17.9,6.3
E00096652,79.2,14.9,5.8
E00096669,75.4,19.5,5.1
E00096670,74.9,17,8.2
E00096671,75.3,19.3,5.4
E00096672,79.4,14.1,6.5
E00096673,67.9,22,10
E00096674,81.6,13.2,5.1
E00096675,76.1,15.3,8.6
E00096676,73.1,13.7,13.2
E00096677,66.9,21.9,11.2
E00096678,69.8,23,7.2
E00096679,58.9,25.1,16
E00096680,91.4,6.5,2.2
E00096681,79.1,15.5,5.4
E00096682,78,17.3,4.7
E00096683,76.4,17.5,6.1
E00096684,76.4,15.5,8.1
E00096685,80.2,13.1,6.8
E00096691,85,11.2,3.7
E00096692,86.4,12.5,1.2
E00096693,81.9,13.3,4.8
E00096694,75.1,17.9,7
E00096695,85.8,11.8,2.4
E00096696,82.4,13.2,4.4
E00096697,81.6,13.2,5.2
E00096698,86.1,10.5,3.4
E00096699,87.6,9.1,3.3
E00096700,83.7,11.7,4.6
E00096701,76,17.5,6.5
E00096702,80.6,15.2,4.1
E00096703,78.6,13.4,8
E00096704,86.1,12.1,1.8
E00096705,81.8,14.1,4.1
E00096706,83.5,12.8,3.7
E00096707,83.8,11.7,4.6
E00096708,82.4,12.6,4.9
E00096709,81.6,15.5,2.9
E00096710,83.8,13.6,2.6
E00096711,77.5,15.8,6.7
E00096712,85.5,9.8,4.7
E00096713,80.3,15.4,4.3
E00096714,76,13.9,10.1
E00096715,71.2,18.6,10.3
E00096716,76.8,17.8,5.4
E00096717,74.7,17.7,7.6
E00096718,75.2,19,5.8
E00096719,62.3,24.9,12.8
E00096720,76.6,17.8,5.6
E00096721,73.5,18.2,8.3
E00096722,67.6,18,14.4
E00096723,76.6,16.5,6.9
E00096724,86.7,9.5,3.8
E00096725,78.4,15.2,6.5
E00096726,87.4,10,2.6
E00096727,77.3,15.6,7.1
E00096728,87,10,2.9
E00096975,84.8,11.3,3.9
E00096976,82.2,13.9,3.9
E00096977,77.9,18.4,3.7
E00096978,81.4,15.4,3.3
E00096979,81.4,13.3,5.3
E00096980,73.5,16.6,9.9
E00096981,78,16.4,5.6
E00096982,82.6,11.6,5.8
E00096983,75.5,16.5,7.9
E00096984,69.5,20.6,9.9
E00096985,76.6,16.1,7.3
E00096986,75.2,14.2,10.6
E00096987,88,8.3,3.7
E00096988,82.9,11.3,5.8
E00096990,77.9,15.1,7
E00096991,80.8,12.5,6.8
E00096992,84.1,13,2.9
E00096993,79.5,18.7,1.8
E00096994,85,11.2,3.7
E00096995,84,11.2,4.9
E00096996,87.3,8.4,4.4
E00096997,87.8,9.6,2.6
E00096998,84.4,11.3,4.4
E00097000,78.8,11.5,9.7
E00097001,59.5,28.1,12.5
E00097002,84.5,11.2,4.3
E00097003,71,17.8,11.2
E00097004,82,10.8,7.3
E00097005,85.5,11.2,3.2
E00097006,79.9,12.5,7.6
E00097007,76.7,16.4,6.8
E00097008,82,15.1,3
E00097009,80.4,11.3,8.3
E00097010,83.4,11,5.6
E00097011,73.6,14.6,11.9
E00097012,84.6,13.2,2.2
E00097013,88.1,9.2,2.8
E00097014,74.7,18.6,6.7
E00097015,61,17.5,21.4
E00097016,78.1,14.5,7.5
E00097017,73.5,17.9,8.6
E00097018,79.8,13.6,6.6
E00097019,72.4,18.1,9.5
E00097020,80.3,13.8,5.9
E00097021,82.9,12.6,4.5
E00097022,75.4,18.2,6.4
E00097023,81.5,13.2,5.3
E00097024,73.1,19.2,7.8
E00097025,82,13.4,4.6
E00097026,75.5,19.2,5.3
E00097027,74.3,13.7,12
E00097028,76.2,16.6,7.3
E00097029,74.5,19.1,6.4
E00097030,76.6,15.3,8.1
E00097031,78.1,14.6,7.3
E00097032,83.3,10.7,6
E00097033,80.2,13,6.8
E00097034,76.4,17.2,6.4
E00097050,82.5,12.5,5
E00097051,85.8,11.2,3
E00097052,86.9,9.7,3.4
E00097053,84.4,10.5,5.1
E00097054,86,9.7,4.3
E00097055,78.9,16.5,4.6
E00097056,79.8,16.4,3.8
E00097057,75.9,15.7,8.4
E00097058,76.1,16.6,7.3
E00097059,77.8,17,5.2
E00097060,69.6,24.2,6.3
E00097061,79.6,14.9,5.5
E00097062,77.6,16,6.4
E00097063,91.1,5.4,3.4
E00097064,75.5,19.3,5.2
E00097065,73.3,18.8,7.9
E00097066,71.4,15.4,13.2
E00097067,71.6,20.1,8.3
E00097068,71.5,22.7,5.9
E00097069,73.6,16.7,9.8
E00097070,79.6,16.2,4.3
E00097071,77.3,16.5,6.1
E00097072,77.4,19.6,3
E00097073,76.7,16.7,6.5
E00097074,71.4,22.4,6.1
E00097075,75,19.8,5.2
E00097076,80.2,14.5,5.2
E00097077,82.1,10,7.9
E00097078,78.7,15.9,5.4
E00097079,76.4,17.1,6.5
E00097080,82.4,9.2,8.4
E00097081,81,13.1,5.9
E00097082,69.5,19.1,11.4
E00097083,82.2,14.5,3.3
E00097084,71.6,16.6,11.8
E00097085,81.2,13.7,5.1
E00097086,79,13.4,7.6
E00097087,76.7,15.2,8.1
E00097088,76.2,13.9,9.9
E00097089,79.6,13.9,6.5
E00097090,75.4,17.3,7.4
E00097091,82.3,13.6,4.1
E00097092,82.3,10.7,7
E00097093,80,15.5,4.5
E00097094,73.2,19.3,7.5
E00097095,77.2,16.4,6.4
E00097096,81,12.8,6.2
E00097098,72.5,18,9.5
E00097099,88.6,10.4,1
E00097100,77.9,15.9,6.2
E00097101,79.5,14.8,5.7
E00097102,77.1,19.2,3.8
E00097103,84,12.8,3.2
E00097104,76.3,17.5,6.2
E00097105,77.3,18,4.7
E00097106,86.6,10.2,3.2
E00097107,87.4,10.3,2.3
E00097110,79.6,12.9,7.4
E00097111,81.7,11.4,6.9
E00097112,83.4,13.8,2.8
E00097114,77.2,17.8,5
E00097115,78.7,14.9,6.5
E00097116,76.6,15.4,8
E00097117,84.1,9.3,6.5
E00097118,72.4,16.1,11.4
E00097119,77,16.2,6.8
E00097120,85.1,10.4,4.5
E00097121,84.9,11,4.1
E00097122,81.2,11.4,7.4
E00097123,82.7,12.4,5
E00097124,79.2,13.2,7.5
E00097125,82.1,9.3,8.6
E00097126,83.8,12.5,3.7
E00097127,72.3,25.2,2.5
E00097128,86.5,8.6,4.9
E00097129,78.5,14.8,6.6
E00097130,83.9,13.9,2.1
E00097131,83.5,11.9,4.6
E00097132,78.3,14,7.7
E00097133,82.2,9.7,8.1
E00097134,89.3,6.9,3.9
E00097135,82.9,11.7,5.4
E00097136,67.4,21.3,11.3
E00097141,84.2,11.7,4.2
E00097143,78.9,15.3,5.8
E00097144,79.1,15.4,5.5
E00097145,79.2,16.5,4.3
E00097146,70.2,17.8,12
E00097147,59.8,31.1,9.1
E00097148,74.5,15.9,9.5
E00097150,74.1,17.5,8.4
E00097151,83.7,12.8,3.5
E00097152,76.7,15.3,8
E00097153,72.7,16.3,11
E00097154,71.5,21,7.5
E00097155,75.7,16.2,8.1
E00097156,82,14.6,3.4
E00097157,83.6,12.3,4.1
E00097158,78.5,15,6.5
E00097159,77,15.6,7.4
E00097160,75.1,19.8,5.1
E00097161,80.5,10.8,8.7
E00097162,81,13.8,5.1
E00097163,86.9,10,3.1
E00097164,80.3,14.5,5.2
E00097170,75,19.8,5.2
E00097171,67.9,20.6,11.5
E00097189,83.4,13.5,3.1
E00097190,81.6,13.5,4.9
E00097191,80.7,14.2,5.1
E00097198,75.9,16.8,7.3
E00097199,72.1,17.9,10
E00097200,66.1,17.3,16.7
E00097201,67.7,19.6,12.8
E00097202,80.6,12.6,6.8
E00097203,79.7,14.7,5.6
E00097204,67,19.1,13.8
E00097205,80.5,13.1,6.4
E00097206,82.2,13.5,4.3
E00097207,86.5,10.2,3.3
E00097208,67.7,24,8.3
E00097209,77,17.4,5.6
E00097210,72.8,17,10.2
E00097211,75.1,20.7,4.2
E00097212,69.7,19.9,10.4
E00097213,74.9,17.1,8
E00097214,85.9,10,4.1
E00097215,75.1,16.3,8.6
E00097216,78.4,15.2,6.3
E00097217,73.8,16.8,9.4
E00097218,75.4,16.4,8.2
E00097219,72.2,18.2,9.6
E00097220,69.7,19,11.4
E00097221,74.6,18.5,6.9
E00097222,86.4,10.9,2.6
E00097223,73.4,16.9,9.7
E00097224,86.3,8.7,5
E00097225,88.5,8.1,3.4
E00097226,84,13.6,2.4
E00097227,76.6,14.6,8.9
E00097228,81.6,14.7,3.7
E00097229,84.2,10.5,5.3
E00097230,85.8,11.9,2.3
E00097231,77.3,13.5,9.2
E00097232,85.4,9.4,5.2
E00097233,81.9,14,4.2
