geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00110701,0.8,5.5,51.2,42.5
E00110702,0,16.2,43.8,40
E00110706,7.1,15.6,29.1,48.2
E00118325,3,4.5,43.9,48.5
E00118326,0,0.8,4.7,94.5
E00118327,12.3,26.1,24.6,37
E00118328,26.9,41.8,16.4,14.9
E00118329,0,10.5,11.3,78.2
E00118330,0.8,9,30.8,59.4
E00118331,0.7,6.8,10.2,82.3
E00118332,0,1.7,50,48.3
E00118333,6.1,6.1,60.9,27
E00118334,0.8,1.5,16.7,81.1
E00118335,10.7,7.1,41.4,40.7
E00118336,1.6,3.9,75.8,18.8
E00118337,0.8,9.9,14,75.2
E00118338,1.7,23.7,25.4,49.2
E00118339,16.2,27.5,29.9,26.3
E00118340,0.8,2.5,16,80.7
E00118341,0,8.6,19.5,71.9
E00118342,1.7,6.9,30.2,61.2
E00118343,27.4,38.5,19.7,14.5
E00118453,0,8.5,53.1,38.5
E00118454,0,12.7,34.5,52.8
E00118455,0,5.5,47.2,47.2
E00118456,0.9,14.7,67.9,16.5
E00118457,4.8,5.6,37.1,52.4
E00118458,6.2,20.9,51.2,21.7
E00118459,0.8,1.7,82.6,14.9
E00118460,0.9,3.4,56.9,38.8
E00118461,0.8,3.1,75.4,20.8
E00118462,1.5,0,73.5,25
E00118463,0,4.1,82.1,13.8
E00118465,13.6,29.5,47.7,9.1
E00118466,0.9,7,68.7,23.5
E00118467,0,9.2,78.2,12.6
E00118468,0.8,4.7,75.2,19.4
E00118469,0,13.3,48.7,38.1
E00118470,0.8,3.1,87.5,8.6
E00118471,1.6,5.6,70.4,22.4
E00118472,26,38.9,23.7,11.5
E00118473,5.9,52.3,37.1,4.6
E00118474,70.5,7.9,18,3.6
E00118476,1.8,31,47.8,19.5
E00118477,8.1,40.3,37.1,14.5
E00118478,17.2,28.3,36.9,17.7
E00118479,37.9,33.9,17.7,10.5
E00118480,11.8,39.4,40.9,7.9
E00118481,55.2,11.2,26.7,6.9
E00118482,0,18,54.9,27
E00118483,50.8,41.8,4,3.4
E00118484,27.5,13.7,45.8,13.1
E00118485,13.5,32.3,42.1,12
E00118486,3.3,19.7,52.5,24.6
E00118488,35.8,40.4,10.6,13.2
E00118489,11.7,52.3,25.2,10.8
E00118490,10,17.3,12,60.7
E00118491,21.1,67.6,2.8,8.5
E00118492,3.7,29.1,22.4,44.8
E00118493,47.4,24.6,17.5,10.5
E00118494,20.6,36.9,12.1,30.5
E00118509,0.9,19.8,61.2,18.1
E00118510,24.2,20.5,47.7,7.6
E00118512,0.9,12.8,48.7,37.6
E00118513,8.8,25.6,58.4,7.2
E00118515,0.8,18.9,68,12.3
E00118516,13.5,20.3,51.9,14.3
E00118517,5.9,39.5,42.8,11.8
E00118518,6.9,19.8,58,15.3
E00118519,0,6.6,70.2,23.1
E00118521,7.9,19,54.8,18.3
E00118522,14,24,54.5,7.4
E00118523,3.9,10.1,60.5,25.6
E00118524,9.3,29.5,47.3,14
E00118525,0,6.8,69.2,24.1
E00118526,5.9,16.2,63.2,14.7
E00118528,0.8,23.4,67.7,8.1
E00118529,6.9,18.1,62.5,12.5
E00118530,4.3,31,54.3,10.3
E00118576,13.4,14.6,58.6,13.4
E00118578,1.7,39.7,44.6,14
E00118579,1.7,5.8,80,12.5
E00118580,26,32.3,26.8,15
E00118581,1.3,21.3,32,45.3
E00118582,2.4,18.3,50,29.4
E00118583,6.3,36.1,38.9,18.8
E00118584,12,24,50.4,13.6
E00118585,23.1,40.7,20.4,15.7
E00118586,29.4,7.1,44.4,19
E00118587,1.6,9.4,64.8,24.2
E00118588,13.2,25.7,46.3,14.7
E00118589,12.6,7.1,63,17.3
E00118590,9.2,41.2,47.3,2.3
E00118591,0,2.1,30.6,67.4
E00118592,16.5,26,51.2,6.3
E00118593,57.4,34.5,5.4,2.7
E00119199,3,16.7,22,58.3
E00119200,0.8,2.4,7.9,88.9
E00119201,51.3,22.1,4.5,22.1
E00119202,10.9,36.1,45.6,7.5
E00119203,5.3,6.9,21.4,66.4
E00119204,13.3,33.6,42.2,10.9
E00119206,2.4,7.1,19.8,70.6
E00119207,1.1,3.9,23.9,71.1
E00119208,0,3.4,28.6,68.1
E00119209,1.4,27.9,39.3,31.4
E00119210,1.5,30.4,53.3,14.8
E00119211,29.8,47.8,8.4,14
E00119212,2.9,68.6,25,3.6
E00119213,16.3,43.6,24.8,15.3
E00119214,8.3,29.2,20.8,41.7
E00119215,0,7.2,47.1,45.7
E00119216,1.2,17.2,47.9,33.7
E00119217,3.8,26.9,28.8,40.4
E00119218,20.7,24,52.1,3.3
E00119219,1.5,55,35.9,7.6
E00119220,48.8,18.1,26,7.1
E00119221,0,35.8,34.9,29.4
E00119222,6.2,38.9,48.7,6.2
E00119223,14.4,51.4,31.5,2.7
E00119224,1.7,14,32.2,52.1
E00119225,0,0.7,24.6,74.6
E00119226,8.9,25.8,27.4,37.9
E00119227,5.5,32.7,24.5,37.3
E00119228,0,29.8,39.5,30.6
E00119229,4.1,43.8,41.3,10.7
E00119230,1.8,24.1,44.6,29.5
E00119231,15.4,29.4,20.6,34.6
E00119232,9.3,62.8,24,3.9
E00119233,37.1,30.3,29.5,3
E00119234,17.6,22.1,34.6,25.7
