geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00110701,23.2,21.3,41.3,14.2
E00110702,12.5,21.3,47.1,19.1
E00110706,21.9,17.9,43.4,16.8
E00118325,26.9,18.6,40.7,13.8
E00118326,23.6,21.5,46.4,8.6
E00118327,16,17.2,46.7,20.1
E00118328,28.2,20.2,38.7,12.9
E00118329,21.4,17,45.9,15.7
E00118330,30.6,11.8,43.5,14.1
E00118331,28.5,14.5,42.5,14.5
E00118332,22.9,19.4,47.1,10.6
E00118333,19.4,15.5,48.8,16.3
E00118334,28.6,15.3,47.1,9
E00118335,22.9,21.8,41.9,13.4
E00118336,32.9,10.3,37.7,19.2
E00118337,16.4,17.1,53.6,12.9
E00118338,20.8,19.8,50,9.4
E00118339,21.4,25.4,42.8,10.4
E00118340,22.7,15.6,44,17.7
E00118341,25.9,19.1,42.6,12.3
E00118342,16.8,14.2,53.5,15.5
E00118343,18.2,25.5,40,16.4
E00118453,30.3,23.1,32.3,14.4
E00118454,26.8,17.8,40.1,15.3
E00118455,21.9,19.2,42.5,16.4
E00118456,27.5,19.7,31.7,21.1
E00118457,27.7,14.6,42.3,15.3
E00118458,28.5,22.3,24.6,24.6
E00118459,25.9,20.9,31.6,21.5
E00118460,31.3,18,36,14.7
E00118461,35.1,21.6,27.3,16
E00118462,29.8,17.9,35.1,17.2
E00118463,34.9,20.5,28.1,16.4
E00118465,29.5,23.5,27.1,19.9
E00118466,33.6,17.5,30.1,18.9
E00118467,30.9,17.1,28.9,23
E00118468,34.9,17.8,28.8,18.5
E00118469,28.5,20.5,34.4,16.6
E00118470,40.1,19.8,22.6,17.5
E00118471,40.8,14.5,32.2,12.5
E00118472,29.3,19.8,18.1,32.8
E00118473,33.2,23.5,20.2,23.1
E00118474,42.2,20.5,22.4,14.9
E00118476,23.3,15.1,40.4,21.2
E00118477,24.3,13.2,40.4,22.1
E00118478,33.5,16.7,25.5,24.3
E00118479,25.2,19.9,25.8,29.1
E00118480,32.7,18.2,28.5,20.6
E00118481,41,23.8,14.3,21
E00118482,32,19.7,25.8,22.5
E00118483,42.8,18.6,17.9,20.7
E00118484,32.3,22.8,14.6,30.4
E00118485,30.9,21.6,24.1,23.5
E00118486,21.8,21.1,33.1,24.1
E00118488,40.4,22.8,18.1,18.7
E00118489,26.5,22.1,37.2,14.2
E00118490,31.2,15.9,37.6,15.3
E00118491,38.7,21.2,21.2,19
E00118492,29.3,21.3,37.2,12.2
E00118493,40,20,27.5,12.5
E00118494,22.9,21.5,41,14.6
E00118509,27.9,20.9,31.4,19.8
E00118510,39.2,18.9,22.4,19.6
E00118512,36.2,17.2,25.2,21.5
E00118513,30.4,15.5,23.8,30.4
E00118515,34.8,21.3,25.8,18
E00118516,39,23.3,24.5,13.2
E00118517,26.8,29,26.8,17.4
E00118518,31.8,18.2,31.2,18.8
E00118519,40.2,16,23.1,20.7
E00118521,39.6,19.4,26.4,14.6
E00118522,33.3,18.1,25.7,22.8
E00118523,29.3,19.7,33.1,17.8
E00118524,28.1,24.3,24.3,23.2
E00118525,29.1,19.6,30.2,21.2
E00118526,34.2,19.8,16.6,29.4
E00118528,39.6,18.2,15.1,27
E00118529,33.8,16.7,24.2,25.3
E00118530,36.3,18.7,25.7,19.3
E00118576,33.2,21.7,28.3,16.8
E00118578,32.9,17.8,32.9,16.4
E00118579,27.9,20.4,38.1,13.6
E00118580,32.9,20.6,29.7,16.8
E00118581,16,28,44,12
E00118582,25.3,18.1,35.5,21.1
E00118583,35.9,26.9,24,13.2
E00118584,31.7,25.2,27.6,15.4
E00118585,34.2,23.3,21.7,20.8
E00118586,28.7,22.8,30.9,17.6
E00118587,32.3,25.5,30.2,12
E00118588,25.3,21.4,32.5,20.8
E00118589,29.8,22.5,29.8,17.9
E00118590,47.1,21.3,17.6,14
E00118591,26.5,20,30,23.5
E00118592,34.2,20.8,25.5,19.5
E00118593,42.7,19.4,17.7,20.2
E00119199,14.7,17.8,60.1,7.4
E00119200,27.6,17.8,44.2,10.4
E00119201,23.7,23.2,40.9,12.1
E00119202,36.3,23.4,21.6,18.7
E00119203,30.1,17.2,42.9,9.8
E00119204,32.8,19.2,28.8,19.2
E00119206,22.3,16.3,53,8.4
E00119207,28.8,17,37.3,17
E00119208,21.8,18.5,52.1,7.6
E00119209,18.3,20.7,49.7,11.2
E00119210,11.6,18.1,61.8,8.5
E00119211,15.1,20,55.7,9.2
E00119212,24.3,19.7,46.8,9.2
E00119213,20,21.4,47.4,11.2
E00119214,8.9,20,55.6,15.6
E00119215,18.9,16.2,55.4,9.5
E00119216,20.5,17.5,52,10
E00119217,16.8,20.4,54.6,8.2
E00119218,25,22.8,31.6,20.6
E00119219,32.3,16.5,33.1,18
E00119220,24.4,17.9,43.9,13.8
E00119221,24.5,18.9,42.5,14.2
E00119222,28.9,19,30.6,21.5
E00119223,44.1,16.1,26.3,13.6
E00119224,21.3,16.4,55.7,6.6
E00119225,13.3,18.8,57.6,10.3
E00119226,20.5,15.8,53.8,9.9
E00119227,12.6,13.4,64.7,9.2
E00119228,15.9,24.4,52.8,6.8
E00119229,17.3,18,56.7,8
E00119230,11.3,19.5,61.6,7.5
E00119231,16.2,16.8,58.7,8.4
E00119232,19.7,20.4,49,10.8
E00119233,14.4,12.5,63.5,9.6
E00119234,16.6,18.1,54.4,10.9
E00119236,19,17.7,56.5,6.8
E00119237,29.8,23.1,34.6,12.5
E00119238,27.1,21.8,41.2,10
E00119239,24.1,23.4,40,12.4
E00119240,18.3,20,48.7,13
E00119241,22.2,17.4,37.5,22.9
E00119242,29.9,35.1,20.8,14.3
E00119244,29,16.6,37.9,16.6
E00119246,22,18.5,49.8,9.8
E00119248,29.9,25.9,31.3,12.9
E00119249,21.5,20.5,47.8,10.2
E00119250,24.5,20.7,47.6,7.2
E00119252,14.8,23.7,46.2,15.4
E00119253,23.8,13.8,55.6,6.9
E00119254,31.9,19.6,35.3,13.2
E00119255,23,24.7,40.8,11.5
E00119256,20.3,19.3,49,11.5
E00119257,10.5,20.3,54.1,15
E00119259,37.1,22.4,23.1,17.5
E00119260,16.7,20.7,46.7,16
E00119261,26.2,26.7,36.4,10.7
E00119263,23,20.3,39.9,16.9
E00119264,31.1,19.7,32.1,17.1
E00119265,21.9,18.5,41.8,17.8
E00119266,22.1,16.7,47.5,13.8
E00119267,26.4,25.5,29.2,18.9
E00119268,19.3,21.5,47.5,11.7
E00119269,29,24.4,33.5,13.1
E00119270,19.7,24.4,45.1,10.9
E00119271,20.6,20.6,37.6,21.2
E00119272,26.5,22.8,41.2,9.6
E00119273,28,11,50.4,10.6
E00119274,23.7,23.2,42.9,10.2
E00119275,16.3,19.7,53.7,10.3
E00119276,22.3,27.4,29.1,21.1
E00119277,25.4,16.7,47.3,10.6
E00119278,26.1,25.5,33,15.4
E00119279,31.7,26.2,23.8,18.3
E00119281,23.2,14.4,49.5,12.9
E00119283,24.7,24,39.6,11.7
E00119284,19.4,20.4,38.9,21.3
E00119287,21.5,23.5,45.6,9.4
E00119288,10.6,19.1,67.4,2.8
E00119289,13.3,22.7,52.7,11.3
E00119290,23.1,9.5,55.4,12
E00119291,21.1,14.5,46.4,18.1
E00119292,22.8,22.8,41.8,12.7
E00119293,15.6,18.4,52.5,13.5
E00119294,25,19.7,39.4,15.9
E00119295,20.6,17.6,56.3,5.5
E00119296,17,19.8,47.2,16
E00119297,21.4,14.5,50.3,13.8
E00119298,24.5,24,43.2,8.3
E00119299,38.9,20.4,22.1,18.6
E00119300,32,16,36,16
E00119301,28.5,17.4,34.9,19.2
E00119302,31.9,29.2,19.5,19.5
E00119303,27.9,26.5,29.3,16.3
E00119304,16.1,16.8,46.6,20.5
E00119305,32.9,24.1,27.8,15.2
E00119306,31.4,21.6,29.4,17.6
E00119307,17.7,19.9,52.7,9.7
E00119308,22,12.8,49.4,15.9
E00119309,18.8,19.4,51.4,10.4
E00119310,15.5,17.1,62.4,5
E00119311,36.1,22.9,29.9,11.1
E00119312,19.7,25.5,38.9,15.9
E00119313,26.1,18.6,42.9,12.4
E00119314,21.1,27.2,38.6,13.2
E00119315,26.3,21.2,42.1,10.4
E00119316,28.7,19.7,32.8,18.9
E00119400,24.9,23.7,30.1,21.4
E00119412,17.9,27.7,43,11.5
E00119413,19.8,25.8,41.1,13.3
E00119415,28.1,18.8,32.8,20.3
E00119416,28.1,15.6,48.5,7.8
E00119417,19.7,21.7,42.9,15.7
E00119418,22.6,22.6,41.8,13
E00119419,23.3,25.6,42.6,8.5
E00119420,37.5,20.3,29.7,12.5
E00119421,18.6,24.4,45.2,11.8
E00119422,18.5,20.4,49.4,11.7
E00119423,24.9,17.5,38.6,19
E00119424,22.6,26.2,34.5,16.7
E00119425,34.8,21.2,26.5,17.4
E00119426,20.6,23.8,43.1,12.5
E00119427,22.4,17.9,49.2,10.6
E00119428,28.5,19.4,37.3,14.8
E00119429,20.5,25.6,38.4,15.5
E00119430,26.7,24.6,36.4,12.3
E00119431,18.6,25.6,42.4,13.4
E00119432,30.7,15.3,42.3,11.7
E00119433,37.6,15.2,24.8,22.4
E00119434,22.5,17.5,48.8,11.3
E00119435,31.8,15.4,39.8,12.9
E00119436,25.5,19.1,37.6,17.7
E00119437,25.9,20.7,45.2,8.1
E00119438,35.4,19.5,30.5,14.6
E00119439,23,24.3,37.2,15.5
E00119440,18.1,30.5,35.2,16.2
E00119441,27.7,25.7,27.7,18.9
E00119442,27.7,20,34.8,17.4
E00119443,28.5,27.2,30.5,13.9
E00119444,21,24.8,38.9,15.3
E00119445,29.4,14.4,43.3,12.8
E00119446,24.1,21.4,40.2,14.3
E00119447,28,14.3,42.9,14.9
E00119448,33.1,24.7,26.5,15.7
E00119449,23.3,25.4,37.8,13.5
E00119450,36.5,23.3,26.7,13.5
E00119451,43.9,17.4,25.8,12.9
E00119452,27.7,18.2,37.7,16.4
E00119453,29.5,23.2,35.3,12.1
E00119454,31.8,22.2,30.7,15.3
E00119455,25.6,27.8,27.8,18.8
E00119456,24.2,26.5,31.8,17.4
E00119457,23.7,20.4,42.7,13.3
E00119459,21.9,23.8,45.6,8.8
E00119460,36.4,20.7,23.1,19.8
E00119461,35.4,17.3,29.9,17.3
E00119462,28.6,21.7,39.4,10.3
E00119463,39.3,25.5,18.6,16.6
E00119464,39.4,20.6,20.6,19.4
E00119465,19.5,21.2,53.8,5.5
E00119466,32.3,18.6,34.7,14.4
E00119467,42.3,18.5,14.3,25
E00119468,25.6,18.3,39.6,16.5
E00121396,19.1,18.7,47.4,14.8
E00121423,31.4,22.3,34.9,11.4
E00121426,37.1,19.8,25,18.1
E00121427,41.9,21,23.4,13.7
E00121430,36.9,20.5,31.1,11.5
E00121480,17,17.6,56.4,9.1
E00121481,32.2,14,27.3,26.4
E00121583,39.6,15.7,26.1,18.7
E00121585,27.7,19.8,38.4,14.1
E00121587,31,24.1,31,13.9
E00121588,34.3,19.3,32,14.4
E00121589,23.6,25,34.7,16.7
E00121610,19.2,20.4,49.7,10.8
E00121611,34.9,25.7,24.3,15.1
E00121612,19.4,19.4,44.6,16.7
E00121613,28.2,25.2,35,11.7
E00121614,17.5,21.6,50,10.8
E00121615,22.8,23.5,40.7,13
E00121616,53.6,19.6,12.4,14.4
E00121617,34.2,18.4,34.2,13.2
E00121618,32.9,19.5,39,8.5
E00121619,36.8,21.5,25,16.7
E00121620,35.7,21.4,14.3,28.6
E00121622,25.7,20.7,37.1,16.4
E00121623,26.1,22.7,36.9,14.2
E00121624,35.4,24.1,25.9,14.6
E00121625,37,12.3,35.6,15.1
E00121626,29.9,21.4,33.8,14.9
E00121627,16.5,29.8,44.6,9.1
E00121628,29.8,19.9,30.5,19.9
E00121629,40,15.6,32.2,12.2
E00121630,27.9,22.3,39.6,10.2
E00121632,31.4,20.7,41.3,6.6
E00169427,10.5,23.4,55.6,10.5
E00169429,15.8,20.7,56.5,7.1
E00169430,25.4,18.5,41.5,14.6
E00169432,14.4,26.9,52.9,5.8
E00169715,32.1,25.7,34.2,8
E00169716,45.4,15.7,25,13.9
E00169717,38.5,26.4,17.6,17.6
E00169718,51.6,13.6,18.6,16.3
E00169727,16.7,26.3,45.6,11.4
E00169728,21.3,25.1,36.2,17.4
E00169729,37.5,22.8,18.5,21.1
E00169730,21.7,14.3,53.1,10.9
E00169731,21.4,22,46.7,9.9
E00169732,20.8,28.4,41.1,9.7
E00169733,26.1,17,37.9,19
E00169734,23.8,22.2,37.7,16.3
E00169735,24.4,21.1,27.8,26.7
E00169736,24.1,16.7,42.6,16.7
E00190219,39.6,19.3,36.1,5
E00190220,19.3,26.9,46.9,6.9
E00190223,17.3,22.7,40,20
E00190252,23.3,19.6,44.8,12.3
E00190258,15.2,19.6,57,8.2
E00190261,11.9,19.9,53.4,14.8
E00190279,18.1,20.7,46.1,15
E00190281,16.3,25,52.5,6.3
E00190291,12.5,25,31.3,31.3
E00190295,19.5,24.1,42.9,13.5
E00190307,13.4,26.8,50.6,9.1
E00190309,33.1,17.2,34.4,15.3
E00190310,25.5,27.1,34.6,12.8
E00190320,31,12.1,48.3,8.6
E00190327,24.2,27.3,38.6,9.8
E00190328,14,28,47.3,10.8
E00190333,18.8,26.3,42.5,12.5
E00190342,15.4,23.1,48.5,13.1
E00190344,12.9,20,60.7,6.4
