geography_code,in_full_time_education-001,in_full_time_education-002
E00110701,14.2,85.8
E00110702,12.4,87.6
E00110706,16.4,83.6
E00118325,16.5,83.5
E00118326,24.9,75.1
E00118327,12.5,87.5
E00118328,15.8,84.2
E00118329,16.1,83.9
E00118330,22,78
E00118331,19.5,80.5
E00118332,19.5,80.5
E00118333,22.1,77.9
E00118334,19.8,80.2
E00118335,23.1,76.9
E00118336,13.6,86.4
E00118337,13.8,86.2
E00118338,17,83
E00118339,19.1,80.9
E00118340,17.4,82.6
E00118341,22.2,77.8
E00118342,19.4,80.6
E00118343,13.7,86.3
E00118453,18.1,81.9
E00118454,13.3,86.7
E00118455,14.6,85.4
E00118456,12.2,87.8
E00118457,15.9,84.1
E00118458,18.1,81.9
E00118459,15.5,84.5
E00118460,17.6,82.4
E00118461,19.3,80.7
E00118462,16.3,83.8
E00118463,20.5,79.5
E00118465,19.5,80.5
E00118466,18.4,81.6
E00118467,25.3,74.7
E00118468,17.7,82.3
E00118469,16.5,83.5
E00118470,21.3,78.7
E00118471,17.3,82.7
E00118472,24.5,75.5
E00118473,19.8,80.2
E00118474,16.5,83.5
E00118476,17,83
E00118477,12.6,87.4
E00118478,20.8,79.2
E00118479,14.3,85.7
E00118480,18.8,81.2
E00118481,19.3,80.7
E00118482,24.8,75.2
E00118483,11.8,88.2
E00118484,19.3,80.7
E00118485,15.5,84.5
E00118486,15.5,84.5
E00118488,16.3,83.7
E00118489,11.9,88.1
E00118490,12.7,87.3
E00118491,15.8,84.2
E00118492,19.3,80.7
E00118493,5,95
E00118494,10.6,89.4
E00118509,17.6,82.4
E00118510,21.7,78.3
E00118512,25.8,74.2
E00118513,20.8,79.2
E00118515,22.4,77.6
E00118516,17.6,82.4
E00118517,18.3,81.7
E00118518,17.7,82.3
E00118519,21.1,78.9
E00118521,14.8,85.2
E00118522,17.2,82.8
E00118523,16.3,83.8
E00118524,20.8,79.2
E00118525,21.8,78.2
E00118526,23.5,76.5
E00118528,21.2,78.8
E00118529,24.7,75.3
E00118530,19.9,80.1
E00118576,24.6,75.4
E00118578,26.2,73.8
E00118579,23.1,76.9
E00118580,20.9,79.1
E00118581,16.9,83.1
E00118582,16.5,83.5
E00118583,22.9,77.1
E00118584,19.6,80.4
E00118585,22.4,77.6
E00118586,19.2,80.8
E00118587,20.2,79.8
E00118588,19.9,80.1
E00118589,22.8,77.2
E00118590,28.8,71.2
E00118591,14.7,85.3
E00118592,28.9,71.1
E00118593,21.6,78.4
E00119199,14.3,85.7
E00119200,13.8,86.2
E00119201,13.3,86.7
E00119202,22.1,77.9
E00119203,21.6,78.4
E00119204,19.4,80.6
E00119206,21.9,78.1
E00119207,19.4,80.6
E00119208,20.9,79.1
E00119209,23.1,76.9
E00119210,17.9,82.1
E00119211,8.8,91.2
E00119212,15.6,84.4
E00119213,11.4,88.6
E00119214,9.2,90.8
E00119215,20.8,79.2
E00119216,19.6,80.4
E00119217,23.9,76.1
E00119218,16,84
E00119219,22.9,77.1
E00119220,14.9,85.1
E00119221,17.1,82.9
E00119222,23.2,76.8
E00119223,22.5,77.5
E00119224,16.5,83.5
E00119225,22.9,77.1
E00119226,20.5,79.5
E00119227,16.6,83.4
E00119228,22.3,77.7
E00119229,13.3,86.7
E00119230,18.1,81.9
E00119231,22.3,77.7
E00119232,13.2,86.8
E00119233,12.4,87.6
E00119234,19.5,80.5
E00119236,21.3,78.7
E00119237,25.2,74.8
E00119238,21,79
E00119239,17.6,82.4
E00119240,18.9,81.1
E00119241,24.9,75.1
E00119242,20.5,79.5
E00119244,17.9,82.1
E00119246,20.6,79.4
E00119248,10.3,89.7
E00119249,6,94
E00119250,17.6,82.4
E00119252,19.7,80.3
E00119253,14.9,85.1
E00119254,11.4,88.6
E00119255,10.9,89.1
E00119256,18.7,81.3
E00119257,10,90
E00119259,20.3,79.7
E00119260,14.5,85.5
E00119261,18,82
E00119263,18.2,81.8
E00119264,21.2,78.8
E00119265,18.1,81.9
E00119266,18.9,81.1
E00119267,22.1,77.9
E00119268,24.2,75.8
E00119269,23.8,76.2
E00119270,20.1,79.9
E00119271,22.9,77.1
E00119272,17.2,82.8
E00119273,27.8,72.2
E00119274,25.9,74.1
E00119275,18.6,81.4
E00119276,21,79
