areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00068657,0,30.7,64.2,5.1
E00068658,20.4,52.2,21,6.4
E00068659,4.8,41.4,42.8,11
E00068661,32.9,28.5,30.5,8.1
E00068664,43.1,19,21.9,16.1
E00068669,23.7,60.5,14,1.8
E00068670,2.1,38.3,53.9,5.7
E00068671,15.1,45.4,34.5,5
E00068673,24.8,11.6,62,1.7
E00068674,1.6,71.4,25.4,1.6
E00068676,13.9,69.3,13.9,3
E00068677,23.9,62.4,12.8,0.9
E00068679,43.6,6.8,49.6,0
E00068681,8.8,22.1,65.5,3.5
E00068683,26.4,8.5,62,3.1
E00068685,43.9,27.2,26.3,2.6
E00068686,0.9,5.1,82.1,12
E00068690,0.7,3.7,76.9,18.7
E00068692,0.8,5.4,74.6,19.2
E00068698,18.7,50.4,28.8,2.2
E00068784,7.9,32.5,54.3,5.3
E00068785,42.4,27.9,15.7,14
E00068786,5,27.9,62.1,5
E00068787,1.6,10.4,72.8,15.2
E00068788,7.3,30,52.7,10
E00068789,0.8,29,64.1,6.1
E00068790,0.7,6.7,73.8,18.8
E00068792,2.4,16.5,43.5,37.6
E00068793,10.8,24.6,40.8,23.8
E00068794,14.7,33.3,43.6,8.3
E00068795,3,26.1,60.4,10.4
E00068796,4.5,9.9,64,21.6
E00068797,8.1,37.5,47.8,6.6
E00068798,34.3,34.3,25.9,5.6
E00068799,10.3,44.8,37.2,7.6
E00068800,22.9,40.5,28.2,8.4
E00068801,10.3,29.1,52.1,8.5
E00068802,4.4,35.6,54.8,5.2
E00068803,8.9,50,37.3,3.8
E00068804,64.2,14.6,8.9,12.2
E00068805,6,53,38.4,2.6
E00068806,16.4,23.6,50.9,9.1
E00068807,13,13.7,71.4,1.9
E00068808,7.9,33.1,51,7.9
E00068809,10.4,7.4,66.7,15.6
E00068810,0,39.5,57.4,3.1
E00068811,1.6,11,74,13.4
E00068812,41.8,27,28.4,2.8
E00068914,33.3,17.7,33.3,15.6
E00068915,38.4,28.8,30.1,2.7
E00068921,2.6,7.8,78.4,11.1
E00068922,0.8,3.9,86,9.3
E00068929,7.9,5.3,78.9,7.9
E00068930,6.7,12.2,70.1,11
E00068931,11.6,3.1,78.3,7
E00068932,7.6,30.3,58.6,3.4
E00068933,0,24.1,68.4,7.5
E00068934,35.9,24.2,38.3,1.6
E00068935,10.9,4,76.6,8.6
E00068939,8.9,21,58.1,12.1
E00068940,31.6,24.8,38.3,5.3
E00068941,10.1,34.1,47.3,8.5
E00068942,5.9,27.4,58.5,8.1
E00068944,1.5,45.3,45.3,8
E00069125,10.9,26.8,58,4.3
E00069126,4.6,9.2,54.9,31.4
E00069127,40.1,6.8,25.2,27.9
E00069128,8.3,7.6,40.7,43.4
E00069131,0,6,64.1,29.9
E00069133,0,19.3,75.1,5.6
E00069134,0,29.8,65.3,4.8
E00069136,0,7.9,25.4,66.7
E00069137,0.9,5.3,60.5,33.3
E00069138,4.5,38.7,37.8,18.9
E00069140,0,47.5,31.4,21.2
E00069141,0.8,15.9,68.2,15.2
E00069142,0,9.9,57.1,33
E00069144,1.5,25.6,67.7,5.3
E00069147,0,54.6,39.5,5.9
E00069148,21.4,37.5,40.2,0.9
E00069149,30.1,69.9,0,0
E00069150,9.1,23.8,64.3,2.8
E00069152,0,0,81.3,18.7
E00069153,3,9.9,65.3,21.8
E00069154,65.5,12.7,20.9,0.9
E00069155,0,6,66.9,27.1
E00069156,4.8,5.5,42.8,46.9
E00069158,2.3,10.8,67.7,19.2
E00069159,1,7.1,61.6,30.3
E00069215,2.4,25.4,67.5,4.8
E00069218,0,4.5,80.6,14.9
E00069220,9.9,43.8,37,9.3
E00069221,3.6,36.4,50.9,9.1
E00069222,1.5,37.1,57.6,3.8
E00069223,2.3,15.3,78.6,3.8
E00069224,0,26.9,66.7,6.4
E00069225,2.1,24.5,72.3,1.1
E00069226,19.1,29.1,43.3,8.5
E00069227,0.8,29.5,65.9,3.9
E00069228,37.8,27.7,34.5,0
E00069230,4.9,36.6,55.3,3.3
E00069231,50.3,21.7,27.3,0.7
E00069233,5.8,27.5,55.1,11.6
E00069234,42.7,28.1,29.2,0
E00069235,60.4,26.1,12.7,0.7
E00069236,4.3,17.2,65.5,12.9
E00069237,1.5,41.8,55.2,1.5
E00069238,2.6,6.9,74.1,16.4
E00069239,3.5,27.5,64.1,4.9
E00069240,18.8,22.5,48.8,10
E00069241,7.4,27.9,50,14.7
E00069242,4,18.2,71.7,6.1
E00069243,5.1,8.5,72.9,13.6
E00069244,8.6,21.4,58.6,11.4
E00069300,7,22.2,46.2,24.6
E00069303,25.8,5.2,51.5,17.6
E00069304,1.3,27.7,45.5,25.4
E00069305,10.7,14.8,57.4,17.2
E00069306,2.5,40.8,47.8,8.9
E00069307,2.7,13.6,57.3,26.4
E00069308,2.9,18.1,53.2,25.7
E00069309,4.4,19.7,63.5,12.4
