areacd,sex-001,sex-002
E00068657,52,48
E00068658,48,52
E00068659,51,49
E00068661,51,49
E00068664,47.1,52.9
E00068669,50.5,49.5
E00068670,47.6,52.4
E00068671,48.2,51.8
E00068673,52.9,47.1
E00068674,51.3,48.7
E00068676,55.7,44.3
E00068677,53.7,46.3
E00068679,51.5,48.5
E00068681,48.4,51.6
E00068683,49.1,50.9
E00068685,54.5,45.5
E00068686,53.4,46.6
E00068690,49.5,50.5
E00068692,51.2,48.8
E00068698,50.4,49.6
E00068784,46.7,53.3
E00068785,48,52
E00068786,49.2,50.8
E00068787,52.1,47.9
E00068788,54.7,45.3
E00068789,50.2,49.8
E00068790,48.3,51.7
E00068792,48.4,51.6
E00068793,49.4,50.6
E00068794,51.3,48.7
E00068795,53.7,46.3
E00068796,48.6,51.4
E00068797,50.2,49.8
E00068798,50.7,49.3
E00068799,52.7,47.3
E00068800,49.9,50.1
E00068801,53.1,46.9
E00068802,49.8,50.2
E00068803,52.7,47.3
E00068804,48.3,51.7
E00068805,49.2,50.8
E00068806,56.7,43.3
E00068807,55.4,44.6
E00068808,50.5,49.5
E00068809,50.1,49.9
E00068810,52.1,47.9
E00068811,52.4,47.6
E00068812,53.8,46.2
E00068914,45.4,54.6
E00068915,49.6,50.4
E00068921,53.9,46.1
E00068922,55.7,44.3
E00068929,52,48
E00068930,48.9,51.1
E00068931,50.3,49.7
E00068932,49.2,50.8
E00068933,51.2,48.8
E00068934,43.2,56.8
E00068935,52.3,47.7
E00068939,51.9,48.1
E00068940,54.3,45.7
E00068941,48.8,51.2
E00068942,46.1,53.9
E00068944,50.2,49.8
E00069125,51.2,48.8
E00069126,49.1,50.9
E00069127,53.5,46.5
E00069128,51.9,48.1
E00069131,52.1,47.9
E00069133,45.9,54.1
E00069134,54.1,45.9
E00069136,49,51
E00069137,49.4,50.6
E00069138,49.5,50.5
E00069140,54.5,45.5
E00069141,50.6,49.4
E00069142,53.1,46.9
E00069144,52.8,47.2
E00069147,53.6,46.4
E00069148,45.2,54.8
E00069149,48.9,51.1
E00069150,50.4,49.6
E00069152,51,49
E00069153,53.9,46.1
E00069154,52.3,47.7
E00069155,52,48
E00069156,50.5,49.5
E00069158,47.2,52.8
E00069159,52.2,47.8
E00069215,50.1,49.9
E00069218,48.1,51.9
E00069220,50.1,49.9
E00069221,51.9,48.1
E00069222,49.7,50.3
E00069223,47,53
E00069224,50.6,49.4
E00069225,51,49
E00069226,54.3,45.7
E00069227,51.6,48.4
E00069228,55,45
E00069230,52.4,47.6
E00069231,58.3,41.7
E00069233,47.3,52.7
E00069234,46.4,53.6
E00069235,50.5,49.5
E00069236,50.5,49.5
E00069237,50.9,49.1
E00069238,53.7,46.3
E00069239,50,50
E00069240,49.6,50.4
E00069241,51.7,48.3
E00069242,51.1,48.9
E00069243,45.3,54.7
E00069244,48,52
E00069300,49.4,50.6
E00069303,50.7,49.3
E00069304,50.5,49.5
E00069305,51.9,48.1
E00069306,48.9,51.1
E00069307,48.3,51.7
E00069308,49.8,50.2
E00069309,46.9,53.1
E00069310,51.4,48.6
E00069311,48.2,51.8
E00069312,47.6,52.4
E00069313,47.1,52.9
E00069314,55.5,44.5
E00069315,52,48
E00069316,49,51
E00069317,51.1,48.9
E00069318,50,50
E00069319,51.7,48.3
E00069320,52.5,47.5
E00069321,50,50
E00069322,56.7,43.3
E00069323,51.2,48.8
E00069324,51.3,48.7
E00069325,51.7,48.3
E00069326,52,48
E00069327,54,46
E00069328,52.5,47.5
E00069329,51.6,48.4
E00069330,52.8,47.2
E00069331,52.1,47.9
E00069332,53.4,46.6
E00069333,47.6,52.4
E00069334,51.6,48.4
E00069335,47.7,52.3
E00069336,49.8,50.2
E00069337,51.1,48.9
E00069338,50,50
E00069339,49,51
E00069340,50.6,49.4
E00069341,49.7,50.3
E00069342,48.9,51.1
E00069343,49.7,50.3
E00130294,51.3,48.7
E00130295,48.2,51.8
E00130296,53.5,46.5
E00130297,51.3,48.7
E00130298,51.4,48.6
E00130299,51.4,48.6
E00130300,49.7,50.3
E00130301,51.2,48.8
