areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00068657,41.6,31.4,21.9,5.1,0
E00068658,39.9,31.6,21.5,7,0
E00068659,39.3,39.3,16.6,4.1,0.7
E00068661,47.6,32.5,15.4,4.5,0
E00068664,34.6,30.1,25,10.3,0
E00068669,24.3,39.1,26.1,10.4,0
E00068670,44.4,37.3,16.2,2.1,0
E00068671,30.8,30.8,25,10.8,2.5
E00068673,25.2,37.8,23.6,13.4,0
E00068674,38.9,36.5,21.4,3.2,0
E00068676,21.7,28.3,29.5,19.3,1.2
E00068677,11.9,45,28.4,14.7,0
E00068679,23.1,41.9,20.5,12.8,1.7
E00068681,38.3,40.9,13,7,0.9
E00068683,40.9,26.8,22,10.2,0
E00068685,23.7,37.7,23.7,13.2,1.8
E00068686,40.7,44.1,12.7,2.5,0
E00068690,45.5,35.8,17.2,1.5,0
E00068692,50.4,32.1,13.7,3.8,0
E00068698,18.8,44.9,29,7.2,0
E00068784,32,38.6,22.2,5.9,1.3
E00068785,18,34.9,34.3,10.5,2.3
E00068786,36.4,35.7,23.6,4.3,0
E00068787,36.8,44,15.2,4,0
E00068788,18.1,43,31.5,6,1.3
E00068789,36.9,39.2,14.6,9.2,0
E00068790,34.2,38.9,23.5,3.4,0
E00068792,28.6,36.9,26.2,8.3,0
E00068793,24.8,41.1,25.6,8.5,0
E00068794,38,36.1,22.8,3.2,0
E00068795,35.3,36.1,24.8,3.8,0
E00068796,27.9,45.9,20.7,5.4,0
E00068797,31.6,40.4,21.3,4.4,2.2
E00068798,22,34,30.5,12.1,1.4
E00068799,36.6,31,26.9,4.8,0.7
E00068800,32.6,37.9,20.5,7.6,1.5
E00068801,38.6,36.8,17.5,7,0
E00068802,25.7,38.6,27.9,7.9,0
E00068803,28.1,38.1,25.6,6.9,1.3
E00068804,13.8,42.3,33.3,9.8,0.8
E00068805,36.2,35.6,18.1,9.4,0.7
E00068806,20.9,27.3,37.3,14.5,0
E00068807,17.5,38.1,35.6,8.8,0
E00068808,29.8,39.7,21.9,7.9,0.7
E00068809,38.8,41.8,12.7,6.7,0
E00068810,24.8,48.1,20.2,6.2,0.8
E00068811,44,35.2,17.6,3.2,0
E00068812,23.6,32.1,31.4,11.4,1.4
E00068914,21.8,33.8,33.1,9.2,2.1
E00068915,25.2,28.6,31.3,15,0
E00068921,28.9,40.8,21.7,7.9,0.7
E00068922,27.9,35.7,22.5,14,0
E00068929,28.1,39.2,21.6,10.5,0.7
E00068930,31.5,40,22.4,5.5,0.6
E00068931,33.3,22.5,29.5,14.7,0
E00068932,33.6,43.4,16.8,6.3,0
E00068933,28.4,42.5,23.9,5.2,0
E00068934,27.6,31.5,29.9,10.2,0.8
E00068935,27.4,37.7,26.9,6.9,1.1
E00068939,27.4,36.3,22.6,13.7,0
E00068940,18.8,43.6,28.6,8.3,0.8
E00068941,26.2,41.5,24.6,7.7,0
E00068942,29,37.7,25.4,6.5,1.4
E00068944,24.4,40.7,28.9,3.7,2.2
E00069125,34.1,38.4,20.3,6.5,0.7
E00069126,52.9,31.4,11.8,3.9,0
E00069127,37.2,37.2,20.3,5.4,0
E00069128,47.6,35.7,16.1,0.7,0
E00069131,55.1,34.7,10.2,0,0
E00069133,41.3,38.3,17.3,3.1,0
E00069134,36.8,28.8,21.6,10.4,2.4
E00069136,49.6,33,15.7,1.7,0
E00069137,61.9,29.2,7.1,1.8,0
E00069138,59.6,24.6,13.2,2.6,0
E00069140,51.2,29.8,14,5,0
E00069141,41.7,33.8,21.6,2.9,0
E00069142,56.8,26.8,13.7,2.7,0
E00069144,37.9,31.1,28,2.3,0.8
E00069147,21.2,39,25.4,10.2,4.2
E00069148,24.1,34.8,27.7,13.4,0
E00069149,38.7,43,15.1,3.2,0
E00069150,35.7,47.1,10,6.4,0.7
E00069152,53.7,30.9,12.2,3.3,0
E00069153,44.6,35.6,17.8,2,0
E00069154,17.3,44.5,24.5,12.7,0.9
E00069155,40.3,38.8,14.9,6,0
E00069156,50.7,30.6,16,2.8,0
E00069158,50,34.1,8.3,7.6,0
E00069159,49,36.7,12.2,2,0
E00069215,28.3,46.5,17.3,6.3,1.6
E00069218,35.8,35.8,23.9,4.5,0
E00069220,30.1,31.9,27.6,10.4,0
E00069221,24.4,38.4,26.2,11,0
E00069222,31.1,37.1,28.8,3,0
E00069223,28.2,36.6,26,8.4,0.8
E00069224,25,45,21.3,8.8,0
E00069225,28.1,42.7,26,3.1,0
E00069226,29.1,42.6,19.1,9.2,0
E00069227,26,38.9,26,9.2,0
E00069228,20,30,36.7,13.3,0
E00069230,32.2,37.2,26.4,4.1,0
E00069231,13.3,37.1,33.6,14.7,1.4
E00069233,37.1,28.6,28.6,5.7,0
E00069234,14.3,39.8,30.6,15.3,0
E00069235,15,37.6,28.6,18,0.8
E00069236,29.6,40.9,23.5,6.1,0
E00069237,34.8,42.4,16.7,3,3
E00069238,33.6,42.9,21.8,1.7,0
E00069239,28,39.9,24.5,7.7,0
E00069240,24.7,34.6,30.9,9.9,0
E00069241,20.6,45.6,29.4,2.9,1.5
E00069242,24.2,43.4,25.3,7.1,0
E00069243,38.6,47.4,14,0,0
E00069244,38,33.8,22.5,2.8,2.8
E00069300,33.3,39.2,21.1,6.4,0
E00069303,30,32.6,21.9,14.6,0.9
E00069304,37.2,37.7,19.3,5.8,0
E00069305,33.9,40.5,23.2,1.8,0.6
E00069306,43.9,36.3,18.5,0.6,0.6
E00069307,31.8,42.7,20.9,4.5,0
E00069308,35.8,41,18.5,4.6,0
E00069309,39,41.2,11.8,8.1,0
E00069310,30,43.3,23.3,3.3,0
E00069311,26.9,32.3,27.5,13.2,0
E00069312,40.2,35.9,18.8,4.3,0.9
E00069313,40.2,42.5,14.4,2.9,0
E00069314,40,36.8,17.9,5.3,0
E00069315,30.6,44.9,19.4,5.1,0
E00069316,33.7,44.2,15.1,7,0
E00069317,35.3,29.4,28.4,6.9,0
E00069318,49.6,34.2,12,3.4,0.9
E00069319,38.9,41.1,17.8,2.2,0
E00069320,31.6,43.2,22.1,3.2,0
E00069321,55.6,29.3,11.1,3.6,0.4
E00069322,37.2,35.1,20.2,7.4,0
E00069323,40,35,21.3,3.8,0
E00069324,36.8,37.7,17.5,6.1,1.8
E00069325,59.5,31.6,7,1.9,0
E00069326,43.6,34.2,17.4,4.7,0
E00069327,30.3,46.1,16.9,6.7,0
E00069328,35.9,36.6,22.9,3.1,1.5
E00069329,34.5,37.4,21.6,5,1.4
E00069330,33.9,42.9,22.3,0.9,0
E00069331,40.8,39.2,15.8,4.2,0
E00069332,24.1,25.9,25.9,14.8,9.3
E00069333,39.2,37.7,18.5,4.6,0
E00069334,43,33.1,19.8,3.3,0.8
E00069335,28.4,44.8,17.2,7.8,1.7
E00069336,44,37.4,13.2,2.2,3.3
E00069337,37.6,37.6,19.8,5,0
E00069338,43.8,37.1,14.3,3.8,1
E00069339,47.8,32.7,15.9,3.5,0
E00069340,40.3,37.9,19.4,1.6,0.8
E00069341,25.7,43.8,22.9,7.6,0
E00069342,33.3,38.4,20.2,8.1,0
E00069343,33.8,38.5,18.9,4.7,4.1
E00130294,40.4,39.7,19.1,0.7,0
E00130295,57.5,29.9,11.2,1.5,0
E00130296,62.2,27.7,9.2,0.8,0
E00130297,55.5,35.8,8.8,0,0
E00130298,52.5,35.8,10,1.7,0
E00130299,51.6,36.7,10.2,1.6,0
E00130300,56.3,31,11.9,0.8,0
E00130301,54.9,36.1,9,0,0
E00130302,58.9,25.8,14.5,0.8,0
E00130303,61.6,30.4,8,0,0
E00130304,53.9,28.9,13.3,3.9,0
E00130305,54.9,33.3,9.7,2.1,0
E00130306,61.5,30.8,5.6,2.1,0
E00130307,57.9,30.7,9.6,1.8,0
E00130308,47.6,34.7,15.3,2.4,0
E00130310,34.3,48.3,13.3,4.2,0
E00130311,39.2,40.8,16.9,3.1,0
E00130312,52.8,26.8,17.9,2.4,0
E00130313,55.9,35.3,8.8,0,0
E00130314,53.5,39.5,6.2,0.8,0
E00130315,59.4,30.5,9.4,0.8,0
E00130316,48.2,38,12.4,1.5,0
E00130317,47.3,40.5,11.5,0.8,0
E00130318,33.8,39.8,18,8.3,0
E00130319,55.4,31.1,9.5,4.1,0
E00130320,54.3,26.8,15.7,3.1,0
E00130321,53.6,37.7,8.7,0,0
E00130322,43.6,46.2,9.4,0.9,0
E00130323,54.5,30.9,14.6,0,0
E00130324,35.3,38.8,22.4,3.4,0
E00130325,52.1,31.9,14.3,1.7,0
E00130326,50.8,36.1,9.8,3.3,0
E00130327,41.6,41.6,15,1.8,0
E00130328,37.1,37.8,23.1,2.1,0
E00130329,47.5,34.8,14.2,3.5,0
