areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00011366,35.7,28.6,1.8,33.9
E00011531,37.3,41.3,7.1,14.3
E00011550,83.8,9,1.8,5.4
E00018828,57,35.2,1.4,6.3
E00018829,56.1,29.8,1.8,12.3
E00018830,43.1,39.8,2.4,14.6
E00018831,38.1,20.4,9.7,31.9
E00018832,45.2,40.5,3.2,11.1
E00018833,35.9,50,0.8,13.3
E00018834,40,52,0.8,7.2
E00021879,47.3,37.3,3.6,11.8
E00021880,40.9,39.8,2.9,16.4
E00021881,38.6,22.2,6.5,32.7
E00021884,29.8,28.9,7.4,33.9
E00021886,46.2,41.3,1.4,11.2
E00021888,33.9,30.3,12.8,22.9
E00021889,26.8,19.7,2.2,51.4
E00021890,55.7,32.1,1.4,10.7
E00021891,27.2,45,2,25.8
E00021892,28,35.5,24.7,11.8
E00021893,29.5,35.5,3.6,31.3
E00021894,27.4,35.8,16,20.8
E00021895,37.6,51.5,1,9.9
E00021896,50.5,42.9,1.1,5.5
E00021897,46.8,22.3,18.7,12.2
E00021899,44.2,17.7,10.6,27.4
E00021916,49.6,31,8.8,10.6
E00021919,17.8,28,40.2,14
E00021927,38.2,44.3,12.2,5.3
E00022049,15.9,26.8,40.6,16.7
E00022050,15.2,25,50,9.8
E00022051,25.2,31.5,32.3,11
E00022052,17.9,22.9,49.3,10
E00022053,16.8,28.1,29.3,25.7
E00022060,16.7,27.5,33.3,22.5
E00022061,36.2,30.5,1.1,32.2
E00022062,23.8,26.5,40.8,8.8
E00022063,29.9,40.9,21.2,8
E00022064,19.1,37.4,33.9,9.6
E00022065,15.6,25.6,51.7,7.2
E00022066,27.9,30.6,37.8,3.6
E00022067,32.5,35.1,21.1,11.4
E00022068,14.4,33.3,39.4,12.9
E00022069,16.7,26.5,41.7,15.2
E00108875,37.1,48.4,0,14.5
E00108876,45.2,24.8,8.6,21.4
E00108877,10.9,15.5,70.9,2.7
E00108879,44.9,46.5,0.8,7.9
E00108880,20.5,40.2,6.6,32.8
E00108881,31.1,42.2,1.5,25.2
E00108882,23.4,47.2,20,9.4
E00108883,28.1,45.3,11.7,14.8
E00108884,46.7,41.7,0,11.7
E00108885,35.7,43.7,0.8,19.8
E00108886,26.7,51.9,0.7,20.7
E00108887,12,36.6,40.6,10.9
E00108888,23.5,20.9,50.4,5.2
E00108889,42,31.9,17.6,8.4
E00108890,14.9,39.8,26.1,19.1
E00108891,33.1,33.8,6.6,26.5
E00108892,32.1,42.5,1.5,23.9
E00108893,50,13.1,3.3,33.6
E00108894,37.6,37,7.9,17.6
E00108901,8.4,25.6,16,50
E00108902,8.4,19.3,27.7,44.6
E00108925,8.4,13.1,67.3,11.2
E00108928,23.2,27.1,12.9,36.8
E00108932,53.2,41.1,1.6,4.2
E00108933,49.2,45.5,1.5,3.8
E00108934,48.5,38.8,1.9,10.7
E00108935,26.8,14.8,50,8.5
E00108936,42,50.4,0,7.6
E00108937,57,38.3,0.8,3.9
E00108938,57.6,38.6,0,3.8
E00108939,57.9,37.7,0,4.4
E00108940,42.6,46.5,1.6,9.3
E00108941,63,32.8,0,4.2
E00108942,26.4,22.7,45.5,5.5
E00108943,41.8,45.5,7.3,5.5
E00108944,36.7,32.5,5.8,25
E00108945,53.1,45.1,0.9,0.9
E00108946,59,39.3,0.8,0.8
E00108947,35.4,45.7,8.7,10.2
E00108948,44.1,33.8,9.6,12.5
E00108963,51.8,43.1,1.5,3.6
E00108964,43.9,50.8,0.8,4.5
E00108965,48.2,45.3,0,6.6
E00108966,53.5,34,6.3,6.3
E00108967,18.3,20.6,48.9,12.2
E00108968,42.6,36.5,0,20.9
E00108969,12.5,29.2,35.1,23.2
E00108970,53.7,27.6,0.7,17.9
E00108971,55.9,35.3,0,8.8
E00108972,33.3,31,27.1,8.5
E00108974,21.8,21.1,42.9,14.3
E00108987,49.2,33.3,3.8,13.6
E00108988,53.3,30,0.8,15.8
E00108989,51.6,36.9,0.8,10.7
E00108991,48,40.9,0,11
E00108992,28.1,38.3,20.3,13.3
E00108993,55.5,31.5,0.7,12.3
E00108994,13.7,24.8,40.2,21.4
E00108995,50.8,39.3,0.8,9
E00108997,41,29.5,0,29.5
E00108998,24.1,27.8,37.6,10.5
E00108999,26.7,29.8,22.1,21.4
E00109000,15.7,27.8,40.9,15.7
E00109001,50,41.3,0.8,7.9
E00109002,51.9,31.6,0.8,15.8
E00109003,37.8,33.9,0.8,27.6
E00109004,45.5,39.9,9.8,4.9
E00109009,51.8,39.4,0,8.8
E00109010,52.7,43.4,0.8,3.1
E00109011,54.8,41.1,0,4
E00109012,60.4,33.1,1.4,5
E00109032,25,57.9,3.2,13.9
E00109034,38.3,35.7,14.8,11.3
E00109035,30.5,35.1,20.6,13.7
E00109036,25.8,44.5,16.4,13.3
E00109037,44.6,32.1,16.1,7.1
E00109038,23.2,34.4,34.4,8
E00109039,45.6,41.2,2.9,10.3
E00109040,52.5,30.9,2.2,14.4
E00109041,51.5,34.6,7.4,6.6
E00109042,49.4,37.2,0.6,12.8
E00109043,46.9,39.9,4.2,9.1
E00109044,55.6,31.6,7.7,5.1
E00109045,42.1,46.2,4.8,6.9
E00109046,43.8,28.9,17.2,10.2
E00109047,30.1,39,22.8,8.1
E00109048,20.3,29.7,42,8
E00109049,30.2,37.2,20.9,11.6
E00109050,13.6,21.2,53.4,11.9
E00109051,10.9,17.1,58.1,14
E00109052,34.5,38.8,16.4,10.3
E00109053,47.5,44.1,0,8.5
E00109054,55.1,42,0.7,2.2
E00109055,46.2,38.5,1.3,14.1
E00109056,38.1,46.9,1.8,13.3
E00109057,46.9,45.3,0.8,7
E00109058,49.6,46.2,0,4.2
E00109059,53.3,38.5,1.6,6.6
E00109060,53.4,45.8,0.8,0
E00109061,50.5,41.1,0.9,7.5
E00109062,48.8,39,0,12.2
E00109063,26.4,18.9,0.9,53.8
E00109064,21.7,11.6,0.7,65.9
E00109065,40.8,48,0.8,10.4
