areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00011366,9.1,32.7,29.1,29.1
E00011531,8.8,25.6,39.2,26.4
E00011550,35.1,46.5,15.8,2.6
E00018828,10.5,41.3,37.8,10.5
E00018829,12.6,52.3,26.1,9
E00018830,10.5,41.9,30.6,16.9
E00018831,23.9,50.4,20.4,5.3
E00018832,3.1,33.1,48.8,15
E00018833,12.6,59.1,25.2,3.1
E00018834,4,32.8,41.6,21.6
E00021879,19.1,40,36.4,4.5
E00021880,20,45.3,25.3,9.4
E00021881,23.1,54.4,15.6,6.8
E00021884,24.8,47.1,20.7,7.4
E00021886,13.3,50.3,26.6,9.8
E00021888,28.6,48.2,16.1,7.1
E00021889,37.9,47.3,12.1,2.7
E00021890,12.1,45,32.9,10
E00021891,22.5,51.7,17.9,7.9
E00021892,23.4,43.6,25.5,7.4
E00021893,30.1,49.4,16.3,4.2
E00021894,21.9,48.6,21.9,7.6
E00021895,18,41,37,4
E00021896,8.8,45.1,35.2,11
E00021897,20.1,56.1,15.8,7.9
E00021899,30.6,52.3,15.3,1.8
E00021916,15.9,46,27.4,10.6
E00021919,24.5,38.7,28.3,8.5
E00021927,17.6,30.5,40.5,11.5
E00022049,23.4,44.5,21.2,10.9
E00022050,32.6,47,18.2,2.3
E00022051,18.2,48.5,21.2,12.1
E00022052,28.3,51.4,18.1,2.2
E00022053,29.2,52.4,16.7,1.8
E00022060,35,40,20.8,4.2
E00022061,18.3,47.4,27.4,6.9
E00022062,30.2,40.9,23.5,5.4
E00022063,17,53.3,20.7,8.9
E00022064,23.7,43.9,21.9,10.5
E00022065,36.3,44.1,14.5,5
E00022066,26.4,45.5,21.8,6.4
E00022067,16.2,52.1,22.2,9.4
E00022068,33.1,40,23.1,3.8
E00022069,36.6,38.2,19.8,5.3
E00108875,11.3,32.3,41.9,14.5
E00108876,17.6,55.7,21,5.7
E00108877,25.2,54.1,17.1,3.6
E00108879,6.8,43.6,33.8,15.8
E00108880,14,66.9,14.9,4.1
E00108881,14,54.4,26.5,5.1
E00108882,10.6,48.9,30.2,10.2
E00108883,12.5,51.6,28.9,7
E00108884,11.6,43,33.9,11.6
E00108885,6.3,42.2,27.3,24.2
E00108886,10.4,44.4,37,8.1
E00108887,12.6,50.9,30.3,6.3
E00108888,32.5,45.6,16.7,5.3
E00108889,14,47.9,27.3,10.7
E00108890,18.3,53.5,24.1,4.1
E00108891,17,56.3,19.3,7.4
E00108892,9,55.2,28.4,7.5
E00108893,27,51.6,18.9,2.5
E00108894,12.8,47.6,29.3,10.4
E00108901,31.9,53.4,11.8,2.9
E00108902,35.2,51.2,9.6,4
E00108925,45.3,45.3,6.6,2.8
E00108928,18.6,57.7,19.9,3.8
E00108932,5.3,25,43.1,26.6
E00108933,5.3,30.3,38.6,25.8
E00108934,3.8,20.2,32.7,43.3
E00108935,9.7,48.3,29,13.1
E00108936,6.8,31.1,43.2,18.9
E00108937,7.1,25.2,44.1,23.6
E00108938,2.3,32.3,46.6,18.8
E00108939,7,34.2,36.8,21.9
E00108940,5.4,32.6,47.3,14.7
E00108941,3.3,26.7,49.2,20.8
E00108942,22,32.1,34.9,11
E00108943,6.8,40.7,32.2,20.3
E00108944,11.2,32.8,41.6,14.4
E00108945,3.5,31,43.4,22.1
E00108946,7.4,26.2,50,16.4
E00108947,5.7,32,41,21.3
E00108948,4.4,36.8,32.4,26.5
E00108963,10.9,32.6,39.1,17.4
E00108964,6.8,28.8,36.4,28
E00108965,9.5,38,41.6,10.9
E00108966,10.3,38.6,35.9,15.2
E00108967,18.9,50.8,22.7,7.6
E00108968,11.6,35.4,35.4,17.7
E00108969,20.4,47.3,26.9,5.4
E00108970,11.1,44.4,27.4,17
E00108971,14,40.4,31.6,14
E00108972,21.9,37.5,34.4,6.3
E00108974,28.2,44.3,20.6,6.9
E00108987,9.2,42.7,36.6,11.5
E00108988,17.6,51.3,25.2,5.9
E00108989,13.2,45.5,33.1,8.3
E00108991,13.5,49.2,23.8,13.5
