areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00011366,2,19.6,37.3,41.2
E00011531,7.1,12.7,43.7,36.5
E00011550,16.4,54.3,22.4,6.9
E00018828,2.8,25.4,31.7,40.1
E00018829,3.6,34.2,13.5,48.6
E00018830,9.8,18,13.9,58.2
E00018831,21.1,33.3,22.8,22.8
E00018832,4.7,11.7,10.9,72.7
E00018833,0.8,26.6,58.6,14.1
E00018834,0.8,8.8,20.8,69.6
E00021879,11.9,15.6,16.5,56
E00021880,2.9,14.1,51.8,31.2
E00021881,4,43.3,29.3,23.3
E00021884,13.1,38.5,22.1,26.2
E00021886,4.9,9.7,29.9,55.6
E00021888,19.1,44.5,12.7,23.6
E00021889,15.2,39.1,34.8,10.9
E00021890,4.3,7.1,35.5,53.2
E00021891,16.4,19.7,35.5,28.3
E00021892,2.1,43.2,28.4,26.3
E00021893,15,29.3,40.1,15.6
E00021894,21.9,21,28.6,28.6
E00021895,0,2,53.5,44.6
E00021896,1.1,1.1,31.9,65.9
E00021897,20.9,36,32.4,10.8
E00021899,13.5,67.6,13.5,5.4
E00021916,8.8,2.7,58.4,30.1
E00021919,2.8,19.3,39.4,38.5
E00021927,4.6,12.3,39.2,43.8
E00022049,0.7,44.8,46.3,8.2
E00022050,24.1,33.1,34.6,8.3
E00022051,2.3,38,51.2,8.5
E00022052,24.3,37.1,32.1,6.4
E00022053,8.4,52.1,35.3,4.2
E00022060,40.8,22.5,25.8,10.8
E00022061,13.1,41.1,28,17.7
E00022062,23.5,33.6,36.2,6.7
E00022063,2.2,16.8,59.9,21.2
E00022064,0,49.1,43.9,7
E00022065,15.1,52,29.1,3.9
E00022066,0.9,29.7,57.7,11.7
E00022067,4.3,22.6,53.9,19.1
E00022068,10,40.8,38.5,10.8
E00022069,21.4,40.5,32.8,5.3
E00108875,0.8,33.1,27.4,38.7
E00108876,8.1,42.4,10.5,39
E00108877,7.2,78.4,11.7,2.7
E00108879,0,10.6,28.8,60.6
E00108880,1.6,60.7,31.1,6.6
E00108881,11.9,33.3,34.1,20.7
E00108882,10.7,24.8,32.9,31.6
E00108883,9.4,20.5,51.2,18.9
E00108884,2.4,28.5,48.8,20.3
E00108885,8.7,17.5,49.2,24.6
E00108886,12.6,20,34.1,33.3
E00108887,4.6,40.2,43.7,11.5
E00108888,34.2,14,43.9,7.9
