areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00011366,53.7,46.3
E00011531,49.8,50.2
E00011550,53.4,46.6
E00018828,60.6,39.4
E00018829,58.4,41.6
E00018830,61.8,38.2
E00018831,42.4,57.6
E00018832,61,39
E00018833,50.6,49.4
E00018834,61.8,38.2
E00021879,51.4,48.6
E00021880,47,53
E00021881,40.5,59.5
E00021884,42.5,57.5
E00021886,50.8,49.2
E00021888,44.3,55.7
E00021889,44.1,55.9
E00021890,57.6,42.4
E00021891,51,49
E00021892,42.5,57.5
E00021893,43.7,56.3
E00021894,45.6,54.4
E00021895,52.1,47.9
E00021896,56.4,43.6
E00021897,40.7,59.3
E00021899,33.5,66.5
E00021916,45.2,54.8
E00021919,36.3,63.7
E00021927,50.5,49.5
E00022049,32.9,67.1
E00022050,38.7,61.3
E00022051,41.6,58.4
E00022052,35.7,64.3
E00022053,28.3,71.7
E00022060,32.3,67.7
E00022061,46,54
E00022062,40.1,59.9
E00022063,38.6,61.4
E00022064,41.3,58.7
E00022065,35.7,64.3
E00022066,42.2,57.8
E00022067,44.2,55.8
E00022068,35.3,64.7
E00022069,29,71
E00108875,50.2,49.8
E00108876,50.3,49.7
E00108877,33.5,66.5
E00108879,55.9,44.1
E00108880,26.9,73.1
E00108881,48.3,51.7
E00108882,42,58
E00108883,41.4,58.6
E00108884,45.3,54.7
E00108885,44.6,55.4
E00108886,49.8,50.2
E00108887,34.6,65.4
E00108888,41.8,58.2
E00108889,44.7,55.3
E00108890,36.1,63.9
E00108891,46.8,53.2
E00108892,46,54
E00108893,25.6,74.4
E00108894,44,56
E00108901,22,78
E00108902,26.2,73.8
E00108925,29.3,70.7
E00108928,32.8,67.2
E00108932,61.2,38.8
E00108933,56.4,43.6
E00108934,57,43
E00108935,42.3,57.7
E00108936,55.4,44.6
E00108937,63.9,36.1
E00108938,66.1,33.9
E00108939,57.7,42.3
E00108940,52.8,47.2
E00108941,65.7,34.3
E00108942,44.3,55.7
E00108943,54.6,45.4
E00108944,55.1,44.9
E00108945,60.8,39.2
E00108946,57.5,42.5
E00108947,50.6,49.4
E00108948,55.8,44.2
E00108963,59.3,40.7
E00108964,65.7,34.3
E00108965,64,36
E00108966,60.9,39.1
E00108967,38.8,61.2
E00108968,52.5,47.5
E00108969,43.6,56.4
E00108970,59.5,40.5
E00108971,59.9,40.1
E00108972,42.2,57.8
E00108974,35.9,64.1
E00108987,62.4,37.6
E00108988,49.8,50.2
E00108989,57.1,42.9
E00108991,62.5,37.5
E00108992,45.4,54.6
E00108993,61,39
E00108994,33,67
E00108995,61.5,38.5
E00108997,42.7,57.3
E00108998,37.1,62.9
E00108999,43.2,56.8
E00109000,27.1,72.9
E00109001,70.5,29.5
E00109002,48.6,51.4
E00109003,42.3,57.7
E00109004,51.5,48.5
E00109009,64.2,35.8
E00109010,63.9,36.1
E00109011,69.8,30.2
E00109012,67.1,32.9
E00109032,50.4,49.6
E00109034,51.5,48.5
E00109035,44.1,55.9
E00109036,51.2,48.8
E00109037,40.1,59.9
E00109038,51.6,48.4
E00109039,54.6,45.4
E00109040,51.1,48.9
E00109041,55.5,44.5
E00109042,45.6,54.4
E00109043,50.5,49.5
E00109044,52.5,47.5
E00109045,48.8,51.2
E00109046,45.1,54.9
E00109047,51.8,48.2
E00109048,40.3,59.7
E00109049,39.8,60.2
E00109050,37,63
E00109051,34.2,65.8
E00109052,43.4,56.6
E00109053,68.3,31.7
E00109054,64.8,35.2
E00109055,57.6,42.4
E00109056,61.1,38.9
E00109057,62.5,37.5
E00109058,61.8,38.2
E00109059,55.7,44.3
E00109060,75.2,24.8
E00109061,58.1,41.9
E00109062,64.4,35.6
E00109063,21,79
E00109064,27.7,72.3
E00109065,63,37
E00109066,64.1,35.9
E00109067,57.8,42.2
E00109068,74,26
E00109069,67.5,32.5
E00109070,42.1,57.9
E00109071,67,33
E00109072,45.5,54.5
E00109078,54,46
E00109079,62.6,37.4
E00109080,56.9,43.1
E00109081,67,33
E00109082,60.3,39.7
E00109083,66.3,33.7
E00109084,62.4,37.6
E00109085,59.2,40.8
E00109086,57.5,42.5
E00109087,43.2,56.8
E00109088,60.5,39.5
E00110429,56.4,43.6
E00110430,50,50
E00110431,53.6,46.4
E00110432,54.4,45.6
E00110433,49.5,50.5
E00110434,57,43
E00110435,55.1,44.9
E00110436,24.5,75.5
E00110437,46.2,53.8
E00110438,47.9,52.1
E00110439,36.9,63.1
E00110440,34.6,65.4
E00110441,57.4,42.6
E00110442,53.4,46.6
E00110443,57.9,42.1
E00110444,33.5,66.5
E00110445,36.1,63.9
E00110446,37.2,62.8
E00110447,17.4,82.6
E00110448,52.6,47.4
E00110449,40.9,59.1
E00110450,46.7,53.3
E00110451,46.7,53.3
E00110452,51.5,48.5
E00110453,57.9,42.1
E00110454,44.9,55.1
E00110455,61.2,38.8
E00110456,59.7,40.3
E00110457,58,42
E00110458,52.9,47.1
E00110459,35.8,64.2
E00110460,36.4,63.6
E00110461,40.8,59.2
E00110462,46.4,53.6
