areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00011366,92.1,4.3,3.6,0,0
E00011531,89.4,6.2,2.1,1.8,0.6
E00011550,87.7,5.9,2.1,3.2,1.1
E00018828,76.7,20.2,3,0,0
E00018829,83.7,13.5,1.6,0.8,0.4
E00018830,75.2,21.9,1.6,0.6,0.6
E00018831,70.8,17.5,1.6,5.1,5.1
E00018832,72.7,24.9,0.5,1.6,0.3
E00018833,79.1,14.2,1,3,2.6
E00018834,82.2,15.5,0.5,0.3,1.5
E00021879,89.3,9.1,1.2,0.4,0
E00021880,82,10.3,4.7,1.9,1.1
E00021881,73.6,18,4,4,0.3
E00021884,75.8,11.7,3.6,4.6,4.3
E00021886,82.1,13.6,2.7,1.4,0.3
E00021888,81.2,12,4.3,2.6,0
E00021889,66.1,13.2,6.7,9.2,4.9
E00021890,83.1,11.4,2.1,1.6,1.9
E00021891,74.3,13.9,5.3,3,3.5
E00021892,85.1,12.2,1.8,0.5,0.5
E00021893,75.3,18.2,3.4,1.8,1.3
E00021894,79.5,13.4,3.4,3.4,0.4
E00021895,82.2,13,2.6,2.2,0
E00021896,92.6,7,0.4,0,0
E00021897,88.3,10.2,0.4,1.1,0
E00021899,76.3,16.4,2.8,4.5,0
E00021916,81.2,13.2,4.3,1.3,0
E00021919,68.4,24.2,5.7,0.9,0.9
E00021927,90.2,9.2,0,0.6,0
E00022049,70.5,18.4,6.3,3.4,1.3
E00022050,75.9,21.9,1.6,0.3,0.3
E00022051,78.6,17,2.7,0.3,1.4
E00022052,73.2,20.1,3,2.1,1.5
E00022053,71.4,19.7,4.1,4.1,0.7
E00022060,72.7,18.1,3.5,3.1,2.7
E00022061,79.6,14.5,2.9,2.7,0.2
E00022062,74.5,21,2.2,2,0.3
E00022063,75.8,17.1,3.3,3.3,0.5
E00022064,81.5,12.7,1.4,2.7,1.7
E00022065,76.8,17.1,2.1,2.3,1.6
E00022066,76.5,18.7,2.1,2.1,0.7
E00022067,73.3,21,3.9,1.2,0.6
E00022068,82.4,12.8,4,0.3,0.6
E00022069,74.7,22.7,1.3,0,1.3
E00108875,91.9,5.7,1.5,0.6,0.3
E00108876,81.7,8.7,4.3,2.2,3
E00108877,82.1,11.8,4.9,0.8,0.4
E00108879,89.1,6.5,3,1.1,0.3
E00108880,90.7,7,1.6,0.4,0.4
E00108881,85.2,8.7,3.4,1.3,1.3
E00108882,88.2,8.5,2.2,0.8,0.3
E00108883,89,6.8,2.6,1.6,0
E00108884,86.3,10.4,3.2,0,0
E00108885,91.2,5.6,2,0.6,0.6
E00108886,87.7,4.4,4.6,2.1,1.3
E00108887,89.7,6.4,1.7,1.7,0.4
E00108888,86.9,12.2,0.8,0,0
E00108889,84.7,13.9,1,0.3,0
E00108890,89.6,5.4,3.2,1.4,0.4
E00108891,83.5,9.1,2.3,3.6,1.6
E00108892,80,8.8,6.6,3.8,0.8
E00108893,81,11.1,2.1,3.7,2.1
E00108894,85.3,9.7,2.4,1.4,1.2
E00108901,75.6,6.6,3.8,5.1,8.9
E00108902,77.1,13.8,5.6,1.9,1.7
E00108925,80.1,10.7,1.9,5.8,1.5
E00108928,85.9,6.2,3.9,3.9,0
E00108932,94.6,4,0.6,0.4,0.4
E00108933,95.1,4.9,0,0,0
E00108934,95,3,0,1,1
E00108935,91.8,5.1,2.1,0.9,0
E00108936,97.1,1.7,0.9,0.3,0
E00108937,97,1.8,0,0.3,0.9
E00108938,96.6,2.5,0.6,0.3,0
E00108939,95.5,3.1,0,0,1.4
E00108940,97.2,2.5,0,0,0.3
E00108941,93.4,5,1.3,0.3,0
E00108942,97.7,2.3,0,0,0
E00108943,94.9,5.1,0,0,0
E00108944,94.2,3.5,1.3,0,1
E00108945,92.1,6.2,1.7,0,0
E00108946,96.3,2.4,0.7,0.7,0
E00108947,95.4,4.6,0,0,0
E00108948,93.4,5.5,1.1,0,0
E00108963,90.6,8.8,0.3,0.3,0
E00108964,88.2,9.2,2.1,0,0.5
E00108965,87.9,9.6,0.3,1.4,0.8
E00108966,88.4,8,1.4,2.2,0
E00108967,92.6,5.7,1.4,0.4,0
E00108968,88,7.6,1.6,0.5,2.2
E00108969,88.3,7.5,3.1,0.6,0.6
E00108970,83.2,9.3,3,1.2,3.3
E00108971,88.2,8.8,0.9,2.1,0
E00108972,94.6,4.2,0.3,1,0
E00108974,88.4,7,2.7,1,1
E00108987,86.5,11.3,1.2,0.6,0.3
E00108988,91,6.1,1.2,0.4,1.2
E00108989,89.8,6,4.2,0,0
E00108991,89.2,8,0.9,1.2,0.6
E00108992,83.1,12.3,1.7,2,0.9
E00108993,93.6,4,1.2,0.6,0.6
E00108994,91.2,5.5,2.6,0.7,0
E00108995,87.7,9.2,2,0.7,0.3
E00108997,89.4,5.8,3.2,1.3,0.3
E00108998,87.6,9.5,0,2.1,0.7
E00108999,84.8,12.2,2,0.3,0.7
E00109000,87.5,5.9,2.6,1.8,2.2
E00109001,84.3,13,0.5,1.6,0.5
E00109002,84.1,12.6,2.1,0.9,0.3
E00109003,87.1,7.1,1.2,2.5,2.1
E00109004,92.4,7.3,0,0.3,0
E00109009,88.5,7.7,0.6,2.6,0.6
E00109010,86.7,11,2.3,0,0
E00109011,90.4,6.7,0.9,0.6,1.5
E00109012,86.5,13.2,0.3,0,0
E00109032,90.6,6.3,1.7,1.5,0
E00109034,83.5,10.6,2.3,2.3,1.3
E00109035,93,5.7,0.7,0,0.7
E00109036,92.1,7.3,0.3,0.3,0
E00109037,91.1,8.5,0.4,0,0
E00109038,91.1,5.9,0.3,1,1.7
E00109039,87.6,7.9,2.5,0.8,1.1
E00109040,93,4.7,1.2,0.3,0.9
E00109041,87.6,10.2,0.9,0.6,0.6
E00109042,90.6,6.9,0.8,1.3,0.5
E00109043,94,3.9,1.2,0.6,0.3
E00109044,94.4,5.2,0,0.4,0
E00109045,89.2,5.8,3,1.9,0
E00109046,90.9,7.4,0.7,0.7,0.3
E00109047,89.4,8.6,0.5,1.2,0.2
E00109048,90.2,7.4,1.8,0,0.6
E00109049,88.2,9.7,1.2,0.9,0
E00109050,93.3,5.8,0.9,0,0
E00109051,85.8,9.6,1.2,2.8,0.6
E00109052,91.7,6.5,0.9,0.6,0.3
E00109053,91.2,6.6,0.3,0,1.9
E00109054,91.7,7,0.8,0,0.5
E00109055,87.7,12.3,0,0,0
E00109056,86.2,10,1.7,1.7,0.3
E00109057,92.4,6.8,0,0.3,0.6
E00109058,90,7,2.3,0.7,0
E00109059,85.3,13.2,0,1.2,0.3
E00109060,88.9,10.6,0.5,0,0
E00109061,91.1,5.7,2.8,0,0.4
E00109062,88.9,6.7,1.6,1.9,1
E00109063,77.7,13.6,2.2,3.8,2.7
E00109064,71.8,13.7,4.3,6.4,3.8
E00109065,91.3,6.3,1.2,0,1.2
E00109066,89.4,8.5,0.6,0.6,0.9
E00109067,87.5,8.4,1.2,2.8,0
E00109068,87.9,11,0.6,0.3,0.3
E00109069,88.8,8.6,0,0,2.6
E00109070,80.1,8.8,6.9,3.7,0.5
E00109071,89.5,7.7,1.1,1.6,0
E00109072,95,4.3,0,0,0.7
E00109078,98,2,0,0,0
E00109079,97.2,2.4,0.2,0.2,0
E00109080,96.4,3.4,0.2,0,0
E00109081,93.6,5.4,0.6,0.3,0
E00109082,95.8,3.9,0,0,0.3
E00109083,94.3,5.1,0.6,0,0
E00109084,92.1,6.1,0.9,0.9,0
E00109085,94.4,4.2,0,0.9,0.6
E00109086,96.6,3,0,0.3,0
E00109087,93.5,4.9,1.2,0,0.3
E00109088,95.7,4.3,0,0,0
E00110429,90.7,8.1,0.4,0.4,0.4
E00110430,92.7,7.1,0.2,0,0
E00110431,92.2,7.1,0,0,0.7
E00110432,90.7,6.2,1.2,1.2,0.8
E00110433,85.1,7.5,1,3.6,2.8
E00110434,83.3,11.9,1.1,2.8,0.9
E00110435,85.5,11,2.3,0.9,0.3
E00110436,81.8,11.1,3.4,2.4,1.3
E00110437,78.7,11.3,4.8,3.5,1.8
E00110438,82.7,9.7,5.4,1.4,0.7
E00110439,87.5,9.7,1.3,1.3,0.3
E00110440,88.9,8.7,1.7,0,0.7
E00110441,81.8,13.9,0.9,1.7,1.7
