geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00016675,89.4,6.9,3.7
E00016679,80.2,11.5,8.2
E00016680,71.6,17.5,10.9
E00016684,88.2,8.5,3.3
E00016687,88.7,11.3,0
E00016689,84.3,10.3,5.3
E00016693,90.9,5.8,3.2
E00016701,85.6,9,5.4
E00016706,86.9,9.7,3.4
E00016708,86.2,8.6,5.2
E00016709,85.2,10.3,4.6
E00016714,88.1,8.9,3
E00016725,91.4,5.9,2.7
E00016879,88.3,8.6,3.1
E00016881,84.1,10.8,5
E00016884,87.3,9.6,3.1
E00016885,84.1,11.3,4.7
E00016887,88.2,8.2,3.7
E00016889,86.1,9.2,4.7
E00016890,81.6,12.7,5.7
E00016893,84.1,12,3.9
E00016895,80.2,15,4.8
E00016896,90.3,6.6,3.1
E00016898,85.5,8.7,5.8
E00016901,87.4,9.3,3.3
E00016904,90.4,7.1,2.5
E00016908,74.7,17.8,7.5
E00016911,83,12.2,4.8
E00016912,83.2,9.9,6.8
E00016915,88,8.5,3.5
E00016916,83.9,11,5.1
E00016918,92.6,5.9,1.5
E00016920,81.2,12.7,6.2
E00016921,78.8,14.8,6.4
E00016922,83.8,11,5.1
E00016923,86.2,11.8,2
E00016925,92.1,6.9,1
E00016926,83.9,10.2,5.9
E00019685,87.8,7.4,4.8
E00019686,84,12,4.1
E00019688,82.7,12.1,5.2
E00019689,89.9,8.3,1.8
E00019690,86.9,10.4,2.7
E00019691,87.4,10.2,2.4
E00019692,82.9,12.6,4.5
E00019696,77.8,16.3,5.9
E00019697,89.8,6.4,3.8
E00019698,89.9,7.6,2.5
E00019699,83.2,8.6,8.2
E00019700,86.4,10,3.6
E00019701,81,12.5,6.5
E00019702,80.7,12.7,6.6
E00019704,85.4,10,4.6
E00019705,91.2,7,1.8
E00019706,89.3,8.6,2.1
E00019707,85.4,10,4.5
E00019709,86.2,10.7,3.1
E00019710,85.1,10.8,4.1
E00019712,84.7,10.5,4.8
E00019713,82.4,12.2,5.4
E00019714,86.2,11.9,1.9
E00019716,87.2,8.2,4.6
E00019717,86.8,9.8,3.4
E00019719,85.7,10.5,3.8
E00019720,89,6.8,4.2
E00019721,87.8,9.5,2.7
E00019730,77.5,13.5,9
E00019888,87.8,7.5,4.7
E00019898,83.9,9.8,6.3
E00019900,85.9,10.6,3.5
E00019901,87.6,8.3,4.1
E00019902,87.4,9.3,3.3
E00019903,91.4,6.3,2.3
E00019904,91.6,5.7,2.7
E00019905,87.2,9.7,3.1
E00019906,86.4,9.2,4.4
E00019907,89.5,9.2,1.3
E00019908,89,9.5,1.5
E00019909,89.9,6.9,3.2
E00019910,87.1,10.2,2.6
E00019911,85.1,10.7,4.2
E00019912,87.7,8.4,3.9
E00019913,90.3,6.8,2.8
E00019914,92.3,5.4,2.4
E00019915,69.2,18.9,11.9
E00019916,85.9,9.5,4.6
E00019920,91.2,6.6,2.2
E00020054,82,14.2,3.8
E00020055,86.8,9.2,4
E00020056,80.6,13.8,5.7
E00020062,81.1,13.4,5.5
E00020065,86.7,8.3,5
E00020068,87,9.9,3.1
E00020069,81.7,12.9,5.4
E00020070,85.1,12,2.9
E00020071,87.5,8.7,3.8
E00020072,79.8,10.9,9.3
E00020073,84.3,10.4,5.3
E00020074,79,12.8,8.2
E00020075,80.3,14.7,5
E00020076,85.2,10.6,4.2
E00020077,82.7,12.3,5
E00020078,77.9,15.2,6.9
E00020079,70,17.2,12.9
E00020080,81.4,11.9,6.7
