geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00016675,89.9,0,8.9,1.2
E00016679,88.5,1.6,9.9,0
E00016680,76.2,0.4,19.7,3.7
E00016684,87.7,0,9.5,2.8
E00016687,79.3,0.5,19.2,1
E00016689,77.9,0,20.1,2
E00016693,73.6,1.3,24.5,0.6
E00016701,87.7,1.6,10,0.7
E00016706,76.6,1.7,16.3,5.4
E00016708,89.8,0.6,9.1,0.6
E00016709,80.5,2.1,15.6,1.8
E00016714,77.7,1.9,18.8,1.6
E00016725,84.1,0.5,15.4,0
E00016879,86.3,0.7,12,1
E00016881,89.3,0.3,9.2,1.3
E00016884,81.9,1.6,15.9,0.6
E00016885,85.3,0,14.4,0.3
E00016887,83.4,1.6,14.2,0.8
E00016889,91.3,1,5.9,1.7
E00016890,89.2,0.3,9.8,0.7
E00016893,89.8,0.7,8.9,0.7
E00016895,89.6,1,7.6,1.7
E00016896,82.1,1.1,15.1,1.8
E00016898,84.7,0,11.9,3.4
E00016901,87,0,11.8,1.3
E00016904,89.1,0.4,8.3,2.2
E00016908,92.9,0,3.8,3.3
E00016911,97.2,0,2.8,0
E00016912,91,0,3.8,5.2
E00016915,88.6,0,9.3,2.1
E00016916,83.2,0.5,14.6,1.6
E00016918,62.7,1.3,30.4,5.5
E00016920,88.5,0.3,10.2,0.9
E00016921,89.1,1.4,7.4,2.1
E00016922,87.8,0.4,11.4,0.4
E00016923,83.6,0.6,15.3,0.6
E00016925,86.1,0.7,11.6,1.5
E00016926,92.4,0.5,5.2,1.9
E00019685,66.4,0.7,25.7,7.2
E00019686,83.9,0.5,14.3,1.3
E00019688,89.5,0.3,8.2,2
E00019689,77.4,0.5,18.7,3.4
E00019690,78.6,0.6,18.1,2.7
E00019691,87.3,1.8,8.3,2.6
E00019692,79.4,0.3,19.7,0.6
E00019696,81.7,0.7,14.9,2.6
E00019697,83.8,0,14.9,1.3
E00019698,77.4,0.3,21.5,0.8
E00019699,83.6,0.4,13.8,2.2
E00019700,75.6,1.1,20.1,3.1
E00019701,77.8,0,21.5,0.7
E00019702,85.9,0.3,9.7,4.2
E00019704,87.1,0.8,9.9,2.2
E00019705,86.9,0.7,11.3,1.1
E00019706,64.5,2.5,26.7,6.3
E00019707,87.1,0,12.9,0
E00019709,93.4,0.6,5,0.9
E00019710,91,0,8.3,0.7
E00019712,86.6,0.4,11.8,1.2
E00019713,61.4,1.9,26.7,9.9
E00019714,89,0.8,9.8,0.4
E00019716,86.6,0.6,11.3,1.5
E00019717,73.6,3,14.5,8.9
E00019719,87.9,0.7,8.9,2.5
E00019720,89,1,8.8,1.3
E00019721,90.2,1.2,6.8,1.8
E00019730,86,3.5,9.5,1
E00019888,73.2,0.4,25.2,1.2
E00019898,77.8,0.3,19.8,2
E00019900,78.1,0,21.9,0
E00019901,81.3,0.6,17.1,1.1
E00019902,84.3,0,14.2,1.5
E00019903,85.6,0,12.9,1.5
E00019904,86.4,0,13.3,0.3
E00019905,89.3,0,10.7,0
E00019906,86.6,0,11.6,1.9
E00019907,86.6,0.3,12.7,0.3
E00019908,88.2,0.6,11.2,0
E00019909,83.3,0,15.2,1.5
E00019910,84.6,0.3,14,1
E00019911,83.1,0,16.2,0.7
E00019912,90.5,0.2,9.3,0
E00019913,82.6,0.3,16.9,0.3
E00019914,86.7,1,11.6,0.7
E00019915,91.8,0.6,7,0.6
E00019916,85.3,0,14.3,0.3
E00019920,85.4,0,14.2,0.3
E00020054,92.4,0.2,6.3,1.1
E00020055,79.2,1.2,19.1,0.6
E00020056,92.4,0.7,5.8,1.1
E00020062,86.3,1.1,12.2,0.4
E00020065,56.2,0.2,42.8,0.7
E00020068,93.8,0.3,6,0
E00020069,93.5,0,5.1,1.4
E00020070,93.1,0,5.8,1.1
E00020071,91.1,0,7.4,1.5
E00020072,84.8,0.4,11.3,3.5
E00020073,93.4,0.8,4.5,1.3
E00020074,90.6,0,8.1,1.3
E00020075,87.3,0.8,11,0.8
E00020076,91.4,0,7.4,1.2
E00020077,95.3,0.2,4.3,0.2
E00020078,81.5,0.2,16.8,1.4
E00020079,95.2,0,3.9,0.9
E00020080,89.6,0.6,7.8,2
E00020081,93.8,0,5.5,0.7
E00020082,88.8,0,10.2,1
E00020083,96.4,0.4,2.5,0.7
E00020084,81.1,1.1,15.6,2.3
E00020140,89.7,0,7.9,2.4
E00020141,91.3,0.6,7.2,0.9
E00020142,81.4,0,17.1,1.6
E00020144,86,0.3,12.5,1.2
E00020145,83.6,0.5,15.1,0.8
E00020146,93.1,0,6.2,0.7
E00020147,94.6,0,5.4,0
E00020148,92.8,0.5,6.4,0.4
E00020149,85.6,0,13.2,1.2
E00020150,87.9,0.7,11.4,0
E00020151,93.1,0,6.9,0
E00020152,92.9,0.3,6.1,0.8
E00020153,87.4,1.2,9.1,2.3
E00020154,91.6,0,7.4,1.1
E00020155,88.2,0,11.5,0.3
E00020156,83.3,1.1,14.2,1.4
E00020157,85,0.6,13.9,0.6
E00020158,85.5,0,13.3,1.2
E00020161,91.8,1.2,5.4,1.6
E00020164,88.1,0,11.4,0.6
E00020165,82.8,1.1,15.6,0.5
E00020166,82.6,1.5,15.2,0.7
E00020167,93.9,0,5.6,0.6
E00020168,82.4,3.4,13.5,0.7
E00020169,85.6,0,13.2,1.2
E00020170,85.6,0.8,13,0.6
E00020171,76.3,1.4,19.8,2.5
E00020172,88.6,0,11.4,0
E00020173,94.4,0,5.2,0.3
E00020174,84.3,0,14.7,1
E00020175,91.6,0,8,0.4
E00020176,78.7,1.9,17.4,1.9
E00020177,94.5,0.6,4.5,0.3
E00020179,77.1,5,14.7,3.2
E00020180,94.4,0,4.8,0.8
E00020181,90.2,1.6,4.9,3.3
E00020182,94,0,4.5,1.5
E00020183,83.1,1.5,15.3,0
E00020184,93.9,0,5.9,0.2
E00020185,78.7,2.1,16.9,2.3
E00020186,86.9,1.6,10.2,1.3
E00020188,93.2,1.5,3.8,1.5
E00020190,88.3,0,10.6,1.1
E00020192,85.1,0,14.3,0.6
E00020193,94.7,0.3,4.3,0.6
E00020194,92,0.2,7,0.9
E00020195,94.2,0.4,4.7,0.7
E00020196,93.3,0,6.7,0
E00020197,88.2,0,10.8,1
E00020199,90.5,0,8.3,1.2
E00020200,86.6,1.6,10.6,1.2
E00020201,90.3,0.8,8.2,0.6
E00020202,85,1,11.9,2.2
E00020203,93.7,0,5.4,0.9
E00020204,93.8,1.8,3.3,1.1
E00020207,89.7,1.7,6.8,1.7
E00020208,95.8,1.1,3.2,0
E00020209,87.2,0.3,12.2,0.3
E00020210,89.2,0.8,9.1,0.8
E00020211,90.8,0.6,8,0.6
E00020213,85.3,0.3,11.8,2.6
E00020214,92.6,0,7.4,0
E00020215,87.1,0.6,11.6,0.6
E00020216,83,0.6,15.8,0.6
E00020217,81.9,0,17.3,0.8
E00020218,91.4,0,8.6,0
E00020219,89.2,0.3,9.5,1.1
E00020220,81.4,4.6,13.2,0.7
E00020221,81.2,1.4,16.4,1
E00020234,79.2,0,20.2,0.6
E00020235,86.6,0,12.4,1
E00020236,89,0.3,10.5,0.3
E00020238,95.2,0.2,4.3,0.2
E00020239,79.1,0.7,19.9,0.3
E00020240,79.8,0,20.2,0
E00020241,80.4,0,18.3,1.2
E00020242,85.7,0,12,2.3
E00020243,84.1,0,15.1,0.8
E00020244,96,0.3,3.4,0.3
E00020245,96.9,0.3,2.8,0
E00020246,89.7,0,10.1,0.2
E00020247,60,0.8,37.6,1.6
E00020248,89.8,1,7.8,1.4
E00020375,89.4,0,10,0.6
E00020376,81.2,0,12,6.8
E00020377,81.8,0,17.5,0.7
E00020379,80.8,0.9,15.4,3
E00020380,64.7,0.9,33,1.4
E00020381,80.7,0.3,17.5,1.4
E00020382,87.7,0.6,10.7,0.9
E00020384,82.9,1.2,14.2,1.7
E00020385,82.2,0.4,15.4,1.9
E00020386,82.6,0,16.3,1.1
E00020388,80.6,0,18,1.4
E00020389,78.8,2.2,15.9,3.1
E00020390,79.8,0.3,16.5,3.4
E00020391,86.8,0.9,11.4,0.9
E00020392,93.3,0.3,6.4,0
E00020393,87.9,0,11.7,0.4
E00020394,94.5,0,5,0.5
E00020395,90.1,0,9.5,0.4
E00020397,86.7,0,11.6,1.7
E00020398,91.9,0,4.5,3.6
E00020399,92.5,0.8,5.3,1.5
E00020400,92.9,0,6.8,0.3
E00020402,90.4,0.4,8.1,1.1
E00020403,89.6,0.3,7.2,2.9
E00020404,88.7,0,10.3,0.9
E00020406,84.4,0,14.9,0.7
E00020407,80.8,0,17.4,1.8
E00020408,79.8,0.6,16.5,3
E00020457,80.4,0,17.5,2.1
E00020458,76.7,1.1,21.1,1.1
E00020459,94.9,0,4.4,0.7
E00020460,86.6,1.3,10.8,1.3
E00020461,86.6,0,11.7,1.7
E00020462,85.7,0,12.5,1.7
E00020463,91,0.5,7.6,0.9
E00020464,88.7,0.3,10.3,0.7
E00020465,88.7,0,9.6,1.7
E00020466,86.5,0.3,12.2,1
E00020468,92.9,0,6.1,1
E00020469,73.9,0,25.1,1
E00020470,82.5,0.8,15.6,1.2
E00020471,83.9,0,15.8,0.3
E00020472,78.6,0,18.1,3.3
E00020473,90.2,0.9,6.7,2.1
E00020474,94.6,0.2,3.6,1.6
E00020475,76,1.1,21.5,1.4
E00020476,88.3,1.2,9.1,1.5
E00020478,90,0.2,8.3,1.4
E00020479,90,0.5,8.6,1
E00020480,89.2,0.3,9.8,0.7
E00020481,80.8,0.8,17.7,0.8
E00020482,89.3,0.2,8.9,1.6
E00020483,85.4,0.3,13.6,0.7
E00020484,82.5,0,16.6,0.9
E00020485,86.7,0.3,12,1.1
E00020487,91.2,0.5,7.5,0.8
E00020488,82.2,0.4,17.4,0
E00020489,84.1,0.6,14.4,0.9
E00020490,78.2,0,20.9,0.9
E00020491,83,0.8,15.9,0.4
E00020492,91.2,0.4,7.3,1.1
E00020493,81.6,0,18.2,0.3
E00020494,74.8,1.1,21.8,2.3
E00020495,88.1,1.2,10.7,0
E00020496,91.2,0.7,7.8,0.4
E00020497,90.7,0,9.3,0
E00020504,80.3,1,15.7,3
E00020506,84.3,0.2,13.5,1.9
E00020508,94.1,0,5.9,0
E00020509,85.7,0.4,12.8,1.1
E00020511,89.2,0.7,9.7,0.4
E00020512,80.8,1,16.5,1.7
E00167505,82.4,1.9,13.7,1.9
E00167506,86.9,1.4,8.9,2.8
E00167508,82.4,0.5,14,3.2
E00167510,80.7,1,16.1,2.1
E00167511,95.4,1.3,2.6,0.7
E00167514,78.1,0,21.3,0.5
E00167682,72.1,0,24.4,3.5
E00167684,92.6,0,6.7,0.7
E00167685,84.8,0.4,12.6,2.2
E00167687,80.1,0.6,18.9,0.3
E00167752,88.1,2.1,8.5,1.3
E00167754,89.8,0,8.6,1.5
E00167765,93.5,0.3,5.5,0.7
E00167975,90,0.8,7.4,1.8
E00167976,91.9,0.6,7.2,0.3
E00167978,76.4,0,20.1,3.5
E00167990,86.9,1.3,10.5,1.3
E00168009,86.5,0.6,12.4,0.6
E00168013,57.7,0.8,40,1.5
E00168017,95.1,0.8,3.8,0.4
E00168018,95.9,0,3.7,0.4
E00168020,85.6,1.9,11.5,1
E00168021,70.8,0.9,14.2,14.2
E00168024,89.2,0.3,10.1,0.3
E00173940,89,0,11,0
E00173949,86.1,1.3,11.7,0.9
E00173950,86.6,0,11.6,1.8
E00173951,94.6,0,5.1,0.3
E00177493,83.3,0,15.7,0.9
E00177513,43.9,0.6,55.4,0
E00177523,96.1,0,2.5,1.4
E00177524,84.2,0.5,13.2,2.1
E00177527,42,0,58,0
E00177538,86.6,0,11.9,1.5
E00177545,98,0,2,0
E00177551,84.8,0.8,13.9,0.5
E00177559,87.6,0,12,0.4
E00177567,80.4,0,16.9,2.7
E00177574,68.5,1.4,27.1,3.1
E00177584,75.5,1.6,21,1.9
E00177586,95.3,0.2,3.9,0.6
E00177590,97.3,0,2.7,0
E00177595,89.3,0,10.1,0.6
E00177598,86.9,0.3,12,0.8
E00177603,71.4,1,23.3,4.4
E00177604,73.8,0,24.5,1.7
E00177613,79.2,0,16,4.9
E00177614,95.7,0,4.3,0
E00177623,81,1.2,16,1.8
E00177636,90,0.3,9.6,0
E00177652,87.8,0.3,9.4,2.4
E00177664,89.5,0,9,1.5
E00182546,88.6,0,11.4,0
E00182555,93.6,0.6,5.5,0.3
E00182579,92.6,0.4,6.4,0.6
E00182584,90.1,0,9.9,0
