geography_code,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00016675,24.5,75.5
E00016679,26.7,73.3
E00016680,28.7,71.3
E00016684,26.6,73.4
E00016687,23.8,76.2
E00016689,19.1,80.9
E00016693,35.1,64.9
E00016701,24.6,75.4
E00016706,15.8,84.2
E00016708,21.4,78.6
E00016709,19.4,80.6
E00016714,18.8,81.2
E00016725,25.1,74.9
E00016879,36.5,63.5
E00016881,31.6,68.4
E00016884,34.1,65.9
E00016885,27,73
E00016887,27.1,72.9
E00016889,37.6,62.4
E00016890,23.5,76.5
E00016893,31.8,68.2
E00016895,32.5,67.5
E00016896,20.9,79.1
E00016898,25.8,74.2
E00016901,25,75
E00016904,22.3,77.7
E00016908,25.7,74.3
E00016911,27.6,72.4
E00016912,23.4,76.6
E00016915,23.1,76.9
E00016916,23.1,76.9
E00016918,29.9,70.1
E00016920,32.2,67.8
E00016921,25,75
E00016922,32.5,67.5
E00016923,24,76
E00016925,32.5,67.5
E00016926,30.7,69.3
E00019685,15.4,84.6
E00019686,23.4,76.6
E00019688,16.4,83.6
E00019689,27.2,72.8
E00019690,23.9,76.1
E00019691,24.4,75.6
E00019692,24,76
E00019696,22.5,77.5
E00019697,24.6,75.4
E00019698,30.6,69.4
E00019699,27.2,72.8
E00019700,32.4,67.6
E00019701,21.1,78.9
E00019702,19.1,80.9
E00019704,21.8,78.2
E00019705,27.7,72.3
E00019706,17.4,82.6
E00019707,18.4,81.6
E00019709,22.1,77.9
E00019710,29.1,70.9
E00019712,23.9,76.1
E00019713,15.4,84.6
E00019714,24.1,75.9
E00019716,20.5,79.5
E00019717,17.2,82.8
E00019719,30.5,69.5
E00019720,20,80
E00019721,25.2,74.8
E00019730,20.7,79.3
E00019888,27.4,72.6
E00019898,19.1,80.9
E00019900,27.5,72.5
E00019901,27.4,72.6
E00019902,33,67
E00019903,49.2,50.8
E00019904,35,65
E00019905,41.1,58.9
E00019906,32.3,67.7
E00019907,36.4,63.6
E00019908,37.8,62.2
E00019909,47.1,52.9
E00019910,40.7,59.3
E00019911,37,63
E00019912,39.6,60.4
E00019913,32.2,67.8
E00019914,32.4,67.6
E00019915,26.8,73.2
E00019916,34.1,65.9
E00019920,40.4,59.6
E00020054,30.2,69.8
E00020055,20.9,79.1
E00020056,28.7,71.3
E00020062,28.7,71.3
E00020065,21,79
E00020068,27.9,72.1
E00020069,24.8,75.2
E00020070,24.4,75.6
E00020071,29.6,70.4
E00020072,21.4,78.6
E00020073,21.4,78.6
E00020074,22,78
E00020075,24.9,75.1
E00020076,34.3,65.7
E00020077,22,78
E00020078,24.9,75.1
E00020079,22.2,77.8
E00020080,23.5,76.5
E00020081,23.9,76.1
E00020082,20.6,79.4
E00020083,27.1,72.9
E00020084,21.4,78.6
E00020140,26.9,73.1
E00020141,23.6,76.4
E00020142,24.6,75.4
E00020144,25.8,74.2
E00020145,26.6,73.4
E00020146,24,76
E00020147,51.2,48.8
E00020148,20.2,79.8
E00020149,29.1,70.9
E00020150,43.6,56.4
E00020151,38.2,61.8
E00020152,45.6,54.4
E00020153,22.9,77.1
E00020154,26.5,73.5
E00020155,21.5,78.5
E00020156,22.8,77.2
E00020157,25,75
E00020158,18.1,81.9
E00020161,26.8,73.2
E00020164,20.3,79.7
E00020165,27.7,72.3
E00020166,20.2,79.8
E00020167,19.1,80.9
E00020168,29.1,70.9
E00020169,28.4,71.6
E00020170,35.1,64.9
E00020171,33.1,66.9
E00020172,24.3,75.7
E00020173,19.2,80.8
E00020174,35.2,64.8
E00020175,26.6,73.4
E00020176,18.7,81.3
E00020177,28,72
E00020179,25.2,74.8
E00020180,25.2,74.8
E00020181,18,82
E00020182,24.7,75.3
E00020183,19.4,80.6
E00020184,22,78
E00020185,24.5,75.5
E00020186,21.2,78.8
E00020188,22.8,77.2
E00020190,26.1,73.9
E00020192,27.8,72.2
E00020193,18.2,81.8
E00020194,21.3,78.7
E00020195,35.9,64.1
E00020196,24.9,75.1
E00020197,29.8,70.2
E00020199,33.7,66.3
E00020200,25.5,74.5
E00020201,21.4,78.6
E00020202,26.7,73.3
E00020203,36.3,63.7
E00020204,27.1,72.9
E00020207,23.6,76.4
E00020208,25.9,74.1
E00020209,23.2,76.8
E00020210,29.4,70.6
E00020211,41.4,58.6
E00020213,35.3,64.7
E00020214,39.7,60.3
E00020215,35.2,64.8
E00020216,32.7,67.3
E00020217,23.1,76.9
E00020218,41,59
E00020219,31.1,68.9
E00020220,26.1,73.9
E00020221,27.8,72.2
E00020234,26.8,73.2
E00020235,32,68
E00020236,33.1,66.9
E00020238,25.1,74.9
E00020239,14.8,85.2
E00020240,35.7,64.3
E00020241,30.4,69.6
E00020242,21.4,78.6
E00020243,26.3,73.7
E00020244,21.3,78.7
E00020245,29.7,70.3
E00020246,35.3,64.7
E00020247,10.5,89.5
E00020248,30,70
E00020375,20.2,79.8
E00020376,38.1,61.9
E00020377,31.5,68.5
E00020379,23.4,76.6
E00020380,23.3,76.7
E00020381,28.3,71.7
E00020382,43.9,56.1
E00020384,31.7,68.3
E00020385,29,71
E00020386,37.2,62.8
E00020388,16.3,83.7
E00020389,32.6,67.4
E00020390,28.2,71.8
E00020391,34.3,65.7
E00020392,37.1,62.9
E00020393,34.5,65.5
E00020394,33.3,66.7
E00020395,21.8,78.2
E00020397,32.6,67.4
E00020398,18,82
E00020399,21.3,78.7
E00020400,23.1,76.9
E00020402,50.2,49.8
E00020403,24.7,75.3
E00020404,24.5,75.5
E00020406,42.8,57.2
E00020407,30.2,69.8
E00020408,30.9,69.1
E00020457,23.4,76.6
E00020458,28,72
E00020459,18.1,81.9
E00020460,24.9,75.1
E00020461,35.1,64.9
E00020462,29.6,70.4
E00020463,24.6,75.4
E00020464,36.5,63.5
E00020465,22.8,77.2
E00020466,24,76
E00020468,23.7,76.3
E00020469,25.1,74.9
E00020470,29.2,70.8
E00020471,35.6,64.4
E00020472,22.9,77.1
E00020473,20.6,79.4
E00020474,27.4,72.6
E00020475,28.9,71.1
E00020476,28.9,71.1
E00020478,23.8,76.2
E00020479,34.2,65.8
E00020480,24.2,75.8
E00020481,32.7,67.3
E00020482,21.3,78.7
E00020483,26.5,73.5
E00020484,24.2,75.8
E00020485,32.7,67.3
E00020487,27.2,72.8
E00020488,27.3,72.7
E00020489,19.3,80.7
E00020490,28.7,71.3
E00020491,26.5,73.5
E00020492,25.2,74.8
E00020493,27.2,72.8
E00020494,17.7,82.3
E00020495,30.3,69.7
E00020496,41.5,58.5
E00020497,32.5,67.5
E00020504,38.2,61.8
E00020506,34.7,65.3
E00020508,39.1,60.9
E00020509,26.9,73.1
E00020511,37,63
E00020512,43.9,56.1
E00167505,24.3,75.7
E00167506,29.4,70.6
E00167508,15.4,84.6
E00167510,22.8,77.2
E00167511,23.2,76.8
E00167514,37.1,62.9
E00167682,26,74
E00167684,25.6,74.4
E00167685,33,67
E00167687,34.5,65.5
E00167752,19.5,80.5
E00167754,14.8,85.2
E00167765,21.4,78.6
E00167975,20.5,79.5
E00167976,47.3,52.7
E00167978,29.2,70.8
E00167990,17.5,82.5
E00168009,23.5,76.5
E00168013,27.6,72.4
E00168017,26.8,73.2
E00168018,25.5,74.5
E00168020,42.4,57.6
E00168021,11.7,88.3
E00168024,15.2,84.8
E00173940,20.3,79.7
E00173949,28.7,71.3
E00173950,22.9,77.1
E00173951,28.8,71.2
E00177493,33.3,66.7
E00177513,15.8,84.2
E00177523,29.3,70.7
E00177524,20.5,79.5
E00177527,12.2,87.8
E00177538,24.1,75.9
E00177545,32.6,67.4
E00177551,25.8,74.2
E00177559,20,80
E00177567,29.9,70.1
E00177574,24.1,75.9
E00177584,24.1,75.9
E00177586,32.2,67.8
E00177590,24.6,75.4
E00177595,26.9,73.1
E00177598,27.6,72.4
E00177603,14.7,85.3
E00177604,17.8,82.2
E00177613,28.8,71.2
E00177614,23.8,76.2
E00177623,17.3,82.7
E00177636,32.8,67.2
E00177652,22.9,77.1
E00177664,24.1,75.9
E00182546,30.3,69.7
E00182555,25.8,74.2
E00182579,22.1,77.9
E00182584,17.5,82.5
