geography_code,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00016675,59,26.7,13.3,1
E00016679,18,30.3,46.1,5.6
E00016680,74.6,23.7,0.8,0.8
E00016684,41.5,37.7,18.9,1.9
E00016687,63.4,21.8,12.9,2
E00016689,31.8,13.2,39.5,15.5
E00016693,14.2,16.4,57.5,11.9
E00016701,28.9,22.8,31.5,16.8
E00016706,36.8,33.1,14,16.2
E00016708,32.1,17.9,44,6
E00016709,14.3,14.9,57.8,13
E00016714,16.4,55.9,22.4,5.3
E00016725,74.6,23.7,1.8,0
E00016879,19,23.9,20.2,36.8
E00016881,27.2,43.7,23.2,6
E00016884,21.4,16.8,19.8,42
E00016885,19.5,28.6,40.6,11.3
E00016887,19.6,10.8,53.9,15.7
E00016889,9.6,40.4,43,7
E00016890,46.5,38.2,13.9,1.4
E00016893,17.5,23,25.4,34.1
E00016895,24.2,28.3,34.2,13.3
E00016896,23.5,53,12.1,11.4
E00016898,12.7,50.9,20,16.4
E00016901,12.8,55.3,21.3,10.6
E00016904,24.5,46.2,20.8,8.5
E00016908,54.5,13.6,27.3,4.5
E00016911,29.3,26.8,35,8.9
E00016912,32.8,42.2,24.1,0.9
E00016915,53.3,39.4,5.1,2.2
E00016916,31.2,40.9,16.9,11
E00016918,22.2,30.2,15.4,32.1
E00016920,44.6,18.5,27.7,9.2
E00016921,32.5,22.5,40,5
E00016922,23.4,29.9,25.2,21.5
E00016923,21.2,43,15.9,19.9
E00016925,34.7,28.4,13.6,23.3
E00016926,17.8,38.8,25.6,17.8
E00019685,28.7,27.3,19.3,24.7
E00019686,26.9,23.1,15.6,34.4
E00019688,48.4,28.7,16.4,6.6
E00019689,23.4,26.2,22.1,28.3
E00019690,20.4,21.9,33.6,24.1
E00019691,19.8,29.4,26,24.9
E00019692,33.1,28.9,26.5,11.4
E00019696,46.8,30.9,15.1,7.2
E00019697,26,26.8,32.3,15
E00019698,17.3,26.3,23.1,33.3
E00019699,33.3,29.4,20.6,16.7
E00019700,21,15.4,42,21.7
E00019701,32.5,25,14.2,28.3
E00019702,43.4,25.2,8.2,23.3
E00019704,43.8,5.5,18.5,32.2
E00019705,15.3,43.2,30.6,10.9
E00019706,32.4,28.4,29,10.2
E00019707,43.2,35.1,18.2,3.4
E00019709,20.7,16.2,46.8,16.2
E00019710,12.6,61,23.3,3.1
E00019712,48.2,32.5,12.3,7
E00019713,51.9,3.1,36.4,8.6
E00019714,5.2,86.6,8.2,0
E00019716,29.1,34.3,26.3,10.3
E00019717,26,50.3,20.2,3.5
E00019719,13.8,54.4,28.1,3.8
E00019720,32,46.1,18.8,3.1
E00019721,10.3,47.4,27.6,14.7
E00019730,55.1,10.2,32.7,2
E00019888,35.1,41.2,16.7,7
E00019898,50.5,27.1,11.2,11.2
E00019900,29.7,29.1,20.3,20.9
E00019901,35.4,32.9,9.1,22.6
E00019902,17.5,28.6,24.7,29.2
E00019903,13.5,23.6,25,37.8
E00019904,16.5,24,26.4,33.1
E00019905,3.7,32.4,46.3,17.6
E00019906,22,24.6,28.8,24.6
E00019907,16.7,27.8,25.4,30.2
E00019908,22.1,31.7,24.8,21.4
E00019909,21.2,21.9,23.4,33.6
E00019910,22.7,10.9,28.9,37.5
