geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00016675,68.3,27.9,2.9,1
E00016679,41.6,48.3,10.1,0
E00016680,72,25.4,2.5,0
E00016684,59.8,33.6,4.7,1.9
E00016687,61.4,30.7,5.9,2
E00016689,48.8,40.3,10.1,0.8
E00016693,40.4,46.3,11,2.2
E00016701,47.3,40.7,9.3,2.7
E00016706,73,20.4,4.4,2.2
E00016708,47.8,41.9,8.1,2.2
E00016709,48.4,35.3,10.5,5.9
E00016714,64.9,27.2,5.3,2.6
E00016725,71.9,26.3,1.8,0
E00016879,36.2,50.3,11.7,1.8
E00016881,62.3,31.8,6,0
E00016884,39.1,44.4,11.3,5.3
E00016885,47.4,44.4,7.5,0.8
E00016887,37.9,53.4,6.8,1.9
E00016889,45.9,42.3,9,2.7
E00016890,59.2,37.3,3.5,0
E00016893,48.8,36.8,11.2,3.2
E00016895,48.3,40,8.3,3.3
E00016896,59.8,35.6,4.5,0
E00016898,55.9,33.3,9.9,0.9
E00016901,54.3,38.3,6.4,1.1
E00016904,47.2,43.4,7.5,1.9
E00016908,57.1,37.5,4.5,0.9
E00016911,52.9,36.9,9.6,0.6
E00016912,53,33.3,13.7,0
E00016915,72.7,24.5,2.9,0
E00016916,65.6,27.3,5.8,1.3
E00016918,65.2,31.1,3.1,0.6
E00016920,62.9,31.8,4.5,0.8
E00016921,55.9,36.4,5.1,2.5
E00016922,56.1,31.8,12.1,0
E00016923,53,41.1,4.6,1.3
E00016925,60.8,31.8,5.1,2.3
E00016926,47.3,40.3,12.4,0
E00019685,50,43.3,6,0.7
E00019686,53.4,37.4,9.2,0
E00019688,54,43.5,2.4,0
E00019689,50.3,40.7,6.9,2.1
E00019690,54,42.4,2.9,0.7
E00019691,59,33.1,5.6,2.2
E00019692,54.5,38.8,6.7,0
E00019696,61.3,33.1,5.6,0
E00019697,44.8,44.8,7.2,3.2
E00019698,43.5,46.1,8.4,1.9
E00019699,57.8,32.4,5.9,3.9
E00019700,55.7,40,4.3,0
E00019701,51.7,35.8,11.7,0.8
E00019702,63.1,30.6,5,1.3
E00019704,61.2,30.6,7.5,0.7
E00019705,52.2,42.3,5.5,0
E00019706,73.7,22.9,2.8,0.6
E00019707,72.5,25.5,1.3,0.7
E00019709,51.8,38.2,6.4,3.6
E00019710,60.5,32.5,6.4,0.6
E00019712,70.2,25.4,2.6,1.8
E00019713,68.5,26.5,4.3,0.6
E00019714,67.4,29.5,3.2,0
E00019716,59.4,36,4,0.6
E00019717,71.8,25.9,2.3,0
E00019719,62.5,28.8,8.8,0
E00019720,70.5,22.5,7,0
E00019721,51.7,44,3.4,0.9
E00019730,78.6,17.3,3.1,1
E00019888,48.2,43,7.9,0.9
E00019898,55.6,35.3,7.5,1.6
E00019900,54.7,40.5,3.4,1.4
E00019901,55.9,38.5,4.3,1.2
E00019902,41.9,45.8,10.3,1.9
E00019903,33.6,53.7,11.4,1.3
E00019904,41.8,46.7,10.7,0.8
E00019905,29.4,56,11.9,2.8
E00019906,44.3,44.3,10.4,0.9
E00019907,34.9,57.9,6.3,0.8
E00019908,47.6,46.9,5.5,0
E00019909,31.4,60.6,8,0
E00019910,39.2,51.5,7.7,1.5
E00019911,39,55.1,4.2,1.7
E00019912,31.1,55.9,11.9,1.1
E00019913,41,50.9,6.2,1.9
E00019914,50.4,40,8.9,0.7
E00019915,58.5,35.4,4.9,1.2
E00019916,41.1,50.4,7.8,0.8
E00019920,40.6,54.1,5.3,0
E00020054,67.3,29.6,2.5,0.6
E00020055,53.9,35.7,9.1,1.3
E00020056,70.7,27.3,2,0
E00020062,50,41.4,7.5,1.1
E00020065,75.6,21.3,2.4,0.6
E00020068,64.1,31.3,3.8,0.8
E00020069,65.4,29,4.7,0.9
