geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00016675,46.7,25.7,9.5,18.1
E00016679,19.1,34.8,22.5,23.6
E00016680,50,28.8,15.3,5.9
E00016684,38.1,41,14.3,6.7
E00016687,48.5,31.7,9.9,9.9
E00016689,31,34.1,16.3,18.6
E00016693,18.5,19.3,17,45.2
E00016701,20.8,22.8,18.1,38.3
E00016706,41.5,29.6,12.6,16.3
E00016708,28.1,25.2,17,29.6
E00016709,19,24.2,20.3,36.6
E00016714,23.2,37.7,21.2,17.9
E00016725,42.1,36,11.4,10.5
E00016879,18.9,37.8,17.7,25.6
E00016881,30.3,29.7,11.6,28.4
E00016884,23.8,33.8,22.3,20
E00016885,20.3,44.4,15.8,19.5
E00016887,27.5,31.4,18.6,22.5
E00016889,22.3,33,21.4,23.2
E00016890,35.7,39.2,12.6,12.6
E00016893,28.7,35.2,17.2,18.9
E00016895,27.3,33.1,20.7,19
E00016896,29.9,44,11.2,14.9
E00016898,25.2,32.4,21.6,20.7
E00016901,20.2,35.1,21.3,23.4
E00016904,29.2,36.8,17,17
E00016908,42.9,26.8,14.3,16.1
E00016911,34.4,24.2,16.6,24.8
E00016912,36.1,22.7,16,25.2
E00016915,39,33.3,14.9,12.8
E00016916,27.5,34.6,17.6,20.3
E00016918,15.5,44.1,17.4,23
E00016920,37.9,22.7,13.6,25.8
E00016921,38.3,23.5,22.6,15.7
E00016922,32.1,32.1,12.3,23.6
E00016923,31.1,32.5,17.2,19.2
E00016925,27.8,40.3,13.6,18.2
E00016926,25.2,23.6,17.3,33.9
E00019685,30.9,38.3,12.8,18.1
E00019686,32.3,30.4,13.7,23.6
E00019688,28.1,32,18,21.9
E00019689,21.1,33.3,21.1,24.5
E00019690,32.1,31.3,12.7,23.9
E00019691,27.8,36.9,12.5,22.7
E00019692,35.5,36.7,14.5,13.3
E00019696,43.3,34.8,12.1,9.9
E00019697,24,39.2,17.6,19.2
E00019698,25.5,39.9,19,15.7
E00019699,35.9,35.9,11.7,16.5
E00019700,25.2,30.8,21,23.1
E00019701,27.5,36.7,16.7,19.2
E00019702,29.2,42.9,14.3,13.7
E00019704,36.4,21.7,16.8,25.2
E00019705,30.8,31.3,14.8,23.1
E00019706,36.4,24.4,22.2,17
E00019707,37.3,34.7,16,12
E00019709,21.6,27.9,18.9,31.5
E00019710,28.5,25.9,19.6,25.9
E00019712,43,28.1,15.8,13.2
E00019713,40.7,24.1,13,22.2
E00019714,21.3,33,19.1,26.6
E00019716,26.9,30.9,24,18.3
E00019717,29.5,31.2,26.6,12.7
E00019719,21.5,35,17.2,26.4
E00019720,36.4,28.7,14,20.9
E00019721,22.6,24.3,26.1,27
E00019730,44.3,29.9,12.4,13.4
E00019888,21.7,53.9,14.8,9.6
E00019898,43.3,38,12.3,6.4
E00019900,38.5,32.4,14.2,14.9
E00019901,28.2,44.2,9.8,17.8
E00019902,21.3,34.2,18.1,26.5
E00019903,26.2,23.5,18.8,31.5
E00019904,26.2,28.7,23,22.1
E00019905,26.9,37,16.7,19.4
E00019906,26.1,38.7,14.3,21
E00019907,28.6,29.4,16.7,25.4
E00019908,29.7,35.9,18.6,15.9
E00019909,23.4,35,13.1,28.5
E00019910,29.7,35.2,15.6,19.5
E00019911,27,33.6,16.4,23
E00019912,25.8,32,19.1,23
E00019913,32.3,36,18,13.7
E00019914,32.1,36.6,16.4,14.9
E00019915,53.6,23.8,11.9,10.7
E00019916,29.8,30.5,22.1,17.6
E00019920,24.4,36.3,20,19.3
E00020054,24.6,22.2,20.4,32.9
E00020055,32.7,36.5,12.8,17.9
E00020056,29.6,16.3,20.4,33.7
E00020062,29.1,27.3,17.4,26.2
E00020065,24.8,32.1,19.4,23.6
E00020068,27.5,26.7,18.3,27.5
E00020069,19.4,34.3,16.7,29.6
E00020070,26.4,24.3,25,24.3
E00020071,26.6,24,14.9,34.4
E00020072,61.6,21.2,7.3,9.9
E00020073,35.6,28.2,14.7,21.5
E00020074,35.9,26.3,16,21.8
E00020075,17.3,24.7,24.7,33.3
E00020076,31.4,27.4,19.4,21.7
E00020077,21,31.2,15.2,32.6
E00020078,47.8,31.9,10.6,9.7
E00020079,53.4,29,7.6,9.9
E00020080,25.8,25.8,17.4,31.1
E00020081,25.7,27.8,15.3,31.3
E00020082,28.4,31.3,16.4,23.9
E00020083,18.6,18.6,17.4,45.3
E00020084,33.2,33.2,16.8,16.8
E00020140,28.3,31,18.6,22.1
E00020141,37.5,27.1,22.2,13.2
E00020142,27.9,36.4,17.9,17.9
E00020144,33.8,31.1,13.9,21.2
E00020145,36.2,28.2,20.3,15.3
E00020146,27.4,32.3,15.3,25
E00020147,19.4,22.6,25.8,32.3
E00020148,28,35.1,16,20.9
E00020149,23,39.1,19,19
E00020150,27.9,20.5,24.6,27
E00020151,27.3,27.3,22.7,22.7
E00020152,21.2,30.8,19.2,28.8
E00020153,36.7,31,15.8,16.5
E00020154,35.4,24,21.4,19.3
E00020155,41.4,24.3,20.4,13.8
E00020156,31.8,29.1,17.6,21.6
E00020157,37.7,35.9,13.2,13.2
E00020158,42.4,33,14.1,10.5
E00020161,55.1,20.5,7.9,16.5
E00020164,39,35.6,14.1,11.3
E00020165,29.6,28.3,19.5,22.6
E00020166,40.3,31,12.4,16.3
E00020167,34.9,33.6,14.1,17.4
