geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00016675,49.3,13.4,25.4,11.9
E00016679,46.4,6.3,33,14.3
E00016680,41.5,8.2,40.8,9.5
E00016684,31.3,9,43.3,16.4
E00016687,33.6,4,47.2,15.2
E00016689,28.7,9,53.4,9
E00016693,37.8,5.3,36.7,20.2
E00016701,46.7,7.6,36.5,9.1
E00016706,37,14.5,26.1,22.4
E00016708,28.1,7.1,50,14.8
E00016709,41.3,5.2,35.2,18.3
E00016714,31.5,6.5,45.4,16.7
E00016725,41.8,17,30.5,10.6
E00016879,31.5,4.6,54.6,9.2
E00016881,37.1,8.6,40.3,14
E00016884,23.8,3.8,63.2,9.2
E00016885,23.7,6.3,62.8,7.2
E00016887,28.7,5.1,55.9,10.3
E00016889,38.4,4.8,45.9,11
E00016890,29.5,8.7,41.6,20.1
E00016893,31.3,8.9,49.7,10.1
E00016895,33.7,9.8,44.8,11.7
E00016896,18.9,4.4,67.8,8.9
E00016898,28.9,5,57.9,8.2
E00016901,22.8,8.7,62.2,6.3
E00016904,33.1,2.1,57,7.7
E00016908,36.8,20.8,30.2,12.3
E00016911,34.3,9.4,34.3,22.1
E00016912,41,30.6,11.8,16.7
E00016915,32.7,13.6,34.7,19
E00016916,39.8,5.8,35.6,18.8
E00016918,26.6,12.5,45.9,14.9
E00016920,45.8,9.9,32.8,11.5
E00016921,32.5,14.4,31.9,21.3
E00016922,36.4,7.9,43.6,12.1
E00016923,28.9,5.3,53.2,12.6
E00016925,34.9,5.1,46.5,13.5
E00016926,36.9,10,40.6,12.5
E00019685,28.3,5.9,57.5,8.3
E00019686,36.9,4.6,50.7,7.8
E00019688,55.7,7.6,21.5,15.2
E00019689,30.1,5.6,57.8,6.4
E00019690,29.9,7.4,51,11.8
E00019691,39.5,7,42.6,10.9
E00019692,32,4.3,57.1,6.5
E00019696,34,8.3,48.7,9
E00019697,32.3,5.7,50.5,11.5
E00019698,20.8,3.4,71.6,4.2
E00019699,34.4,7.9,49.7,7.9
E00019700,24.4,2.6,62.8,10.3
E00019701,27.9,4.7,58.7,8.7
E00019702,34.8,11.6,40.6,12.9
E00019704,41.6,13.2,31.5,13.7
E00019705,34.6,6.7,48,10.7
E00019706,43.2,7.8,37.4,11.7
E00019707,30.9,0.6,59.4,9.1
E00019709,51.2,8.6,23.5,16.7
E00019710,54.4,7.2,16.1,22.2
E00019712,38.7,7.7,43.7,9.9
E00019713,49,12.6,23.8,14.7
E00019714,52.4,13.3,22.9,11.4
E00019716,33.1,5.9,46.1,14.9
E00019717,67.4,6.3,17.9,8.5
E00019719,47,8.3,26.7,18
E00019720,44.1,8.6,30.9,16.4
E00019721,37.3,8.9,43.7,10.1
E00019730,51.1,8.7,22.8,17.4
E00019888,26.7,7.2,58.3,7.8
E00019898,25.4,3.8,63.6,7.2
E00019900,27.8,3.6,60.8,7.7
E00019901,20.3,6.1,68.7,4.9
E00019902,24.5,3.6,63.1,8.8
E00019903,26.5,3.7,61.6,8.2
E00019904,20.9,2.2,69.8,7.1
E00019905,29,5.3,60.3,5.3
E00019906,24.4,2.9,65.7,7
E00019907,33.3,6.5,55.4,4.8
E00019908,21,5.4,67.3,6.3
E00019909,20.6,4.8,71.4,3.2
E00019910,18.5,3.8,70.1,7.6
E00019911,23,7.5,62.7,6.8
E00019912,26.7,2,64.8,6.5
E00019913,20.1,3.7,68,8.2
E00019914,30.7,3.5,57.8,8
E00019915,43.6,1.8,45.5,9.1
E00019916,29.7,4,58.9,7.4
E00019920,25.2,2.5,66.8,5.4
E00020054,42.6,11.1,26.3,20
E00020055,37.7,4.8,48.8,8.7
E00020056,49.5,12.1,23.4,15
E00020062,46.2,8.2,30.3,15.4
E00020065,45.9,5.7,24.6,23.8
E00020068,46.1,16.4,26.7,10.9
E00020069,53.8,8.5,16.2,21.4
E00020070,53.8,7,23.4,15.8
E00020071,51,7.1,24.5,17.4
E00020072,39.3,9,33.8,17.9
E00020073,39.3,12.1,31.6,17
E00020074,46.2,13.3,20.3,20.3
E00020075,48.1,7.8,28.7,15.5
E00020076,53.1,14.9,21.1,10.8
E00020077,50.6,16.3,19.3,13.9
E00020078,36.7,8.9,43.9,10.5
E00020079,38.4,14,31.4,16.3
E00020080,45.9,7.7,34.4,12
E00020081,47.7,12.6,20.6,19.1
E00020082,37.9,5,45.7,11.4
E00020083,46.9,11.5,28.1,13.5
E00020084,30.9,6.5,52,10.7
E00020140,37.4,8.2,39.2,15.2
E00020141,46.8,7.8,30.5,14.9
E00020142,30.8,8.1,49.3,11.8
E00020144,40,6.1,43.9,10
E00020145,31.6,5.3,52,11.1
E00020146,42.1,5.6,38.9,13.5
E00020147,24.6,6.4,56.1,12.8
E00020148,38,8.5,38,15.4
E00020149,27.3,9,58,5.7
