geography_code,sex-001,sex-002
E00016675,56.5,43.5
E00016679,50.6,49.4
E00016680,54.5,45.5
E00016684,49.8,50.2
E00016687,49.5,50.5
E00016689,55.7,44.3
E00016693,47.7,52.3
E00016701,55,45
E00016706,46.3,53.7
E00016708,49.6,50.4
E00016709,52.3,47.7
E00016714,48.4,51.6
E00016725,44.8,55.2
E00016879,51.3,48.7
E00016881,53.5,46.5
E00016884,53.7,46.3
E00016885,55.2,44.8
E00016887,50.8,49.2
E00016889,53.2,46.8
E00016890,53.5,46.5
E00016893,54.8,45.2
E00016895,55.5,44.5
E00016896,56.4,43.6
E00016898,51.8,48.2
E00016901,53.5,46.5
E00016904,54,46
E00016908,54.5,45.5
E00016911,56.1,43.9
E00016912,54.8,45.2
E00016915,46.7,53.3
E00016916,55.3,44.7
E00016918,57.8,42.2
E00016920,54.9,45.1
E00016921,47.5,52.5
E00016922,48.9,51.1
E00016923,49.9,50.1
E00016925,51.8,48.2
E00016926,56.4,43.6
E00019685,50.8,49.2
E00019686,50.4,49.6
E00019688,52.6,47.4
E00019689,47,53
E00019690,51.9,48.1
E00019691,51.1,48.9
E00019692,50.4,49.6
E00019696,50,50
E00019697,48.6,51.4
E00019698,51.3,48.7
E00019699,53,47
E00019700,52.4,47.6
E00019701,51.1,48.9
E00019702,46.3,53.7
E00019704,51.9,48.1
E00019705,46.1,53.9
E00019706,53.7,46.3
E00019707,54.2,45.8
E00019709,52.9,47.1
E00019710,52.1,47.9
E00019712,52.4,47.6
E00019713,56.5,43.5
E00019714,56.4,43.6
E00019716,51.2,48.8
E00019717,63.8,36.2
E00019719,52.1,47.9
E00019720,54.4,45.6
E00019721,56,44
E00019730,53.5,46.5
E00019888,46.2,53.8
E00019898,52.2,47.8
E00019900,54.4,45.6
E00019901,48.5,51.5
E00019902,47.6,52.4
E00019903,51.5,48.5
E00019904,47.4,52.6
E00019905,53.5,46.5
E00019906,54,46
E00019907,51.3,48.7
E00019908,52.6,47.4
E00019909,52.6,47.4
E00019910,53.6,46.4
E00019911,53.1,46.9
E00019912,49.7,50.3
E00019913,55.1,44.9
E00019914,55.3,44.7
E00019915,51.9,48.1
E00019916,52.5,47.5
E00019920,49.2,50.8
E00020054,53.1,46.9
E00020055,51.9,48.1
E00020056,57.6,42.4
E00020062,53.3,46.7
E00020065,58.2,41.8
E00020068,51.6,48.4
E00020069,55.9,44.1
E00020070,52.1,47.9
E00020071,45.8,54.2
E00020072,46.3,53.7
