geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00016675,10.9,24.5,3.6,58.3,2.6
E00016679,14.9,35.3,4,43.8,2
E00016680,24.7,22.4,5.4,44.8,2.7
E00016684,14.4,25,4.8,52.7,3.2
E00016687,4.7,29.2,3.5,60.2,2.3
E00016689,7.2,33.3,3,56.4,0
E00016693,22.6,33.8,1.5,40.9,1.2
E00016701,10.7,39.4,1.7,44.8,3.4
E00016706,24,27.9,4.3,36,7.8
E00016708,11.9,35.5,1.7,50.5,0.3
E00016709,16.8,35.3,2.4,42.9,2.6
E00016714,10.2,33.2,4,51.4,1.2
E00016725,17.9,20,4.2,54.2,3.7
E00016879,8.4,25.6,1.7,61.8,2.5
E00016881,17.3,32.7,4.8,41,4.2
E00016884,11.7,23,1.4,62.8,1.1
E00016885,6.1,25,3.2,62.1,3.6
E00016887,10.6,26,0,62.5,1
E00016889,14.2,30.5,1.7,51.9,1.7
E00016890,12.9,34.4,2.9,48.1,1.7
E00016893,11.6,22.8,1.5,64,0
E00016895,13.3,20.2,2.4,62.5,1.6
E00016896,10.2,17.2,2.5,69.3,0.8
E00016898,10.3,25.8,2.1,59.7,2.1
E00016901,9,27.1,3.2,57.4,3.2
E00016904,7.3,21.9,3.6,63,4.2
E00016908,21.4,26.2,8.7,39.3,4.4
E00016911,19.4,33.2,4.2,40.3,2.9
E00016912,20,29.3,4,43.1,3.6
E00016915,14.4,31.9,4.8,47.2,1.7
E00016916,15,30.3,5.2,47.6,2
E00016918,2.8,26.3,7.4,57.5,6
E00016920,21.2,32.7,3.3,40.1,2.6
E00016921,16.9,37,2.5,41.6,2.1
E00016922,17.2,33,3.4,43.8,2.6
E00016923,12.5,25.6,2,56.4,3.6
E00016925,10.3,20.1,3.4,63.8,2.3
E00016926,10.8,40.4,1.4,44.3,3.1
E00019685,7,24.5,1.8,65.5,1.3
E00019686,14.8,24.3,4.5,54.9,1.5
E00019688,16.8,37.8,3.4,38.7,3.4
E00019689,6.4,20.8,0.3,70,2.4
E00019690,8.2,28,1.3,59.2,3.3
E00019691,13.9,28.1,2.3,52.6,3.1
E00019692,11.2,22.7,0.9,65.2,0
E00019696,15.6,21.1,2.1,61.2,0
E00019697,11.9,23,2.2,61.7,1.1
E00019698,1.9,19.4,1.3,77.1,0.3
E00019699,12.3,24.6,0.5,59.1,3.4
E00019700,11.8,17.3,2.9,65.8,2.2
E00019701,9.4,23.3,0.4,64.5,2.4
E00019702,17.1,30.7,0.9,49.7,1.6
E00019704,16.4,29.6,2.5,49.7,1.9
E00019705,11.1,24.5,3.4,58.7,2.3
E00019706,12,36.8,2.8,44,4.5
E00019707,11.9,24.6,2.8,60.7,0
E00019709,18.4,34.8,2,42.6,2.3
E00019710,24.6,35.8,3.4,34.6,1.6
E00019712,14.6,26.8,3.4,53.7,1.5
E00019713,18.5,45,1.5,33.3,1.7
E00019714,16.7,31.6,3.4,46,2.3
E00019716,16.6,29.7,1.3,51.7,0.8
E00019717,10.4,32.6,2.2,50.7,4.1
E00019719,16,33.7,4.4,41.6,4.4
E00019720,13.2,31.6,4.8,48.8,1.6
E00019721,10.1,35,3,51.5,0.4
E00019730,18.5,37.6,5.6,35.4,2.8
E00019888,5.1,25,1.9,66.2,1.9
E00019898,10.5,15.3,3.2,68.8,2.2
E00019900,14.4,17.5,1.9,65,1.1
E00019901,7.5,13.6,0.6,76.6,1.6
E00019902,7.2,20.8,3.1,67.6,1.3
E00019903,9.3,16.6,1.7,71.1,1.3
E00019904,8.4,18.9,1.7,70.6,0.4
E00019905,12.3,24,2.9,59.8,1
E00019906,12,21.5,2.6,60.9,3
E00019907,11.2,22.4,2.4,64,0
E00019908,9.9,18.2,2.6,67.5,1.8
E00019909,6.6,16.7,2.3,74.3,0
E00019910,12,15.7,0,70.2,2.1
E00019911,11.6,20.4,1.3,64.9,1.8
E00019912,13.8,18.7,0,65.5,2
E00019913,5.1,16.6,2.7,73.9,1.7
E00019914,7.1,20,0,70.6,2.4
E00019915,24.5,30.9,2.9,35.3,6.5
E00019916,11.1,19.4,1.6,65.5,2.4
E00019920,7.2,15.5,1.6,73.3,2.4
E00020054,22.2,36.8,3.9,33.7,3.4
E00020055,14.5,23.5,1,57.9,3.2
E00020056,20.3,36.9,3.2,39.2,0.5
E00020062,12.5,32.9,3.4,49.3,1.9
E00020065,19.4,36.9,3.8,38.8,1.1
E00020068,15.9,31,3.1,46.1,3.9
E00020069,19.7,37.3,3.1,36.4,3.5
E00020070,16.2,37.9,2.5,41.5,1.8
