areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00057125,28.1,43.7,1.9,22.1,4.2
E00057127,31.2,40,2.8,21.4,4.7
E00057133,26.9,33.5,4.4,27.8,7.5
E00057134,27.7,43.2,5.8,16.4,6.8
E00057137,35.3,36.8,5.9,20.4,1.5
E00057145,31.2,32.2,5,26.2,5.4
E00057148,31.4,41.4,5.7,18.6,2.9
E00057149,32.9,41,6.7,12.4,7.1
E00057150,31,40.9,7.9,15.3,4.9
E00057151,21.5,46.6,2.9,26.4,2.6
E00057154,36.9,36.5,4.8,16.7,5.2
E00057155,22.8,42.6,3.8,27,3.8
E00057156,36.2,31.4,12.7,16.6,3.1
E00057157,22.5,42.3,7.9,18.2,9.1
E00057158,33.8,27.6,6.6,28.5,3.5
E00057161,24.8,41.7,3.4,26.7,3.4
E00057163,30.3,38.2,6.3,23.5,1.7
E00057164,45.1,31.4,5.8,17.7,0
E00057165,27.7,48.2,7.1,12.6,4.3
E00057171,26.7,38.2,5.7,26,3.4
E00057172,39.5,32.6,4.3,20.2,3.5
E00057173,39.8,32.3,7.5,15,5.3
E00057175,37.7,31.7,8.2,18.7,3.7
E00057176,31.6,27.9,3.3,32.1,5.1
E00057182,45.1,30,7,16,1.9
E00057186,31.3,31.8,9.3,25.2,2.3
E00057188,42.2,31.6,7.1,17.3,1.8
E00057189,30.9,38.8,5.5,19.9,4.9
E00057190,22.2,44.9,5.1,27.8,0
E00057191,16.1,31.4,4,45.7,2.7
E00057192,12.9,21.9,3,61.4,0.9
E00057193,9.3,23.5,3.6,60.7,2.8
E00057194,25.8,38,3.5,30.1,2.6
E00057195,10.1,29.8,2,55.6,2.4
E00057196,20.5,29.8,7.8,39.5,2.4
E00057197,8.4,24.5,2.5,63.3,1.3
E00057198,11.9,21.4,2.4,62.3,1.9
E00057199,29.2,37.2,2.4,26.9,4.3
E00057200,29.4,37.9,5,23,4.6
E00057202,23.2,44.8,4.7,25.3,2
E00057204,29,36.6,4,28.7,1.8
E00057205,8.8,29.9,5.4,54,1.9
E00057206,21.6,45.1,2.5,29.9,1
E00057207,5.1,23.8,1.2,68.4,1.6
E00057208,12.4,33.7,1.7,50.6,1.7
E00057209,14.4,32.4,2.4,48,2.8
E00057210,13.9,26.1,2.8,55.8,1.4
E00057211,23.1,33,1.5,39.6,2.9
E00057212,17.7,27,1.3,51.3,2.7
E00057213,13.4,31.3,2.6,50.9,2
E00057214,21.1,31.5,2.8,43,1.6
E00057215,17.4,37.5,2.1,41.2,1.8
E00057216,21.9,41.4,2.7,32.7,1.2
E00057217,19.5,41,1.7,34.3,3.5
E00057218,28.9,47.3,3.2,18.4,2.2
E00057220,22.7,40.7,3.2,29.7,3.8
E00057221,16,29.9,5.2,46.5,2.4
E00057222,18.9,43.6,4.4,29.6,3.5
E00057223,20.1,43.9,4.5,25.5,5.9
E00057225,34.3,42.4,1.7,17.1,4.5
E00057226,23.5,40.5,4.9,27.1,4
E00057227,5.7,18.2,3.4,72.6,0
E00057228,5.7,21.4,1,71.9,0
E00057229,13.3,17.3,5.3,62.2,1.8
E00057230,6.9,20.6,2,70.6,0
E00057231,10.4,25.3,3,59.9,1.5
E00057232,5.8,20,1.4,72.8,0
E00057233,8.5,34.5,4.9,50.7,1.3
E00057234,14.7,19,1.6,63.2,1.6
E00057235,4.2,20.1,3.5,71.4,0.8
E00057236,14.9,24.9,4.8,55.4,0
E00057238,12.9,19.2,2.8,63.2,1.9
E00057239,11.2,26.4,2.9,58.1,1.4
E00057240,17.3,26.3,3.4,50.3,2.8
E00057241,28.9,39.5,4.5,24.8,2.3
E00057242,19.5,47,4.7,26.3,2.5
E00057244,7.5,22.6,1,67.9,1
E00057245,26.5,38.5,5.2,27.7,2.2
E00057246,35.3,33.3,11.1,16.3,3.9
E00057247,8,22.1,2.7,67.3,0
E00057248,26.4,34.7,4.6,32.2,2.1
E00057249,5.7,30.4,2.2,59.1,2.6
E00057250,32.6,34.8,3.7,28.3,0.5
E00057251,13,24,2.3,58.8,1.9
E00057252,10.3,25.3,3.2,58.4,2.8
E00057253,12.8,25.7,5.4,54.1,1.9
E00057341,9.4,22.8,4.9,62.9,0
E00057393,18.8,38.7,5.6,35.9,1
E00057399,7.7,25.7,2,62.7,2
E00057401,9,25.6,3.5,57.4,4.5
E00057564,23.8,38.1,6,29.4,2.8
E00057565,29.6,39.4,3,22.2,5.9
E00057567,32.1,38.7,5.1,19,5.1
E00057568,35,41.9,2.6,17.2,3.3
E00057570,31.4,39.1,4,22.2,3.3
E00057571,35.7,26.5,7.1,24.8,5.8
E00057573,34.7,41.8,6.7,15.1,1.8
E00057574,33.3,36.8,4.4,22.4,3.1
E00057575,34.4,37.2,1.4,18.1,8.9
E00057576,22.2,32,8.4,32,5.4
E00057577,35.8,36.6,2.1,18.7,6.7
E00057579,25,42,5.9,25,2.1
E00057580,24.4,39.1,4.7,27.8,4.1
E00057581,27,40.4,2.8,27.4,2.5
E00057583,31.4,43.5,2,18.1,5
E00057584,29.5,42.1,5.7,21.1,1.5
E00057585,29.6,47.5,4.7,14.8,3.5
E00057586,25.4,37.1,3.6,30.4,3.6
E00057587,37.9,41,4.2,13,3.8
E00057590,42.7,40.4,3.5,10,3.5
E00057591,36.4,39.5,2,18,4.1
E00057592,27,39.3,3,24.6,6
