areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00057125,18.3,25.4,2.3,49.6,4.4
E00057127,22.5,22.5,4.4,47.8,2.8
E00057133,17.7,21.1,6.1,45.6,9.5
E00057134,5.3,36.1,4.4,49.4,4.8
E00057137,9,29.8,13.2,42.7,5.3
E00057145,20.5,33.3,4,34.8,7.3
E00057148,4.2,17.6,5,67,6.1
E00057149,15.4,15.1,3.1,61.6,4.8
E00057150,8.1,27.1,8.8,53.9,2
E00057151,12.9,37.4,13.7,32,4
E00057154,10.1,34.1,4.2,48.2,3.4
E00057155,7.4,20.2,7.1,57.8,7.4
E00057156,9.3,13.3,5,67.4,5
E00057157,5.2,35.5,5.5,48.8,5
E00057158,15.7,27.5,5.6,50.3,1
E00057161,11,23.1,5.7,55.7,4.5
E00057163,5.3,36.1,12.3,41.1,5.3
E00057164,8.4,22.1,4.3,55.2,10
E00057165,7.1,22.4,7.8,53.1,9.6
E00057171,13.9,27.6,8.9,46.5,3.1
E00057172,14.2,10.6,2.7,68.6,3.8
E00057173,8.9,32.6,2.5,50,6
E00057175,9.2,37.5,3,37.5,12.8
E00057176,27.8,30.8,2.3,36.8,2.3
E00057182,7.9,11.9,2,71.8,6.3
E00057186,26.8,4.8,3.7,58.4,6.3
E00057188,10.6,24.5,7,52.4,5.5
E00057189,13.4,34.7,7.5,40.1,4.4
E00057190,9.4,23.1,7.9,56.7,2.9
E00057191,8.2,3.6,2.9,85.3,0
E00057192,6.2,2.7,3.1,86.8,1.2
E00057193,6,5.3,3.6,83.8,1.3
E00057194,5.4,2.7,12.5,75.3,4.1
E00057195,6,6.7,4.2,81.4,1.8
E00057196,1.1,11.1,8.1,76,3.7
E00057197,8.9,1.1,1.8,88.3,0
E00057198,16.2,6.7,6.2,67.4,3.5
E00057199,23.1,20.2,8.6,47.6,0.6
E00057200,22.2,23.1,6.5,45.8,2.4
E00057202,21,40.7,9.3,25.5,3.5
E00057204,20.1,46.8,8,20.5,4.6
E00057205,8.3,2.6,3.6,85.4,0
E00057206,10.6,11.4,14.8,58.9,4.2
E00057207,5.6,15,9.4,67.6,2.4
E00057208,30.4,14.6,8.6,40,6.5
E00057209,24.3,16.7,5,45,9
E00057210,13.7,9.2,5.9,68.2,3.1
E00057211,23.8,21.5,9.5,43,2.3
E00057212,18.4,11.2,8.4,55.6,6.4
E00057213,15.5,13.8,8.5,57.6,4.5
E00057214,34,18.9,5.3,38.7,3.1
E00057215,39.6,15.5,9.5,33.1,2.3
E00057216,22,32,5.6,34.1,6.3
E00057217,27,26.6,7.7,31.9,6.8
E00057218,34.9,15.2,7.2,36.8,5.9
E00057220,24.6,35.5,7.9,23.4,8.6
E00057221,10.9,34.7,10.3,41.9,2.1
E00057222,13.3,51.5,6.2,23.8,5.3
E00057223,21,47.8,6.6,19.6,5
E00057225,58,13.7,0.8,22.3,5.2
E00057226,12.7,56.2,7.6,18.7,4.8
E00057227,2.1,1.8,4,90.2,1.8
E00057228,3.8,1.3,2.5,90.5,1.9
E00057229,2.2,1.1,4.5,89.2,3
E00057230,3.3,1.5,3.3,90.1,1.8
E00057231,5.4,5.4,3.2,84.8,1.3
E00057232,3.5,2.6,7.5,83.4,2.9
E00057233,3.7,2.2,4.5,84,5.6
E00057234,9.3,3.3,5.2,80,2.2
E00057235,4.2,4.2,6.7,82.1,2.9
E00057236,27.1,5.2,1.6,64.5,1.6
E00057238,2.2,6.1,3.6,87.2,0.8
E00057239,13.3,6.8,1.9,76.8,1.2
E00057240,5.8,11,3.7,75.9,3.7
E00057241,6,23,13.6,52,5.5
E00057242,9.4,8.1,12.4,66.1,3.9
E00057244,6.8,5.5,7.3,77.4,3.1
E00057245,7.5,14.3,7.3,61.5,9.5
E00057246,22.4,13.7,0,62.1,1.9
E00057247,3.1,6.9,15.1,72.6,2.3
E00057248,12,15.1,7,57.9,8
E00057249,4.3,9.6,4.6,80,1.4
E00057250,3.8,8.3,12.5,72.5,2.9
E00057251,8.3,12.2,7.6,71,1
E00057252,15.5,6.5,5.3,71.2,1.5
E00057253,19.9,11.7,6,59.3,3.2
E00057341,16.7,0.4,1.8,75.7,5.4
E00057393,11.5,2,0.9,69.3,16.4
E00057399,12.6,3.7,3.7,78.6,1.3
E00057401,20.1,0.3,0.3,75.7,3.6
E00057564,39.6,9.3,5.9,43,2.2
E00057565,41.7,3.6,4.3,45.7,4.6
E00057567,80.3,9.5,2.6,7.6,0
E00057568,82.2,5.4,1.4,6.8,4.3
E00057570,68.5,10.9,3.2,13.2,4.2
E00057571,43.5,14.8,1,31.1,9.6
E00057573,29.1,16.8,6.6,45.6,1.9
E00057574,22.6,13.9,5.2,46.1,12.3
E00057575,29.8,33.9,3.1,25.4,7.7
E00057576,28.2,10.5,6.7,47.1,7.6
E00057577,64,14.2,1.9,12.3,7.6
E00057579,63.4,7.5,5,21.4,2.7
E00057580,56.8,10.7,4.7,24.3,3.5
E00057581,55.4,17.5,2.6,23,1.5
E00057583,70.9,12.4,2.8,11,3
E00057584,34.9,5.3,6.6,48.1,5
E00057585,33.6,16,5,40.8,4.7
E00057586,53.9,22.5,8.1,15.1,0.4
E00057587,49.5,11.3,3.4,32,3.9
E00057590,72.1,12.7,1,8.1,6.1
E00057591,56.1,13.7,2,23.5,4.7
E00057592,35.9,20.1,6.3,35,2.6
E00057593,37.5,22,1.6,28.9,10
E00057594,41.8,13.7,5.7,35.1,3.7
E00057595,46,17.2,3.1,25.7,8
E00057596,51.1,28.2,5.2,11.8,3.6
E00057597,32.8,35.7,6.5,17.6,7.4
E00057598,45.2,20,8.6,22.3,3.9
E00057599,55.6,15.1,0.8,20.4,8.2
E00057600,39.7,20.8,3.2,30.3,5.9
E00057601,50,20.4,3,17.5,9.2
E00057602,61.7,8.4,7.2,14.8,7.9
E00057603,24.1,16.2,4.2,43.7,11.8
E00057604,32.4,7.2,5.9,50.7,3.8
E00057605,47.9,25.6,4.2,18.7,3.6
E00057606,14.4,21.6,10.2,48.7,5.1
E00057607,30.7,25.5,4.8,31.9,7.1
E00057608,58.5,13.1,6.3,14.4,7.6
E00057609,35.5,16.3,2.7,37.3,8.1
E00057610,18.6,19.3,6,51.6,4.6
E00057611,42.4,23.5,6.7,19.5,7.8
E00057612,17.6,23,4.4,46.5,8.6
E00057613,31.7,16.8,4.3,34.8,12.4
E00057614,22.4,17.8,4.2,49.3,6.2
E00057615,20.1,18.3,4,52.5,5
E00057616,22.9,31,4.3,38.6,3.3
E00057617,18.4,28.5,3.8,45.8,3.6
E00057618,31.5,22.8,4.5,33,8.2
E00057626,32.3,12.4,6.3,45.2,3.7
E00057628,9.3,3.5,4.8,79.6,2.9
E00057629,20.4,2.4,5.1,66.4,5.6
E00057630,27.4,5.8,4.9,58.8,3
E00057631,35.7,9.6,8.2,35,11.4
E00057632,7.8,9.1,5,75.5,2.5
E00057633,25.7,2.7,6.2,63.8,1.6
E00057634,26.9,4.1,6.5,54.9,7.6
E00057638,3.2,1.3,4.7,90.9,0
E00057639,2.7,4.7,4.3,87.1,1.2
E00057641,10.2,1,3.9,83.6,1.3
E00057642,8.9,3.4,3.8,82.7,1.3
E00057643,6.8,3,5.1,83,2
E00057646,5.9,3.2,7.9,81.5,1.5
E00057647,4.9,4.5,6.1,83.5,1
E00057648,4.8,1.8,5.6,87.2,0.6
E00057649,25.3,2,5,65.3,2.4
E00057650,10.6,3.1,6.4,77.5,2.4
E00057651,12.6,5.6,6.5,72.3,3
E00057652,6,2.8,4.3,86.6,0.2
E00057653,21.1,3.7,5.9,68,1.2
E00057654,2.6,2.6,6,88.7,0
E00057655,28.3,2,4.7,60.6,4.4
E00057656,29.3,1.7,2.6,65.5,0.9
E00057657,14,2.6,4,78.3,1.1
E00057658,9.6,2.1,7,80,1.2
E00057659,19,4.3,5,69.2,2.5
E00057660,10.6,0.7,7.1,79.4,2.1
E00057661,13.2,0.8,5.1,79.1,1.7
E00057662,11.7,3.4,6,76.9,2.1
E00057663,11.2,2.2,7.3,78,1.3
E00057664,7.6,2.7,7.9,78.9,3
E00057665,7,4.4,6.3,80.4,1.9
E00057666,6.6,5.7,7.2,76.5,4
E00057667,17.9,24.1,7.7,42.6,7.7
E00057668,19.7,12.6,5.6,61.6,0.5
E00057669,9.2,4.4,3.1,79,4.4
E00057670,21.5,1.1,7.2,63,7.2
E00057671,3.8,8.3,10.2,70.7,7
E00057672,6.7,4.9,5.6,82,0.7
E00057673,2.8,0.3,3.1,92.5,1.4
E00057674,4.9,0.5,5.3,89.3,0
E00057675,13.3,11.5,4.6,70.6,0
E00057676,11.8,8.9,8.9,65.3,5.2
E00057679,4.4,1.3,2.2,89.5,2.6
E00057680,7.8,1.5,1.1,89.6,0
E00057681,5.1,1.2,4.7,87.7,1.2
E00057683,0.4,4.4,8.8,83.7,2.6
E00057685,10.8,1.5,5.1,78.5,4.1
E00057691,3.1,4.4,6.9,83.5,2.2
E00057692,5.5,1.4,4.6,88.2,0.3
E00057693,4.9,3.4,7.9,83.1,0.8
E00057696,12.8,3.3,5.8,74.5,3.6
E00057697,9.7,1,3.4,84.9,1
E00057699,4.9,0,3.4,90.2,1.5
E00057700,9.1,0.7,4.6,85.4,0.2
E00057701,4.8,3.3,3.7,84.8,3.3
E00057702,2.3,3.9,4.3,87.2,2.3
E00057703,3.6,3.6,5.5,85.6,1.6
E00057704,17.3,3.8,6.5,72.3,0
E00057833,34.9,8,5.2,47.4,4.5
E00057845,5.6,2.3,7.3,83,1.8
E00057849,26.2,8.7,4.4,51.6,9.1
E00057853,20.8,1.4,6.5,65.7,5.6
E00057854,18,2.7,4,68.4,6.9
E00057855,35.2,7.4,4.9,48.7,3.7
E00057856,8.5,6.1,3.7,80.1,1.6
E00057857,30.2,6.8,6.8,51.4,4.7
E00057858,22.6,16.2,6.1,51.2,4
E00057859,31.2,8.2,4.6,47.6,8.4
E00057892,4.9,2,5.5,86.6,1
E00057894,9.4,5.3,8.2,75.1,1.9
E00057896,29,3.1,5,60.6,2.3
E00057971,16.3,1,3.1,77.2,2.4
E00057972,7.5,2,3.6,82.4,4.6
E00057973,38.7,5.3,6.4,46.9,2.7
E00057974,14.7,4.1,7.1,72.8,1.4
E00057975,8.8,4,4.5,79.7,2.9
E00057976,14.5,12.3,7.1,62.1,4.1
E00057977,15.2,3.4,4.3,73.3,3.7
E00057978,33.4,2,4.9,52.7,6.9
E00057979,40.5,3.2,2,52.5,1.7
E00057980,32.4,2.2,4.4,57.5,3.6
E00057981,12.1,19,2.4,66,0.4
E00057982,20.9,2.1,2.1,71.9,3.1
E00057983,8.7,6.4,12.1,67.4,5.3
E00057984,16.8,0,4.2,78.2,0.8
E00057985,56.7,5,5.6,26.8,5.8
E00057986,11.1,6.4,7.6,73.6,1.3
E00057987,37.1,6.5,4.2,52.3,0
E00057988,24.1,5.1,2.8,66.8,1.3
E00057989,51.5,3.9,5.9,36.1,2.5
E00057990,3.4,3.4,3,88.6,1.5
E00057991,5.9,1.2,4.7,88.2,0
E00057992,12.9,4.1,4.1,76.1,2.7
E00057993,9.6,6.4,8.8,73.5,1.6
E00057994,17.9,2.7,1.6,73.2,4.7
E00057995,14.3,5.2,4.8,74,1.7
E00057996,8.3,1.1,3.4,85,2.3
E00057997,25.5,5.3,5.3,59.4,4.4
E00057998,11.3,17,7.2,64.4,0
E00057999,11.7,1.4,5,79.8,2.1
E00058000,18.4,6.4,4.5,68,2.6
E00058001,23.6,2,2,72.4,0
E00058002,21.5,11.7,11.1,52,3.7
E00058003,22.8,4.3,5.7,60.5,6.8
E00058004,7.1,3.3,6.3,82.5,0.7
E00058005,5.7,4.5,5.3,80.7,3.8
E00058006,8.1,2,4.5,82.5,2.8
E00058007,15,4.7,4.1,74.1,2.2
E00058008,2.8,0,0,92.5,4.7
E00058009,8.6,2.1,1.8,85.4,2.1
E00058010,17.4,4.3,6.6,70,1.7
E00058011,5.2,7.3,6.3,79.4,1.7
E00058012,21,5.9,8.6,61,3.4
E00058013,23.5,1.6,2.9,66.8,5.3
E00058014,22.6,3.3,2.1,71.1,0.9
E00058015,9.8,5.2,7.8,71.3,5.9
E00058016,41.3,3.6,2.8,49.5,2.9
E00058017,24.1,2,6,66.1,1.7
E00058018,21,9.5,6.9,58.8,3.8
