areacd,heating_type_3a-001,heating_type_3a-002
E00057125,2.4,97.6
E00057127,5,95
E00057133,3.7,96.3
E00057134,1.6,98.4
E00057137,3,97
E00057145,4,96
E00057148,5.3,94.7
E00057149,4.7,95.3
E00057150,5.2,94.8
E00057151,0,100
E00057154,6.5,93.5
E00057155,4.6,95.4
E00057156,7.8,92.2
E00057157,5.7,94.3
E00057158,0.8,99.2
E00057161,7.9,92.1
E00057163,2.4,97.6
E00057164,3.7,96.3
E00057165,5.1,94.9
E00057171,6.7,93.3
E00057172,5.4,94.6
E00057173,3.2,96.8
E00057175,4.6,95.4
E00057176,5.5,94.5
E00057182,8.7,91.3
E00057186,2.4,97.6
E00057188,4.8,95.2
E00057189,1.2,98.8
E00057190,7.9,92.1
E00057191,0,100
E00057192,0.7,99.3
E00057193,0,100
E00057194,0.8,99.2
E00057195,0,100
E00057196,4.9,95.1
E00057197,0.8,99.2
E00057198,1.7,98.3
E00057199,2.8,97.2
E00057200,8.8,91.2
E00057202,3.3,96.7
E00057204,1.1,98.9
E00057205,2.7,97.3
E00057206,4.7,95.3
E00057207,4.8,95.2
E00057208,1.4,98.6
E00057209,1.6,98.4
E00057210,2.7,97.3
E00057211,7.7,92.3
E00057212,3.6,96.4
E00057213,9.8,90.2
E00057214,2.4,97.6
E00057215,4,96
E00057216,1.7,98.3
E00057217,1.2,98.8
E00057218,4.8,95.2
E00057220,3.5,96.5
E00057221,3.1,96.9
E00057222,2,98
E00057223,2.6,97.4
E00057225,3.5,96.5
E00057226,3.9,96.1
E00057227,3.4,96.6
E00057228,1.1,98.9
E00057229,0,100
E00057230,2,98
E00057231,1.4,98.6
E00057232,2.2,97.8
E00057233,6.2,93.8
E00057234,3.9,96.1
E00057235,3.4,96.6
E00057236,0,100
E00057238,1.5,98.5
E00057239,0,100
E00057240,4.2,95.8
E00057241,2.6,97.4
E00057242,3.9,96.1
E00057244,1.4,98.6
E00057245,1.8,98.2
E00057246,2.3,97.7
E00057247,2.3,97.7
E00057248,1.6,98.4
E00057249,0,100
E00057250,2.6,97.4
E00057251,2.2,97.8
E00057252,1.4,98.6
E00057253,2.1,97.9
E00057341,0.8,99.2
E00057393,0.7,99.3
E00057399,0,100
E00057401,0,100
E00057564,2.3,97.7
E00057565,2.1,97.9
E00057567,0.8,99.2
E00057568,6,94
E00057570,5.8,94.2
E00057571,6.3,93.8
E00057573,3.3,96.7
E00057574,7.1,92.9
E00057575,6.3,93.8
E00057576,2.3,97.7
E00057577,2,98
E00057579,2.6,97.4
E00057580,0,100
E00057581,4.6,95.4
E00057583,2.9,97.1
E00057584,3.3,96.7
E00057585,2.8,97.2
E00057586,1,99
E00057587,4.2,95.8
E00057590,3,97
E00057591,5.5,94.5
E00057592,4.3,95.7
E00057593,3.8,96.2
E00057594,1.8,98.2
E00057595,6.8,93.2
E00057596,6.4,93.6
E00057597,4,96
E00057598,3.7,96.3
E00057599,3.7,96.3
E00057600,2.6,97.4
E00057601,2.5,97.5
E00057602,3.6,96.4
E00057603,6.7,93.3
E00057604,6.3,93.7
E00057605,3.3,96.7
E00057606,1.5,98.5
E00057607,2.7,97.3
E00057608,0,100
E00057609,8.7,91.3
E00057610,6.4,93.6
E00057611,7.3,92.7
E00057612,2.6,97.4
E00057613,10,90
E00057614,2.1,97.9
E00057615,5.1,94.9
E00057616,7.3,92.7
E00057617,6,94
E00057618,5.5,94.5
E00057626,0.7,99.3
E00057628,2.3,97.7
E00057629,1.2,98.8
E00057630,2.8,97.2
E00057631,4.5,95.5
E00057632,2,98
E00057633,3.3,96.7
E00057634,0,100
E00057638,0.9,99.1
E00057639,5.8,94.2
E00057641,0.7,99.3
E00057642,3.4,96.6
E00057643,2.6,97.4
E00057646,0,100
E00057647,2.7,97.3
E00057648,1.3,98.8
E00057649,0.8,99.2
E00057650,2.3,97.7
E00057651,0,100
E00057652,0,100
E00057653,1.1,98.9
E00057654,0,100
E00057655,2.5,97.5
E00057656,9.6,90.4
E00057657,4.2,95.8
E00057658,0,100
E00057659,0,100
E00057660,2.1,97.9
E00057661,0,100
E00057662,0,100
E00057663,0.8,99.2
E00057664,1.9,98.1
E00057665,2,98
E00057666,2,98
E00057667,0,100
E00057668,3.3,96.7
E00057669,2.3,97.7
E00057670,0,100
E00057671,0,100
E00057672,0,100
E00057673,0,100
E00057674,0,100
E00057675,0,100
E00057676,0,100
E00057679,2.8,97.2
E00057680,0,100
E00057681,4.3,95.7
E00057683,2.2,97.8
E00057685,1.9,98.1
E00057691,1.7,98.3
E00057692,2.2,97.8
E00057693,5,95
E00057696,1.5,98.5
E00057697,4.4,95.6
E00057699,3.2,96.8
E00057700,0,100
E00057701,2.4,97.6
E00057702,0,100
E00057703,2.3,97.7
E00057704,0,100
E00057833,2.1,97.9
E00057845,4,96
E00057849,0,100
E00057853,2.8,97.2
E00057854,7,93
E00057855,0.8,99.2
E00057856,1.5,98.5
E00057857,3.7,96.3
E00057858,3.4,96.6
E00057859,1.2,98.8
E00057892,1.5,98.5
E00057894,1.8,98.2
E00057896,1.8,98.2
E00057971,3.4,96.6
E00057972,0.9,99.1
E00057973,0.7,99.3
E00057974,4.1,95.9
E00057975,1.4,98.6
E00057976,5.7,94.3
E00057977,0,100
E00057978,0,100
E00057979,0.7,99.3
E00057980,0,100
E00057981,0.9,99.1
E00057982,3.1,96.9
E00057983,0.9,99.1
E00057984,0.8,99.2
E00057985,1.4,98.6
E00057986,0.7,99.3
E00057987,0,100
