areacd,in_full_time_education-001,in_full_time_education-002
E00057125,39.8,60.2
E00057127,33.1,66.9
E00057133,28.3,71.7
E00057134,39.9,60.1
E00057137,28.4,71.6
E00057145,28.1,71.9
E00057148,16.7,83.3
E00057149,25.2,74.8
E00057150,28.2,71.8
E00057151,33.1,66.9
E00057154,34.2,65.8
E00057155,41.6,58.4
E00057156,14.1,85.9
E00057157,41.1,58.9
E00057158,22.5,77.5
E00057161,24.8,75.2
E00057163,33.5,66.5
E00057164,23.6,76.4
E00057165,30.5,69.5
E00057171,30.3,69.7
E00057172,23,77
E00057173,14.5,85.5
E00057175,13.6,86.4
E00057176,28,72
E00057182,13.9,86.1
E00057186,22.4,77.6
E00057188,36.5,63.5
E00057189,38.3,61.7
E00057190,25.5,74.5
E00057191,18.5,81.5
E00057192,6.5,93.5
E00057193,17.9,82.1
E00057194,28.5,71.5
E00057195,19.5,80.5
E00057196,26.4,73.6
E00057197,14.6,85.4
E00057198,14.8,85.2
E00057199,27.1,72.9
E00057200,30.3,69.7
E00057202,32.4,67.6
E00057204,28.6,71.4
E00057205,15.7,84.3
E00057206,25.1,74.9
E00057207,9,91
E00057208,16.4,83.6
E00057209,19.6,80.4
E00057210,14.3,85.7
E00057211,23.7,76.3
E00057212,15.3,84.7
E00057213,17.8,82.2
E00057214,20.8,79.2
E00057215,23,77
E00057216,27.8,72.2
E00057217,25.4,74.6
E00057218,29.1,70.9
E00057220,30.2,69.8
E00057221,13.4,86.6
E00057222,33.6,66.4
E00057223,26.2,73.8
E00057225,31.4,68.6
E00057226,20.9,79.1
E00057227,11.5,88.5
E00057228,7.5,92.5
E00057229,16.1,83.9
E00057230,8.1,91.9
E00057231,16.6,83.4
E00057232,12.2,87.8
E00057233,12.3,87.7
E00057234,8.3,91.7
E00057235,16.4,83.6
E00057236,16.2,83.8
E00057238,10,90
E00057239,22,78
E00057240,7.1,92.9
E00057241,31.5,68.5
E00057242,27.7,72.3
E00057244,13.4,86.6
E00057245,23.3,76.7
E00057246,5.1,94.9
E00057247,13.2,86.8
E00057248,19.8,80.2
E00057249,16.8,83.2
E00057250,22,78
E00057251,13.6,86.4
E00057252,13.5,86.5
E00057253,17.8,82.2
E00057341,16.5,83.5
E00057393,23.1,76.9
E00057399,21.4,78.6
E00057401,13.6,86.4
E00057564,22.8,77.2
E00057565,33.2,66.8
E00057567,33.5,66.5
E00057568,30.9,69.1
E00057570,33.3,66.7
E00057571,25.4,74.6
E00057573,31.1,68.9
E00057574,29.6,70.4
E00057575,41.8,58.2
E00057576,17.7,82.3
E00057577,31.8,68.2
E00057579,28.4,71.6
E00057580,26.8,73.2
E00057581,27.6,72.4
E00057583,37.9,62.1
E00057584,33.1,66.9
E00057585,34.7,65.3
E00057586,28.9,71.1
E00057587,36.9,63.1
E00057590,36.9,63.1
E00057591,37.3,62.7
E00057592,40,60
E00057593,38.9,61.1
E00057594,41.9,58.1
E00057595,34.4,65.6
E00057596,33.7,66.3
E00057597,30.7,69.3
E00057598,28.1,71.9
E00057599,28.5,71.5
E00057600,32.2,67.8
E00057601,27,73
E00057602,31.1,68.9
E00057603,26.1,73.9
E00057604,26.8,73.2
E00057605,28.5,71.5
E00057606,18.7,81.3
E00057607,34.3,65.7
E00057608,27.2,72.8
E00057609,35.7,64.3
E00057610,29.3,70.7
E00057611,30.7,69.3
E00057612,31.1,68.9
E00057613,24,76
E00057614,20.8,79.2
E00057615,30.7,69.3
E00057616,29.4,70.6
E00057617,35.9,64.1
E00057618,34.1,65.9
E00057626,29.8,70.2
E00057628,79.8,20.2
E00057629,64.7,35.3
E00057630,78.9,21.1
E00057631,49.4,50.6
E00057632,70.6,29.4
E00057633,60,40
E00057634,24,76
E00057638,61.5,38.5
E00057639,57.3,42.7
E00057641,37.7,62.3
E00057642,45.5,54.5
E00057643,57.8,42.2
E00057646,78.1,21.9
E00057647,73.1,26.9
E00057648,92.9,7.1
E00057649,71.7,28.3
E00057650,80.7,19.3
E00057651,82.4,17.6
E00057652,86.5,13.5
E00057653,70.7,29.3
E00057654,55,45
E00057655,39,61
E00057656,57.5,42.5
E00057657,82.2,17.8
E00057658,82.5,17.5
E00057659,69.5,30.5
E00057660,64.5,35.5
E00057661,86.6,13.4
E00057662,84.1,15.9
E00057663,84.3,15.7
E00057664,77.4,22.6
E00057665,70,30
E00057666,64,36
E00057667,50.5,49.5
E00057668,46.8,53.2
E00057669,59.6,40.4
E00057670,65.2,34.8
E00057671,22.5,77.5
E00057672,12.6,87.4
E00057673,18.9,81.1
E00057674,25.4,74.6
E00057675,23.4,76.6
E00057676,22.1,77.9
E00057679,50.9,49.1
E00057680,32,68
E00057681,38.6,61.4
E00057683,44.7,55.3
E00057685,36.1,63.9
E00057691,64.9,35.1
E00057692,57.6,42.4
E00057693,56.7,43.3
E00057696,40.1,59.9
E00057697,40.7,59.3
E00057699,69.1,30.9
E00057700,84.7,15.3
E00057701,75.6,24.4
E00057702,36.6,63.4
E00057703,87.1,12.9
E00057704,59.6,40.4
E00057833,47.7,52.3
E00057845,43.3,56.7
E00057849,63.8,36.2
E00057853,16.9,83.1
E00057854,39.7,60.3
E00057855,45,55
E00057856,37.3,62.7
E00057857,53.6,46.4
E00057858,38.2,61.8
E00057859,50.3,49.7
E00057892,38.9,61.1
E00057894,49.8,50.2
E00057896,34.3,65.7
E00057971,15.6,84.4
E00057972,21.7,78.3
E00057973,23.6,76.4
E00057974,24,76
E00057975,19.4,80.6
E00057976,24.3,75.7
E00057977,17.9,82.1
E00057978,19.6,80.4
E00057979,17.2,82.8
E00057980,22.9,77.1
E00057981,16.5,83.5
E00057982,17,83
E00057983,17.8,82.2
E00057984,21.4,78.6
E00057985,23.6,76.4
E00057986,18.2,81.8
E00057987,21.5,78.5
E00057988,18.9,81.1
E00057989,20.2,79.8
E00057990,15.5,84.5
E00057991,17.7,82.3
E00057992,15.5,84.5
E00057993,13.6,86.4
E00057994,20.3,79.7
E00057995,24.1,75.9
E00057996,11.6,88.4
E00057997,23.5,76.5
E00057998,22.9,77.1
E00057999,21,79
E00058000,21.7,78.3
E00058001,21.1,78.9
E00058002,22,78
E00058003,20.3,79.7
E00058004,17.4,82.6
E00058005,14.9,85.1
E00058006,12.1,87.9
E00058007,20.1,79.9
E00058008,5.2,94.8
E00058009,20.8,79.2
E00058010,24.2,75.8
E00058011,21.1,78.9
E00058012,22.2,77.8
E00058013,22.1,77.9
E00058014,18.4,81.6
E00058015,27.9,72.1
E00058016,22,78
E00058017,16.9,83.1
E00058018,15.9,84.1
E00058019,12,88
E00058020,21.1,78.9
E00058021,27.1,72.9
E00058022,9.9,90.1
E00058023,27.2,72.8
E00058024,18.5,81.5
E00058025,19,81
E00058026,5.7,94.3
E00058027,18.4,81.6
E00058028,21.1,78.9
E00058029,20.5,79.5
E00058030,21.9,78.1
E00058031,18.9,81.1
E00058032,18.3,81.7
E00058033,19.1,80.9
E00058034,21.7,78.3
E00058036,23.7,76.3
E00058037,17.1,82.9
E00058038,22.3,77.7
E00058039,14.2,85.8
E00058040,20.4,79.6
E00058041,20.8,79.2
E00058226,14,86
E00058227,19.7,80.3
E00058228,18.6,81.4
E00058229,33.7,66.3
E00058230,22.6,77.4
E00058231,27.1,72.9
E00058232,17.8,82.2
E00058233,27.3,72.7
E00058243,14.6,85.4
E00058245,11.1,88.9
E00058250,17.1,82.9
E00058253,25.3,74.7
E00058254,36,64
E00058255,27.4,72.6
E00058256,23.8,76.2
E00058257,31,69
E00058258,31.6,68.4
E00058259,15.8,84.2
E00058260,24.7,75.3
E00058261,22.1,77.9
E00058262,18,82
E00058263,12.7,87.3
E00058264,24.5,75.5
E00058265,28.1,71.9
E00058291,15.8,84.2
E00058671,16.4,83.6
E00058672,23.8,76.2
E00058673,23.5,76.5
E00058675,18.3,81.7
E00058676,19.6,80.4
E00058677,17.4,82.6
E00058678,29.5,70.5
E00058679,25.3,74.7
E00058680,22.1,77.9
E00058681,20.5,79.5
E00058682,15.4,84.6
E00058683,17.4,82.6
E00058684,17.1,82.9
E00058685,12,88
E00058686,22.2,77.8
E00058687,23.5,76.5
E00058688,13.3,86.7
E00058689,11.1,88.9
E00058690,23.5,76.5
E00058691,21.8,78.2
E00058692,21.7,78.3
E00058693,28.6,71.4
E00058694,12,88
E00058695,27,73
E00058696,16.6,83.4
E00058697,15.8,84.2
E00058698,27.2,72.8
E00058700,23.8,76.2
E00058701,24.8,75.2
E00058703,20.6,79.4
E00058704,17.1,82.9
E00058705,9.9,90.1
E00058708,24.2,75.8
E00058709,26,74
E00058710,24.5,75.5
E00058711,24.5,75.5
E00058713,23.9,76.1
E00058714,26.8,73.2
E00058715,24.3,75.7
E00058716,27.4,72.6
