areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00057125,78.3,1.5,20.2
E00057127,79.8,4.7,15.5
E00057133,66.4,3.7,30
E00057134,67.7,2.7,29.5
E00057137,79.3,2.5,18.2
E00057145,69,2.3,28.7
E00057148,70,1.9,28.1
E00057149,71.6,2.4,26
E00057150,48.2,2.7,49.2
E00057151,79.2,2.9,17.8
E00057154,80.1,2,17.9
E00057155,64.4,1.1,34.5
E00057156,78.1,2.2,19.8
E00057157,76.6,0.5,22.9
E00057158,70.5,12.1,17.4
E00057161,69,3.5,27.5
E00057163,55.2,4.1,40.7
E00057164,83,3.3,13.7
E00057165,56.4,2.2,41.4
E00057171,78,1.4,20.7
E00057172,82.6,3.6,13.8
E00057173,73.8,2.5,23.8
E00057175,74.4,1.5,24.1
E00057176,77,2,21
E00057182,84.9,0.4,14.7
E00057186,86.3,0.7,12.9
E00057188,51.8,2.7,45.4
E00057189,54.6,3.2,42.2
E00057190,87.6,1.8,10.5
E00057191,87.8,1.4,10.8
E00057192,91.9,1.5,6.6
E00057193,87.9,1.3,10.8
E00057194,89.8,1,9.2
E00057195,90.9,2.8,6.3
E00057196,85.1,2.2,12.6
E00057197,92.2,1.8,6
E00057198,88,3,9
E00057199,84,1.4,14.6
E00057200,85.8,2.4,11.8
E00057202,71.1,2.8,26.1
E00057204,74.9,3,22.1
E00057205,93,2.3,4.7
E00057206,82.4,4.6,13
E00057207,88.7,2.1,9.2
E00057208,87.6,1.4,11
E00057209,83.3,4.3,12.3
E00057210,82.4,4.9,12.6
E00057211,80.3,4.3,15.4
E00057212,84.4,3.6,12
E00057213,76.7,4.2,19.1
E00057214,80.3,7.5,12.2
E00057215,90.7,1,8.3
E00057216,79.4,3.5,17.1
E00057217,79.7,3.7,16.6
E00057218,80.4,2.7,16.9
E00057220,74.6,1.9,23.5
E00057221,84.3,3.9,11.8
E00057222,74,2.4,23.6
E00057223,75.9,2.7,21.4
E00057225,71.9,4,24.1
E00057226,81.5,1.6,16.9
E00057227,91.4,2.8,5.8
E00057228,88,4.4,7.6
E00057229,91.9,1.8,6.3
E00057230,85.7,2.6,11.8
E00057231,91.5,2.5,6
E00057232,86.3,2.9,10.8
E00057233,87.4,1.5,11.1
E00057234,85.7,2.9,11.4
E00057235,87.5,2.6,9.9
E00057236,88.2,2.9,8.9
E00057238,86.9,3.9,9.2
E00057239,87.7,3.1,9.3
E00057240,85.4,5.7,8.9
E00057241,85.6,2.3,12
E00057242,86.4,2.6,10.9
E00057244,86.4,2.6,11
E00057245,85.3,2,12.7
E00057246,76.7,1.9,21.4
E00057247,88,2.3,9.7
