areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00057125,18.3,7.1,65.9,8.7
E00057127,9.2,37.5,45.8,7.5
E00057133,4.5,58.6,30.1,6.8
E00057134,0.8,18.8,76.6,3.9
E00057137,5.9,25.2,65.2,3.7
E00057145,27.7,28.3,13.3,30.6
E00057148,6.9,72.3,16.9,3.8
E00057149,4.7,72.9,15.5,7
E00057150,4.4,79.8,12.3,3.5
E00057151,0.6,58.9,26.6,13.9
E00057154,6.5,41.3,48.6,3.6
E00057155,5.4,77.5,12.4,4.7
E00057156,21.7,35.7,38,4.7
E00057157,2.1,73.6,17.9,6.4
E00057158,11.3,41.9,39.5,7.3
E00057161,13.7,55.6,25,5.6
E00057163,1.6,25.4,50,23
E00057164,32.4,29.4,27.9,10.3
E00057165,6.8,16.2,15.4,61.5
E00057171,18.9,20.9,35.1,25
E00057172,5.5,11.6,78.8,4.1
E00057173,36.3,45.9,15.3,2.5
E00057175,30.9,64.4,2.6,2.1
E00057176,29.9,46.9,21.8,1.4
E00057182,22.6,60.9,15.7,0.9
E00057186,22.8,11.4,60.2,5.7
E00057188,4.9,69.7,13.1,12.3
E00057189,7.7,56.8,18.9,16.6
E00057190,21.9,44.5,27.3,6.3
E00057191,2.5,30.8,58.3,8.3
E00057192,12,15.8,53.4,18.8
E00057193,0,11.2,34.5,54.3
E00057194,1.7,22.7,71.4,4.2
E00057195,15.2,9.8,56.1,18.9
E00057196,0,6.8,87.4,5.8
E00057197,0,4.3,65,30.8
E00057198,5.7,18.4,35.1,40.8
E00057199,1.4,59.3,35.2,4.1
E00057200,1.3,62,32.9,3.8
E00057202,10,40.7,23.3,26
E00057204,10.7,43.9,30.5,15
E00057205,12,30,40.7,17.3
E00057206,35.9,36.7,18,9.4
E00057207,19.6,50,25.6,4.8
E00057208,21.8,13.4,43,21.8
E00057209,4.8,10.3,64.3,20.6
E00057210,10.1,20.7,39.4,29.8
E00057211,30.1,32.1,7.1,30.8
E00057212,40.1,23.2,21.8,14.8
E00057213,39.3,7.9,14.5,38.3
E00057214,10.2,10.9,40.6,38.3
E00057215,19.2,14.6,7.3,58.9
E00057216,9.2,17.8,55.2,17.8
E00057217,14.5,17,12.7,55.8
E00057218,15.8,32.9,47.9,3.4
E00057220,9.3,31.4,48.5,10.8
E00057221,35.9,28.2,29.2,6.7
E00057222,38.8,19.8,11.6,29.8
E00057223,24,21.9,24.5,29.7
E00057225,8.2,9.9,11.7,70.2
E00057226,14.3,24,54.5,7.1
E00057227,12.9,30.6,40,16.5
E00057228,2.8,58.6,27.6,11
E00057229,12.7,20.9,42.5,23.9
E00057230,28.3,21.1,26.3,24.3
E00057231,11.2,10.5,37.8,40.6
E00057232,28.8,33.5,16.7,21
E00057233,16.5,17.3,49.6,16.5
E00057234,14.7,39.5,20.2,25.6
E00057235,1.4,42.5,30.8,25.3
E00057236,4.7,30.2,35.7,29.5
E00057238,18,39.5,26.8,15.6
E00057239,0.8,9.4,71.1,18.8
E00057240,24.2,46.7,25.8,3.3
E00057241,7.5,37.4,52.4,2.7
E00057242,1,5.8,84.6,8.7
E00057244,10.3,41.8,30,17.8
E00057245,4.3,34.8,54.3,6.7
E00057246,52.3,45.3,0.8,1.6
E00057247,7.8,37.5,30.5,24.2
E00057248,10.9,18,60.9,10.2
E00057249,0,8.6,66.4,25
E00057250,23.9,23.9,42.7,9.4
E00057251,0.7,14.4,73.4,11.5
E00057252,11.4,26.8,44.3,17.4
E00057253,1.4,11.3,76.6,10.6
E00057341,12.7,11.1,15.1,61.1
E00057393,15.3,9.7,39.6,35.4
E00057399,0.7,21.2,12.6,65.6
E00057401,4,15.9,25.2,55
E00057564,7,17.1,70.5,5.4
E00057565,0,22.3,67,10.6
E00057567,12.7,7.5,6.7,73.1
E00057568,8.4,8.4,3.1,80.2
E00057570,2.9,4.3,36.2,56.5
E00057571,11.3,51.4,31,6.3
E00057573,10.3,59.5,25.4,4.8
E00057574,8.7,45.2,23,23
E00057575,7.9,48,26,18.1
E00057576,47.3,22.5,9.3,20.9
E00057577,17.7,24.5,7.5,50.3
E00057579,2.5,5.9,67.8,23.7
E00057580,0,11.7,68.8,19.5
E00057581,23.3,7.8,13.2,55.8
E00057583,0,16.5,10.7,72.8
E00057584,0,20,76,4
E00057585,0.9,31.5,54.1,13.5
E00057586,29.7,22.8,9.9,37.6
E00057587,14.3,3.4,66.4,16
E00057590,23.5,2.9,7.8,65.7
E00057591,6.3,22.8,54.3,16.5
E00057592,2.5,15.1,69.8,12.6
E00057593,12.1,32.6,28.8,26.5
E00057594,4.8,18.5,53.6,23.2
E00057595,4.7,20.9,50,24.3
E00057596,9.3,61.1,9.3,20.4
E00057597,40.6,17.9,9.8,31.7
E00057598,41.3,19,10.6,29.1
E00057599,10.1,36.7,22.9,30.3
E00057600,16.2,14.5,59,10.3
E00057601,26.7,30.8,18.3,24.2
E00057602,7.3,5.5,12.8,74.3
E00057603,10.1,39.5,33.6,16.8
E00057604,38.1,9.7,43.4,8.8
E00057605,6.6,60.7,14.8,18
E00057606,42.7,31.3,16.8,9.2
E00057607,22.3,17.6,46.6,13.5
E00057608,6.2,10.6,13.3,69.9
E00057609,2.9,51.9,8.7,36.5
E00057610,7.3,77.1,11,4.6
E00057611,4.9,85.2,7.4,2.5
E00057612,11.1,57.5,15,16.3
E00057613,3.1,73.6,18.6,4.7
E00057614,13.9,64.6,18.1,3.5
E00057615,5.8,42.8,21,30.4
E00057616,4.6,70.4,17.1,7.9
E00057617,9,60.2,21.1,9.8
E00057618,8.6,68,12.5,10.9
E00057626,33.1,11,25,30.9
E00057628,44.9,15,11.8,28.3
E00057629,10.6,54,13.7,21.7
E00057630,21.1,3.7,19.3,56
E00057631,15.6,25.6,36.7,22.2
E00057632,25.5,29.4,7.8,37.3
E00057633,12,30.4,15.2,42.4
E00057634,0,12.1,50.4,37.6
E00057638,26.3,12.3,11.4,50
E00057639,33.7,25.3,9.6,31.3
E00057641,35,42.1,10,12.9
