areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00057125,40.4,59.6
E00057127,46.3,53.7
E00057133,37.6,62.4
E00057134,35.8,64.2
E00057137,35,65
E00057145,27.9,72.1
E00057148,22,78
E00057149,36.3,63.7
E00057150,32.7,67.3
E00057151,35.6,64.4
E00057154,37.8,62.2
E00057155,29.1,70.9
E00057156,33.3,66.7
E00057157,34.3,65.7
E00057158,26.8,73.2
E00057161,46.2,53.8
E00057163,36.1,63.9
E00057164,38,62
E00057165,41.4,58.6
E00057171,38.5,61.5
E00057172,24.6,75.4
E00057173,34.8,65.2
E00057175,41.4,58.6
E00057176,26.6,73.4
E00057182,27.5,72.5
E00057186,40.9,59.1
E00057188,38.9,61.1
E00057189,32.1,67.9
E00057190,36,64
E00057191,20.9,79.1
E00057192,20,80
E00057193,28.1,71.9
E00057194,30,70
E00057195,22.5,77.5
E00057196,29.6,70.4
E00057197,29.5,70.5
E00057198,21.1,78.9
E00057199,37.6,62.4
E00057200,42.4,57.6
E00057202,44.9,55.1
E00057204,38.3,61.7
E00057205,25.3,74.7
E00057206,35.9,64.1
E00057207,19.1,80.9
E00057208,25.6,74.4
E00057209,26.7,73.3
E00057210,23.8,76.3
E00057211,39,61
E00057212,33.6,66.4
E00057213,33.2,66.8
E00057214,28.7,71.3
E00057215,35,65
E00057216,34.9,65.1
E00057217,36.4,63.6
E00057218,46.2,53.8
E00057220,40.6,59.4
E00057221,29.8,70.2
E00057222,52.4,47.6
E00057223,43.2,56.8
E00057225,44.2,55.8
E00057226,39.1,60.9
E00057227,13.8,86.3
E00057228,18.9,81.1
E00057229,25.4,74.6
E00057230,20.8,79.2
E00057231,23.8,76.2
E00057232,13.9,86.1
E00057233,26.1,73.9
E00057234,18.7,81.3
E00057235,21.8,78.2
E00057236,22.2,77.8
E00057238,19.1,80.9
E00057239,24.7,75.3
E00057240,21.5,78.5
E00057241,40.7,59.3
E00057242,32,68
E00057244,17.9,82.1
E00057245,25.6,74.4
E00057246,27.9,72.1
E00057247,16.7,83.3
E00057248,33.6,66.4
E00057249,30.6,69.4
E00057250,34.4,65.6
E00057251,21.7,78.3
E00057252,22.1,77.9
E00057253,29.4,70.6
E00057341,26.1,73.9
E00057393,27.5,72.5
E00057399,25.8,74.2
E00057401,32,68
E00057564,32.1,67.9
E00057565,37.6,62.4
E00057567,46.4,53.6
E00057568,40.9,59.1
E00057570,53.2,46.8
E00057571,39.5,60.5
E00057573,43.1,56.9
E00057574,40.4,59.6
E00057575,46.6,53.4
E00057576,27.2,72.8
E00057577,51.5,48.5
E00057579,41.2,58.8
