areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00057125,95.4,0.3,1.9,2.4
E00057127,93.7,2.4,1,2.8
E00057133,93.8,1.4,3.1,1.7
E00057134,95.1,1.5,1.7,1.7
E00057137,90.1,4.5,1.8,3.6
E00057145,95.1,3.2,0.8,0.8
E00057148,91.8,3,2.6,2.6
E00057149,96.9,1.2,1.6,0.4
E00057150,96.9,1.1,0,1.9
E00057151,90.5,2.7,2.7,4.1
E00057154,91.6,3.7,1.5,3.1
E00057155,94.4,3.6,1.3,0.7
E00057156,88.6,3.4,5.7,2.3
E00057157,95,3.1,0,1.9
E00057158,92,3.3,1.1,3.6
E00057161,92.4,4.2,0.4,2.9
E00057163,93.3,2.2,2.2,2.2
E00057164,88.4,2.2,3.3,6.2
E00057165,95.6,1.3,1,2
E00057171,93.3,2,2,2.6
E00057172,92.9,4,1.4,1.7
E00057173,94.9,0,1.2,3.9
E00057175,96.4,1,1.3,1.3
E00057176,95.9,1.5,1.8,0.7
E00057182,91.2,1.7,3.8,3.3
E00057186,91,4.7,2,2.4
E00057188,99,0.3,0.7,0
E00057189,92.3,4.1,2.2,1.4
E00057190,93.1,4.5,2,0.4
E00057191,91.7,4.5,1.5,2.3
E00057192,91.4,5.8,1.2,1.6
E00057193,93.6,3.9,0.7,1.8
E00057194,89.8,3.2,2.8,4.2
E00057195,92.1,5.8,1.8,0.4
E00057196,94.4,2,1.6,2
E00057197,88.1,7.5,2.2,2.2
E00057198,93.7,3.7,1.2,1.5
E00057199,93.6,1.8,1.8,2.7
E00057200,91.8,2.4,2.6,3.2
E00057202,94.9,2.1,1.6,1.3
E00057204,90.9,4,2.7,2.5
E00057205,94.1,3.5,1.4,1
E00057206,93.5,1.2,1.6,3.6
E00057207,94.4,4.9,0.7,0
E00057208,89,5.4,3.6,2.1
E00057209,92,4.5,1.4,2.1
E00057210,90.9,6.1,0.7,2.2
E00057211,92.6,2.8,2.2,2.5
E00057212,92.1,4.6,1.2,2.1
E00057213,92.1,6,1,0.8
E00057214,88.4,6.5,0.7,4.4
E00057215,90.7,4.8,2.9,1.6
E00057216,92.4,2.2,2,3.4
E00057217,91.5,2.9,3.1,2.4
E00057218,88,3.4,5.4,3.1
E00057220,92.6,3.8,1.3,2.2
E00057221,92.7,4.8,1,1.6
E00057222,93.3,3.3,1.6,1.8
E00057223,92,4.6,1.9,1.5
E00057225,91.8,3,2.1,3.1
E00057226,90.2,4.4,2.4,3
E00057227,92.4,6.4,0.6,0.6
E00057228,94.1,4.6,0.7,0.7
E00057229,93.7,4.7,0.4,1.2
E00057230,93.1,5,1.5,0.4
E00057231,93.5,3.3,1.3,2
E00057232,95.1,3.4,1.3,0.2
E00057233,89.9,5.2,2.4,2.4
E00057234,96.2,1.9,0.4,1.5
E00057235,91.5,5.8,1.7,1
E00057236,91.9,4.4,2.7,1
E00057238,93.4,3.7,1.1,1.7
E00057239,91.8,4.6,0.7,3
E00057240,95.1,1.6,1.6,1.6
E00057241,92,3.4,2.6,2
E00057242,92.8,4.5,2.1,0.7
E00057244,94.7,2.8,1.2,1.4
E00057245,90.9,3.9,2.3,2.8
E00057246,90.5,3.2,3.8,2.5
E00057247,95,3.3,0.4,1.2
E00057248,83.9,5.6,5.6,4.9
E00057249,91.5,5.4,0.8,2.3
E00057250,88.5,5.3,2.2,4
E00057251,93,2.8,3.5,0.7
E00057252,95.1,2.6,1.6,0.6
E00057253,89.6,6,2.7,1.7
E00057341,88.9,9.2,1.1,0.8
E00057393,89.8,4.5,2.4,3.3
E00057399,91.3,5,1.4,2.2
E00057401,91.7,5.5,2.5,0.3
E00057564,92.1,3.3,1.7,3
E00057565,90.4,2.6,2.6,4.4
E00057567,90.3,2.2,3.6,3.8
E00057568,93.3,2.5,2,2.2
E00057570,91.4,2.7,3.2,2.7
E00057571,93.7,4.3,0.9,1.1
E00057573,94.5,2.4,1.4,1.7
E00057574,93.2,0.3,4.5,2.1
E00057575,91.3,4.2,1.9,2.6
E00057576,93.1,3,2.6,1.3
E00057577,95.5,0.4,2.2,1.8
E00057579,90.7,4.1,3,2.2
E00057580,90.6,4.4,2.6,2.3
E00057581,92,4,2.8,1.2
E00057583,92.7,3,2,2.3
E00057584,93.2,3.1,1.7,2
E00057585,92.6,0.6,3.3,3.6
E00057586,95.4,1.9,1.9,0.8
E00057587,93.1,1.4,2.6,2.9
E00057590,95.1,1.6,1.1,2.2
E00057591,90.5,2.9,3.2,3.4
E00057592,92.7,1.2,2,4.1
E00057593,94.5,3.3,1,1.3
E00057594,96.1,1.4,0.9,1.6
E00057595,95.7,1.1,2.4,0.9
E00057596,93.9,1.5,2.7,1.9
E00057597,91.1,3,3.6,2.3
E00057598,92.6,3.9,1.7,1.7
E00057599,93.9,2.1,2.7,1.2
E00057600,94.7,1.5,2.7,1.2
E00057601,95.1,2,2.3,0.7
E00057602,90.4,5.1,1.8,2.8
E00057603,94.6,2.6,0.9,2
E00057604,92.5,2.6,3,1.9
E00057605,95.6,1.6,0.9,1.9
E00057606,93.5,3.9,1.3,1.3
E00057607,92.9,3.9,1.6,1.6
E00057608,92.1,2.5,2.5,3
E00057609,94,2.3,1.7,2
E00057610,93.8,2.3,2,2
