areacd,legal_partnership_status_3a-001,legal_partnership_status_3a-002
E00163841,50.2,49.8
E00163842,58.4,41.6
E00163843,56.5,43.5
E00163844,46,54
E00163845,62.1,37.9
E00163846,33.5,66.5
E00163847,45.1,54.9
E00163848,57.2,42.8
E00163849,51.1,48.9
E00163850,54.5,45.5
E00163851,40.7,59.3
E00163852,50.2,49.8
E00163853,57.5,42.5
E00163854,45.7,54.3
E00163855,51.8,48.2
E00163856,48.9,51.1
E00163857,64.6,35.4
E00163858,69.7,30.3
E00163859,67.9,32.1
E00163871,63.9,36.1
E00163872,36.4,63.6
E00163873,42.3,57.7
E00163874,58.8,41.3
E00163875,57.5,42.5
E00163876,36.4,63.6
E00163877,55.4,44.6
E00163878,35.1,64.9
E00163879,53.6,46.4
E00163880,45.3,54.7
E00163881,48.2,51.8
E00163882,30.7,69.3
E00163883,44.6,55.4
E00163884,37.4,62.6
E00163885,39.6,60.4
E00163886,57.1,42.9
E00163887,34.2,65.8
E00163888,35.7,64.3
E00163890,33.2,66.8
E00163891,27.7,72.3
E00163892,41.4,58.6
E00163893,38.4,61.6
E00163894,33.7,66.3
E00163895,29,71
E00163896,33.1,66.9
E00163897,32.8,67.2
E00163898,49.7,50.3
E00163899,32.3,67.7
E00163900,39.4,60.6
E00163901,27.9,72.1
E00163951,60.9,39.1
E00163952,59.9,40.1
E00163953,63.7,36.3
E00163954,66.3,33.7
E00163955,61.8,38.2
E00163956,24,76
E00163957,62.9,37.1
E00163958,66.1,33.9
E00163959,66.5,33.5
E00163974,57.2,42.8
E00163975,67.7,32.3
E00163976,58.9,41.1
E00163977,44.8,55.2
E00163978,65.9,34.1
E00163979,61.8,38.2
E00163980,68.1,31.9
E00163981,73.4,26.6
E00163982,56.4,43.6
E00163983,36.8,63.2
E00163984,57,43
E00163985,39.8,60.2
E00163986,50.6,49.4
E00163987,39.7,60.3
E00163988,27.4,72.6
E00163989,65.7,34.3
E00163990,65.9,34.1
E00163991,59.9,40.1
E00163992,66.7,33.3
E00163993,60.2,39.8
E00163994,53.3,46.7
E00163995,59.3,40.7
E00163997,54.4,45.6
E00163998,68.9,31.1
E00164000,28.5,71.5
E00164001,49,51
E00164002,53,47
E00164003,54.1,45.9
E00164004,60.4,39.6
E00164005,66.9,33.1
E00164006,54.9,45.1
E00164007,56.5,43.5
E00164008,64.3,35.7
E00164009,54.3,45.7
E00164010,43.1,56.9
E00164011,25.4,74.6
E00164012,40.4,59.6
E00164014,30.1,69.9
E00164015,62.1,37.9
E00164016,65.4,34.6
E00164017,52.9,47.1
E00164018,22,78
E00164019,22,78
E00164021,56.1,43.9
E00164022,70.2,29.8
E00164023,22.2,77.8
E00164024,23.4,76.6
E00164025,35.6,64.4
E00164026,46.8,53.2
E00164027,40.1,59.9
E00164028,38.7,61.3
E00164029,41.5,58.5
E00164030,26.6,73.4
E00164031,35.5,64.5
E00164032,43.7,56.3
E00164033,52.4,47.6
E00164034,46.5,53.5
E00164035,51.4,48.6
E00164036,34.6,65.4
E00164037,52.3,47.7
E00164039,43.8,56.2
E00164040,50.2,49.8
E00164041,43.6,56.4
E00164042,32.4,67.6
E00164043,57.7,42.3
E00164044,59.7,40.3
