areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00163841,22.6,33.9,16.4,27.1
E00163842,16.8,37.2,20.4,25.5
E00163843,50.7,44.9,2.9,1.4
E00163844,27.9,35.7,17.1,19.4
E00163845,13.5,41.2,19.6,25.7
E00163846,32.8,34.5,14.7,18.1
E00163847,31.6,45.9,12.2,10.2
E00163848,25.4,33.3,15.8,25.4
E00163849,31.1,37,12.6,19.3
E00163850,29.8,39.5,14.5,16.1
E00163851,47.3,29.7,9.5,13.5
E00163852,33.1,48.4,8.9,9.7
E00163853,27.2,39.5,16.7,16.7
E00163854,22.6,29.6,20,27.8
E00163855,29.2,29.8,14.3,26.7
E00163856,27.3,35.5,14,23.1
E00163857,25,31.4,12.9,30.7
E00163858,19,51.2,14.9,14.9
E00163859,16.5,40.9,19.1,23.5
E00163871,8.6,35.7,21.4,34.3
E00163872,33.3,35.7,18.6,12.4
E00163873,32.3,41.9,12.9,12.9
E00163874,24.8,43.2,14.4,17.6
E00163875,17.8,49.3,15.1,17.8
E00163876,41,30.8,15.4,12.8
E00163877,22.1,51.7,11.7,14.5
E00163878,20.3,29.7,21.1,28.9
E00163879,26,44.3,9.9,19.8
E00163880,24.2,37.7,14.4,23.7
E00163881,24,30.8,23.3,21.9
E00163882,56.1,18,15.8,10.1
E00163883,37.8,29.1,18.2,14.9
E00163884,38.6,33.9,13.4,14.2
E00163885,33.8,35.4,16.2,14.6
E00163886,14,35.3,19.1,31.6
E00163887,54.3,26.4,9.3,10
E00163888,29.6,28.8,21.6,20
E00163890,21.7,28.3,16.7,33.3
E00163891,45.7,31.8,12.7,9.8
E00163892,27.6,41,15.7,15.7
E00163893,27.8,37.3,11.1,23.8
E00163894,34.8,28.4,18.4,18.4
E00163895,25.4,28.3,23.1,23.1
E00163896,31.4,31.4,20.4,16.8
E00163897,56.8,28,8.5,6.8
E00163898,24.5,34.8,21.9,18.7
E00163899,30.1,32.7,20.3,17
E00163900,32.2,29.5,18.5,19.9
