areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00163841,94.4,4.4,0.2,0.4,0.6
E00163842,94.9,4.1,0.6,0,0.4
E00163843,96.3,2.8,0.9,0,0
E00163844,97.1,2.9,0,0,0
E00163845,94.1,5.6,0.2,0,0
E00163846,97.7,0.8,1.2,0.4,0
E00163847,95.1,3.4,1.5,0,0
E00163848,97.5,2.5,0,0,0
E00163849,98.5,1.5,0,0,0
E00163850,96.7,2.2,1.1,0,0
E00163851,97,3,0,0,0
E00163852,98,0.8,0,0.4,0.8
E00163853,96.2,3.1,0.8,0,0
E00163854,97.3,2,0,0.3,0.3
E00163855,96,4,0,0,0
E00163856,97.2,1.7,1,0,0
E00163857,97.3,1.6,0.3,0,0.8
E00163858,96.8,2.5,0,0.7,0
E00163859,92.1,7.9,0,0,0
E00163871,96.1,3.4,0,0.5,0
E00163872,95.3,4,0.4,0.4,0
E00163873,97.4,2.2,0,0.4,0
E00163874,97.5,1.4,0.7,0.4,0
E00163875,96.7,2.5,0,0.3,0.5
E00163876,94.1,2.5,3,0.4,0
E00163877,96.4,3.3,0,0.3,0
E00163878,94.9,3.7,0.9,0.3,0.3
E00163879,99.3,0,0.3,0.3,0
E00163880,95.8,2.5,0.8,0.9,0
E00163881,96.4,3,0,0.3,0.3
E00163882,98,1.6,0,0,0.4
E00163883,94.9,5.1,0,0,0
E00163884,97,1.9,0,0,1.1
E00163885,95.7,2.8,0.7,0.7,0
E00163886,94.5,3.6,1.1,0,0.8
E00163887,96.8,2.4,0.8,0,0
E00163888,94.9,4.4,0,0.7,0
E00163890,89.8,5.5,3.8,0.9,0
E00163891,93.2,3.1,0.3,0.6,2.8
E00163892,98,0.7,0,0.3,1
E00163893,91.7,4.3,2,2,0
E00163894,95.4,2.2,0.9,0.9,0.6
E00163895,96.6,2,0.5,0.2,0.7
E00163896,96.6,1.9,1.3,0,0.3
E00163897,97,2,0.5,0.5,0
E00163898,96.8,1.9,0,1.1,0.3
E00163899,96.9,2.9,0.3,0,0
E00163900,97.9,1.8,0,0.3,0
E00163901,97,2.2,0,0.7,0
E00163951,94.3,4.4,0,0.3,1
E00163952,92.6,5.1,0.6,1.2,0.6
E00163953,90.9,8.8,0,0,0.3
E00163954,94.8,3.2,0.3,0,1.7
E00163955,95.1,4.6,0,0,0.3
E00163956,91.1,6.8,0.5,1.6,0
E00163957,93.3,5.6,0.8,0.3,0
E00163958,91.7,6.9,0,0.9,0.5
E00163959,95.5,3.6,0.6,0.3,0
E00163974,91.5,7.5,0.5,0,0.5
E00163975,95.7,4,0,0.3,0
E00163976,97.9,2.1,0,0,0
E00163977,94,4.5,1,0,0.5
E00163978,96.9,2.7,0,0.3,0
E00163979,93.8,5.1,0,0.3,0.8
E00163980,89.3,9.8,0.6,0,0.3
E00163981,90.7,8.9,0.3,0,0
E00163982,96.2,3.8,0,0,0
E00163983,96.8,2.5,0.4,0.4,0
E00163984,95.7,4,0,0,0.3
E00163985,98.4,1.6,0,0,0
E00163986,95.1,4.1,0.4,0.4,0
E00163987,98.3,1.4,0,0.3,0
E00163988,96.9,2.2,0,0.4,0.4
E00163989,94.4,5.1,0,0.3,0.3
E00163990,97.5,2.5,0,0,0
E00163991,95.8,3.7,0.5,0,0
E00163992,91.4,6.8,0.7,0.4,0.7
E00163993,96.9,2.7,0,0,0.5
E00163994,95,4.6,0.3,0,0
E00163995,98,1.7,0.3,0,0
E00163997,93.6,5.7,0.2,0.5,0
E00163998,93.9,4.3,0.6,0,1.2
E00164000,92.7,6.1,0,0,1.2
E00164001,97.6,1.7,0.3,0.3,0
E00164002,93,6.4,0,0.7,0
E00164003,96.5,2.2,0.2,1,0
E00164004,96.2,2.7,0.8,0,0.3
E00164005,95.8,2.1,1,1,0
E00164006,97.7,2.3,0,0,0
E00164007,99.1,0.9,0,0,0
E00164008,91.5,5.7,0.3,1.9,0.6
E00164009,96.1,2.2,0.4,0.7,0.7
E00164010,95.5,4.2,0.3,0,0
E00164011,92.8,5.1,1,1,0
E00164012,92.7,4,3,0.3,0
E00164014,90.3,6.9,0.4,1.6,0.8
E00164015,96.6,3.4,0,0,0
E00164016,95.4,2.3,0.7,0.3,1.3
E00164017,91.3,7,1.7,0,0
E00164018,92.3,4.7,1.2,1.8,0
E00164019,90,8,1,0.5,0.5
E00164021,96.1,2.7,0.9,0.3,0
E00164022,96,4,0,0,0
E00164023,94.9,3.8,0.8,0,0.4
E00164024,98.2,1.4,0.5,0,0
E00164025,96,0.8,0,2.4,0.8
E00164026,94.6,3,0.5,0.5,1.4
E00164027,93.3,4.4,0,2,0.4
E00164028,97.1,1.9,0.6,0.3,0
E00164029,91.3,6.1,2.5,0,0
E00164030,94.6,4.2,0.4,0,0.8
E00164031,97.6,1.6,0.4,0,0.4
E00164032,95.3,3.9,0.7,0,0
E00164033,94.1,5.1,0,0.4,0.4
E00164034,91.1,5.5,2.1,1.2,0
E00164035,99.6,0.4,0,0,0
E00164036,97.4,1.3,0.3,0.8,0.3
E00164037,96.5,2.8,0.7,0,0
E00164039,96.8,1.9,0,1,0.3
E00164040,95.3,2.9,0,1.8,0
E00164041,98,0.7,0.3,1,0
E00164042,98.9,0.8,0,0.3,0
E00164043,94.4,3.2,1.1,0.8,0.5
E00164044,96,2.6,0.7,0.7,0
E00164045,95.6,4.2,0.2,0,0
E00164047,96.7,2.9,0,0,0.3
E00164048,97.2,1.6,0.9,0.3,0
E00164049,95.5,3.6,0.4,0,0.4
E00164050,96.6,3,0.3,0,0
E00164051,97.5,0.9,0.3,1.2,0
E00164052,98,1.7,0,0,0.3
E00164054,93.3,3.8,0.4,1.7,0.8
E00164055,92.6,6.5,0.9,0,0
E00164056,97.6,0.9,1.2,0.3,0
E00164057,97,2.7,0,0,0.3
E00164058,97.3,1.7,1,0,0
E00164059,97.2,2.8,0,0,0
E00164060,95,4.7,0.3,0,0
E00164062,96.2,3.5,0,0.3,0
E00164063,97.1,2.9,0,0,0
E00164064,96.4,3.4,0,0.3,0
E00164065,97.5,2.5,0,0,0
E00164066,98.1,1.3,0.3,0.3,0
E00164067,98.7,1.3,0,0,0
E00164068,97.2,2.2,0.4,0,0.2
E00164069,94,4.4,0.6,0.4,0.6
E00164070,94.1,3.7,1.1,0.5,0.5
E00164073,98.1,1.9,0,0,0
E00164074,96.9,1.4,0.6,1.1,0
E00164097,96.7,1.6,0.3,0.3,1.1
E00164098,96.2,3.4,0.4,0,0
E00164099,94.6,4.8,0,0.7,0
E00164100,95.3,3.9,0,0,0.8
E00164101,95.2,3.4,1.4,0,0
E00164102,93.7,5.7,0,0.7,0
E00164103,95.9,3.5,0,0.3,0.3
E00164104,98.4,1.6,0,0,0
E00164105,99.6,0.4,0,0,0
E00164106,94.8,3.5,1.2,0,0.6
E00164107,96.3,1.4,0.8,1.4,0
E00164108,90.4,5.6,3,0.7,0.3
E00164109,94,4.2,1.6,0.3,0
E00164110,97.4,2.6,0,0,0
E00164111,99.1,0.9,0,0,0
E00164112,96.9,3.1,0,0,0
E00164114,96,4,0,0,0
E00164115,97.4,2.2,0.4,0,0
E00164116,92.7,6.1,0.8,0,0.4
E00164117,96.9,1.9,1.1,0,0
E00164118,96.6,3,0.4,0,0
E00164119,97.5,2.5,0,0,0
E00164385,94.4,4.9,0.7,0,0
E00164388,77.1,14.6,4.3,2.3,1.8
E00164392,61.8,14.7,9.2,8.5,5.8
E00164393,60.1,23.7,4.9,7,4.4
E00164395,95.9,3.8,0.3,0,0
E00164402,92,2.4,3.2,0.8,1.6
E00164403,94.3,2.4,1.9,1,0.5
E00164404,94.5,4.5,0.5,0.2,0.2
E00164405,94,4.2,1.8,0,0
E00164406,92.1,5,2.1,0,0.8
E00164407,94.9,3,1.9,0.2,0
E00164412,88.1,5.3,5.3,0.7,0.7
E00164414,93.4,4.9,1.3,0.4,0
E00164415,85.4,7.7,5.7,1.2,0
E00164416,83.7,11.2,2.6,2.1,0.3
E00164417,91.3,4.1,3.7,0.5,0.5
E00164418,91.6,5.1,2.8,0,0.5
E00164419,89.6,7.4,1.3,1.3,0.4
E00164420,87.8,6.3,4.5,1,0.3
E00164421,83.6,6.9,8.2,0.3,0.9
E00164422,88.2,6.9,3.4,1,0.5
E00164423,90,7,1,1.7,0.3
E00164424,90.2,8.5,0.7,0.3,0.3
E00164425,95.2,2.9,1.9,0,0
E00164426,91.6,7,1.4,0,0
E00164427,91.9,5.4,1.5,1.2,0
E00164428,86.8,8.4,2.6,1.1,1.1
E00164429,80.6,13.2,4.9,1.2,0
E00164430,87.5,7.3,3.9,0.8,0.5
E00164431,88.1,6,2.7,3,0.3
E00164432,86.8,9.2,1.8,0.9,1.2
E00164434,41.2,18.1,12.5,15.9,12.3
E00164435,82,11.6,2.9,2.5,0.9
E00164436,50.8,22.2,7.9,9.7,9.4
E00164437,59.2,17.4,5.9,7.7,9.8
E00164438,91.5,7.5,0.7,0,0.4
E00164439,71.1,12.6,9.2,4.5,2.6
E00164440,88.8,6.7,2.6,1.9,0
E00164441,93.2,5.5,0.3,0.6,0.3
E00164442,75.5,8.5,11.6,2.8,1.6
E00164443,80.9,7.4,2.8,6,2.8
E00164444,72.2,9.7,9.1,6.5,2.6
E00164445,88.8,3.3,4.7,1.9,1.4
E00164446,84.7,14.6,0.3,0.3,0
E00164447,77.9,12.1,2.1,7.1,0.7
E00164448,86.2,7.2,0.9,2.8,2.8
E00164449,96.2,2.7,0.3,0.9,0
E00164451,65.6,13.7,7,6.3,7.4
E00164479,94.2,5,0.3,0,0.6
E00164480,95.3,4.3,0,0.4,0
E00164481,93.4,4.7,0.6,0.9,0.3
E00164482,91.2,4.4,1.1,2.2,1.1
E00164483,92.6,7.4,0,0,0
E00164484,98.4,1.6,0,0,0
E00164485,96.4,2.7,0.8,0,0
E00164486,95.1,3.3,1.2,0.4,0
E00164487,94.4,4.1,0.5,0.3,0.8
E00164488,98.5,1.5,0,0,0
